ZONE_TIMEPOINTS_1,ZONE_TIMEPOINTS_2,WithdrawFromCentralGrid
Jiangsu,2025.08.19.00,100112.54797590508
Jiangsu,2025.08.19.04,88963.73065352207
Jiangsu,2025.08.19.08,94399.37497491964
Jiangsu,2025.08.19.12,106896.033969773
Jiangsu,2025.08.19.16,104902.87100949151
Jiangsu,2025.08.19.20,112179.5763371056
Jiangsu,2025.09.20.00,84765.5530222063
Jiangsu,2025.09.20.04,76768.93099933621
Jiangsu,2025.09.20.08,79072.35149676494
Jiangsu,2025.09.20.12,83407.93081490771
Jiangsu,2025.09.20.16,93447.92256435523
Jiangsu,2025.09.20.20,96857.71007355698
Jiangsu,2025.10.26.00,80421.34968057001
Jiangsu,2025.10.26.04,70854.04172777286
Jiangsu,2025.10.26.08,68471.0946846582
Jiangsu,2025.10.26.12,70145.12204826991
Jiangsu,2025.10.26.16,82549.96607028364
Jiangsu,2025.10.26.20,92604.22481846632
Jiangsu,2025.11.19.00,80428.99494077772
Jiangsu,2025.11.19.04,73969.29618718068
Jiangsu,2025.11.19.08,78902.19264290284
Jiangsu,2025.11.19.12,86164.63245388585
Jiangsu,2025.11.19.16,93470.80146070517
Jiangsu,2025.11.19.20,94353.12170576252
Jiangsu,2025.12.16.00,90892.5502083861
Jiangsu,2025.12.16.04,80743.43739080253
Jiangsu,2025.12.16.08,81996.7813211018
Jiangsu,2025.12.16.12,83581.05944240306
Jiangsu,2025.12.16.16,97053.22632744297
Jiangsu,2025.12.16.20,102322.50188632563
Shanghai,2025.01.22.00,29222.243806166807
Shanghai,2025.01.22.04,24007.572525441396
Shanghai,2025.01.22.08,29657.22376349029
Shanghai,2025.01.22.12,35900.050984529444
Shanghai,2025.01.22.16,36061.90192599219
Shanghai,2025.01.22.20,34723.33036011673
Shanghai,2025.02.08.00,24816.66751468589
Shanghai,2025.02.08.04,20730.851574986063
Shanghai,2025.02.08.08,25500.744071694404
Shanghai,2025.02.08.12,30320.767960999412
Shanghai,2025.02.08.16,32625.583497844513
Shanghai,2025.02.08.20,29731.965827575696
Shanghai,2025.03.21.00,24088.66314337656
Shanghai,2025.03.21.04,20503.3005720962
Shanghai,2025.03.21.08,25192.484396934324
Shanghai,2025.03.21.12,31229.927793875086
Shanghai,2025.03.21.16,30668.99139968416
Shanghai,2025.03.21.20,28743.011350262343
Shanghai,2025.04.11.00,21954.971880364086
Shanghai,2025.04.11.04,18544.095330524393
Shanghai,2025.04.11.08,22487.6480127717
Shanghai,2025.04.11.12,27181.93441414
Shanghai,2025.04.11.16,28793.128548540055
Shanghai,2025.04.11.20,26658.700717809443
Shanghai,2025.05.22.00,21179.718446815445
Shanghai,2025.05.22.04,17955.458876788238
Shanghai,2025.05.22.08,20849.96111047339
Shanghai,2025.05.22.12,26049.69314375639
Shanghai,2025.05.22.16,25879.76529871481
Shanghai,2025.05.22.20,26233.520366807807
Shanghai,2025.06.16.00,24426.54676234005
Shanghai,2025.06.16.04,20354.63487831373
Shanghai,2025.06.16.08,23618.78388003231
Shanghai,2025.06.16.12,29455.07643103527
Shanghai,2025.06.16.16,27577.68895904216
Shanghai,2025.06.16.20,29837.793670289924
Shanghai,2025.07.22.00,30353.142039491104
Shanghai,2025.07.22.04,24963.282550667373
Shanghai,2025.07.22.08,29422.711040287963
Shanghai,2025.07.22.12,36144.0353638194
Shanghai,2025.07.22.16,36669.95450408544
Shanghai,2025.07.22.20,33703.56848578198
Shanghai,2025.08.19.00,34840.05435821964
Shanghai,2025.08.19.04,27352.559474582158
Shanghai,2025.08.19.08,33497.089722519435
Shanghai,2025.08.19.12,40017.025149760404
Shanghai,2025.08.19.16,40608.547430087645
Shanghai,2025.08.19.20,38082.83556424911
Shanghai,2025.09.20.00,26247.211440933446
Shanghai,2025.09.20.04,22000.57992175861
Shanghai,2025.09.20.08,25839.858404363466
Shanghai,2025.09.20.12,31796.318072038142
Shanghai,2025.09.20.16,31917.163741095264
Shanghai,2025.09.20.20,31014.129775595196
Shanghai,2025.10.26.00,22795.387579536473
Shanghai,2025.10.26.04,18910.450530052694
Shanghai,2025.10.26.08,22067.523453598522
Shanghai,2025.10.26.12,27763.33538653797
Shanghai,2025.10.26.16,26997.42204610522
Shanghai,2025.10.26.20,27410.411145910763
Shanghai,2025.11.19.00,23382.892220343092
Shanghai,2025.11.19.04,19037.87884355787
Shanghai,2025.11.19.08,23242.94809475956
Shanghai,2025.11.19.12,28621.99675273168
Shanghai,2025.11.19.16,28974.49104285563
Shanghai,2025.11.19.20,26389.165706428408
Shanghai,2025.12.16.00,29900.857626813206
Shanghai,2025.12.16.04,23051.862500215313
Shanghai,2025.12.16.08,27612.234403060087
Shanghai,2025.12.16.12,33880.170276116056
Shanghai,2025.12.16.16,29950.92477123388
Shanghai,2025.12.16.20,34341.20658346884
Zhejiang,2025.01.22.00,56391.494002237276
Zhejiang,2025.01.22.04,49575.69776887772
Zhejiang,2025.01.22.08,60710.58426040085
Zhejiang,2025.01.22.12,65981.09329163485
Zhejiang,2025.01.22.16,74842.95359635774
Zhejiang,2025.01.22.20,64432.09675103939
Zhejiang,2025.02.08.00,41840.21053749145
Zhejiang,2025.02.08.04,36878.06107556072
Zhejiang,2025.02.08.08,44538.48940825766
Zhejiang,2025.02.08.12,47204.565325771284
Zhejiang,2025.02.08.16,52037.82443380354
Zhejiang,2025.02.08.20,49199.6162026801
Zhejiang,2025.03.21.00,58015.3322927754
Zhejiang,2025.03.21.04,50992.67990051615
Zhejiang,2025.03.21.08,58984.099616235275
Zhejiang,2025.03.21.12,58595.779940075605
Zhejiang,2025.03.21.16,72780.82005806336
Zhejiang,2025.03.21.20,67480.74341706852
Zhejiang,2025.04.11.00,59786.64102452765
Zhejiang,2025.04.11.04,50284.1885335887
Zhejiang,2025.04.11.08,60082.96938479694
Zhejiang,2025.04.11.12,63232.361139148474
Zhejiang,2025.04.11.16,72299.12617650126
Zhejiang,2025.04.11.20,65877.82623050747
Zhejiang,2025.05.22.00,55169.87930067726
Zhejiang,2025.05.22.04,47533.32200665998
Zhejiang,2025.05.22.08,48843.73469047043
Zhejiang,2025.05.22.12,46420.402493081
Zhejiang,2025.05.22.16,65757.01904965978
Zhejiang,2025.05.22.20,62239.376772081414
Zhejiang,2025.06.16.00,58967.19319659487
Zhejiang,2025.06.16.04,51215.96248084984
Zhejiang,2025.06.16.08,47158.47081173548
Zhejiang,2025.06.16.12,43179.61807698828
Zhejiang,2025.06.16.16,65034.35422891501
Zhejiang,2025.06.16.20,66579.83330940729
Zhejiang,2025.07.22.00,68586.53602207577
Zhejiang,2025.07.22.04,58206.40916914023
Zhejiang,2025.07.22.08,63088.74445389344
Zhejiang,2025.07.22.12,62487.13138590158
Zhejiang,2025.07.22.16,75831.93102505212
Zhejiang,2025.07.22.20,75634.38062496188
Zhejiang,2025.08.19.00,74459.00878127785
Zhejiang,2025.08.19.04,62457.35556405544
Zhejiang,2025.08.19.08,72017.35584213158
Zhejiang,2025.08.19.12,73033.13725086897
Zhejiang,2025.08.19.16,81926.70677807255
Zhejiang,2025.08.19.20,85434.6105018759
Zhejiang,2025.09.20.00,65956.61076705695
Zhejiang,2025.09.20.04,54764.54253073062
Zhejiang,2025.09.20.08,51003.52594451742
Zhejiang,2025.09.20.12,46744.32890780622
Zhejiang,2025.09.20.16,72240.25358645673
Zhejiang,2025.09.20.20,71982.90753957402
Zhejiang,2025.10.26.00,61577.68466026645
Zhejiang,2025.10.26.04,49833.33047311901
Zhejiang,2025.10.26.08,54366.33530836472
Zhejiang,2025.10.26.12,47159.837378936005
Zhejiang,2025.10.26.16,67302.37305653651
Zhejiang,2025.10.26.20,64769.436921495675
Zhejiang,2025.11.19.00,58853.739399360216
Zhejiang,2025.11.19.04,51615.290838835055
Zhejiang,2025.11.19.08,62615.566106498394
Zhejiang,2025.11.19.12,67715.43341843788
Zhejiang,2025.11.19.16,76950.18910081412
Zhejiang,2025.11.19.20,70085.78987031856
Zhejiang,2025.12.16.00,69119.87717256128
Zhejiang,2025.12.16.04,56531.79433326061
Zhejiang,2025.12.16.08,59160.56725162429
Zhejiang,2025.12.16.12,52744.690398738545
Zhejiang,2025.12.16.16,78703.35612752958
Zhejiang,2025.12.16.20,73687.09770477655
Beijing,2025.01.22.00,16109.751040296134
Beijing,2025.01.22.04,12941.903588500634
Beijing,2025.01.22.08,16998.267791078248
Beijing,2025.01.22.12,21058.703723546252
Beijing,2025.01.22.16,20474.408475400844
Beijing,2025.01.22.20,20489.09341487983
Beijing,2025.02.08.00,14606.871387836509
Beijing,2025.02.08.04,11300.094446204119
Beijing,2025.02.08.08,14951.584175702748
Beijing,2025.02.08.12,18977.900730032314
Beijing,2025.02.08.16,18087.383847964174
Beijing,2025.02.08.20,17943.410657676974
Beijing,2025.03.21.00,11752.36942903753
Beijing,2025.03.21.04,9279.14560973479
Beijing,2025.03.21.08,12192.247712371172
Beijing,2025.03.21.12,14957.082010204618
Beijing,2025.03.21.16,15228.783484942658
Beijing,2025.03.21.20,15376.381537849065
Beijing,2025.04.11.00,10694.133526450707
Beijing,2025.04.11.04,8184.636997530381
Beijing,2025.04.11.08,10123.603931429569
Beijing,2025.04.11.12,12920.595870182262
Beijing,2025.04.11.16,12617.007815012708
Beijing,2025.04.11.20,13706.572422117286
Beijing,2025.05.22.00,10062.40333870353
Beijing,2025.05.22.04,8434.016722462862
Beijing,2025.05.22.08,10712.432100500633
Beijing,2025.05.22.12,13408.248512683509
Beijing,2025.05.22.16,15378.430887985645
Beijing,2025.05.22.20,13778.86520232081
Beijing,2025.06.16.00,12604.9307950783
Beijing,2025.06.16.04,10256.332940667033
Beijing,2025.06.16.08,13280.716286126719
Beijing,2025.06.16.12,16377.176635834026
Beijing,2025.06.16.16,17342.44284944122
Beijing,2025.06.16.20,16913.45975533168
Beijing,2025.07.22.00,15803.433502213718
Beijing,2025.07.22.04,12106.073743737805
Beijing,2025.07.22.08,16039.36761766621
Beijing,2025.07.22.12,19972.832905056286
Beijing,2025.07.22.16,19738.832453081264
Beijing,2025.07.22.20,19641.436536513098
Beijing,2025.08.19.00,13320.364173428614
Beijing,2025.08.19.04,10865.792520149525
Beijing,2025.08.19.08,14024.63654018321
Beijing,2025.08.19.12,17703.370155571178
Beijing,2025.08.19.16,18761.21488642117
Beijing,2025.08.19.20,17387.815143412143
Beijing,2025.09.20.00,11921.496088530206
Beijing,2025.09.20.04,9500.60298707661
Beijing,2025.09.20.08,12696.232905416371
Beijing,2025.09.20.12,15875.203728779517
Beijing,2025.09.20.16,16421.660881621556
Beijing,2025.09.20.20,15667.20456549979
Beijing,2025.10.26.00,10460.283685779166
Beijing,2025.10.26.04,8149.343709377318
Beijing,2025.10.26.08,10803.435412506125
Beijing,2025.10.26.12,12934.435271156179
Beijing,2025.10.26.16,13584.857434702852
Beijing,2025.10.26.20,13489.01049476958
Beijing,2025.11.19.00,13800.117433802174
Beijing,2025.11.19.04,11099.594987992925
Beijing,2025.11.19.08,14735.013720003592
Beijing,2025.11.19.12,18676.961435953046
Beijing,2025.11.19.16,17659.59145840024
Beijing,2025.11.19.20,17897.949762726446
Beijing,2025.12.16.00,16417.323753850174
Beijing,2025.12.16.04,13255.340234109926
Beijing,2025.12.16.08,17225.423617087436
Beijing,2025.12.16.12,21433.16213892999
Beijing,2025.12.16.16,21167.114227953218
Beijing,2025.12.16.20,21512.631922323355
Hebei,2025.01.22.00,80364.0115742072
Hebei,2025.01.22.04,69306.92658198638
Hebei,2025.01.22.08,76112.41429580975
Hebei,2025.01.22.12,81276.09738650777
Hebei,2025.01.22.16,94398.09582628688
Hebei,2025.01.22.20,70400.371967883
Hebei,2025.02.08.00,69961.27917210867
Hebei,2025.02.08.04,59623.618927981945
Hebei,2025.02.08.08,66271.32134475537
Hebei,2025.02.08.12,75986.59258606992
Hebei,2025.02.08.16,81430.17243910843
Hebei,2025.02.08.20,60857.1046478773
Hebei,2025.03.21.00,70691.70840548196
Hebei,2025.03.21.04,61566.333078084375
Hebei,2025.03.21.08,66118.98984751842
Hebei,2025.03.21.12,78050.38248636328
Hebei,2025.03.21.16,83991.34470812262
Hebei,2025.03.21.20,61626.741065458926
Hebei,2025.04.11.00,71858.39582410286
Hebei,2025.04.11.04,62582.416404304546
Hebei,2025.04.11.08,62533.24679818668
Hebei,2025.04.11.12,69300.62197717537
Hebei,2025.04.11.16,84686.38109140302
Hebei,2025.04.11.20,63891.3780917037
Hebei,2025.05.22.00,71382.50890501004
Hebei,2025.05.22.04,62047.958047162625
Hebei,2025.05.22.08,57212.36487613028
Hebei,2025.05.22.12,63790.449511358645
Hebei,2025.05.22.16,82184.66958045613
Hebei,2025.05.22.20,60111.5162045045
Hebei,2025.06.16.00,78844.85790634576
Hebei,2025.06.16.04,68264.7523460922
Hebei,2025.06.16.08,66541.13788934315
Hebei,2025.06.16.12,78180.90794258052
Hebei,2025.06.16.16,89503.80296606764
Hebei,2025.06.16.20,69609.80263360392
Hebei,2025.07.22.00,83307.74398955086
Hebei,2025.07.22.04,71994.51077310709
Hebei,2025.07.22.08,79148.70404658787
Hebei,2025.07.22.12,94971.7475518908
Hebei,2025.07.22.16,98900.19454136083
Hebei,2025.07.22.20,70953.32364005364
Hebei,2025.08.19.00,78717.82233510859
Hebei,2025.08.19.04,68866.37838100655
Hebei,2025.08.19.08,66532.62307710027
Hebei,2025.08.19.12,72893.1482305483
Hebei,2025.08.19.16,91270.71563712839
Hebei,2025.08.19.20,66604.49855042553
Hebei,2025.09.20.00,71737.14814038594
Hebei,2025.09.20.04,62582.416404304546
Hebei,2025.09.20.08,69537.75330000542
Hebei,2025.09.20.12,88239.43169570371
Hebei,2025.09.20.16,89699.33347649747
Hebei,2025.09.20.20,62534.21735811833
Hebei,2025.10.26.00,67464.40490358327
Hebei,2025.10.26.04,57234.95782969979
Hebei,2025.10.26.08,57888.76765851932
Hebei,2025.10.26.12,66012.62539532693
Hebei,2025.10.26.16,77979.0335854249
Hebei,2025.10.26.20,58739.52139131215
Hebei,2025.11.19.00,76830.17340600528
Hebei,2025.11.19.04,66018.04242823253
Hebei,2025.11.19.08,71573.48331571766
Hebei,2025.11.19.12,82131.41547161264
Hebei,2025.11.19.16,92058.20887132987
Hebei,2025.11.19.20,67159.05177180063
Hebei,2025.12.16.00,89829.95980899018
Hebei,2025.12.16.04,76927.51265899654
Hebei,2025.12.16.08,80828.49210732836
Hebei,2025.12.16.12,84869.09423406735
Hebei,2025.12.16.16,108118.87597268837
Hebei,2025.12.16.20,77910.74886249145
Shandong,2025.01.22.00,83402.28959765051
Shandong,2025.01.22.04,74276.37391374013
Shandong,2025.01.22.08,74503.27422789567
Shandong,2025.01.22.12,67370.05100312871
Shandong,2025.01.22.16,85634.19948719653
Shandong,2025.01.22.20,83746.15666368353
Shandong,2025.02.08.00,75282.31187408618
Shandong,2025.02.08.04,68782.86463929007
Shandong,2025.02.08.08,64309.57607563009
Shandong,2025.02.08.12,53528.457964927125
Shandong,2025.02.08.16,76842.50193347687
Shandong,2025.02.08.20,77540.41105028057
Shandong,2025.03.21.00,75764.64102453795
Shandong,2025.03.21.04,67511.42703680592
Shandong,2025.03.21.08,65936.76008873833
Shandong,2025.03.21.12,71089.69638033686
Shandong,2025.03.21.16,78153.69194696896
Shandong,2025.03.21.20,76771.62848219606
Shandong,2025.04.11.00,79278.1843010452
Shandong,2025.04.11.04,70474.43164380644
Shandong,2025.04.11.08,65257.21781938998
Shandong,2025.04.11.12,49347.595078438106
Shandong,2025.04.11.16,80411.94269035514
Shandong,2025.04.11.20,79460.2617604188
Shandong,2025.05.22.00,74805.90419062713
Shandong,2025.05.22.04,68339.10172552819
Shandong,2025.05.22.08,50315.40263219619
Shandong,2025.05.22.12,37377.668668113176
Shandong,2025.05.22.16,69601.26805069826
Shandong,2025.05.22.20,77040.06213944413
Shandong,2025.06.16.00,86613.66737255904
Shandong,2025.06.16.04,77464.8767499718
Shandong,2025.06.16.08,60995.94856778996
Shandong,2025.06.16.12,53356.22529629459
Shandong,2025.06.16.16,82522.00868953654
Shandong,2025.06.16.20,87341.94580290686
Shandong,2025.07.22.00,90603.91485013836
Shandong,2025.07.22.04,81041.32079067435
Shandong,2025.07.22.08,70655.82738289259
Shandong,2025.07.22.12,66260.48798283716
Shandong,2025.07.22.16,85868.7628290714
Shandong,2025.07.22.20,91373.59283383317
Shandong,2025.08.19.00,82059.80742036538
Shandong,2025.08.19.04,74965.9876788057
Shandong,2025.08.19.08,64794.0450339923
Shandong,2025.08.19.12,63305.64656142418
Shandong,2025.08.19.16,78423.95015910288
Shandong,2025.08.19.20,84524.46368023242
Shandong,2025.09.20.00,78080.23370067604
Shandong,2025.09.20.04,71331.08721638015
Shandong,2025.09.20.08,74364.0184214982
Shandong,2025.09.20.12,80861.50276841532
Shandong,2025.09.20.16,82859.61298871278
Shandong,2025.09.20.20,82574.5194142283
Shandong,2025.10.26.00,74969.01755234168
Shandong,2025.10.26.04,68062.97987821489
Shandong,2025.10.26.08,58088.14605251066
Shandong,2025.10.26.12,48669.99798845449
Shandong,2025.10.26.16,79825.56253059495
Shandong,2025.10.26.20,76741.36466424816
Shandong,2025.11.19.00,81251.82186583139
Shandong,2025.11.19.04,74041.67013028913
Shandong,2025.11.19.08,73220.06058015312
Shandong,2025.11.19.12,67266.90561614794
Shandong,2025.11.19.16,88640.46356947541
Shandong,2025.11.19.20,83830.47549430864
Shandong,2025.12.16.00,85837.88289447605
Shandong,2025.12.16.04,78418.17603527846
Shandong,2025.12.16.08,72120.54750213548
Shandong,2025.12.16.12,56571.80660503683
Shandong,2025.12.16.16,93093.66493030351
Shandong,2025.12.16.20,89450.94070425852
Shanxi,2025.01.22.00,41622.559492057975
Shanxi,2025.01.22.04,39442.394096895885
Shanxi,2025.01.22.08,41622.147808093774
Shanxi,2025.01.22.12,43592.58765380798
Shanxi,2025.01.22.16,44825.128133439495
Shanxi,2025.01.22.20,47809.64959356273
Shanxi,2025.02.08.00,38106.36857093823
Shanxi,2025.02.08.04,36183.223957703805
Shanxi,2025.02.08.08,37795.395433948994
Shanxi,2025.02.08.12,41828.34888387463
Shanxi,2025.02.08.16,41115.89621654013
Shanxi,2025.02.08.20,43770.78562425586
Shanxi,2025.03.21.00,37343.18088861186
Shanxi,2025.03.21.04,34891.34788667962
Shanxi,2025.03.21.08,36484.702941209085
Shanxi,2025.03.21.12,39414.23862588322
Shanxi,2025.03.21.16,39258.53795055702
Shanxi,2025.03.21.20,42293.135473177404
Shanxi,2025.04.11.00,37492.272959410024
Shanxi,2025.04.11.04,35270.603175651115
Shanxi,2025.04.11.08,36139.52496041447
Shanxi,2025.04.11.12,38978.58172704635
Shanxi,2025.04.11.16,40076.24155819398
Shanxi,2025.04.11.20,42752.8606564527
Shanxi,2025.05.22.00,37020.05336569177
Shanxi,2025.05.22.04,35080.974387929455
Shanxi,2025.05.22.08,33649.78127373242
Shanxi,2025.05.22.12,35653.38731440971
Shanxi,2025.05.22.16,38849.5984660087
Shanxi,2025.05.22.20,42522.99007923221
Shanxi,2025.06.16.00,38952.0597374921
Shanxi,2025.06.16.04,36642.23669978279
Shanxi,2025.06.16.08,36101.5527102981
Shanxi,2025.06.16.12,39500.87155252397
Shanxi,2025.06.16.16,40594.80519312777
Shanxi,2025.06.16.20,44415.471637343195
Shanxi,2025.07.22.00,40151.8801377329
Shanxi,2025.07.22.04,37356.49991460254
Shanxi,2025.07.22.08,38830.714385259766
Shanxi,2025.07.22.12,43187.39733350655
Shanxi,2025.07.22.16,42481.13727289536
Shanxi,2025.07.22.20,45281.256674519645
Shanxi,2025.08.19.00,37420.27119185755
Shanxi,2025.08.19.04,35460.22903773643
Shanxi,2025.08.19.08,34680.14851923928
Shanxi,2025.08.19.12,35473.1730357076
Shanxi,2025.08.19.16,38423.86518772455
Shanxi,2025.08.19.20,42982.699291341814
Shanxi,2025.09.20.00,35772.723209727876
Shanxi,2025.09.20.04,33898.96800421214
Shanxi,2025.09.20.08,35717.20695946432
Shanxi,2025.09.20.12,39857.47055466685
Shanxi,2025.09.20.16,38905.961859331896
Shanxi,2025.09.20.20,41882.93857955264
Shanxi,2025.10.26.00,36164.676608056005
Shanxi,2025.10.26.04,33753.586309427556
Shanxi,2025.10.26.08,33467.96009815607
Shanxi,2025.10.26.12,36407.640142012664
Shanxi,2025.10.26.16,38522.119261844455
Shanxi,2025.10.26.20,40966.904678910774
Shanxi,2025.11.19.00,40426.20474887982
Shanxi,2025.11.19.04,38209.82010695533
Shanxi,2025.11.19.08,38153.70334546696
Shanxi,2025.11.19.12,39970.965725083304
Shanxi,2025.11.19.16,43052.60382432503
Shanxi,2025.11.19.20,46393.936644529305
Shanxi,2025.12.16.00,43223.41618137804
Shanxi,2025.12.16.04,40959.408676647625
Shanxi,2025.12.16.08,41321.086003263255
Shanxi,2025.12.16.12,41694.45169855301
Shanxi,2025.12.16.16,46272.95591832578
Shanxi,2025.12.16.20,49648.48256822133
Tianjin,2025.01.22.00,15402.895391946107
Tianjin,2025.01.22.04,13785.892285170963
Tianjin,2025.01.22.08,18134.960882776348
Tianjin,2025.01.22.12,18399.870820764947
Tianjin,2025.01.22.16,19498.221541357023
Tianjin,2025.01.22.20,18040.34381867434
Tianjin,2025.02.08.00,12999.685760224354
Tianjin,2025.02.08.04,11843.390402719959
Tianjin,2025.02.08.08,15871.22670011848
Tianjin,2025.02.08.12,16177.724599708872
Tianjin,2025.02.08.16,17099.936580306145
Tianjin,2025.02.08.20,15546.724889860217
Tianjin,2025.03.21.00,12762.310160353221
Tianjin,2025.03.21.04,12246.552004645195
Tianjin,2025.03.21.08,16236.491062373496
Tianjin,2025.03.21.12,16702.09214143749
Tianjin,2025.03.21.16,18097.413242685165
Tianjin,2025.03.21.20,16010.80539722661
Tianjin,2025.04.11.00,12503.61332714826
Tianjin,2025.04.11.04,11311.302101721227
Tianjin,2025.04.11.08,14557.858333402748
Tianjin,2025.04.11.12,15104.305938427879
Tianjin,2025.04.11.16,16082.73376327096
Tianjin,2025.04.11.20,14917.21464922014
Tianjin,2025.05.22.00,12540.58367837478
Tianjin,2025.05.22.04,11630.572375915628
Tianjin,2025.05.22.08,14956.699265519115
Tianjin,2025.05.22.12,15040.787390246991
Tianjin,2025.05.22.16,16731.15079312893
Tianjin,2025.05.22.20,15334.292098357024
Tianjin,2025.06.16.00,13886.385928932468
Tianjin,2025.06.16.04,12725.214141837592
Tianjin,2025.06.16.08,16438.938787600215
Tianjin,2025.06.16.12,17167.949500634426
Tianjin,2025.06.16.16,17787.635995068216
Tianjin,2025.06.16.20,16777.519141633897
Tianjin,2025.07.22.00,15988.77841926132
Tianjin,2025.07.22.04,14641.081578543612
Tianjin,2025.07.22.08,19443.30793151394
Tianjin,2025.07.22.12,19256.698689078246
Tianjin,2025.07.22.16,20328.105098279517
Tianjin,2025.07.22.20,19047.04823109143
Tianjin,2025.08.19.00,14279.347968516706
Tianjin,2025.08.19.04,13169.912656441289
Tianjin,2025.08.19.08,17080.387646217638
Tianjin,2025.08.19.12,17154.559553418163
Tianjin,2025.08.19.16,18355.261432827036
Tianjin,2025.08.19.20,17363.830519804753
Tianjin,2025.09.20.00,13432.529511514513
Tianjin,2025.09.20.04,12474.60196074203
Tianjin,2025.09.20.08,16713.372116109927
Tianjin,2025.09.20.12,17337.597302712144
Tianjin,2025.09.20.16,17731.877055450477
Tianjin,2025.09.20.20,17057.01051561963
Tianjin,2025.10.26.00,12669.173730245007
Tianjin,2025.10.26.04,11562.399898629461
Tianjin,2025.10.26.08,15052.510124772016
Tianjin,2025.10.26.12,15174.769863254172
Tianjin,2025.10.26.16,16684.82615846963
Tianjin,2025.10.26.20,15378.65380181331
Tianjin,2025.11.19.00,14116.432132083528
Tianjin,2025.11.19.04,13535.035990829252
Tianjin,2025.11.19.08,17972.497271298733
Tianjin,2025.11.19.12,18628.621303807504
Tianjin,2025.11.19.16,19279.049336094726
Tianjin,2025.11.19.20,18318.81245184648
Tianjin,2025.12.16.00,16741.930605368798
Tianjin,2025.12.16.04,14812.11876590053
Tianjin,2025.12.16.08,19545.096716673288
Tianjin,2025.12.16.12,19370.37483232334
Tianjin,2025.12.16.16,20546.58806558427
Tianjin,2025.12.16.20,19305.559014492766
West_Inner_Mongolia,2025.01.22.00,31308.69798645375
West_Inner_Mongolia,2025.01.22.04,30351.797483328195
West_Inner_Mongolia,2025.01.22.08,31276.85095723091
West_Inner_Mongolia,2025.01.22.12,31171.236844965224
West_Inner_Mongolia,2025.01.22.16,32333.53452882824
West_Inner_Mongolia,2025.01.22.20,33370.77559274498
West_Inner_Mongolia,2025.02.08.00,31091.13377149403
West_Inner_Mongolia,2025.02.08.04,30080.92964455586
West_Inner_Mongolia,2025.02.08.08,30994.10917954312
West_Inner_Mongolia,2025.02.08.12,31437.54529471781
West_Inner_Mongolia,2025.02.08.16,31889.207592592586
West_Inner_Mongolia,2025.02.08.20,33082.544402697145
West_Inner_Mongolia,2025.03.21.00,30899.431557973603
West_Inner_Mongolia,2025.03.21.04,29955.154692547945
West_Inner_Mongolia,2025.03.21.08,30534.02228589958
West_Inner_Mongolia,2025.03.21.12,30326.573563871632
West_Inner_Mongolia,2025.03.21.16,31344.745995318666
West_Inner_Mongolia,2025.03.21.20,32934.55374320127
West_Inner_Mongolia,2025.04.11.00,31017.10588489177
West_Inner_Mongolia,2025.04.11.04,30031.18032306811
West_Inner_Mongolia,2025.04.11.08,30483.25142093883
West_Inner_Mongolia,2025.04.11.12,30552.413564712013
West_Inner_Mongolia,2025.04.11.16,31679.984715431532
West_Inner_Mongolia,2025.04.11.20,33032.59821504068
West_Inner_Mongolia,2025.05.22.00,30351.26913924869
West_Inner_Mongolia,2025.05.22.04,29351.39296846706
West_Inner_Mongolia,2025.05.22.08,29456.889397236504
West_Inner_Mongolia,2025.05.22.12,29997.233515119497
West_Inner_Mongolia,2025.05.22.16,30824.11546676121
West_Inner_Mongolia,2025.05.22.20,32280.21170875935
West_Inner_Mongolia,2025.06.16.00,31006.664513247244
West_Inner_Mongolia,2025.06.16.04,30022.378211135692
West_Inner_Mongolia,2025.06.16.08,30303.568361538615
West_Inner_Mongolia,2025.06.16.12,30794.400156646356
West_Inner_Mongolia,2025.06.16.16,31556.54133898284
West_Inner_Mongolia,2025.06.16.20,33021.052124894515
West_Inner_Mongolia,2025.07.22.00,31714.794359490967
West_Inner_Mongolia,2025.07.22.04,30640.47476564319
West_Inner_Mongolia,2025.07.22.08,31260.79920265685
West_Inner_Mongolia,2025.07.22.12,31601.75425845076
West_Inner_Mongolia,2025.07.22.16,32279.022074645516
West_Inner_Mongolia,2025.07.22.20,33697.88880774727
West_Inner_Mongolia,2025.08.19.00,32268.06174768597
West_Inner_Mongolia,2025.08.19.04,31235.435429322177
West_Inner_Mongolia,2025.08.19.08,31537.161623047836
West_Inner_Mongolia,2025.08.19.12,31994.570797277505
West_Inner_Mongolia,2025.08.19.16,32939.812326428626
West_Inner_Mongolia,2025.08.19.20,34352.25362152535
West_Inner_Mongolia,2025.09.20.00,32352.31000979673
West_Inner_Mongolia,2025.09.20.04,31354.428550442346
West_Inner_Mongolia,2025.09.20.08,32091.376082661776
West_Inner_Mongolia,2025.09.20.12,32991.38226432873
West_Inner_Mongolia,2025.09.20.16,33487.1600850164
West_Inner_Mongolia,2025.09.20.20,34483.134779169806
West_Inner_Mongolia,2025.10.26.00,32018.61165733228
West_Inner_Mongolia,2025.10.26.04,30937.954159890603
West_Inner_Mongolia,2025.10.26.08,31497.321536903204
West_Inner_Mongolia,2025.10.26.12,32053.41981007075
West_Inner_Mongolia,2025.10.26.16,32940.58946641521
West_Inner_Mongolia,2025.10.26.20,34025.08723436748
West_Inner_Mongolia,2025.11.19.00,33372.56630735933
