load_zone,timestamp,component,injects_or_withdraws,value
Shandong,2025.02.08.08,ZoneTotalDistributedDispatch,injects,10217.696403600003
Shandong,2025.02.08.08,InjectIntoDistributedGrid,injects,60901.16854362169
Shandong,2025.02.08.08,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.02.08.08,EvDischargePower,injects,0.0162045
Shandong,2025.02.08.08,zone_demand_mw,withdraws,-71118.8811517217
Shandong,2025.02.08.08,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.02.08.08,EvChargePower,withdraws,-0.0
Shandong,2025.02.08.12,ZoneTotalDistributedDispatch,injects,28057.44348400001
Shandong,2025.02.08.12,InjectIntoDistributedGrid,injects,50691.44969278599
Shandong,2025.02.08.12,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.02.08.12,EvDischargePower,injects,0.0
Shandong,2025.02.08.12,zone_demand_mw,withdraws,-77894.550856786
Shandong,2025.02.08.12,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.02.08.12,EvChargePower,withdraws,-854.3423200000002
Shandong,2025.02.08.16,ZoneTotalDistributedDispatch,injects,5486.307764000002
Shandong,2025.02.08.16,InjectIntoDistributedGrid,injects,72769.8493310026
Shandong,2025.02.08.16,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.02.08.16,EvDischargePower,injects,16.042455
Shandong,2025.02.08.16,zone_demand_mw,withdraws,-78272.1995500026
Shandong,2025.02.08.16,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.02.08.16,EvChargePower,withdraws,-0.0
Shandong,2025.02.08.20,ZoneTotalDistributedDispatch,injects,0.0
Shandong,2025.02.08.20,InjectIntoDistributedGrid,injects,73430.7692646157
Shandong,2025.02.08.20,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.02.08.20,EvDischargePower,injects,11.950451499999785
Shandong,2025.02.08.20,zone_demand_mw,withdraws,-73442.7197161157
Shandong,2025.02.08.20,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.02.08.20,EvChargePower,withdraws,-0.0
Shandong,2025.03.21.00,ZoneTotalDistributedDispatch,injects,0.0
Shandong,2025.03.21.00,InjectIntoDistributedGrid,injects,71749.11505023744
Shandong,2025.03.21.00,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.03.21.00,EvDischargePower,injects,0.0
Shandong,2025.03.21.00,zone_demand_mw,withdraws,-69982.5121315006
Shandong,2025.03.21.00,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.03.21.00,EvChargePower,withdraws,-1766.6029187368415
Shandong,2025.03.21.04,ZoneTotalDistributedDispatch,injects,0.0
Shandong,2025.03.21.04,InjectIntoDistributedGrid,injects,63933.3214038552
Shandong,2025.03.21.04,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.03.21.04,EvDischargePower,injects,0.0
Shandong,2025.03.21.04,zone_demand_mw,withdraws,-63933.3214038552
Shandong,2025.03.21.04,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.03.21.04,EvChargePower,withdraws,-0.0
Shandong,2025.03.21.08,ZoneTotalDistributedDispatch,injects,7367.348346400002
Shandong,2025.03.21.08,InjectIntoDistributedGrid,injects,62442.111804035194
Shandong,2025.03.21.08,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.03.21.08,EvDischargePower,injects,0.0
Shandong,2025.03.21.08,zone_demand_mw,withdraws,-69803.5681344352
Shandong,2025.03.21.08,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.03.21.08,EvChargePower,withdraws,-5.892016000000001
Shandong,2025.03.21.12,ZoneTotalDistributedDispatch,injects,9986.324600000004
Shandong,2025.03.21.12,InjectIntoDistributedGrid,injects,67321.942472179
Shandong,2025.03.21.12,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.03.21.12,EvDischargePower,injects,0.0
Shandong,2025.03.21.12,zone_demand_mw,withdraws,-76453.924752179
Shandong,2025.03.21.12,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.03.21.12,EvChargePower,withdraws,-854.34232
Shandong,2025.03.21.16,ZoneTotalDistributedDispatch,injects,2813.0427220000006
Shandong,2025.03.21.16,InjectIntoDistributedGrid,injects,74011.5462737796
Shandong,2025.03.21.16,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.03.21.16,EvDischargePower,injects,0.0
Shandong,2025.03.21.16,zone_demand_mw,withdraws,-76824.5889957796
Shandong,2025.03.21.16,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.03.21.16,EvChargePower,withdraws,-0.0
Shandong,2025.03.21.20,ZoneTotalDistributedDispatch,injects,0.0
Shandong,2025.03.21.20,InjectIntoDistributedGrid,injects,72702.73217263966
Shandong,2025.03.21.20,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.03.21.20,EvDischargePower,injects,0.0
Shandong,2025.03.21.20,zone_demand_mw,withdraws,-72084.4283073765
Shandong,2025.03.21.20,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.03.21.20,EvChargePower,withdraws,-618.303865263158
Shandong,2025.04.11.00,ZoneTotalDistributedDispatch,injects,0.0
Shandong,2025.04.11.00,InjectIntoDistributedGrid,injects,75076.4405330898
Shandong,2025.04.11.00,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.04.11.00,EvDischargePower,injects,0.0
Shandong,2025.04.11.00,zone_demand_mw,withdraws,-73054.6795396161
Shandong,2025.04.11.00,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.04.11.00,EvChargePower,withdraws,-2021.7609934736838
Shandong,2025.04.11.04,ZoneTotalDistributedDispatch,injects,0.0
Shandong,2025.04.11.04,InjectIntoDistributedGrid,injects,66739.2867666847
Shandong,2025.04.11.04,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.04.11.04,EvDischargePower,injects,0.6481800000000001
Shandong,2025.04.11.04,zone_demand_mw,withdraws,-66739.9349466847
Shandong,2025.04.11.04,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.04.11.04,EvChargePower,withdraws,-0.0
Shandong,2025.04.11.08,ZoneTotalDistributedDispatch,injects,11075.186808000002
Shandong,2025.04.11.08,InjectIntoDistributedGrid,injects,61798.58527496231
Shandong,2025.04.11.08,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.04.11.08,EvDischargePower,injects,0.0
Shandong,2025.04.11.08,zone_demand_mw,withdraws,-72867.8800669623
Shandong,2025.04.11.08,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.04.11.08,EvChargePower,withdraws,-5.892016000000001
Shandong,2025.04.11.12,ZoneTotalDistributedDispatch,injects,33932.35095600001
Shandong,2025.04.11.12,InjectIntoDistributedGrid,injects,46732.17253928088
Shandong,2025.04.11.12,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.04.11.12,EvDischargePower,injects,0.0
Shandong,2025.04.11.12,zone_demand_mw,withdraws,-79810.1811752809
Shandong,2025.04.11.12,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.04.11.12,EvChargePower,withdraws,-854.34232
Shandong,2025.04.11.16,ZoneTotalDistributedDispatch,injects,4030.965052800001
Shandong,2025.04.11.16,InjectIntoDistributedGrid,injects,76150.1097277663
Shandong,2025.04.11.16,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.04.11.16,EvDischargePower,injects,16.042455
Shandong,2025.04.11.16,zone_demand_mw,withdraws,-80197.1172355663
Shandong,2025.04.11.16,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.04.11.16,EvChargePower,withdraws,-0.0
Shandong,2025.04.11.20,ZoneTotalDistributedDispatch,injects,0.0
Shandong,2025.04.11.20,InjectIntoDistributedGrid,injects,75248.8678871166
Shandong,2025.04.11.20,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.04.11.20,EvDischargePower,injects,0.0
Shandong,2025.04.11.20,zone_demand_mw,withdraws,-75248.8678871166
Shandong,2025.04.11.20,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.04.11.20,EvChargePower,withdraws,-0.0
Shandong,2025.05.22.00,ZoneTotalDistributedDispatch,injects,0.0
Shandong,2025.05.22.00,InjectIntoDistributedGrid,injects,70841.1912685239
Shandong,2025.05.22.00,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.05.22.00,EvDischargePower,injects,0.0
Shandong,2025.05.22.00,zone_demand_mw,withdraws,-70841.1912685239
Shandong,2025.05.22.00,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.05.22.00,EvChargePower,withdraws,-0.0
Shandong,2025.05.22.04,ZoneTotalDistributedDispatch,injects,0.0
Shandong,2025.05.22.04,InjectIntoDistributedGrid,injects,64717.129334075194
Shandong,2025.05.22.04,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.05.22.04,EvDischargePower,injects,0.6481800000000001
Shandong,2025.05.22.04,zone_demand_mw,withdraws,-64717.7775140752
Shandong,2025.05.22.04,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.05.22.04,EvChargePower,withdraws,-0.0
Shandong,2025.05.22.08,ZoneTotalDistributedDispatch,injects,23017.257368000006
Shandong,2025.05.22.08,InjectIntoDistributedGrid,injects,47648.68629268979
Shandong,2025.05.22.08,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.05.22.08,EvDischargePower,injects,0.0
Shandong,2025.05.22.08,zone_demand_mw,withdraws,-70660.0516446898
Shandong,2025.05.22.08,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.05.22.08,EvChargePower,withdraws,-5.892016000000001
Shandong,2025.05.22.12,ZoneTotalDistributedDispatch,injects,42849.69763200001
Shandong,2025.05.22.12,InjectIntoDistributedGrid,injects,35396.65222870318
Shandong,2025.05.22.12,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.05.22.12,EvDischargePower,injects,0.0
Shandong,2025.05.22.12,zone_demand_mw,withdraws,-77392.0075407032
Shandong,2025.05.22.12,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.05.22.12,EvChargePower,withdraws,-854.34232
Shandong,2025.05.22.16,ZoneTotalDistributedDispatch,injects,13361.799136000005
Shandong,2025.05.22.16,InjectIntoDistributedGrid,injects,65912.40084401125
Shandong,2025.05.22.16,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.05.22.16,EvDischargePower,injects,0.0
Shandong,2025.05.22.16,zone_demand_mw,withdraws,-77767.2198012744
Shandong,2025.05.22.16,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.05.22.16,EvChargePower,withdraws,-1506.9801787368424
Shandong,2025.05.22.20,ZoneTotalDistributedDispatch,injects,0.0
Shandong,2025.05.22.20,InjectIntoDistributedGrid,injects,72956.93884605358
Shandong,2025.05.22.20,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.05.22.20,EvDischargePower,injects,11.958920999999998
Shandong,2025.05.22.20,zone_demand_mw,withdraws,-72968.8977670536
Shandong,2025.05.22.20,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.05.22.20,EvChargePower,withdraws,-0.0
Shandong,2025.06.16.00,ZoneTotalDistributedDispatch,injects,0.0
Shandong,2025.06.16.00,InjectIntoDistributedGrid,injects,82023.1430018134
Shandong,2025.06.16.00,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.06.16.00,EvDischargePower,injects,0.0
Shandong,2025.06.16.00,zone_demand_mw,withdraws,-80300.9922146555
Shandong,2025.06.16.00,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.06.16.00,EvChargePower,withdraws,-1722.1507871578942
Shandong,2025.06.16.04,ZoneTotalDistributedDispatch,injects,0.0
Shandong,2025.06.16.04,InjectIntoDistributedGrid,injects,73359.23828222329
Shandong,2025.06.16.04,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.06.16.04,EvDischargePower,injects,0.6481800000000001
Shandong,2025.06.16.04,zone_demand_mw,withdraws,-73359.8864622233
Shandong,2025.06.16.04,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.06.16.04,EvChargePower,withdraws,-0.0
Shandong,2025.06.16.08,ZoneTotalDistributedDispatch,injects,22338.392776000008
Shandong,2025.06.16.08,InjectIntoDistributedGrid,injects,57763.163293697085
Shandong,2025.06.16.08,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.06.16.08,EvDischargePower,injects,0.0
Shandong,2025.06.16.08,zone_demand_mw,withdraws,-80095.6640536971
Shandong,2025.06.16.08,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.06.16.08,EvChargePower,withdraws,-5.892016000000001
Shandong,2025.06.16.12,ZoneTotalDistributedDispatch,injects,38052.57078000001
Shandong,2025.06.16.12,InjectIntoDistributedGrid,injects,50528.34535559098
Shandong,2025.06.16.12,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.06.16.12,EvDischargePower,injects,0.0
Shandong,2025.06.16.12,zone_demand_mw,withdraws,-87726.573815591
Shandong,2025.06.16.12,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.06.16.12,EvChargePower,withdraws,-854.34232
Shandong,2025.06.16.16,ZoneTotalDistributedDispatch,injects,9987.505480400003
Shandong,2025.06.16.16,InjectIntoDistributedGrid,injects,78148.3422289911
Shandong,2025.06.16.16,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.06.16.16,EvDischargePower,injects,16.042455
Shandong,2025.06.16.16,zone_demand_mw,withdraws,-88151.8901643911
Shandong,2025.06.16.16,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.06.16.16,EvChargePower,withdraws,-0.0
Shandong,2025.06.16.20,ZoneTotalDistributedDispatch,injects,0.0
Shandong,2025.06.16.20,InjectIntoDistributedGrid,injects,82712.8226753528
Shandong,2025.06.16.20,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.06.16.20,EvDischargePower,injects,0.0
Shandong,2025.06.16.20,zone_demand_mw,withdraws,-82712.8226753528
Shandong,2025.06.16.20,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.06.16.20,EvChargePower,withdraws,-0.0
Shandong,2025.07.22.00,ZoneTotalDistributedDispatch,injects,0.0
Shandong,2025.07.22.00,InjectIntoDistributedGrid,injects,85801.90736308102
Shandong,2025.07.22.00,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.07.22.00,EvDischargePower,injects,0.0
Shandong,2025.07.22.00,zone_demand_mw,withdraws,-84007.6334380284
Shandong,2025.07.22.00,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.07.22.00,EvChargePower,withdraws,-1794.2739250526315
Shandong,2025.07.22.04,ZoneTotalDistributedDispatch,injects,0.0
Shandong,2025.07.22.04,InjectIntoDistributedGrid,injects,76746.1307887686
Shandong,2025.07.22.04,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.07.22.04,EvDischargePower,injects,0.0
Shandong,2025.07.22.04,zone_demand_mw,withdraws,-76746.1307887686
Shandong,2025.07.22.04,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.07.22.04,EvChargePower,withdraws,-0.0
Shandong,2025.07.22.08,ZoneTotalDistributedDispatch,injects,16887.650948000006
Shandong,2025.07.22.08,InjectIntoDistributedGrid,injects,66911.06853159927
Shandong,2025.07.22.08,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.07.22.08,EvDischargePower,injects,0.0
Shandong,2025.07.22.08,zone_demand_mw,withdraws,-83792.8274635993
Shandong,2025.07.22.08,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.07.22.08,EvChargePower,withdraws,-5.892016000000001
Shandong,2025.07.22.12,ZoneTotalDistributedDispatch,injects,29881.63522400001
Shandong,2025.07.22.12,InjectIntoDistributedGrid,injects,62748.68211974679
Shandong,2025.07.22.12,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.07.22.12,EvDischargePower,injects,0.0
Shandong,2025.07.22.12,zone_demand_mw,withdraws,-91775.9750237468
Shandong,2025.07.22.12,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.07.22.12,EvChargePower,withdraws,-854.34232
Shandong,2025.07.22.16,ZoneTotalDistributedDispatch,injects,10903.205297600001
Shandong,2025.07.22.16,InjectIntoDistributedGrid,injects,81317.71839913062
Shandong,2025.07.22.16,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.07.22.16,EvDischargePower,injects,0.0
Shandong,2025.07.22.16,zone_demand_mw,withdraws,-92220.9236967306
Shandong,2025.07.22.16,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.07.22.16,EvChargePower,withdraws,-0.0
Shandong,2025.07.22.20,ZoneTotalDistributedDispatch,injects,0.0
Shandong,2025.07.22.20,InjectIntoDistributedGrid,injects,86530.79241364001
Shandong,2025.07.22.20,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.07.22.20,EvDischargePower,injects,0.0
Shandong,2025.07.22.20,zone_demand_mw,withdraws,-86530.79241364
Shandong,2025.07.22.20,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.07.22.20,EvChargePower,withdraws,-0.0
Shandong,2025.08.19.00,ZoneTotalDistributedDispatch,injects,0.0
Shandong,2025.08.19.00,InjectIntoDistributedGrid,injects,77710.637627086
Shandong,2025.08.19.00,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.08.19.00,EvDischargePower,injects,0.0
Shandong,2025.08.19.00,zone_demand_mw,withdraws,-77710.637627086
Shandong,2025.08.19.00,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.08.19.00,EvChargePower,withdraws,-0.0
Shandong,2025.08.19.04,ZoneTotalDistributedDispatch,injects,0.0
Shandong,2025.08.19.04,InjectIntoDistributedGrid,injects,70992.79033182899
Shandong,2025.08.19.04,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.08.19.04,EvDischargePower,injects,0.6481799999965006
Shandong,2025.08.19.04,zone_demand_mw,withdraws,-70993.438511829
Shandong,2025.08.19.04,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.08.19.04,EvChargePower,withdraws,-0.0
Shandong,2025.08.19.08,ZoneTotalDistributedDispatch,injects,16157.864324000004
Shandong,2025.08.19.08,InjectIntoDistributedGrid,injects,61359.9606471907
Shandong,2025.08.19.08,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.08.19.08,EvDischargePower,injects,0.0
Shandong,2025.08.19.08,zone_demand_mw,withdraws,-77511.9329551907
Shandong,2025.08.19.08,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.08.19.08,EvChargePower,withdraws,-5.892016000000001
Shandong,2025.08.19.12,ZoneTotalDistributedDispatch,injects,25800.579364000005
Shandong,2025.08.19.12,InjectIntoDistributedGrid,injects,59950.447293668694
Shandong,2025.08.19.12,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.08.19.12,EvDischargePower,injects,0.0
Shandong,2025.08.19.12,zone_demand_mw,withdraws,-84896.6843376687
Shandong,2025.08.19.12,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.08.19.12,EvChargePower,withdraws,-854.34232
Shandong,2025.08.19.16,ZoneTotalDistributedDispatch,injects,11205.075196000003
Shandong,2025.08.19.16,InjectIntoDistributedGrid,injects,74267.48080067043
Shandong,2025.08.19.16,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.08.19.16,EvDischargePower,injects,0.0
Shandong,2025.08.19.16,zone_demand_mw,withdraws,-85308.2808042494
Shandong,2025.08.19.16,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.08.19.16,EvChargePower,withdraws,-164.27519242103153
Shandong,2025.08.19.20,ZoneTotalDistributedDispatch,injects,0.0
Shandong,2025.08.19.20,InjectIntoDistributedGrid,injects,80044.6671051801
Shandong,2025.08.19.20,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.08.19.20,EvDischargePower,injects,0.0
Shandong,2025.08.19.20,zone_demand_mw,withdraws,-80044.6671051801
Shandong,2025.08.19.20,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.08.19.20,EvChargePower,withdraws,-0.0
Shandong,2025.09.20.00,ZoneTotalDistributedDispatch,injects,0.0
Shandong,2025.09.20.00,InjectIntoDistributedGrid,injects,73941.9813145402
Shandong,2025.09.20.00,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.09.20.00,EvDischargePower,injects,0.0
Shandong,2025.09.20.00,zone_demand_mw,withdraws,-73941.9813145402
Shandong,2025.09.20.00,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.09.20.00,EvChargePower,withdraws,-0.0
Shandong,2025.09.20.04,ZoneTotalDistributedDispatch,injects,0.0
Shandong,2025.09.20.04,InjectIntoDistributedGrid,injects,67550.539593912
Shandong,2025.09.20.04,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.09.20.04,EvDischargePower,injects,0.0
Shandong,2025.09.20.04,zone_demand_mw,withdraws,-67550.539593912
Shandong,2025.09.20.04,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.09.20.04,EvChargePower,withdraws,-0.0
Shandong,2025.09.20.08,ZoneTotalDistributedDispatch,injects,3330.187582400001
Shandong,2025.09.20.08,InjectIntoDistributedGrid,injects,70422.7254451588
Shandong,2025.09.20.08,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.09.20.08,EvDischargePower,injects,0.0
Shandong,2025.09.20.08,zone_demand_mw,withdraws,-73752.9130275588
Shandong,2025.09.20.08,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.09.20.08,EvChargePower,withdraws,-0.0
Shandong,2025.09.20.12,ZoneTotalDistributedDispatch,injects,4203.6902684000015
Shandong,2025.09.20.12,InjectIntoDistributedGrid,injects,76575.84312168931
Shandong,2025.09.20.12,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.09.20.12,EvDischargePower,injects,0.0
Shandong,2025.09.20.12,zone_demand_mw,withdraws,-80779.5333900893
Shandong,2025.09.20.12,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.09.20.12,EvChargePower,withdraws,-0.0
Shandong,2025.09.20.16,ZoneTotalDistributedDispatch,injects,2703.1155676000008
Shandong,2025.09.20.16,InjectIntoDistributedGrid,injects,78468.053500311
Shandong,2025.09.20.16,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.09.20.16,EvDischargePower,injects,0.0
Shandong,2025.09.20.16,zone_demand_mw,withdraws,-81171.169067911
Shandong,2025.09.20.16,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.09.20.16,EvChargePower,withdraws,-0.0
Shandong,2025.09.20.20,ZoneTotalDistributedDispatch,injects,0.0
Shandong,2025.09.20.20,InjectIntoDistributedGrid,injects,78198.06988527419
Shandong,2025.09.20.20,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.09.20.20,EvDischargePower,injects,0.0
Shandong,2025.09.20.20,zone_demand_mw,withdraws,-76162.8196621163
Shandong,2025.09.20.20,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.09.20.20,EvChargePower,withdraws,-2035.2502231578937
Shandong,2025.10.26.00,ZoneTotalDistributedDispatch,injects,0.0
Shandong,2025.10.26.00,InjectIntoDistributedGrid,injects,70995.65962206757
Shandong,2025.10.26.00,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.10.26.00,EvDischargePower,injects,0.0
Shandong,2025.10.26.00,zone_demand_mw,withdraws,-70554.9626791202
Shandong,2025.10.26.00,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.10.26.00,EvChargePower,withdraws,-440.69694294736837
Shandong,2025.10.26.04,ZoneTotalDistributedDispatch,injects,0.0
Shandong,2025.10.26.04,InjectIntoDistributedGrid,injects,64455.64194466949
Shandong,2025.10.26.04,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.10.26.04,EvDischargePower,injects,0.6481800000000001
Shandong,2025.10.26.04,zone_demand_mw,withdraws,-64456.2901246695
Shandong,2025.10.26.04,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.10.26.04,EvChargePower,withdraws,-0.0
Shandong,2025.10.26.08,ZoneTotalDistributedDispatch,injects,15370.972640800004
Shandong,2025.10.26.08,InjectIntoDistributedGrid,injects,55009.474311727594
Shandong,2025.10.26.08,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.10.26.08,EvDischargePower,injects,0.0
Shandong,2025.10.26.08,zone_demand_mw,withdraws,-70374.5549365276
Shandong,2025.10.26.08,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.10.26.08,EvChargePower,withdraws,-5.892016000000001
Shandong,2025.10.26.12,ZoneTotalDistributedDispatch,injects,31843.16508800001
Shandong,2025.10.26.12,InjectIntoDistributedGrid,injects,46090.4880950664
Shandong,2025.10.26.12,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.10.26.12,EvDischargePower,injects,0.0
Shandong,2025.10.26.12,zone_demand_mw,withdraws,-77079.3108630664
Shandong,2025.10.26.12,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.10.26.12,EvChargePower,withdraws,-854.34232
Shandong,2025.10.26.16,ZoneTotalDistributedDispatch,injects,1842.1569348000003
Shandong,2025.10.26.16,InjectIntoDistributedGrid,injects,75594.80771647341
Shandong,2025.10.26.16,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.10.26.16,EvDischargePower,injects,16.042455
Shandong,2025.10.26.16,zone_demand_mw,withdraws,-77453.0071062734
Shandong,2025.10.26.16,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.10.26.16,EvChargePower,withdraws,-0.0
Shandong,2025.10.26.20,ZoneTotalDistributedDispatch,injects,0.0
Shandong,2025.10.26.20,InjectIntoDistributedGrid,injects,72674.072337043
Shandong,2025.10.26.20,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.10.26.20,EvDischargePower,injects,0.0
Shandong,2025.10.26.20,zone_demand_mw,withdraws,-72674.072337043
Shandong,2025.10.26.20,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.10.26.20,EvChargePower,withdraws,-0.0
Shandong,2025.11.19.00,ZoneTotalDistributedDispatch,injects,0.0
Shandong,2025.11.19.00,InjectIntoDistributedGrid,injects,76945.47530694232
Shandong,2025.11.19.00,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.11.19.00,EvDischargePower,injects,0.0
Shandong,2025.11.19.00,zone_demand_mw,withdraws,-76751.7782627318
Shandong,2025.11.19.00,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.11.19.00,EvChargePower,withdraws,-193.69704421052646
Shandong,2025.11.19.04,ZoneTotalDistributedDispatch,injects,0.0
Shandong,2025.11.19.04,InjectIntoDistributedGrid,injects,70117.4616133838
Shandong,2025.11.19.04,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.11.19.04,EvDischargePower,injects,0.0
Shandong,2025.11.19.04,zone_demand_mw,withdraws,-70117.4616133838
Shandong,2025.11.19.04,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.11.19.04,EvChargePower,withdraws,-0.0
Shandong,2025.11.19.08,ZoneTotalDistributedDispatch,injects,7216.128007200002
Shandong,2025.11.19.08,InjectIntoDistributedGrid,injects,69339.39736940501
Shandong,2025.11.19.08,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.11.19.08,EvDischargePower,injects,0.0
Shandong,2025.11.19.08,zone_demand_mw,withdraws,-76555.525376605
Shandong,2025.11.19.08,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.11.19.08,EvChargePower,withdraws,-0.0
Shandong,2025.11.19.12,ZoneTotalDistributedDispatch,injects,21001.740172000005
Shandong,2025.11.19.12,InjectIntoDistributedGrid,injects,63701.75961849209
Shandong,2025.11.19.12,StorageNetDisChargeforDis,injects,0.0
Shandong,2025.11.19.12,EvDischargePower,injects,0.0
Shandong,2025.11.19.12,zone_demand_mw,withdraws,-83849.1574704921
Shandong,2025.11.19.12,StorageNetChargeforDis,withdraws,-0.0
Shandong,2025.11.19.12,EvChargePower,withdraws,-854.34232
Shandong,2025.11.19.16,ZoneTotalDistributedDispatch,injects,297.11385756080006
Shandong,2025.11.19.16,InjectIntoDistributedGrid,injects,83942.5190002932
