ev_project,timepoint,load_zone,ev_charge,charging_power,ev_discharge,discharging_power,state_charge_of_ev
Xinjiang-Ev,2025-06-16_20:00,Xinjiang,0,0,1,0,647.038
Xinjiang-Ev,2025-07-22_00:00,Xinjiang,0,0,1,33.1373,799.387
Xinjiang-Ev,2025-07-22_04:00,Xinjiang,0,0,1,7.58394,769.051
Xinjiang-Ev,2025-07-22_08:00,Xinjiang,0,0,1,0,647.038
Xinjiang-Ev,2025-07-22_12:00,Xinjiang,1,43.5595,0,0,698.685
Xinjiang-Ev,2025-07-22_16:00,Xinjiang,1,297.406,0,0,1645.81
Xinjiang-Ev,2025-07-22_20:00,Xinjiang,0,0,1,139.924,936.373
Xinjiang-Ev,2025-08-19_00:00,Xinjiang,0,0,1,43.0358,954.089
Xinjiang-Ev,2025-08-19_04:00,Xinjiang,0,0,1,7.58394,920.425
Xinjiang-Ev,2025-08-19_08:00,Xinjiang,1,0.300411,0,0,647.038
Xinjiang-Ev,2025-08-19_12:00,Xinjiang,1,43.5595,0,0,784.095
Xinjiang-Ev,2025-08-19_16:00,Xinjiang,1,297.406,0,0,1792.23
Xinjiang-Ev,2025-08-19_20:00,Xinjiang,0,0,1,139.924,1127.71
Xinjiang-Ev,2025-09-20_00:00,Xinjiang,0,0,1,103.521,834.901
Xinjiang-Ev,2025-09-20_04:00,Xinjiang,0,0,1,7.58394,799.574
Xinjiang-Ev,2025-09-20_08:00,Xinjiang,0,0,1,0.00499863,647.038
Xinjiang-Ev,2025-09-20_12:00,Xinjiang,1,43.5595,0,0,727.155
Xinjiang-Ev,2025-09-20_16:00,Xinjiang,1,297.406,0,0,1857.3
Xinjiang-Ev,2025-09-20_20:00,Xinjiang,0,0,1,139.924,1252.68
Xinjiang-Ev,2025-10-26_00:00,Xinjiang,1,164.024,0,0,1269.59
Xinjiang-Ev,2025-10-26_04:00,Xinjiang,0,0,1,0,1267.93
Xinjiang-Ev,2025-10-26_08:00,Xinjiang,1,0.300411,0,0,964.036
Xinjiang-Ev,2025-10-26_12:00,Xinjiang,1,43.5595,0,0,1129.56
Xinjiang-Ev,2025-10-26_16:00,Xinjiang,1,84.2335,0,0,1266.63
Xinjiang-Ev,2025-10-26_20:00,Xinjiang,0,0,1,139.924,647.038
Xinjiang-Ev,2025-11-19_00:00,Xinjiang,0,0,1,0,859.082
Xinjiang-Ev,2025-11-19_04:00,Xinjiang,0,0,1,0,858.527
Xinjiang-Ev,2025-11-19_08:00,Xinjiang,0,0,1,0,675.508
Xinjiang-Ev,2025-11-19_12:00,Xinjiang,0,0,1,0,647.038
Xinjiang-Ev,2025-11-19_16:00,Xinjiang,1,94.0394,0,0,984.052
Xinjiang-Ev,2025-11-19_20:00,Xinjiang,0,0,1,0,864.258
Xinjiang-Ev,2025-12-16_00:00,Xinjiang,0,0,1,103.521,710.854
Xinjiang-Ev,2025-12-16_04:00,Xinjiang,0,0,1,7.58394,678.3
Xinjiang-Ev,2025-12-16_08:00,Xinjiang,0,0,1,0.189599,647.038
Xinjiang-Ev,2025-12-16_12:00,Xinjiang,1,43.5595,0,0,684.451
Xinjiang-Ev,2025-12-16_16:00,Xinjiang,1,289.428,0,0,1763.94
Xinjiang-Ev,2025-12-16_20:00,Xinjiang,0,0,1,139.924,1129.37
Guangdong-Ev,2025-01-22_00:00,Guangdong,1,253.707,0,0,28876.7
Guangdong-Ev,2025-01-22_04:00,Guangdong,1,519.509,0,0,30611
Guangdong-Ev,2025-01-22_08:00,Guangdong,0,0,1,0,27973.5
Guangdong-Ev,2025-01-22_12:00,Guangdong,1,1883.22,0,0,33283.5
Guangdong-Ev,2025-01-22_16:00,Guangdong,0,0,1,0,28008.5
Guangdong-Ev,2025-01-22_20:00,Guangdong,0,0,1,0,28008.5
Guangdong-Ev,2025-02-08_00:00,Guangdong,0,0,1,0,39840.9
Guangdong-Ev,2025-02-08_04:00,Guangdong,0,0,1,0,39793
Guangdong-Ev,2025-02-08_08:00,Guangdong,1,12.9877,0,0,27973.5
Guangdong-Ev,2025-02-08_12:00,Guangdong,1,1883.22,0,0,33898.9
Guangdong-Ev,2025-02-08_16:00,Guangdong,1,4592.39,0,0,42558.3
Guangdong-Ev,2025-02-08_20:00,Guangdong,0,0,1,0,39968.8
Guangdong-Ev,2025-03-21_00:00,Guangdong,1,622.026,0,0,30017.5
Guangdong-Ev,2025-03-21_04:00,Guangdong,1,519.509,0,0,31823.8
Guangdong-Ev,2025-03-21_08:00,Guangdong,1,12.9877,0,0,29235.7
Guangdong-Ev,2025-03-21_12:00,Guangdong,1,1883.22,0,0,34545.7
Guangdong-Ev,2025-03-21_16:00,Guangdong,1,121.376,0,0,27973.5
Guangdong-Ev,2025-03-21_20:00,Guangdong,0,0,1,0,27973.5
Guangdong-Ev,2025-04-11_00:00,Guangdong,1,92.544,0,0,28165.4
Guangdong-Ev,2025-04-11_04:00,Guangdong,0,0,1,0,27973.5
Guangdong-Ev,2025-04-11_08:00,Guangdong,0,0,1,0,27973.5
Guangdong-Ev,2025-04-11_12:00,Guangdong,1,1550.11,0,0,33248.6
Guangdong-Ev,2025-04-11_16:00,Guangdong,0,0,1,0,27973.5
Guangdong-Ev,2025-04-11_20:00,Guangdong,1,511.096,0,0,27973.5
Guangdong-Ev,2025-05-22_00:00,Guangdong,0,0,1,0,33391
Guangdong-Ev,2025-05-22_04:00,Guangdong,0,0,1,0,33199.2
Guangdong-Ev,2025-05-22_08:00,Guangdong,1,12.9877,0,0,27973.5
Guangdong-Ev,2025-05-22_12:00,Guangdong,1,1883.22,0,0,30206.4
Guangdong-Ev,2025-05-22_16:00,Guangdong,1,2804.61,0,0,35588.9
Guangdong-Ev,2025-05-22_20:00,Guangdong,0,0,1,0,33646.8
Guangdong-Ev,2025-06-16_00:00,Guangdong,1,0,0,0,36667.9
Guangdong-Ev,2025-06-16_04:00,Guangdong,1,519.509,0,0,38474.2
Guangdong-Ev,2025-06-16_08:00,Guangdong,1,12.9877,0,0,27973.5
Guangdong-Ev,2025-06-16_12:00,Guangdong,1,1883.22,0,0,31437.3
Guangdong-Ev,2025-06-16_16:00,Guangdong,1,0,0,0,28799.8
Guangdong-Ev,2025-06-16_20:00,Guangdong,1,2487.02,0,0,36955.6
Guangdong-Ev,2025-07-22_00:00,Guangdong,1,0,0,0,35021.9
Guangdong-Ev,2025-07-22_04:00,Guangdong,1,519.509,0,0,36852.2
Guangdong-Ev,2025-07-22_08:00,Guangdong,1,12.9877,0,0,28989.1
Guangdong-Ev,2025-07-22_12:00,Guangdong,1,1883.22,0,0,35529.9
Guangdong-Ev,2025-07-22_16:00,Guangdong,1,325.095,0,0,27973.5
Guangdong-Ev,2025-07-22_20:00,Guangdong,1,2042.03,0,0,35085.9
Guangdong-Ev,2025-08-19_00:00,Guangdong,1,459.774,0,0,32868.5
Guangdong-Ev,2025-08-19_04:00,Guangdong,1,519.509,0,0,34746.7
Guangdong-Ev,2025-08-19_08:00,Guangdong,1,12.9877,0,0,29521.1
Guangdong-Ev,2025-08-19_12:00,Guangdong,1,1883.22,0,0,32369.4
Guangdong-Ev,2025-08-19_16:00,Guangdong,0,0,1,0,27973.5
Guangdong-Ev,2025-08-19_20:00,Guangdong,1,1066.05,0,0,31377.1
Guangdong-Ev,2025-09-20_00:00,Guangdong,1,0,0,0,29436.2
Guangdong-Ev,2025-09-20_04:00,Guangdong,0,0,1,0,29292.3
Guangdong-Ev,2025-09-20_08:00,Guangdong,0,0,1,0,27973.5
Guangdong-Ev,2025-09-20_12:00,Guangdong,1,1883.22,0,0,33283.5
Guangdong-Ev,2025-09-20_16:00,Guangdong,1,0,0,0,28887.7
Guangdong-Ev,2025-09-20_20:00,Guangdong,1,1038.23,0,0,29596
Guangdong-Ev,2025-10-26_00:00,Guangdong,1,3593.34,0,0,41340.5
Guangdong-Ev,2025-10-26_04:00,Guangdong,0,0,1,0,41340.5
Guangdong-Ev,2025-10-26_08:00,Guangdong,1,12.9877,0,0,32158.6
Guangdong-Ev,2025-10-26_12:00,Guangdong,1,1883.22,0,0,35006.9
Guangdong-Ev,2025-10-26_16:00,Guangdong,0,0,1,0,27973.5
Guangdong-Ev,2025-10-26_20:00,Guangdong,1,1022.19,0,0,27973.5
Guangdong-Ev,2025-11-19_00:00,Guangdong,1,5204.45,0,0,47718.5
Guangdong-Ev,2025-11-19_04:00,Guangdong,1,519.509,0,0,49476.8
Guangdong-Ev,2025-11-19_08:00,Guangdong,1,12.9877,0,0,37657.4
Guangdong-Ev,2025-11-19_12:00,Guangdong,1,1883.22,0,0,38659.4
Guangdong-Ev,2025-11-19_16:00,Guangdong,0,0,1,0,32505.3
Guangdong-Ev,2025-11-19_20:00,Guangdong,1,0,0,0,27973.5
Guangdong-Ev,2025-12-16_00:00,Guangdong,1,617.206,0,0,30191
Guangdong-Ev,2025-12-16_04:00,Guangdong,1,519.509,0,0,32093.2
Guangdong-Ev,2025-12-16_08:00,Guangdong,1,12.9877,0,0,28186.3
Guangdong-Ev,2025-12-16_12:00,Guangdong,1,1883.22,0,0,34727.2
Guangdong-Ev,2025-12-16_16:00,Guangdong,0,0,1,0,31210.5
Guangdong-Ev,2025-12-16_20:00,Guangdong,0,0,1,0,27973.5
Guangxi-Ev,2025-01-22_00:00,Guangxi,1,1171.36,0,0,10551.2
Guangxi-Ev,2025-01-22_04:00,Guangxi,0,0,1,0,10525
Guangxi-Ev,2025-01-22_08:00,Guangxi,0,0,1,0,8797.62
Guangxi-Ev,2025-01-22_12:00,Guangxi,0,0,1,0,7722.79
Guangxi-Ev,2025-01-22_16:00,Guangxi,1,0,0,0,6955.04
Guangxi-Ev,2025-01-22_20:00,Guangxi,0,0,1,0,6107.04
Guangxi-Ev,2025-02-08_00:00,Guangxi,1,433.669,0,0,7844.62
Guangxi-Ev,2025-02-08_04:00,Guangxi,0,0,1,0,7823.68
Guangxi-Ev,2025-02-08_08:00,Guangxi,1,2.83541,0,0,6107.04
Guangxi-Ev,2025-02-08_12:00,Guangxi,1,411.135,0,0,7400.64
Guangxi-Ev,2025-02-08_16:00,Guangxi,0,0,1,0,6824.83
Guangxi-Ev,2025-02-08_20:00,Guangxi,0,0,1,0,6259.5
Guangxi-Ev,2025-03-21_00:00,Guangxi,1,662.51,0,0,8575.72
Guangxi-Ev,2025-03-21_04:00,Guangxi,1,113.416,0,0,8975.3
Guangxi-Ev,2025-03-21_08:00,Guangxi,1,2.83541,0,0,6107.04
Guangxi-Ev,2025-03-21_12:00,Guangxi,1,411.135,0,0,6863.22
Guangxi-Ev,2025-03-21_16:00,Guangxi,1,401.607,0,0,7237.71
Guangxi-Ev,2025-03-21_20:00,Guangxi,0,0,1,0,6107.04
Guangxi-Ev,2025-04-11_00:00,Guangxi,1,1077.69,0,0,10139.4
Guangxi-Ev,2025-04-11_04:00,Guangxi,1,113.416,0,0,10554.7
Guangxi-Ev,2025-04-11_08:00,Guangxi,0,0,1,0,8251.48
Guangxi-Ev,2025-04-11_12:00,Guangxi,0,0,1,0,8117.13
Guangxi-Ev,2025-04-11_16:00,Guangxi,0,0,1,0,6389.71
Guangxi-Ev,2025-04-11_20:00,Guangxi,0,0,1,0,6107.04
Guangxi-Ev,2025-05-22_00:00,Guangxi,1,839.765,0,0,30535.2
Guangxi-Ev,2025-05-22_04:00,Guangxi,0,0,1,0,30498.5
Guangxi-Ev,2025-05-22_08:00,Guangxi,1,2.83541,0,0,28781.9
Guangxi-Ev,2025-05-22_12:00,Guangxi,1,381.103,0,0,29020.9
Guangxi-Ev,2025-05-22_16:00,Guangxi,1,0,0,0,28637
Guangxi-Ev,2025-05-22_20:00,Guangxi,0,0,1,0,27365
Guangxi-Ev,2025-06-16_00:00,Guangxi,1,1108.24,0,0,10255.5
Guangxi-Ev,2025-06-16_04:00,Guangxi,1,113.416,0,0,10686.5
Guangxi-Ev,2025-06-16_08:00,Guangxi,1,2.83541,0,0,10697.3
Guangxi-Ev,2025-06-16_12:00,Guangxi,1,411.135,0,0,10916
Guangxi-Ev,2025-06-16_16:00,Guangxi,0,0,1,596.345,7379.05
Guangxi-Ev,2025-06-16_20:00,Guangxi,0,0,1,0,6107.04
Guangxi-Ev,2025-07-22_00:00,Guangxi,1,1548.13,0,0,11927.1
Guangxi-Ev,2025-07-22_04:00,Guangxi,1,113.416,0,0,12347.6
Guangxi-Ev,2025-07-22_08:00,Guangxi,1,2.83541,0,0,11782.6
Guangxi-Ev,2025-07-22_12:00,Guangxi,1,411.135,0,0,13344.9
Guangxi-Ev,2025-07-22_16:00,Guangxi,0,0,1,812.497,9519.13
Guangxi-Ev,2025-07-22_20:00,Guangxi,0,0,1,605.688,6107.04
Guangxi-Ev,2025-08-19_00:00,Guangxi,1,1548.13,0,0,11941.1
Guangxi-Ev,2025-08-19_04:00,Guangxi,1,113.416,0,0,12366.8
Guangxi-Ev,2025-08-19_08:00,Guangxi,1,2.83541,0,0,10074.4
Guangxi-Ev,2025-08-19_12:00,Guangxi,1,411.135,0,0,10696.2
Guangxi-Ev,2025-08-19_16:00,Guangxi,0,0,1,0,9160.73
Guangxi-Ev,2025-08-19_20:00,Guangxi,0,0,1,410.088,6107.04
Guangxi-Ev,2025-09-20_00:00,Guangxi,1,790.069,0,0,9060.45
Guangxi-Ev,2025-09-20_04:00,Guangxi,0,0,1,0,9013.33
Guangxi-Ev,2025-09-20_08:00,Guangxi,0,0,1,0,6422.2
Guangxi-Ev,2025-09-20_12:00,Guangxi,1,411.135,0,0,7581.45
Guangxi-Ev,2025-09-20_16:00,Guangxi,0,0,1,0,6813.71
Guangxi-Ev,2025-09-20_20:00,Guangxi,0,0,1,0,6107.04
Guangxi-Ev,2025-10-26_00:00,Guangxi,1,842.875,0,0,9289.02
Guangxi-Ev,2025-10-26_04:00,Guangxi,0,0,1,0,9289.02
Guangxi-Ev,2025-10-26_08:00,Guangxi,0,0,1,0,6697.89
Guangxi-Ev,2025-10-26_12:00,Guangxi,1,411.135,0,0,7722.79
Guangxi-Ev,2025-10-26_16:00,Guangxi,1,0,0,0,6955.04
Guangxi-Ev,2025-10-26_20:00,Guangxi,0,0,1,0,6107.04
Guangxi-Ev,2025-11-19_00:00,Guangxi,1,369.097,0,0,7439.81
Guangxi-Ev,2025-11-19_04:00,Guangxi,1,113.416,0,0,7823.68
Guangxi-Ev,2025-11-19_08:00,Guangxi,1,2.83541,0,0,6107.04
Guangxi-Ev,2025-11-19_12:00,Guangxi,1,50.5093,0,0,6298.97
Guangxi-Ev,2025-11-19_16:00,Guangxi,1,0,0,0,6107.04
Guangxi-Ev,2025-11-19_20:00,Guangxi,0,0,1,0,6107.04
Guangxi-Ev,2025-12-16_00:00,Guangxi,1,562.238,0,0,8173.75
Guangxi-Ev,2025-12-16_04:00,Guangxi,1,113.416,0,0,8599.49
Guangxi-Ev,2025-12-16_08:00,Guangxi,1,2.83541,0,0,7170.75
Guangxi-Ev,2025-12-16_12:00,Guangxi,1,411.135,0,0,7389.52
Guangxi-Ev,2025-12-16_16:00,Guangxi,0,0,1,0,6813.71
Guangxi-Ev,2025-12-16_20:00,Guangxi,0,0,1,0,6107.04
Guizhou-Ev,2025-01-22_00:00,Guizhou,0,0,1,612.149,3517.62
Guizhou-Ev,2025-01-22_04:00,Guizhou,0,0,1,44.8461,3329.96
Guizhou-Ev,2025-01-22_08:00,Guizhou,0,0,1,1.12115,2414.76
Guizhou-Ev,2025-01-22_12:00,Guizhou,1,162.565,0,0,2713.76
Guizhou-Ev,2025-01-22_16:00,Guizhou,1,1109.93,0,0,6172.56
Guizhou-Ev,2025-01-22_20:00,Guizhou,0,0,1,20.8844,5977.26
Guizhou-Ev,2025-02-08_00:00,Guizhou,0,0,1,612.149,2842.87
Guizhou-Ev,2025-02-08_04:00,Guizhou,0,0,1,44.8461,2646.92
Guizhou-Ev,2025-02-08_08:00,Guizhou,0,0,1,1.12115,2414.76
Guizhou-Ev,2025-02-08_12:00,Guizhou,1,162.565,0,0,2926.26
Guizhou-Ev,2025-02-08_16:00,Guizhou,1,1109.93,0,0,6992.2
Guizhou-Ev,2025-02-08_20:00,Guizhou,0,0,1,295.305,5308.02
Guizhou-Ev,2025-03-21_00:00,Guizhou,1,612.142,0,0,4735.38
Guizhou-Ev,2025-03-21_04:00,Guizhou,1,44.8456,0,0,4887.17
Guizhou-Ev,2025-03-21_08:00,Guizhou,1,1.12114,0,0,4663.75
Guizhou-Ev,2025-03-21_12:00,Guizhou,1,162.565,0,0,4750.25
Guizhou-Ev,2025-03-21_16:00,Guizhou,1,473.866,0,0,6171.48
Guizhou-Ev,2025-03-21_20:00,Guizhou,0,0,1,827.411,2414.76
Guizhou-Ev,2025-04-11_00:00,Guizhou,1,395.44,0,0,3906.39
Guizhou-Ev,2025-04-11_04:00,Guizhou,0,0,1,0,3906.39
Guizhou-Ev,2025-04-11_08:00,Guizhou,0,0,1,0,3109.52
Guizhou-Ev,2025-04-11_12:00,Guizhou,0,0,1,0,3109.52
Guizhou-Ev,2025-04-11_16:00,Guizhou,0,0,1,0,2805.95
Guizhou-Ev,2025-04-11_20:00,Guizhou,0,0,1,0,2414.76
Guizhou-Ev,2025-05-22_00:00,Guizhou,1,52.2215,0,0,2613.2
Guizhou-Ev,2025-05-22_04:00,Guizhou,0,0,1,0,2596.65
Guizhou-Ev,2025-05-22_08:00,Guizhou,0,0,1,0,2596.65
Guizhou-Ev,2025-05-22_12:00,Guizhou,1,162.565,0,0,3001.89
Guizhou-Ev,2025-05-22_16:00,Guizhou,0,0,1,0,2470.65
Guizhou-Ev,2025-05-22_20:00,Guizhou,0,0,1,0,2414.76
Guizhou-Ev,2025-06-16_00:00,Guizhou,1,420.677,0,0,4002.3
Guizhou-Ev,2025-06-16_04:00,Guizhou,0,0,1,0,3989.88
Guizhou-Ev,2025-06-16_08:00,Guizhou,0,0,1,0,2965.33
Guizhou-Ev,2025-06-16_12:00,Guizhou,1,0,0,0,2805.95
Guizhou-Ev,2025-06-16_16:00,Guizhou,0,0,1,0,2805.95
Guizhou-Ev,2025-06-16_20:00,Guizhou,0,0,1,0,2414.76
Guizhou-Ev,2025-07-22_00:00,Guizhou,1,173.437,0,0,3046.23
Guizhou-Ev,2025-07-22_04:00,Guizhou,1,44.8456,0,0,3204.22
Guizhou-Ev,2025-07-22_08:00,Guizhou,1,1.12114,0,0,2525.45
Guizhou-Ev,2025-07-22_12:00,Guizhou,1,162.565,0,0,2824.45
Guizhou-Ev,2025-07-22_16:00,Guizhou,1,1109.93,0,0,6283.25
Guizhou-Ev,2025-07-22_20:00,Guizhou,0,0,1,827.411,2414.76
Guizhou-Ev,2025-08-19_00:00,Guizhou,1,343.139,0,0,3713.17
Guizhou-Ev,2025-08-19_04:00,Guizhou,1,44.8456,0,0,3883.59
Guizhou-Ev,2025-08-19_08:00,Guizhou,1,1.12114,0,0,3887.85
Guizhou-Ev,2025-08-19_12:00,Guizhou,1,162.565,0,0,4505.59
Guizhou-Ev,2025-08-19_16:00,Guizhou,1,507.748,0,0,6283.25
Guizhou-Ev,2025-08-19_20:00,Guizhou,0,0,1,827.411,2414.76
Guizhou-Ev,2025-09-20_00:00,Guizhou,0,0,1,0,3018.45
Guizhou-Ev,2025-09-20_04:00,Guizhou,0,0,1,0,3014.31
Guizhou-Ev,2025-09-20_08:00,Guizhou,0,0,1,0,2786.64
Guizhou-Ev,2025-09-20_12:00,Guizhou,0,0,1,0,2414.76
Guizhou-Ev,2025-09-20_16:00,Guizhou,1,381.097,0,0,3255.79
Guizhou-Ev,2025-09-20_20:00,Guizhou,0,0,1,0,3032.25
Guizhou-Ev,2025-10-26_00:00,Guizhou,1,612.142,0,0,4729.86
Guizhou-Ev,2025-10-26_04:00,Guizhou,1,44.8456,0,0,4881.65
Guizhou-Ev,2025-10-26_08:00,Guizhou,1,1.12114,0,0,4885.91
Guizhou-Ev,2025-10-26_12:00,Guizhou,1,162.565,0,0,5238.03
Guizhou-Ev,2025-10-26_16:00,Guizhou,1,261.44,0,0,6003.83
Guizhou-Ev,2025-10-26_20:00,Guizhou,0,0,1,827.411,2414.76
Guizhou-Ev,2025-11-19_00:00,Guizhou,0,0,1,0,4240.32
Guizhou-Ev,2025-11-19_04:00,Guizhou,1,44.8456,0,0,4410.74
Guizhou-Ev,2025-11-19_08:00,Guizhou,0,0,1,0,3386.19
Guizhou-Ev,2025-11-19_12:00,Guizhou,1,0,0,0,3173.69
Guizhou-Ev,2025-11-19_16:00,Guizhou,0,0,1,0,2414.76
Guizhou-Ev,2025-11-19_20:00,Guizhou,1,589.892,0,0,4265.16
Guizhou-Ev,2025-12-16_00:00,Guizhou,1,211.814,0,0,3200.34
Guizhou-Ev,2025-12-16_04:00,Guizhou,0,0,1,0,3179.64
Guizhou-Ev,2025-12-16_08:00,Guizhou,0,0,1,0,2838.12
Guizhou-Ev,2025-12-16_12:00,Guizhou,1,162.565,0,0,2977.75
Guizhou-Ev,2025-12-16_16:00,Guizhou,0,0,1,0,2750.07
Guizhou-Ev,2025-12-16_20:00,Guizhou,0,0,1,0,2414.76
Hainan-Ev,2025-01-22_00:00,Hainan,0,0,1,0,3195.2
Hainan-Ev,2025-01-22_04:00,Hainan,0,0,1,21.1949,3092.56
Hainan-Ev,2025-01-22_08:00,Hainan,1,1.20983,0,0,2605.78
Hainan-Ev,2025-01-22_12:00,Hainan,1,175.425,0,0,2699.12
Hainan-Ev,2025-01-22_16:00,Hainan,1,371.798,0,0,4030.06
Hainan-Ev,2025-01-22_20:00,Hainan,0,0,1,85.8693,3204.14
Hainan-Ev,2025-02-08_00:00,Hainan,0,0,1,289.311,3438.67
Hainan-Ev,2025-02-08_04:00,Hainan,0,0,1,21.1949,3344.96
Hainan-Ev,2025-02-08_08:00,Hainan,0,0,1,0.529873,2605.78
Hainan-Ev,2025-02-08_12:00,Hainan,1,175.425,0,0,3100.41
Hainan-Ev,2025-02-08_16:00,Hainan,1,1092.6,0,0,6597.13
Hainan-Ev,2025-02-08_20:00,Hainan,0,0,1,391.047,4610.81
Hainan-Ev,2025-03-21_00:00,Hainan,0,0,1,280.867,3288.38
Hainan-Ev,2025-03-21_04:00,Hainan,1,48.393,0,0,3467.8
Hainan-Ev,2025-03-21_08:00,Hainan,0,0,1,0.529873,2605.78
Hainan-Ev,2025-03-21_12:00,Hainan,1,175.425,0,0,2985.76
Hainan-Ev,2025-03-21_16:00,Hainan,1,730.799,0,0,5762.79
Hainan-Ev,2025-03-21_20:00,Hainan,0,0,1,287.296,4432.69
Hainan-Ev,2025-04-11_00:00,Hainan,0,0,1,289.311,3925.57
Hainan-Ev,2025-04-11_04:00,Hainan,0,0,1,21.1949,3829.62
Hainan-Ev,2025-04-11_08:00,Hainan,1,1.20983,0,0,2605.78
Hainan-Ev,2025-04-11_12:00,Hainan,1,175.425,0,0,2813.77
Hainan-Ev,2025-04-11_16:00,Hainan,1,633.868,0,0,5222.47
Hainan-Ev,2025-04-11_20:00,Hainan,0,0,1,27.4703,5112.59
Hainan-Ev,2025-05-22_00:00,Hainan,1,143.211,0,0,3647.96
Hainan-Ev,2025-05-22_04:00,Hainan,1,48.393,0,0,3829.62
Hainan-Ev,2025-05-22_08:00,Hainan,1,1.20983,0,0,2605.78
Hainan-Ev,2025-05-22_12:00,Hainan,1,175.425,0,0,2756.45
Hainan-Ev,2025-05-22_16:00,Hainan,1,659.372,0,0,4688.79
Hainan-Ev,2025-05-22_20:00,Hainan,0,0,1,391.047,3124.6
Hainan-Ev,2025-06-16_00:00,Hainan,1,132.091,0,0,3408.97
Hainan-Ev,2025-06-16_04:00,Hainan,1,48.393,0,0,3583.93
Hainan-Ev,2025-06-16_08:00,Hainan,1,1.20983,0,0,2605.78
Hainan-Ev,2025-06-16_12:00,Hainan,1,175.425,0,0,2699.12
Hainan-Ev,2025-06-16_16:00,Hainan,1,303.655,0,0,3034.05
Hainan-Ev,2025-06-16_20:00,Hainan,1,15.7491,0,0,2912.98
Hainan-Ev,2025-07-22_00:00,Hainan,0,0,1,283.122,3299.53
Hainan-Ev,2025-07-22_04:00,Hainan,1,48.393,0,0,3461.09
Hainan-Ev,2025-07-22_08:00,Hainan,1,1.20983,0,0,2605.78
Hainan-Ev,2025-07-22_12:00,Hainan,1,175.425,0,0,3157.74
Hainan-Ev,2025-07-22_16:00,Hainan,1,593.956,0,0,4923.39
Hainan-Ev,2025-07-22_20:00,Hainan,0,0,1,0,4440.95
Hainan-Ev,2025-08-19_00:00,Hainan,0,0,1,225.194,2908.66
Hainan-Ev,2025-08-19_04:00,Hainan,1,48.393,0,0,3092.56
Hainan-Ev,2025-08-19_08:00,Hainan,1,1.20983,0,0,2605.78
Hainan-Ev,2025-08-19_12:00,Hainan,1,175.425,0,0,3272.39
Hainan-Ev,2025-08-19_16:00,Hainan,1,377.99,0,0,4463.07
Hainan-Ev,2025-08-19_20:00,Hainan,0,0,1,23.2529,3827.31
Hainan-Ev,2025-09-20_00:00,Hainan,0,0,1,54.3947,3706.78
Hainan-Ev,2025-09-20_04:00,Hainan,0,0,1,0,3706.78
Hainan-Ev,2025-09-20_08:00,Hainan,1,1.20983,0,0,2605.78
Hainan-Ev,2025-09-20_12:00,Hainan,1,175.425,0,0,2756.45
Hainan-Ev,2025-09-20_16:00,Hainan,1,900.813,0,0,5688.16
Hainan-Ev,2025-09-20_20:00,Hainan,0,0,1,300.798,3942.22
Hainan-Ev,2025-10-26_00:00,Hainan,0,0,1,96.4431,3923.33
Hainan-Ev,2025-10-26_04:00,Hainan,0,0,1,21.1949,3829.62
Hainan-Ev,2025-10-26_08:00,Hainan,1,1.20983,0,0,2605.78
Hainan-Ev,2025-10-26_12:00,Hainan,1,175.425,0,0,2871.1
Hainan-Ev,2025-10-26_16:00,Hainan,1,592.958,0,0,4387.28
Hainan-Ev,2025-10-26_20:00,Hainan,0,0,1,0,4326.97
Hainan-Ev,2025-11-19_00:00,Hainan,0,0,1,169.27,2605.78
Hainan-Ev,2025-11-19_04:00,Hainan,1,48.393,0,0,2787.44
Hainan-Ev,2025-11-19_08:00,Hainan,1,1.20983,0,0,2792.04
Hainan-Ev,2025-11-19_12:00,Hainan,1,175.425,0,0,2885.38
Hainan-Ev,2025-11-19_16:00,Hainan,1,437.277,0,0,3891.87
Hainan-Ev,2025-11-19_20:00,Hainan,0,0,1,0,3288.81
Hainan-Ev,2025-12-16_00:00,Hainan,0,0,1,83.814,2794.75
Hainan-Ev,2025-12-16_04:00,Hainan,1,48.393,0,0,2969.71
Hainan-Ev,2025-12-16_08:00,Hainan,1,1.20983,0,0,2605.78
Hainan-Ev,2025-12-16_12:00,Hainan,1,175.425,0,0,2871.1
Hainan-Ev,2025-12-16_16:00,Hainan,1,269.346,0,0,3567.03
Hainan-Ev,2025-12-16_20:00,Hainan,0,0,1,0,3144.9
Yunnan-Ev,2025-01-22_00:00,Yunnan,0,0,1,365.554,3525.89
Yunnan-Ev,2025-01-22_04:00,Yunnan,0,0,1,26.7805,3413.64
Yunnan-Ev,2025-01-22_08:00,Yunnan,0,0,1,0.669513,2988.33
Yunnan-Ev,2025-01-22_12:00,Yunnan,1,201.179,0,0,3358.35
Yunnan-Ev,2025-01-22_16:00,Yunnan,1,1249.17,0,0,7541.68
Yunnan-Ev,2025-01-22_20:00,Yunnan,0,0,1,494.101,5012.01
Yunnan-Ev,2025-02-08_00:00,Yunnan,0,0,1,365.554,4517.16
Yunnan-Ev,2025-02-08_04:00,Yunnan,0,0,1,26.7805,4399.79
Yunnan-Ev,2025-02-08_08:00,Yunnan,0,0,1,0.669513,2988.33
Yunnan-Ev,2025-02-08_12:00,Yunnan,0,0,1,0,2988.33
Yunnan-Ev,2025-02-08_16:00,Yunnan,1,1373.56,0,0,7362.6
Yunnan-Ev,2025-02-08_20:00,Yunnan,0,0,1,290.523,5993.03
