load_zone,timestamp,ZoneTotalDistributedDispatch,InjectIntoDistributedGrid,StorageNetDisChargeforDis,EvDischargePower,zone_demand_mw,StorageNetChargeforDis,EvChargePower
Fujian,2025.05.22.16,919.3977653000003,31594.43407080901,0.0,0.0,-32477.7686549248,-0.0,-36.06318118421074
Fujian,2025.05.22.20,0.0,31410.385550727227,0.0,0.0,-31379.5150865167,-0.0,-30.87046421052635
Fujian,2025.06.16.00,0.0,31803.560541481176,0.0,0.0,-31336.7591053496,-0.0,-466.8014361315789
Fujian,2025.06.16.04,0.0,28428.5283843984,0.0,0.0,-28428.5283843984,-0.0,-0.0
Fujian,2025.06.16.08,1298.7423589000002,28331.9431470158,0.0,0.0,-29628.3321094158,-0.0,-2.3533965
Fujian,2025.06.16.12,1451.8420161000006,33955.1227788613,0.0,0.0,-35406.9647949613,-0.0,-0.0
Fujian,2025.06.16.16,555.0431042100001,35427.197451162,0.0,0.0,-35982.240555372,-0.0,-0.0
Fujian,2025.06.16.20,0.0,34765.4813466612,0.0,0.0,-34765.4813466612,-0.0,-0.0
Fujian,2025.07.22.00,0.0,35267.42473256095,0.0,0.0,-34554.0255511662,-0.0,-713.3991813947367
Fujian,2025.07.22.04,0.0,31441.3499376952,0.0,0.0,-31347.2140776952,-0.0,-94.13586
Fujian,2025.07.22.08,516.1716805700001,32156.3803572573,0.0,0.0,-32670.1986413273,-0.0,-2.3533965
Fujian,2025.07.22.12,1236.3739780000003,37805.7350703947,0.0,0.0,-39042.1090483947,-0.0,-0.0
Fujian,2025.07.22.16,604.0246410100001,39072.422286977504,0.0,0.0,-39676.4469279875,-0.0,-0.0
Fujian,2025.07.22.20,0.0,38334.7517126858,0.0,0.014390999999999998,-38334.7661036858,-0.0,-0.0
Fujian,2025.08.19.00,0.0,36557.72227265636,0.0,0.0,-35720.4085705511,-0.0,-837.3137021052635
Fujian,2025.08.19.04,0.0,32405.350072620196,0.0,0.0,-32405.3500726202,-0.0,-0.0
Fujian,2025.08.19.08,533.6178566600001,33239.3745786566,0.0,0.0,-33772.9924353166,-0.0,-0.0
Fujian,2025.08.19.12,1081.8203075400002,39278.168562630904,0.0,0.0,-40359.9888701709,-0.0,-0.0
Fujian,2025.08.19.16,405.7253983300001,40610.01364477749,0.0,0.0,-41015.7390431075,-0.0,-0.0
Fujian,2025.08.19.20,0.0,39628.76932103091,0.0,0.0,-39628.7693210309,-0.0,-0.0
Fujian,2025.09.20.00,0.0,33596.6231734332,0.0,0.0,-33596.6231734332,-0.0,-0.0
Fujian,2025.09.20.04,0.0,30572.7999839756,0.0,0.0,-30478.6641239756,-0.0,-94.13586
Fujian,2025.09.20.08,1695.6245915000002,30071.721023593702,0.0,0.0,-31764.9922185937,-0.0,-2.3533965
Fujian,2025.09.20.12,3182.3804600000008,35119.215556367104,0.0,0.0,-37960.3535238671,-0.0,-341.2424924999999
Fujian,2025.09.20.16,1004.2999771000003,37755.60873526554,0.0,0.0,-38577.1155469708,-0.0,-182.79316539473686
Fujian,2025.09.20.20,0.0,38122.81419583758,0.0,0.0,-37272.6092165481,-0.0,-850.2049792894737
Fujian,2025.10.26.00,0.0,30609.340728958672,0.0,0.0,-30034.3021096692,-0.0,-575.0386192894736
Fujian,2025.10.26.04,0.0,27246.9468575188,0.0,0.0,-27246.9468575188,-0.0,-0.0
Fujian,2025.10.26.08,1325.6472054000005,27073.5890527964,0.0,0.0,-28396.8828616964,-0.0,-2.3533965
Fujian,2025.10.26.12,2619.2472544000007,31657.332133125303,0.0,0.0,-33935.3368950253,-0.0,-341.2424924999999
Fujian,2025.10.26.16,401.30605942000005,34199.20729296989,0.0,0.0,-34486.7023354162,-0.0,-113.81101697368433
Fujian,2025.10.26.20,0.0,33320.5155722515,0.0,0.0,-33320.5155722515,-0.0,-0.0
Fujian,2025.11.19.00,0.0,29076.8977323545,0.0,0.0,-29076.8977323545,-0.0,-0.0
Fujian,2025.11.19.04,0.0,26472.530949790103,0.0,0.0,-26378.3950897901,-0.0,-94.13586
Fujian,2025.11.19.08,882.0226247700002,26612.0053201248,0.0,0.0,-27491.6745483948,-0.0,-2.3533965
Fujian,2025.11.19.12,1388.8432404000002,31464.735870798304,0.0,0.0,-32853.5791111983,-0.0,-0.0
Fujian,2025.11.19.16,125.20807932500003,33262.160579067,0.0,0.0,-33387.368658392,-0.0,-0.0
Fujian,2025.11.19.20,0.0,32942.775619720676,0.0,0.0,-32258.356466747,-0.0,-684.4191529736843
Fujian,2025.12.16.00,0.0,29454.160838788743,0.0,0.0,-29451.1119040519,-0.0,-3.0489347368422
Fujian,2025.12.16.04,0.0,26812.0159031058,0.0,0.0,-26717.8800431058,-0.0,-94.13586
Fujian,2025.12.16.08,1344.0514633000003,26503.789130880803,0.0,0.0,-27845.4871976808,-0.0,-2.3533965
Fujian,2025.12.16.12,2887.5028553000006,30730.138094793405,0.0,0.0,-33276.3984575934,-0.0,-341.2424924999999
Fujian,2025.12.16.16,459.9610253000001,33537.15540200503,0.0,0.0,-33817.0577752524,-0.0,-180.05865205263154
Fujian,2025.12.16.20,0.0,32673.515410339896,0.0,0.0,-32673.5154103399,-0.0,-0.0
Jiangsu,2025.01.22.00,0.0,82277.96301400801,0.0,0.0,-81638.1711360816,-0.0,-639.7918779264064
Jiangsu,2025.01.22.04,0.0,75081.3567344842,0.0,0.0,-75081.3567344842,-0.0,-0.0
Jiangsu,2025.01.22.08,475.9992095814491,81883.07620820036,0.0,0.0,-82359.0754177818,-0.0,-0.0
Jiangsu,2025.01.22.12,4309.163551384782,91689.70421138621,0.0,0.0,-95284.0791132973,-0.0,-714.7886494736839
Jiangsu,2025.01.22.16,1399.4946416387236,97370.91967608625,0.0,0.0,-97104.9354430198,-0.0,-1665.478874705172
Jiangsu,2025.01.22.20,0.0,94055.1429716677,0.0,0.0,-94055.1429716677,-0.0,-0.0
Jiangsu,2025.02.08.00,0.0,68439.0897883719,0.0,0.0,-68439.0897883719,-0.0,-0.0
Jiangsu,2025.02.08.04,0.0,63106.70503392182,0.0,0.0,-62942.3668300806,-0.0,-164.33820384120827
Jiangsu,2025.02.08.08,1127.273239458158,67922.53574810094,0.0,0.0,-69043.4398390591,-0.0,-6.3691485000000005
Jiangsu,2025.02.08.12,5449.126330297153,74429.63081343235,0.0,0.0,-79878.7571437295,-0.0,-0.0
Jiangsu,2025.02.08.16,2653.359919433551,80300.5663587371,0.0,0.0,-81405.221395775,-0.0,-1548.7048823956343
Jiangsu,2025.02.08.20,0.0,78848.5127155322,0.0,0.0,-78848.5127155322,-0.0,-0.0
Jiangsu,2025.03.21.00,0.0,75324.4283505639,0.0,0.0,-75324.4283505639,-0.0,-0.0
Jiangsu,2025.03.21.04,0.0,69274.7056567788,0.0,0.0,-69274.7056567788,-0.0,-0.0
Jiangsu,2025.03.21.08,1033.125089841279,74962.82330810821,0.0,0.0,-75989.5792494495,-0.0,-6.3691485000000005
Jiangsu,2025.03.21.12,3729.582561096492,84185.40487971011,0.0,0.0,-87914.9874408066,-0.0,-0.0
Jiangsu,2025.03.21.16,2405.0429000622507,87189.97926269106,0.0,0.0,-89595.0221627533,-0.0,-0.0
Jiangsu,2025.03.21.20,32.195831822620484,88060.71159656125,0.0,0.0,-86781.0949116207,-0.0,-1311.8125167631588
Jiangsu,2025.04.11.00,0.0,74395.66947696316,0.0,0.0,-72221.3917380158,-0.0,-2174.277738947368
Jiangsu,2025.04.11.04,0.0,66420.8911282963,0.0,0.0,-66420.8911282963,-0.0,-0.0
Jiangsu,2025.04.11.08,1588.8336703749126,71270.3076620984,0.0,0.0,-72859.1413324733,-0.0,-0.0
Jiangsu,2025.04.11.12,4958.742262467453,79334.53266363025,0.0,0.0,-84293.2749260977,-0.0,-0.0
Jiangsu,2025.04.11.16,3086.840137229125,82817.25943691627,0.0,0.0,-85904.0995741454,-0.0,-0.0
Jiangsu,2025.04.11.20,47.432730322182856,83158.6610736299,0.0,0.0,-83206.0938039521,-0.0,-0.0
Jiangsu,2025.05.22.00,0.0,70919.4884950477,0.0,0.0,-70919.4884950477,-0.0,-0.0
Jiangsu,2025.05.22.04,0.0,65223.550956918196,0.0,0.0,-65223.5509569182,-0.0,-0.0
Jiangsu,2025.05.22.08,7692.244093988186,63859.86671276231,0.0,0.0,-71545.7416582505,-0.0,-6.3691485000000005
Jiangsu,2025.05.22.12,14294.875501076069,68864.64061055235,0.0,0.0,-82773.7571579442,-0.0,-385.75895368421027
Jiangsu,2025.05.22.16,4963.617076036109,79391.92710297731,0.0,0.0,-84355.5441790134,-0.0,-0.0
Jiangsu,2025.05.22.20,22.074306064488862,82914.42853894085,0.0,0.0,-81706.1741714001,-0.0,-1230.3286736052628
Jiangsu,2025.06.16.00,0.0,77198.65100284736,0.0,0.0,-76317.9808460842,-0.0,-880.6701567631583
Jiangsu,2025.06.16.04,0.0,70188.4604397742,0.0,0.0,-70188.4604397742,-0.0,-0.0
Jiangsu,2025.06.16.08,7533.980633632931,69464.29380581598,0.0,0.0,-76991.9052909489,-0.0,-6.3691485000000005
Jiangsu,2025.06.16.12,13872.845543690823,75746.36863503484,0.0,0.0,-89074.6133029362,-0.0,-544.6008757894738
Jiangsu,2025.06.16.16,4870.979962063836,85905.82824016266,0.0,0.0,-90776.8082022265,-0.0,-0.0
Jiangsu,2025.06.16.20,78.3194767013685,88181.63180511336,0.0,0.0,-87925.7643807621,-0.0,-334.18690105263136
Jiangsu,2025.07.22.00,0.0,91833.73032749438,0.0,0.0,-89126.56135131,-0.0,-2707.1689761843777
Jiangsu,2025.07.22.04,0.0,81968.3127906089,0.0,0.0,-81968.3127906089,-0.0,-0.0
Jiangsu,2025.07.22.08,4943.165380947854,84976.79548464865,0.0,0.0,-89913.5917170965,-0.0,-6.3691485000000005
Jiangsu,2025.07.22.12,11780.980437140865,92243.18135769616,0.0,0.0,-104024.161794837,-0.0,-0.0
Jiangsu,2025.07.22.16,6186.692704419029,100806.02534016437,0.0,0.0,-106012.039047898,-0.0,-980.6789966853976
Jiangsu,2025.07.22.20,107.30320870266647,102629.23599939774,0.0,0.0,-102682.499544207,-0.0,-54.03966389338166
Jiangsu,2025.08.19.00,0.0,94806.5829331821,0.0,0.0,-91329.0278521821,-0.0,-3477.5550810000004
Jiangsu,2025.08.19.04,0.0,84248.65292888539,0.0,0.0,-83993.8869888854,-0.0,-254.76594
Jiangsu,2025.08.19.08,1811.542714791852,90323.96434075705,0.0,0.0,-92135.5070555489,-0.0,-0.0
Jiangsu,2025.08.19.12,4148.548505898968,102446.22443067604,0.0,0.0,-106594.772936575,-0.0,-0.0
Jiangsu,2025.08.19.16,3319.2279394880306,99007.06970415296,0.0,6305.47632,-108631.773963641,-0.0,-0.0
Jiangsu,2025.08.19.20,97.41655418845677,109369.46669523208,0.0,0.0,-105219.95596621,-0.0,-4246.927283210524
Jiangsu,2025.09.20.00,0.0,79880.53622660109,0.0,0.0,-79049.0449729504,-0.0,-831.4912536506909
Jiangsu,2025.09.20.04,0.0,72700.1776563714,0.0,0.0,-72700.1776563714,-0.0,-0.0
Jiangsu,2025.09.20.08,3210.2155225286997,76536.87050391771,0.0,0.0,-79747.0860264464,-0.0,-0.0
Jiangsu,2025.09.20.12,9367.846314651624,83817.85794936598,0.0,0.0,-92262.1777315176,-0.0,-923.5265324999999
Jiangsu,2025.09.20.16,3648.6634423673936,90376.62279457702,0.0,0.0,-94025.2862369444,-0.0,-0.0
Jiangsu,2025.09.20.20,10.780334426488285,92122.25282469024,0.0,0.0,-91072.2168715832,-0.0,-1060.8162875335202
Jiangsu,2025.10.26.00,0.0,75062.67366663137,0.0,0.0,-72681.4630664998,-0.0,-2381.2106001315783
Jiangsu,2025.10.26.04,0.0,66844.0115762009,0.0,0.0,-66844.0115762009,-0.0,-0.0
Jiangsu,2025.10.26.08,5599.912462364682,67723.36284950664,0.0,0.0,-73323.2753118713,-0.0,-0.0
Jiangsu,2025.10.26.12,12751.175919594167,73002.59828411744,0.0,0.0,-84830.2476712116,-0.0,-923.5265324999999
Jiangsu,2025.10.26.16,2651.3655534710656,83799.96818858753,0.0,0.0,-86451.3337420586,-0.0,-0.0
Jiangsu,2025.10.26.20,0.0,84571.60814087707,0.0,0.0,-83736.1408882455,-0.0,-835.467252631579
Jiangsu,2025.11.19.00,0.0,77389.54729733754,0.0,0.0,-76166.2582089165,-0.0,-1223.2890884210533
Jiangsu,2025.11.19.04,0.0,70048.9234892601,0.0,0.0,-70048.9234892601,-0.0,-0.0
Jiangsu,2025.11.19.08,1397.7262717402664,75441.11659824572,0.0,0.0,-76838.842869986,-0.0,-0.0
Jiangsu,2025.11.19.12,5425.487096898528,83472.04296713138,0.0,0.0,-88897.5300640299,-0.0,-0.0
Jiangsu,2025.11.19.16,1372.0116093385914,90526.00794337828,0.0,0.0,-90596.3409442958,-0.0,-1301.6786084210526
Jiangsu,2025.11.19.20,0.0,87750.965091015,0.0,0.0,-87750.965091015,-0.0,-0.0
Jiangsu,2025.12.16.00,0.0,86166.9887964577,0.0,0.0,-83106.482136663,-0.0,-3060.506659794697
Jiangsu,2025.12.16.04,0.0,76686.5054733352,0.0,0.0,-76431.7395333352,-0.0,-254.76594
Jiangsu,2025.12.16.08,4083.6557012495423,79756.69660883387,0.0,0.0,-83840.3523100834,-0.0,-0.0
Jiangsu,2025.12.16.12,12384.165183089735,85537.18122386596,0.0,0.0,-96997.8198744557,-0.0,-923.5265325000001
Jiangsu,2025.12.16.16,1770.8890764004027,92620.26136851341,0.0,4460.274941934693,-98851.4253868485,-0.0,-0.0
Jiangsu,2025.12.16.20,0.0,96798.14919607823,0.0,0.0,-95746.7805863364,-0.0,-1051.3686097418213
Shanghai,2025.01.22.00,0.0,29355.5382349899,0.0,0.0,-25812.4260259899,-0.0,-3543.112209000001
Shanghai,2025.01.22.04,0.0,22735.171181593,0.0,0.0,-22475.602521593,-0.0,-259.56866
Shanghai,2025.01.22.08,33.780776400000015,28119.1716804253,0.0,0.0,-28146.4632403253,-0.0,-6.4892165
Shanghai,2025.01.22.12,118.40674923000002,34017.93681316255,0.0,479.185089694246,-34615.5286520868,-0.0,-0.0
Shanghai,2025.01.22.16,17.447323572000005,32875.21973195417,0.0,1292.8487155324283,-34185.5157710586,-0.0,-0.0
Shanghai,2025.01.22.20,0.0,32664.780430953502,0.0,0.0,-31609.425233057,-0.0,-1055.3551978964979
Shanghai,2025.02.08.00,0.0,23203.950184753154,0.0,0.0,-22248.6785866948,-0.0,-955.2715980583525
Shanghai,2025.02.08.04,0.0,19632.1164415118,0.0,0.0,-19372.5477815118,-0.0,-259.56866
Shanghai,2025.02.08.08,58.87780857000002,24208.0824444646,0.0,0.0,-24260.4710365346,-0.0,-6.4892165
Shanghai,2025.02.08.12,141.43601178000003,29384.15688629418,0.0,310.80335206362406,-29836.3962501378,-0.0,-0.0
Shanghai,2025.02.08.16,65.04324435000002,31077.152284735177,0.0,0.0,-29465.7523452022,-0.0,-1676.4431838829755
Shanghai,2025.02.08.20,0.0,27781.130843023475,0.0,0.0,-27245.3252403452,-0.0,-535.805602678277
Shanghai,2025.03.21.00,0.0,23129.599289873004,0.0,0.0,-22001.1951066794,-0.0,-1128.4041831936065
Shanghai,2025.03.21.04,0.0,19382.849820818334,0.0,0.0,-19157.0569817751,-0.0,-225.7928390432362
Shanghai,2025.03.21.08,69.90792417000002,23920.701431566802,0.0,0.0,-23990.6093557368,-0.0,-0.0
Shanghai,2025.03.21.12,435.35273040000015,30010.094351199703,0.0,0.0,-29504.5106890997,-0.0,-940.9363925000001
Shanghai,2025.03.21.16,47.22739560000001,29090.7622511009,0.0,0.0,-29137.9896467009,-0.0,-0.0
Shanghai,2025.03.21.20,0.0,26942.2614930598,0.0,0.0,-26942.2614930598,-0.0,-0.0
Shanghai,2025.04.11.00,0.0,20801.723295407894,0.0,0.0,-19870.3720160726,-0.0,-931.351279335292
Shanghai,2025.04.11.04,0.0,17561.2582780066,0.0,0.0,-17301.6896180066,-0.0,-259.56866
Shanghai,2025.04.11.08,188.89868970000006,21484.7013577948,0.0,0.0,-21667.1108309948,-0.0,-6.4892165
Shanghai,2025.04.11.12,136.91964699000005,25839.397846008575,0.0,670.671486550822,-26646.9889795494,-0.0,-0.0
Shanghai,2025.04.11.16,48.11900499000001,27368.776909170658,0.0,0.0,-26315.9656224604,-0.0,-1100.9302917002574
Shanghai,2025.04.11.20,0.0,25222.71600337237,0.0,0.0,-24332.894473486,-0.0,-889.8215298863688
Shanghai,2025.05.22.00,0.0,19886.973923302772,0.0,0.0,-19402.6299506849,-0.0,-484.3439726178731
Shanghai,2025.05.22.04,0.0,16894.4134970524,0.0,0.0,-16894.4134970524,-0.0,-0.0
Shanghai,2025.05.22.08,709.3250829000002,20454.2382545183,0.0,0.0,-21157.0741209183,-0.0,-6.4892165
Shanghai,2025.05.22.12,1145.8022751,25814.861682237304,0.0,0.0,-26019.7275648373,-0.0,-940.9363925000001
Shanghai,2025.05.22.16,289.12493610000007,26235.701520725375,0.0,0.0,-25696.4963894252,-0.0,-828.330067400173
Shanghai,2025.05.22.20,0.0,23657.613788839157,0.0,102.4922985671451,-23760.1060874063,-0.0,-0.0
Shanghai,2025.06.16.00,0.0,22654.209395645874,0.0,0.0,-21839.5069453928,-0.0,-814.702450253073
Shanghai,2025.06.16.04,0.0,18952.776386089186,0.0,63.49418367391081,-19016.2705697631,-0.0,-0.0
Shanghai,2025.06.16.08,726.9008733000002,23093.889207690598,0.0,0.0,-23814.3008644906,-0.0,-6.4892165
Shanghai,2025.06.16.12,1167.3296019000004,29061.2869820904,0.0,0.0,-29287.6801914904,-0.0,-940.9363924999999
Shanghai,2025.06.16.16,183.76236270000004,28053.3379124082,0.0,686.752460087801,-28923.852735196,-0.0,-0.0
Shanghai,2025.06.16.20,0.0,27214.731841611167,0.0,0.0,-26744.2611253256,-0.0,-470.4707162855707
Shanghai,2025.07.22.00,0.0,27828.476440752987,0.0,0.0,-26851.8520883877,-0.0,-976.6243523652875
Shanghai,2025.07.22.04,0.0,23594.25445058076,0.0,0.0,-23380.659915482,-0.0,-213.5945350987604
Shanghai,2025.07.22.08,711.5295978000001,28574.836952952697,0.0,0.0,-29279.8773342527,-0.0,-6.4892165
Shanghai,2025.07.22.12,1172.4223581000003,35777.95593619181,0.0,0.0,-36009.4419017918,-0.0,-940.9363925000001
Shanghai,2025.07.22.16,417.83307930000007,36575.1287656592,0.0,0.0,-35562.1130739689,-0.0,-1430.8487709902984
Shanghai,2025.07.22.20,0.0,31113.524575236683,0.0,1768.762820081627,-32882.2873953183,-0.0,-0.0
Shanghai,2025.08.19.00,0.0,32637.171236777755,0.0,0.0,-29450.419268234,-0.0,-3186.751968543754
Shanghai,2025.08.19.04,0.0,25902.8738224293,0.0,0.0,-25643.3051624293,-0.0,-259.56866
Shanghai,2025.08.19.08,199.08001260000006,31920.8239798259,0.0,0.0,-32113.4147759259,-0.0,-6.4892165
Shanghai,2025.08.19.12,328.5833229000001,38224.70613972311,0.0,940.9382775,-39494.2277401231,-0.0,-0.0
Shanghai,2025.08.19.16,73.87772679000003,38868.714371516435,0.0,61.0169132915662,-39003.609011598,-0.0,-0.0
Shanghai,2025.08.19.20,0.0,36064.445279343905,0.0,0.0,-36064.4452793439,-0.0,-0.0
Shanghai,2025.09.20.00,0.0,24577.836913310242,0.0,0.0,-23629.6296084113,-0.0,-948.2073048989423
Shanghai,2025.09.20.04,0.0,20786.891678706583,0.0,0.0,-20574.9805259054,-0.0,-211.91115280118265
Shanghai,2025.09.20.08,651.2175558000001,25121.5634647322,0.0,0.0,-25766.2918040322,-0.0,-6.4892165
Shanghai,2025.09.20.12,1229.4665901,31399.778368382304,0.0,0.0,-31688.3085659823,-0.0,-940.9363924999999
Shanghai,2025.09.20.16,227.92974750000002,31066.729453819302,0.0,0.0,-31294.6592013193,-0.0,-0.0
Shanghai,2025.09.20.20,0.0,28991.590431876823,0.0,0.0,-28936.412626998,-0.0,-55.17780487882192
Shanghai,2025.10.26.00,0.0,21835.617486864572,0.0,0.0,-20268.8183360164,-0.0,-1566.7991508481718
Shanghai,2025.10.26.04,0.0,17908.1966519599,0.0,0.0,-17648.6279919599,-0.0,-259.56866
Shanghai,2025.10.26.08,605.0651859000002,21503.009896457803,0.0,0.0,-22101.5858658578,-0.0,-6.4892165
Shanghai,2025.10.26.12,832.8608694000002,27289.3974626914,0.0,0.0,-27181.3219395914,-0.0,-940.9363924999999
Shanghai,2025.10.26.16,33.94223973000001,24947.907395171304,0.0,1861.8111736157962,-26843.6608085171,-0.0,-0.0
Shanghai,2025.10.26.20,0.0,26231.55647359964,0.0,0.0,-24820.8245559575,-0.0,-1410.7319176421406
Shanghai,2025.11.19.00,0.0,22356.388270711224,0.0,0.0,-20407.4088149781,-0.0,-1948.9794557331227
Shanghai,2025.11.19.04,0.0,18028.871264849302,0.0,0.0,-17769.3026048493,-0.0,-259.56866
Shanghai,2025.11.19.08,124.06274181000003,22135.1345875473,0.0,0.0,-22252.7081128573,-0.0,-6.4892165
Shanghai,2025.11.19.12,131.07328353000003,27236.104208366898,0.0,0.0,-27367.1774918969,-0.0,-0.0
Shanghai,2025.11.19.16,0.0,27226.05367953796,0.0,0.0,-27027.2075622974,-0.0,-198.8461172405605
Shanghai,2025.11.19.20,0.0,24990.5399239877,0.0,0.0,-24990.5399239877,-0.0,-0.0
Shanghai,2025.12.16.00,0.0,27119.517536274274,0.0,0.0,-24772.9999635921,-0.0,-2346.517572682171
Shanghai,2025.12.16.04,0.0,21830.1137877039,0.0,0.0,-21570.5451277039,-0.0,-259.56866
Shanghai,2025.12.16.08,435.3761916000001,26584.162171297903,0.0,0.0,-27013.0491463979,-0.0,-6.4892165
Shanghai,2025.12.16.12,1039.0152717,33123.5365231819,0.0,0.0,-33221.6154023819,-0.0,-940.9363924999999
Shanghai,2025.12.16.16,13.427481564000002,31589.049729986335,0.0,1206.4412565980629,-32808.9184681484,-0.0,-0.0
Shanghai,2025.12.16.20,0.0,30336.5630707956,0.0,0.0,-30336.5630707956,-0.0,-0.0
Zhejiang,2025.01.22.00,0.0,53402.7448201187,0.0,0.0,-53402.7448201187,-0.0,-0.0
Zhejiang,2025.01.22.04,0.0,46948.1857871272,0.0,0.0,-46599.9204671272,-0.0,-348.26532000000003
Zhejiang,2025.01.22.08,660.5266459680001,58153.4499405676,0.0,0.0,-58813.9765865356,-0.0,-0.0
Zhejiang,2025.01.22.12,1245.6163787760001,63729.7117259542,0.0,0.0,-63712.8663197302,-0.0,-1262.4617850000002
Zhejiang,2025.01.22.16,444.3767775720001,71320.65383332278,0.0,0.0,-68711.5403937895,-0.0,-3053.4902171052627
Zhejiang,2025.01.22.20,0.0,61017.1956232343,0.0,0.0,-61017.1956232343,-0.0,-0.0
Zhejiang,2025.02.08.00,0.0,41485.26434953072,0.0,0.0,-39622.6793790044,-0.0,-1862.5849705263154
Zhejiang,2025.02.08.04,0.0,34923.523838556,0.0,0.0,-34575.258518556,-0.0,-348.2653200000001
Zhejiang,2025.02.08.08,729.8226429480002,42907.772112568004,0.0,0.0,-43637.594755516,-0.0,-0.0
Zhejiang,2025.02.08.12,1831.0702064760003,45441.3028336636,0.0,0.0,-47272.3730401396,-0.0,-0.0
Zhejiang,2025.02.08.16,1196.2514156040004,51025.71918547059,0.0,0.0,-50981.1872747588,-0.0,-1240.7833263157895
Zhejiang,2025.02.08.20,0.0,45272.2942786749,0.0,0.0,-45272.2942786749,-0.0,-0.0
Zhejiang,2025.03.21.00,0.0,56070.548995889876,0.0,0.0,-54940.5196812583,-0.0,-1130.0293146315782
Zhejiang,2025.03.21.04,0.0,48290.06786578879,0.0,0.0,-47941.8025457888,-0.0,-348.26532000000003
Zhejiang,2025.03.21.08,2329.1682510600003,58187.1105876348,0.0,0.0,-60507.5722056948,-0.0,-8.706633
Zhejiang,2025.03.21.12,5659.893789480001,61150.0973927316,0.0,0.0,-65547.5293972116,-0.0,-1262.4617850000002
Zhejiang,2025.03.21.16,883.3538523600001,69806.790447346,0.0,0.0,-70690.144299706,-0.0,-0.0
Zhejiang,2025.03.21.20,0.0,62774.2347013323,0.0,0.0,-62774.2347013323,-0.0,-0.0
Zhejiang,2025.04.11.00,0.0,54897.839196876834,0.0,0.0,-54171.6319239119,-0.0,-726.2072729649362
Zhejiang,2025.04.11.04,0.0,47619.1265413085,0.0,0.0,-47270.8612213085,-0.0,-348.26532000000003
Zhejiang,2025.04.11.08,1381.1010144120003,58288.37965481469,0.0,0.0,-59660.7740362267,-0.0,-8.706633
Zhejiang,2025.04.11.12,2374.5757349160003,63518.0835186896,0.0,0.0,-64630.1974686056,-0.0,-1262.4617850000002
Zhejiang,2025.04.11.16,926.3189370960001,68774.5229891991,0.0,0.0,-69700.8419262951,-0.0,-0.0
Zhejiang,2025.04.11.20,0.0,63454.311312685,0.0,0.0,-61895.7147889131,-0.0,-1558.5965237719047
Zhejiang,2025.05.22.00,0.0,52254.58233073931,0.0,0.0,-51585.3700736361,-0.0,-669.2122571032037
Zhejiang,2025.05.22.04,0.0,45014.055940307,0.0,0.0,-45014.055940307,-0.0,-0.0
Zhejiang,2025.05.22.08,5283.069732360001,51529.3798512355,0.0,0.0,-56812.4495835955,-0.0,-0.0
Zhejiang,2025.05.22.12,9423.48172248,53383.60288342977,0.0,0.0,-61544.6228209077,-0.0,-1262.4617850020588
Zhejiang,2025.05.22.16,2050.6437748440003,64322.54081487181,0.0,0.0,-66373.1845897158,-0.0,-0.0
Zhejiang,2025.05.22.20,0.0,58940.6898031611,0.0,0.0,-58940.6898031611,-0.0,-0.0
Zhejiang,2025.06.16.00,0.0,56198.90391017534,0.0,0.0,-55182.8363141227,-0.0,-1016.0675960526312
Zhejiang,2025.06.16.04,0.0,48153.2511493648,0.0,0.0,-48153.2511493648,-0.0,-0.0
Zhejiang,2025.06.16.08,8062.03862352,52712.4038492335,0.0,0.0,-60774.4424727535,-0.0,-0.0
Zhejiang,2025.06.16.12,13103.995998240001,53995.0943171479,0.0,0.0,-65836.6285303879,-0.0,-1262.461785
Zhejiang,2025.06.16.16,4707.1958094,66294.7292641825,0.0,0.0,-71001.9250735825,-0.0,-0.0
Zhejiang,2025.06.16.20,0.0,63051.1021440087,0.0,0.0,-63051.1021440087,-0.0,-0.0
Zhejiang,2025.07.22.00,0.0,64608.51291037882,0.0,0.0,-62769.1939296279,-0.0,-1839.3189807509243
Zhejiang,2025.07.22.04,0.0,54853.750633214346,0.0,0.0,-54773.2041631758,-0.0,-80.54647003854916
Zhejiang,2025.07.22.08,4696.590814272001,64432.92517910909,0.0,0.0,-69129.5159933811,-0.0,-0.0
Zhejiang,2025.07.22.12,8487.391678920001,67662.70510136879,0.0,0.0,-74887.6349952888,-0.0,-1262.461785
Zhejiang,2025.07.22.16,4227.6060162,76535.43376216711,0.0,0.0,-80763.0397783671,-0.0,-0.0
Zhejiang,2025.07.22.20,0.0,71719.1634628101,0.0,0.0,-71719.1634628101,-0.0,-0.0
Zhejiang,2025.08.19.00,0.0,72136.3401310467,0.0,0.0,-67382.5185130467,-0.0,-4753.821618
Zhejiang,2025.08.19.04,0.0,59147.1157191605,0.0,0.0,-58798.8503991605,-0.0,-348.26532000000003
Zhejiang,2025.08.19.08,3009.2867506800003,71209.7227331786,0.0,0.0,-74210.3028508586,-0.0,-8.706633
Zhejiang,2025.08.19.12,6245.852518080001,75408.2334946529,0.0,0.0,-80391.6242277329,-0.0,-1262.461785
Zhejiang,2025.08.19.16,2095.091663868,78187.7395788464,0.0,6416.020253402107,-86698.8514961165,-0.0,-0.0
Zhejiang,2025.08.19.20,0.0,80853.38407100126,0.0,0.0,-76990.2806971043,-0.0,-3863.103373896954
