SPINNING_RESERVE_GEN_TPS_1,SPINNING_RESERVE_GEN_TPS_2,CommitGenSpinningReservesUp
Yunnan-Gas-2022,2025.10.26.16,0.0
Yunnan-Gas-2022,2025.10.26.20,0.0
Yunnan-Gas-2022,2025.11.19.00,0.0
Yunnan-Gas-2022,2025.11.19.04,0.0
Yunnan-Gas-2022,2025.11.19.08,0.0
Yunnan-Gas-2022,2025.11.19.12,0.0
Yunnan-Gas-2022,2025.11.19.16,0.0
Yunnan-Gas-2022,2025.11.19.20,0.0
Yunnan-Gas-2022,2025.12.16.00,0.0
Yunnan-Gas-2022,2025.12.16.04,0.0
Yunnan-Gas-2022,2025.12.16.08,0.0
Yunnan-Gas-2022,2025.12.16.12,0.0
Yunnan-Gas-2022,2025.12.16.16,0.0
Yunnan-Gas-2022,2025.12.16.20,0.0
Zhejiang-Coal-2022,2025.01.22.00,11875.810334018737
Zhejiang-Coal-2022,2025.01.22.04,0.0
Zhejiang-Coal-2022,2025.01.22.08,11875.810334018737
Zhejiang-Coal-2022,2025.01.22.12,12816.620780203186
Zhejiang-Coal-2022,2025.01.22.16,4397.329220147032
Zhejiang-Coal-2022,2025.01.22.20,2748.2103340187386
Zhejiang-Coal-2022,2025.02.08.00,0.0
Zhejiang-Coal-2022,2025.02.08.04,0.0
Zhejiang-Coal-2022,2025.02.08.08,0.0
Zhejiang-Coal-2022,2025.02.08.12,0.0
Zhejiang-Coal-2022,2025.02.08.16,0.0
Zhejiang-Coal-2022,2025.02.08.20,0.0
Zhejiang-Coal-2022,2025.03.21.00,8444.344793816415
Zhejiang-Coal-2022,2025.03.21.04,5886.208137935713
Zhejiang-Coal-2022,2025.03.21.08,18821.092220297985
Zhejiang-Coal-2022,2025.03.21.12,18874.87365765134
Zhejiang-Coal-2022,2025.03.21.16,9747.273657651342
Zhejiang-Coal-2022,2025.03.21.20,2813.6171492248905
Zhejiang-Coal-2022,2025.04.11.00,5393.818054634858
Zhejiang-Coal-2022,2025.04.11.04,1772.701860572728
Zhejiang-Coal-2022,2025.04.11.08,2749.3313387463277
Zhejiang-Coal-2022,2025.04.11.12,0.0
Zhejiang-Coal-2022,2025.04.11.16,2232.553068984873
Zhejiang-Coal-2022,2025.04.11.20,0.0
Zhejiang-Coal-2022,2025.05.22.00,0.0
Zhejiang-Coal-2022,2025.05.22.04,0.0
Zhejiang-Coal-2022,2025.05.22.08,0.0
Zhejiang-Coal-2022,2025.05.22.12,0.0
Zhejiang-Coal-2022,2025.05.22.16,0.0
Zhejiang-Coal-2022,2025.05.22.20,0.0
Zhejiang-Coal-2022,2025.06.16.00,0.0
Zhejiang-Coal-2022,2025.06.16.04,0.0
Zhejiang-Coal-2022,2025.06.16.08,0.0
Zhejiang-Coal-2022,2025.06.16.12,0.0
Zhejiang-Coal-2022,2025.06.16.16,0.0
Zhejiang-Coal-2022,2025.06.16.20,17946.108008031882
Zhejiang-Coal-2022,2025.07.22.00,24257.675168842525
Zhejiang-Coal-2022,2025.07.22.04,0.0
Zhejiang-Coal-2022,2025.07.22.08,0.0
Zhejiang-Coal-2022,2025.07.22.12,22413.920768014912
Zhejiang-Coal-2022,2025.07.22.16,13286.320768014913
Zhejiang-Coal-2022,2025.07.22.20,7514.679008031424
Zhejiang-Coal-2022,2025.08.19.00,14926.076268139355
Zhejiang-Coal-2022,2025.08.19.04,0.0
Zhejiang-Coal-2022,2025.08.19.08,0.0
Zhejiang-Coal-2022,2025.08.19.12,9770.212090605033
Zhejiang-Coal-2022,2025.08.19.16,0.0
Zhejiang-Coal-2022,2025.08.19.20,5798.476268139355
Zhejiang-Coal-2022,2025.09.20.00,0.0
Zhejiang-Coal-2022,2025.09.20.04,7051.5610293719055
Zhejiang-Coal-2022,2025.09.20.08,0.0
Zhejiang-Coal-2022,2025.09.20.12,0.0
Zhejiang-Coal-2022,2025.09.20.16,0.0
Zhejiang-Coal-2022,2025.09.20.20,10717.29257299933
Zhejiang-Coal-2022,2025.10.26.00,0.0
Zhejiang-Coal-2022,2025.10.26.04,0.0
Zhejiang-Coal-2022,2025.10.26.08,0.0
Zhejiang-Coal-2022,2025.10.26.12,26470.04
Zhejiang-Coal-2022,2025.10.26.16,0.0
Zhejiang-Coal-2022,2025.10.26.20,0.0
Zhejiang-Coal-2022,2025.11.19.00,12560.514012988067
Zhejiang-Coal-2022,2025.11.19.04,16256.329368360726
Zhejiang-Coal-2022,2025.11.19.08,12560.514012988067
Zhejiang-Coal-2022,2025.11.19.12,3432.914012988069
Zhejiang-Coal-2022,2025.11.19.16,0.0
Zhejiang-Coal-2022,2025.11.19.20,3432.914012988069
Zhejiang-Coal-2022,2025.12.16.00,0.0
Zhejiang-Coal-2022,2025.12.16.04,7808.639805197141
Zhejiang-Coal-2022,2025.12.16.08,0.0
Zhejiang-Coal-2022,2025.12.16.12,0.0
Zhejiang-Coal-2022,2025.12.16.16,0.0
Zhejiang-Coal-2022,2025.12.16.20,0.0
Zhejiang-Gas-2022,2025.01.22.00,0.0
Zhejiang-Gas-2022,2025.01.22.04,0.0
Zhejiang-Gas-2022,2025.01.22.08,0.0
Zhejiang-Gas-2022,2025.01.22.12,0.0
Zhejiang-Gas-2022,2025.01.22.16,0.0
Zhejiang-Gas-2022,2025.01.22.20,0.0
Zhejiang-Gas-2022,2025.02.08.00,0.0
Zhejiang-Gas-2022,2025.02.08.04,0.0
Zhejiang-Gas-2022,2025.02.08.08,0.0
Zhejiang-Gas-2022,2025.02.08.12,0.0
Zhejiang-Gas-2022,2025.02.08.16,0.0
Zhejiang-Gas-2022,2025.02.08.20,0.0
Zhejiang-Gas-2022,2025.03.21.00,0.0
Zhejiang-Gas-2022,2025.03.21.04,0.0
Zhejiang-Gas-2022,2025.03.21.08,0.0
Zhejiang-Gas-2022,2025.03.21.12,0.0
Zhejiang-Gas-2022,2025.03.21.16,0.0
Zhejiang-Gas-2022,2025.03.21.20,0.0
Zhejiang-Gas-2022,2025.04.11.00,0.0
Zhejiang-Gas-2022,2025.04.11.04,0.0
Zhejiang-Gas-2022,2025.04.11.08,0.0
Zhejiang-Gas-2022,2025.04.11.12,0.0
Zhejiang-Gas-2022,2025.04.11.16,0.0
Zhejiang-Gas-2022,2025.04.11.20,0.0
Zhejiang-Gas-2022,2025.05.22.00,0.0
Zhejiang-Gas-2022,2025.05.22.04,0.0
Zhejiang-Gas-2022,2025.05.22.08,0.0
Zhejiang-Gas-2022,2025.05.22.12,0.0
Zhejiang-Gas-2022,2025.05.22.16,0.0
Zhejiang-Gas-2022,2025.05.22.20,0.0
Zhejiang-Gas-2022,2025.06.16.00,0.0
Zhejiang-Gas-2022,2025.06.16.04,0.0
Zhejiang-Gas-2022,2025.06.16.08,0.0
Zhejiang-Gas-2022,2025.06.16.12,0.0
Zhejiang-Gas-2022,2025.06.16.16,0.0
Zhejiang-Gas-2022,2025.06.16.20,0.0
Zhejiang-Gas-2022,2025.07.22.00,0.0
Zhejiang-Gas-2022,2025.07.22.04,0.0
Zhejiang-Gas-2022,2025.07.22.08,0.0
Zhejiang-Gas-2022,2025.07.22.12,0.0
Zhejiang-Gas-2022,2025.07.22.16,0.0
Zhejiang-Gas-2022,2025.07.22.20,0.0
Zhejiang-Gas-2022,2025.08.19.00,0.0
Zhejiang-Gas-2022,2025.08.19.04,0.0
Zhejiang-Gas-2022,2025.08.19.08,0.0
Zhejiang-Gas-2022,2025.08.19.12,0.0
Zhejiang-Gas-2022,2025.08.19.16,0.0
Zhejiang-Gas-2022,2025.08.19.20,0.0
Zhejiang-Gas-2022,2025.09.20.00,0.0
Zhejiang-Gas-2022,2025.09.20.04,0.0
Zhejiang-Gas-2022,2025.09.20.08,0.0
Zhejiang-Gas-2022,2025.09.20.12,0.0
Zhejiang-Gas-2022,2025.09.20.16,0.0
Zhejiang-Gas-2022,2025.09.20.20,0.0
Zhejiang-Gas-2022,2025.10.26.00,0.0
Zhejiang-Gas-2022,2025.10.26.04,0.0
Zhejiang-Gas-2022,2025.10.26.08,0.0
Zhejiang-Gas-2022,2025.10.26.12,0.0
Zhejiang-Gas-2022,2025.10.26.16,0.0
Zhejiang-Gas-2022,2025.10.26.20,0.0
Zhejiang-Gas-2022,2025.11.19.00,0.0
Zhejiang-Gas-2022,2025.11.19.04,0.0
Zhejiang-Gas-2022,2025.11.19.08,0.0
Zhejiang-Gas-2022,2025.11.19.12,0.0
Zhejiang-Gas-2022,2025.11.19.16,0.0
Zhejiang-Gas-2022,2025.11.19.20,0.0
Zhejiang-Gas-2022,2025.12.16.00,0.0
Zhejiang-Gas-2022,2025.12.16.04,0.0
Zhejiang-Gas-2022,2025.12.16.08,0.0
Zhejiang-Gas-2022,2025.12.16.12,0.0
Zhejiang-Gas-2022,2025.12.16.16,0.0
Zhejiang-Gas-2022,2025.12.16.20,0.0
Anhui-Coal-2023,2025.01.22.00,0.0
Anhui-Coal-2023,2025.01.22.04,0.0
Anhui-Coal-2023,2025.01.22.08,0.0
Anhui-Coal-2023,2025.01.22.12,0.0
Anhui-Coal-2023,2025.01.22.16,0.0
Anhui-Coal-2023,2025.01.22.20,0.0
Anhui-Coal-2023,2025.02.08.00,0.0
Anhui-Coal-2023,2025.02.08.04,0.0
Anhui-Coal-2023,2025.02.08.08,0.0
Anhui-Coal-2023,2025.02.08.12,0.0
Anhui-Coal-2023,2025.02.08.16,0.0
Anhui-Coal-2023,2025.02.08.20,0.0
Anhui-Coal-2023,2025.03.21.00,0.0
Anhui-Coal-2023,2025.03.21.04,0.0
Anhui-Coal-2023,2025.03.21.08,0.0
Anhui-Coal-2023,2025.03.21.12,0.0
Anhui-Coal-2023,2025.03.21.16,0.0
Anhui-Coal-2023,2025.03.21.20,0.0
Anhui-Coal-2023,2025.04.11.00,0.0
Anhui-Coal-2023,2025.04.11.04,0.0
Anhui-Coal-2023,2025.04.11.08,0.0
Anhui-Coal-2023,2025.04.11.12,0.0
Anhui-Coal-2023,2025.04.11.16,0.0
Anhui-Coal-2023,2025.04.11.20,0.0
Anhui-Coal-2023,2025.05.22.00,0.0
Anhui-Coal-2023,2025.05.22.04,0.0
Anhui-Coal-2023,2025.05.22.08,0.0
Anhui-Coal-2023,2025.05.22.12,0.0
Anhui-Coal-2023,2025.05.22.16,0.0
Anhui-Coal-2023,2025.05.22.20,0.0
Anhui-Coal-2023,2025.06.16.00,0.0
Anhui-Coal-2023,2025.06.16.04,0.0
Anhui-Coal-2023,2025.06.16.08,0.0
Anhui-Coal-2023,2025.06.16.12,0.0
Anhui-Coal-2023,2025.06.16.16,0.0
Anhui-Coal-2023,2025.06.16.20,0.0
Anhui-Coal-2023,2025.07.22.00,0.0
Anhui-Coal-2023,2025.07.22.04,0.0
Anhui-Coal-2023,2025.07.22.08,0.0
Anhui-Coal-2023,2025.07.22.12,0.0
Anhui-Coal-2023,2025.07.22.16,0.0
Anhui-Coal-2023,2025.07.22.20,0.0
Anhui-Coal-2023,2025.08.19.00,0.0
Anhui-Coal-2023,2025.08.19.04,0.0
Anhui-Coal-2023,2025.08.19.08,0.0
Anhui-Coal-2023,2025.08.19.12,0.0
Anhui-Coal-2023,2025.08.19.16,0.0
Anhui-Coal-2023,2025.08.19.20,0.0
Anhui-Coal-2023,2025.09.20.00,0.0
Anhui-Coal-2023,2025.09.20.04,0.0
Anhui-Coal-2023,2025.09.20.08,0.0
Anhui-Coal-2023,2025.09.20.12,0.0
Anhui-Coal-2023,2025.09.20.16,0.0
Anhui-Coal-2023,2025.09.20.20,0.0
Anhui-Coal-2023,2025.10.26.00,0.0
Anhui-Coal-2023,2025.10.26.04,0.0
Anhui-Coal-2023,2025.10.26.08,0.0
Anhui-Coal-2023,2025.10.26.12,0.0
Anhui-Coal-2023,2025.10.26.16,0.0
Anhui-Coal-2023,2025.10.26.20,0.0
Anhui-Coal-2023,2025.11.19.00,0.0
Anhui-Coal-2023,2025.11.19.04,0.0
Anhui-Coal-2023,2025.11.19.08,0.0
Anhui-Coal-2023,2025.11.19.12,0.0
Anhui-Coal-2023,2025.11.19.16,0.0
Anhui-Coal-2023,2025.11.19.20,0.0
Anhui-Coal-2023,2025.12.16.00,0.0
Anhui-Coal-2023,2025.12.16.04,0.0
Anhui-Coal-2023,2025.12.16.08,0.0
Anhui-Coal-2023,2025.12.16.12,0.0
Anhui-Coal-2023,2025.12.16.16,0.0
Anhui-Coal-2023,2025.12.16.20,0.0
Anhui-Gas-2023,2025.01.22.00,0.0
Anhui-Gas-2023,2025.01.22.04,0.0
Anhui-Gas-2023,2025.01.22.08,0.0
Anhui-Gas-2023,2025.01.22.12,0.0
Anhui-Gas-2023,2025.01.22.16,0.0
Anhui-Gas-2023,2025.01.22.20,0.0
Anhui-Gas-2023,2025.02.08.00,0.0
Anhui-Gas-2023,2025.02.08.04,0.0
Anhui-Gas-2023,2025.02.08.08,0.0
Anhui-Gas-2023,2025.02.08.12,0.0
Anhui-Gas-2023,2025.02.08.16,0.0
Anhui-Gas-2023,2025.02.08.20,0.0
Anhui-Gas-2023,2025.03.21.00,0.0
Anhui-Gas-2023,2025.03.21.04,0.0
Anhui-Gas-2023,2025.03.21.08,0.0
Anhui-Gas-2023,2025.03.21.12,0.0
Anhui-Gas-2023,2025.03.21.16,0.0
Anhui-Gas-2023,2025.03.21.20,0.0
Anhui-Gas-2023,2025.04.11.00,0.0
Anhui-Gas-2023,2025.04.11.04,0.0
Anhui-Gas-2023,2025.04.11.08,0.0
Anhui-Gas-2023,2025.04.11.12,0.0
Anhui-Gas-2023,2025.04.11.16,0.0
Anhui-Gas-2023,2025.04.11.20,0.0
Anhui-Gas-2023,2025.05.22.00,0.0
Anhui-Gas-2023,2025.05.22.04,0.0
Anhui-Gas-2023,2025.05.22.08,0.0
Anhui-Gas-2023,2025.05.22.12,0.0
Anhui-Gas-2023,2025.05.22.16,0.0
Anhui-Gas-2023,2025.05.22.20,0.0
Anhui-Gas-2023,2025.06.16.00,0.0
Anhui-Gas-2023,2025.06.16.04,0.0
Anhui-Gas-2023,2025.06.16.08,0.0
Anhui-Gas-2023,2025.06.16.12,0.0
Anhui-Gas-2023,2025.06.16.16,0.0
Anhui-Gas-2023,2025.06.16.20,0.0
Anhui-Gas-2023,2025.07.22.00,0.0
Anhui-Gas-2023,2025.07.22.04,0.0
Anhui-Gas-2023,2025.07.22.08,0.0
Anhui-Gas-2023,2025.07.22.12,0.0
Anhui-Gas-2023,2025.07.22.16,0.0
Anhui-Gas-2023,2025.07.22.20,0.0
Anhui-Gas-2023,2025.08.19.00,0.0
Anhui-Gas-2023,2025.08.19.04,0.0
Anhui-Gas-2023,2025.08.19.08,0.0
Anhui-Gas-2023,2025.08.19.12,0.0
Anhui-Gas-2023,2025.08.19.16,0.0
Anhui-Gas-2023,2025.08.19.20,0.0
Anhui-Gas-2023,2025.09.20.00,0.0
Anhui-Gas-2023,2025.09.20.04,0.0
Anhui-Gas-2023,2025.09.20.08,0.0
Anhui-Gas-2023,2025.09.20.12,0.0
Anhui-Gas-2023,2025.09.20.16,0.0
Anhui-Gas-2023,2025.09.20.20,0.0
Anhui-Gas-2023,2025.10.26.00,0.0
Anhui-Gas-2023,2025.10.26.04,0.0
Anhui-Gas-2023,2025.10.26.08,0.0
Anhui-Gas-2023,2025.10.26.12,0.0
Anhui-Gas-2023,2025.10.26.16,0.0
Anhui-Gas-2023,2025.10.26.20,0.0
Anhui-Gas-2023,2025.11.19.00,0.0
Anhui-Gas-2023,2025.11.19.04,0.0
Anhui-Gas-2023,2025.11.19.08,0.0
Anhui-Gas-2023,2025.11.19.12,0.0
Anhui-Gas-2023,2025.11.19.16,0.0
Anhui-Gas-2023,2025.11.19.20,0.0
Anhui-Gas-2023,2025.12.16.00,0.0
Anhui-Gas-2023,2025.12.16.04,0.0
Anhui-Gas-2023,2025.12.16.08,0.0
Anhui-Gas-2023,2025.12.16.12,0.0
Anhui-Gas-2023,2025.12.16.16,0.0
Anhui-Gas-2023,2025.12.16.20,0.0
Beijing-Coal-2023,2025.01.22.00,0.0
Beijing-Coal-2023,2025.01.22.04,1951.37223054671
Beijing-Coal-2023,2025.01.22.08,0.0
Beijing-Coal-2023,2025.01.22.12,0.0
Beijing-Coal-2023,2025.01.22.16,0.0
Beijing-Coal-2023,2025.01.22.20,0.0
Beijing-Coal-2023,2025.02.08.00,0.0
Beijing-Coal-2023,2025.02.08.04,2817.9793090014473
Beijing-Coal-2023,2025.02.08.08,1794.0217435187715
Beijing-Coal-2023,2025.02.08.12,0.0
Beijing-Coal-2023,2025.02.08.16,0.0
Beijing-Coal-2023,2025.02.08.20,0.0
Beijing-Coal-2023,2025.03.21.00,2745.4007192343315
Beijing-Coal-2023,2025.03.21.04,4696.772949781043
Beijing-Coal-2023,2025.03.21.08,4266.666818347332
Beijing-Coal-2023,2025.03.21.12,4509.786956195921
Beijing-Coal-2023,2025.03.21.16,2968.475461553957
Beijing-Coal-2023,2025.03.21.20,1099.189962941462
Beijing-Coal-2023,2025.04.11.00,0.0
Beijing-Coal-2023,2025.04.11.04,5261.078433382993
Beijing-Coal-2023,2025.04.11.08,4205.732221327948
Beijing-Coal-2023,2025.04.11.12,0.0
Beijing-Coal-2023,2025.04.11.16,0.0
Beijing-Coal-2023,2025.04.11.20,1908.0081595278834
Beijing-Coal-2023,2025.05.22.00,4305.78642123402
Beijing-Coal-2023,2025.05.22.04,5426.36747991644
Beijing-Coal-2023,2025.05.22.08,788.4539117262648
Beijing-Coal-2023,2025.05.22.12,0.0
Beijing-Coal-2023,2025.05.22.16,0.0
Beijing-Coal-2023,2025.05.22.20,0.0
Beijing-Coal-2023,2025.06.16.00,2577.0772776630656
Beijing-Coal-2023,2025.06.16.04,4198.737101387553
Beijing-Coal-2023,2025.06.16.08,4421.3683923891
Beijing-Coal-2023,2025.06.16.12,1439.2700244776834
Beijing-Coal-2023,2025.06.16.16,2577.0772776630656
Beijing-Coal-2023,2025.06.16.20,625.7050471163548
Beijing-Coal-2023,2025.07.22.00,0.0
Beijing-Coal-2023,2025.07.22.04,1951.3722305467118
Beijing-Coal-2023,2025.07.22.08,1084.502516359562
Beijing-Coal-2023,2025.07.22.12,0.0
Beijing-Coal-2023,2025.07.22.16,0.0
Beijing-Coal-2023,2025.07.22.20,0.0
Beijing-Coal-2023,2025.08.19.00,0.0
Beijing-Coal-2023,2025.08.19.04,0.0
Beijing-Coal-2023,2025.08.19.08,0.0
Beijing-Coal-2023,2025.08.19.12,2017.8414405375115
Beijing-Coal-2023,2025.08.19.16,2846.2925284992953
Beijing-Coal-2023,2025.08.19.20,894.9202979525835
Beijing-Coal-2023,2025.09.20.00,0.0
Beijing-Coal-2023,2025.09.20.04,4825.190564456577
Beijing-Coal-2023,2025.09.20.08,3588.522760216797
Beijing-Coal-2023,2025.09.20.12,1898.4186290200569
Beijing-Coal-2023,2025.09.20.16,1401.9940301166407
Beijing-Coal-2023,2025.09.20.20,1497.2097701451257
Beijing-Coal-2023,2025.10.26.00,4847.254043346821
Beijing-Coal-2023,2025.10.26.04,5658.979468585464
Beijing-Coal-2023,2025.10.26.08,4947.0380113498395
Beijing-Coal-2023,2025.10.26.12,0.0
Beijing-Coal-2023,2025.10.26.16,0.0
Beijing-Coal-2023,2025.10.26.20,2895.8818128001094
Beijing-Coal-2023,2025.11.19.00,1655.0916742942918
Beijing-Coal-2023,2025.11.19.04,3606.4639048410045
Beijing-Coal-2023,2025.11.19.08,1655.0916742942927
Beijing-Coal-2023,2025.11.19.12,0.0
Beijing-Coal-2023,2025.11.19.16,0.0
Beijing-Coal-2023,2025.11.19.20,0.0
Beijing-Coal-2023,2025.12.16.00,0.0
Beijing-Coal-2023,2025.12.16.04,1951.3722305467118
Beijing-Coal-2023,2025.12.16.08,0.0
Beijing-Coal-2023,2025.12.16.12,0.0
Beijing-Coal-2023,2025.12.16.16,0.0
Beijing-Coal-2023,2025.12.16.20,0.0
Beijing-Gas-2023,2025.01.22.00,0.0
Beijing-Gas-2023,2025.01.22.04,0.0
Beijing-Gas-2023,2025.01.22.08,0.0
Beijing-Gas-2023,2025.01.22.12,0.0
Beijing-Gas-2023,2025.01.22.16,0.0
Beijing-Gas-2023,2025.01.22.20,0.0
Beijing-Gas-2023,2025.02.08.00,0.0
Beijing-Gas-2023,2025.02.08.04,0.0
Beijing-Gas-2023,2025.02.08.08,0.0
Beijing-Gas-2023,2025.02.08.12,0.0
Beijing-Gas-2023,2025.02.08.16,0.0
Beijing-Gas-2023,2025.02.08.20,0.0
Beijing-Gas-2023,2025.03.21.00,0.0
Beijing-Gas-2023,2025.03.21.04,0.0
Beijing-Gas-2023,2025.03.21.08,0.0
Beijing-Gas-2023,2025.03.21.12,0.0
Beijing-Gas-2023,2025.03.21.16,0.0
Beijing-Gas-2023,2025.03.21.20,0.0
Beijing-Gas-2023,2025.04.11.00,0.0
Beijing-Gas-2023,2025.04.11.04,0.0
Beijing-Gas-2023,2025.04.11.08,0.0
Beijing-Gas-2023,2025.04.11.12,0.0
Beijing-Gas-2023,2025.04.11.16,0.0
Beijing-Gas-2023,2025.04.11.20,0.0
Beijing-Gas-2023,2025.05.22.00,0.0
Beijing-Gas-2023,2025.05.22.04,0.0
Beijing-Gas-2023,2025.05.22.08,0.0
Beijing-Gas-2023,2025.05.22.12,0.0
Beijing-Gas-2023,2025.05.22.16,0.0
Beijing-Gas-2023,2025.05.22.20,0.0
Beijing-Gas-2023,2025.06.16.00,0.0
Beijing-Gas-2023,2025.06.16.04,0.0
Beijing-Gas-2023,2025.06.16.08,0.0
Beijing-Gas-2023,2025.06.16.12,0.0
Beijing-Gas-2023,2025.06.16.16,0.0
Beijing-Gas-2023,2025.06.16.20,0.0
Beijing-Gas-2023,2025.07.22.00,0.0
Beijing-Gas-2023,2025.07.22.04,0.0
Beijing-Gas-2023,2025.07.22.08,0.0
Beijing-Gas-2023,2025.07.22.12,0.0
Beijing-Gas-2023,2025.07.22.16,0.0
Beijing-Gas-2023,2025.07.22.20,0.0
Beijing-Gas-2023,2025.08.19.00,0.0
Beijing-Gas-2023,2025.08.19.04,0.0
Beijing-Gas-2023,2025.08.19.08,0.0
Beijing-Gas-2023,2025.08.19.12,0.0
Beijing-Gas-2023,2025.08.19.16,0.0
Beijing-Gas-2023,2025.08.19.20,0.0
Beijing-Gas-2023,2025.09.20.00,0.0
Beijing-Gas-2023,2025.09.20.04,0.0
Beijing-Gas-2023,2025.09.20.08,0.0
Beijing-Gas-2023,2025.09.20.12,0.0
Beijing-Gas-2023,2025.09.20.16,0.0
Beijing-Gas-2023,2025.09.20.20,0.0
Beijing-Gas-2023,2025.10.26.00,0.0
Beijing-Gas-2023,2025.10.26.04,0.0
Beijing-Gas-2023,2025.10.26.08,0.0
Beijing-Gas-2023,2025.10.26.12,0.0
Beijing-Gas-2023,2025.10.26.16,0.0
Beijing-Gas-2023,2025.10.26.20,0.0
Beijing-Gas-2023,2025.11.19.00,0.0
Beijing-Gas-2023,2025.11.19.04,0.0
Beijing-Gas-2023,2025.11.19.08,0.0
Beijing-Gas-2023,2025.11.19.12,0.0
Beijing-Gas-2023,2025.11.19.16,0.0
Beijing-Gas-2023,2025.11.19.20,0.0
Beijing-Gas-2023,2025.12.16.00,0.0
Beijing-Gas-2023,2025.12.16.04,0.0
Beijing-Gas-2023,2025.12.16.08,0.0
Beijing-Gas-2023,2025.12.16.12,0.0
Beijing-Gas-2023,2025.12.16.16,0.0
Beijing-Gas-2023,2025.12.16.20,0.0
Chongqing-Coal-2023,2025.01.22.00,0.0
Chongqing-Coal-2023,2025.01.22.04,0.0
Chongqing-Coal-2023,2025.01.22.08,0.0
Chongqing-Coal-2023,2025.01.22.12,0.0
Chongqing-Coal-2023,2025.01.22.16,0.0
Chongqing-Coal-2023,2025.01.22.20,0.0
Chongqing-Coal-2023,2025.02.08.00,0.0
Chongqing-Coal-2023,2025.02.08.04,0.0
Chongqing-Coal-2023,2025.02.08.08,0.0
Chongqing-Coal-2023,2025.02.08.12,0.0
Chongqing-Coal-2023,2025.02.08.16,0.0
Chongqing-Coal-2023,2025.02.08.20,0.0
Chongqing-Coal-2023,2025.03.21.00,0.0
Chongqing-Coal-2023,2025.03.21.04,0.0
Chongqing-Coal-2023,2025.03.21.08,0.0
Chongqing-Coal-2023,2025.03.21.12,0.0
Chongqing-Coal-2023,2025.03.21.16,0.0
Chongqing-Coal-2023,2025.03.21.20,0.0
Chongqing-Coal-2023,2025.04.11.00,0.0
Chongqing-Coal-2023,2025.04.11.04,0.0
Chongqing-Coal-2023,2025.04.11.08,0.0
Chongqing-Coal-2023,2025.04.11.12,0.0
Chongqing-Coal-2023,2025.04.11.16,0.0
Chongqing-Coal-2023,2025.04.11.20,0.0
Chongqing-Coal-2023,2025.05.22.00,0.0
Chongqing-Coal-2023,2025.05.22.04,0.0
Chongqing-Coal-2023,2025.05.22.08,0.0
Chongqing-Coal-2023,2025.05.22.12,0.0
Chongqing-Coal-2023,2025.05.22.16,0.0
Chongqing-Coal-2023,2025.05.22.20,0.0
Chongqing-Coal-2023,2025.06.16.00,0.0
Chongqing-Coal-2023,2025.06.16.04,0.0
Chongqing-Coal-2023,2025.06.16.08,0.0
Chongqing-Coal-2023,2025.06.16.12,0.0
Chongqing-Coal-2023,2025.06.16.16,0.0
Chongqing-Coal-2023,2025.06.16.20,0.0
Chongqing-Coal-2023,2025.07.22.00,0.0
Chongqing-Coal-2023,2025.07.22.04,0.0
Chongqing-Coal-2023,2025.07.22.08,0.0
Chongqing-Coal-2023,2025.07.22.12,0.0
Chongqing-Coal-2023,2025.07.22.16,0.0
Chongqing-Coal-2023,2025.07.22.20,0.0
Chongqing-Coal-2023,2025.08.19.00,0.0
Chongqing-Coal-2023,2025.08.19.04,0.0
Chongqing-Coal-2023,2025.08.19.08,0.0
Chongqing-Coal-2023,2025.08.19.12,0.0
Chongqing-Coal-2023,2025.08.19.16,0.0
Chongqing-Coal-2023,2025.08.19.20,0.0
Chongqing-Coal-2023,2025.09.20.00,0.0
Chongqing-Coal-2023,2025.09.20.04,0.0
Chongqing-Coal-2023,2025.09.20.08,0.0
Chongqing-Coal-2023,2025.09.20.12,0.0
Chongqing-Coal-2023,2025.09.20.16,0.0
Chongqing-Coal-2023,2025.09.20.20,0.0
Chongqing-Coal-2023,2025.10.26.00,0.0
Chongqing-Coal-2023,2025.10.26.04,0.0
Chongqing-Coal-2023,2025.10.26.08,0.0
Chongqing-Coal-2023,2025.10.26.12,0.0
Chongqing-Coal-2023,2025.10.26.16,0.0
Chongqing-Coal-2023,2025.10.26.20,0.0
Chongqing-Coal-2023,2025.11.19.00,0.0
Chongqing-Coal-2023,2025.11.19.04,0.0
Chongqing-Coal-2023,2025.11.19.08,0.0
Chongqing-Coal-2023,2025.11.19.12,0.0
Chongqing-Coal-2023,2025.11.19.16,0.0
Chongqing-Coal-2023,2025.11.19.20,0.0
Chongqing-Coal-2023,2025.12.16.00,0.0
Chongqing-Coal-2023,2025.12.16.04,0.0
Chongqing-Coal-2023,2025.12.16.08,0.0
Chongqing-Coal-2023,2025.12.16.12,0.0
Chongqing-Coal-2023,2025.12.16.16,0.0
Chongqing-Coal-2023,2025.12.16.20,0.0
Chongqing-Gas-2023,2025.01.22.00,0.0
Chongqing-Gas-2023,2025.01.22.04,0.0
Chongqing-Gas-2023,2025.01.22.08,0.0
Chongqing-Gas-2023,2025.01.22.12,0.0
Chongqing-Gas-2023,2025.01.22.16,0.0
Chongqing-Gas-2023,2025.01.22.20,0.0
Chongqing-Gas-2023,2025.02.08.00,0.0
Chongqing-Gas-2023,2025.02.08.04,0.0
Chongqing-Gas-2023,2025.02.08.08,0.0
Chongqing-Gas-2023,2025.02.08.12,0.0
Chongqing-Gas-2023,2025.02.08.16,0.0
Chongqing-Gas-2023,2025.02.08.20,0.0
