GEN_TP_FUELS_1,GEN_TP_FUELS_2,GEN_TP_FUELS_3,GenFuelUseRate
Hainan-Coal-2022,2025.05.22.08,Coal,8126.601872576932
Hainan-Coal-2022,2025.05.22.12,Coal,9803.50667193051
Hainan-Coal-2022,2025.05.22.16,Coal,14685.21467193051
Hainan-Coal-2022,2025.05.22.20,Coal,19566.922671930508
Hainan-Coal-2022,2025.06.16.00,Coal,21466.227174605734
Hainan-Coal-2022,2025.06.16.04,Coal,16584.519174605735
Hainan-Coal-2022,2025.06.16.08,Coal,11702.811174605737
Hainan-Coal-2022,2025.06.16.12,Coal,14645.124000000002
Hainan-Coal-2022,2025.06.16.16,Coal,19526.832
Hainan-Coal-2022,2025.06.16.20,Coal,24408.54
Hainan-Coal-2022,2025.07.22.00,Coal,22300.825330121632
Hainan-Coal-2022,2025.07.22.04,Coal,17419.117330121633
Hainan-Coal-2022,2025.07.22.08,Coal,12779.447894508377
Hainan-Coal-2022,2025.07.22.12,Coal,15056.363315538501
Hainan-Coal-2022,2025.07.22.16,Coal,19938.071315538502
Hainan-Coal-2022,2025.07.22.20,Coal,24408.54
Hainan-Coal-2022,2025.08.19.00,Coal,21815.777547696493
Hainan-Coal-2022,2025.08.19.04,Coal,16934.069547696494
Hainan-Coal-2022,2025.08.19.08,Coal,12052.361547696495
Hainan-Coal-2022,2025.08.19.12,Coal,10409.393431739147
Hainan-Coal-2022,2025.08.19.16,Coal,15291.101431739145
Hainan-Coal-2022,2025.08.19.20,Coal,20172.809431739144
Hainan-Coal-2022,2025.09.20.00,Coal,23359.605776541353
Hainan-Coal-2022,2025.09.20.04,Coal,20015.00279999207
Hainan-Coal-2022,2025.09.20.08,Coal,15133.29479999207
Hainan-Coal-2022,2025.09.20.12,Coal,10251.58679999207
Hainan-Coal-2022,2025.09.20.16,Coal,15133.29479999207
Hainan-Coal-2022,2025.09.20.20,Coal,20015.00279999207
Hainan-Coal-2022,2025.10.26.00,Coal,23445.46519797792
Hainan-Coal-2022,2025.10.26.04,Coal,18876.4678711508
Hainan-Coal-2022,2025.10.26.08,Coal,13994.7598711508
Hainan-Coal-2022,2025.10.26.12,Coal,10251.58679999207
Hainan-Coal-2022,2025.10.26.16,Coal,15005.09772670587
Hainan-Coal-2022,2025.10.26.20,Coal,18756.372158382335
Hainan-Coal-2022,2025.11.19.00,Coal,0.0
Hainan-Coal-2022,2025.11.19.04,Coal,0.0
Hainan-Coal-2022,2025.11.19.08,Coal,0.0
Hainan-Coal-2022,2025.11.19.12,Coal,0.0
Hainan-Coal-2022,2025.11.19.16,Coal,0.0
Hainan-Coal-2022,2025.11.19.20,Coal,0.0
Hainan-Coal-2022,2025.12.16.00,Coal,7769.733999932849
Hainan-Coal-2022,2025.12.16.04,Coal,5263.368193502898
Hainan-Coal-2022,2025.12.16.08,Coal,3565.5074859213173
Hainan-Coal-2022,2025.12.16.12,Coal,3450.8044126464897
Hainan-Coal-2022,2025.12.16.16,Coal,6587.899333234208
Hainan-Coal-2022,2025.12.16.20,Coal,11469.607333234208
Hainan-Gas-2022,2025.01.22.00,Gas,0.0
Hainan-Gas-2022,2025.01.22.04,Gas,0.0
Hainan-Gas-2022,2025.01.22.08,Gas,0.0
Hainan-Gas-2022,2025.01.22.12,Gas,0.0
Hainan-Gas-2022,2025.01.22.16,Gas,0.0
Hainan-Gas-2022,2025.01.22.20,Gas,0.0
Hainan-Gas-2022,2025.02.08.00,Gas,0.0
Hainan-Gas-2022,2025.02.08.04,Gas,0.0
Hainan-Gas-2022,2025.02.08.08,Gas,0.0
Hainan-Gas-2022,2025.02.08.12,Gas,0.0
Hainan-Gas-2022,2025.02.08.16,Gas,0.0
Hainan-Gas-2022,2025.02.08.20,Gas,0.0
Hainan-Gas-2022,2025.03.21.00,Gas,0.0
Hainan-Gas-2022,2025.03.21.04,Gas,0.0
Hainan-Gas-2022,2025.03.21.08,Gas,0.0
Hainan-Gas-2022,2025.03.21.12,Gas,0.0
Hainan-Gas-2022,2025.03.21.16,Gas,0.0
Hainan-Gas-2022,2025.03.21.20,Gas,0.0
Hainan-Gas-2022,2025.04.11.00,Gas,0.0
Hainan-Gas-2022,2025.04.11.04,Gas,0.0
Hainan-Gas-2022,2025.04.11.08,Gas,0.0
Hainan-Gas-2022,2025.04.11.12,Gas,0.0
Hainan-Gas-2022,2025.04.11.16,Gas,0.0
Hainan-Gas-2022,2025.04.11.20,Gas,0.0
Hainan-Gas-2022,2025.05.22.00,Gas,0.0
Hainan-Gas-2022,2025.05.22.04,Gas,0.0
Hainan-Gas-2022,2025.05.22.08,Gas,0.0
Hainan-Gas-2022,2025.05.22.12,Gas,0.0
Hainan-Gas-2022,2025.05.22.16,Gas,6829.2672
Hainan-Gas-2022,2025.05.22.20,Gas,191.81844967765457
Hainan-Gas-2022,2025.06.16.00,Gas,5443.494997684747
Hainan-Gas-2022,2025.06.16.04,Gas,0.0
Hainan-Gas-2022,2025.06.16.08,Gas,0.0
Hainan-Gas-2022,2025.06.16.12,Gas,0.0
Hainan-Gas-2022,2025.06.16.16,Gas,0.0
Hainan-Gas-2022,2025.06.16.20,Gas,2588.931278612798
Hainan-Gas-2022,2025.07.22.00,Gas,3261.79377354335
Hainan-Gas-2022,2025.07.22.04,Gas,0.0
Hainan-Gas-2022,2025.07.22.08,Gas,0.0
Hainan-Gas-2022,2025.07.22.12,Gas,0.0
Hainan-Gas-2022,2025.07.22.16,Gas,0.0
Hainan-Gas-2022,2025.07.22.20,Gas,3920.6912225972014
Hainan-Gas-2022,2025.08.19.00,Gas,0.0
Hainan-Gas-2022,2025.08.19.04,Gas,0.0
Hainan-Gas-2022,2025.08.19.08,Gas,0.0
Hainan-Gas-2022,2025.08.19.12,Gas,0.0
Hainan-Gas-2022,2025.08.19.16,Gas,0.0
Hainan-Gas-2022,2025.08.19.20,Gas,0.0
Hainan-Gas-2022,2025.09.20.00,Gas,0.0
Hainan-Gas-2022,2025.09.20.04,Gas,0.0
Hainan-Gas-2022,2025.09.20.08,Gas,0.0
Hainan-Gas-2022,2025.09.20.12,Gas,3922.2966263828075
Hainan-Gas-2022,2025.09.20.16,Gas,0.0
Hainan-Gas-2022,2025.09.20.20,Gas,1520.4741763359873
Hainan-Gas-2022,2025.10.26.00,Gas,0.0
Hainan-Gas-2022,2025.10.26.04,Gas,0.0
Hainan-Gas-2022,2025.10.26.08,Gas,0.0
Hainan-Gas-2022,2025.10.26.12,Gas,0.0
Hainan-Gas-2022,2025.10.26.16,Gas,0.0
Hainan-Gas-2022,2025.10.26.20,Gas,0.0
Hainan-Gas-2022,2025.11.19.00,Gas,0.0
Hainan-Gas-2022,2025.11.19.04,Gas,0.0
Hainan-Gas-2022,2025.11.19.08,Gas,0.0
Hainan-Gas-2022,2025.11.19.12,Gas,0.0
Hainan-Gas-2022,2025.11.19.16,Gas,0.0
Hainan-Gas-2022,2025.11.19.20,Gas,0.0
Hainan-Gas-2022,2025.12.16.00,Gas,0.0
Hainan-Gas-2022,2025.12.16.04,Gas,0.0
Hainan-Gas-2022,2025.12.16.08,Gas,0.0
Hainan-Gas-2022,2025.12.16.12,Gas,0.0
Hainan-Gas-2022,2025.12.16.16,Gas,0.0
Hainan-Gas-2022,2025.12.16.20,Gas,0.0
Hainan-Nuclear-2022,2025.01.22.00,Uranium,11671.816
Hainan-Nuclear-2022,2025.01.22.04,Uranium,11671.816
Hainan-Nuclear-2022,2025.01.22.08,Uranium,11671.816
Hainan-Nuclear-2022,2025.01.22.12,Uranium,11671.816
Hainan-Nuclear-2022,2025.01.22.16,Uranium,11671.816
Hainan-Nuclear-2022,2025.01.22.20,Uranium,11671.816
Hainan-Nuclear-2022,2025.02.08.00,Uranium,11671.816
Hainan-Nuclear-2022,2025.02.08.04,Uranium,11671.816
Hainan-Nuclear-2022,2025.02.08.08,Uranium,11671.816
Hainan-Nuclear-2022,2025.02.08.12,Uranium,11671.816
Hainan-Nuclear-2022,2025.02.08.16,Uranium,11671.816
Hainan-Nuclear-2022,2025.02.08.20,Uranium,11671.816
Hainan-Nuclear-2022,2025.03.21.00,Uranium,11671.816
Hainan-Nuclear-2022,2025.03.21.04,Uranium,11671.816
Hainan-Nuclear-2022,2025.03.21.08,Uranium,11671.816
Hainan-Nuclear-2022,2025.03.21.12,Uranium,11671.816
Hainan-Nuclear-2022,2025.03.21.16,Uranium,11671.816
Hainan-Nuclear-2022,2025.03.21.20,Uranium,11671.816
Hainan-Nuclear-2022,2025.04.11.00,Uranium,11671.816
Hainan-Nuclear-2022,2025.04.11.04,Uranium,11671.816
Hainan-Nuclear-2022,2025.04.11.08,Uranium,7578.257726949682
Hainan-Nuclear-2022,2025.04.11.12,Uranium,8050.1370105438855
Hainan-Nuclear-2022,2025.04.11.16,Uranium,11671.816
Hainan-Nuclear-2022,2025.04.11.20,Uranium,11671.816
Hainan-Nuclear-2022,2025.05.22.00,Uranium,11671.816
Hainan-Nuclear-2022,2025.05.22.04,Uranium,11671.816
Hainan-Nuclear-2022,2025.05.22.08,Uranium,9606.446842710744
Hainan-Nuclear-2022,2025.05.22.12,Uranium,11671.816
Hainan-Nuclear-2022,2025.05.22.16,Uranium,11671.816
Hainan-Nuclear-2022,2025.05.22.20,Uranium,11671.816
Hainan-Nuclear-2022,2025.06.16.00,Uranium,11671.816
Hainan-Nuclear-2022,2025.06.16.04,Uranium,11671.816
Hainan-Nuclear-2022,2025.06.16.08,Uranium,11671.816
Hainan-Nuclear-2022,2025.06.16.12,Uranium,6274.588846854029
Hainan-Nuclear-2022,2025.06.16.16,Uranium,11671.816
Hainan-Nuclear-2022,2025.06.16.20,Uranium,11671.816
Hainan-Nuclear-2022,2025.07.22.00,Uranium,11671.816
Hainan-Nuclear-2022,2025.07.22.04,Uranium,11671.816
Hainan-Nuclear-2022,2025.07.22.08,Uranium,11671.816
Hainan-Nuclear-2022,2025.07.22.12,Uranium,11671.816
Hainan-Nuclear-2022,2025.07.22.16,Uranium,11671.816
Hainan-Nuclear-2022,2025.07.22.20,Uranium,11671.816
Hainan-Nuclear-2022,2025.08.19.00,Uranium,11671.816
Hainan-Nuclear-2022,2025.08.19.04,Uranium,11671.816
Hainan-Nuclear-2022,2025.08.19.08,Uranium,11671.816
Hainan-Nuclear-2022,2025.08.19.12,Uranium,11671.816
Hainan-Nuclear-2022,2025.08.19.16,Uranium,11671.816
Hainan-Nuclear-2022,2025.08.19.20,Uranium,11671.816
Hainan-Nuclear-2022,2025.09.20.00,Uranium,11671.816
Hainan-Nuclear-2022,2025.09.20.04,Uranium,11671.816
Hainan-Nuclear-2022,2025.09.20.08,Uranium,11671.816
Hainan-Nuclear-2022,2025.09.20.12,Uranium,11671.816
Hainan-Nuclear-2022,2025.09.20.16,Uranium,11671.816
Hainan-Nuclear-2022,2025.09.20.20,Uranium,11671.816
Hainan-Nuclear-2022,2025.10.26.00,Uranium,11671.816
Hainan-Nuclear-2022,2025.10.26.04,Uranium,11671.816
Hainan-Nuclear-2022,2025.10.26.08,Uranium,11671.816
Hainan-Nuclear-2022,2025.10.26.12,Uranium,11671.816
Hainan-Nuclear-2022,2025.10.26.16,Uranium,11671.816
Hainan-Nuclear-2022,2025.10.26.20,Uranium,11671.816
Hainan-Nuclear-2022,2025.11.19.00,Uranium,11671.816
Hainan-Nuclear-2022,2025.11.19.04,Uranium,5835.908
Hainan-Nuclear-2022,2025.11.19.08,Uranium,5835.908
Hainan-Nuclear-2022,2025.11.19.12,Uranium,5835.908
Hainan-Nuclear-2022,2025.11.19.16,Uranium,11671.816
Hainan-Nuclear-2022,2025.11.19.20,Uranium,11671.816
Hainan-Nuclear-2022,2025.12.16.00,Uranium,11671.816
Hainan-Nuclear-2022,2025.12.16.04,Uranium,8787.894376830985
Hainan-Nuclear-2022,2025.12.16.08,Uranium,8152.585283355688
Hainan-Nuclear-2022,2025.12.16.12,Uranium,7376.434832451805
Hainan-Nuclear-2022,2025.12.16.16,Uranium,11671.816
Hainan-Nuclear-2022,2025.12.16.20,Uranium,11671.816
Hebei-Coal-2022,2025.01.22.00,Coal,359768.8281611438
Hebei-Coal-2022,2025.01.22.04,Coal,293629.6069855703
Hebei-Coal-2022,2025.01.22.08,Coal,267215.818034539
Hebei-Coal-2022,2025.01.22.12,Coal,289918.43081792135
Hebei-Coal-2022,2025.01.22.16,Coal,362767.37581792136
Hebei-Coal-2022,2025.01.22.20,Coal,307784.572493039
Hebei-Coal-2022,2025.02.08.00,Coal,303705.6729910364
Hebei-Coal-2022,2025.02.08.04,Coal,243030.1291617773
Hebei-Coal-2022,2025.02.08.08,Coal,232133.6281320196
Hebei-Coal-2022,2025.02.08.12,Coal,248221.5179124716
Hebei-Coal-2022,2025.02.08.16,Coal,321070.4629124716
Hebei-Coal-2022,2025.02.08.20,Coal,260821.3726024612
Hebei-Coal-2022,2025.03.21.00,Coal,279130.0847139281
Hebei-Coal-2022,2025.03.21.04,Coal,248373.2526296109
Hebei-Coal-2022,2025.03.21.08,Coal,200087.41260134426
Hebei-Coal-2022,2025.03.21.12,Coal,193508.275294895
Hebei-Coal-2022,2025.03.21.16,Coal,266357.220294895
Hebei-Coal-2022,2025.03.21.20,Coal,257440.83209687946
Hebei-Coal-2022,2025.04.11.00,Coal,343551.34524972783
Hebei-Coal-2022,2025.04.11.04,Coal,277116.60553001886
Hebei-Coal-2022,2025.04.11.08,Coal,204267.66053001885
Hebei-Coal-2022,2025.04.11.12,Coal,202745.60685469574
Hebei-Coal-2022,2025.04.11.16,Coal,275594.5518546958
Hebei-Coal-2022,2025.04.11.20,Coal,270702.4002497278
Hebei-Coal-2022,2025.05.22.00,Coal,325819.70759671164
Hebei-Coal-2022,2025.05.22.04,Coal,258914.45339652547
Hebei-Coal-2022,2025.05.22.08,Coal,186065.50839652546
Hebei-Coal-2022,2025.05.22.12,Coal,126044.37665571082
Hebei-Coal-2022,2025.05.22.16,Coal,198732.58954561854
Hebei-Coal-2022,2025.05.22.20,Coal,267122.95709815255
Hebei-Coal-2022,2025.06.16.00,Coal,364244.725
Hebei-Coal-2022,2025.06.16.04,Coal,294089.57161245914
Hebei-Coal-2022,2025.06.16.08,Coal,221240.62661245913
Hebei-Coal-2022,2025.06.16.12,Coal,223466.8049691059
Hebei-Coal-2022,2025.06.16.16,Coal,296315.7499691059
Hebei-Coal-2022,2025.06.16.20,Coal,326128.10530372435
Hebei-Coal-2022,2025.07.22.00,Coal,364244.725
Hebei-Coal-2022,2025.07.22.04,Coal,339067.61744836345
Hebei-Coal-2022,2025.07.22.08,Coal,317928.17038608977
Hebei-Coal-2022,2025.07.22.12,Coal,316248.03708292963
Hebei-Coal-2022,2025.07.22.16,Coal,364244.725
Hebei-Coal-2022,2025.07.22.20,Coal,339625.6919523482
Hebei-Coal-2022,2025.08.19.00,Coal,331084.9297446686
Hebei-Coal-2022,2025.08.19.04,Coal,265330.5654966946
Hebei-Coal-2022,2025.08.19.08,Coal,192481.62049669458
Hebei-Coal-2022,2025.08.19.12,Coal,130390.7751751802
Hebei-Coal-2022,2025.08.19.16,Coal,198069.76244131956
Hebei-Coal-2022,2025.08.19.20,Coal,270918.70744131954
Hebei-Coal-2022,2025.09.20.00,Coal,308087.47998211667
Hebei-Coal-2022,2025.09.20.04,Coal,273162.3190580713
Hebei-Coal-2022,2025.09.20.08,Coal,241185.27111738926
Hebei-Coal-2022,2025.09.20.12,Coal,314034.21611738927
Hebei-Coal-2022,2025.09.20.16,Coal,320118.03767971206
Hebei-Coal-2022,2025.09.20.20,Coal,247269.09267971208
Hebei-Coal-2022,2025.10.26.00,Coal,290124.71662490367
Hebei-Coal-2022,2025.10.26.04,Coal,233870.72326065256
Hebei-Coal-2022,2025.10.26.08,Coal,161021.7782606526
Hebei-Coal-2022,2025.10.26.12,Coal,197550.80148975537
Hebei-Coal-2022,2025.10.26.16,Coal,270399.74648975534
Hebei-Coal-2022,2025.10.26.20,Coal,259094.84496486382
Hebei-Coal-2022,2025.11.19.00,Coal,364244.725
Hebei-Coal-2022,2025.11.19.04,Coal,301738.17360401026
Hebei-Coal-2022,2025.11.19.08,Coal,252267.30524042578
Hebei-Coal-2022,2025.11.19.12,Coal,291395.77999999997
Hebei-Coal-2022,2025.11.19.16,Coal,364244.725
Hebei-Coal-2022,2025.11.19.20,Coal,296080.23949862795
Hebei-Coal-2022,2025.12.16.00,Coal,343470.279167564
Hebei-Coal-2022,2025.12.16.04,Coal,270621.334167564
Hebei-Coal-2022,2025.12.16.08,Coal,210596.3914601724
Hebei-Coal-2022,2025.12.16.12,Coal,283445.3364601724
Hebei-Coal-2022,2025.12.16.16,Coal,356294.2814601724
Hebei-Coal-2022,2025.12.16.20,Coal,283445.3364601724
Hebei-Gas-2022,2025.01.22.00,Gas,0.0
Hebei-Gas-2022,2025.01.22.04,Gas,0.0
Hebei-Gas-2022,2025.01.22.08,Gas,0.0
Hebei-Gas-2022,2025.01.22.12,Gas,0.0
Hebei-Gas-2022,2025.01.22.16,Gas,0.0
Hebei-Gas-2022,2025.01.22.20,Gas,0.0
Hebei-Gas-2022,2025.02.08.00,Gas,0.0
Hebei-Gas-2022,2025.02.08.04,Gas,0.0
Hebei-Gas-2022,2025.02.08.08,Gas,0.0
Hebei-Gas-2022,2025.02.08.12,Gas,0.0
Hebei-Gas-2022,2025.02.08.16,Gas,0.0
Hebei-Gas-2022,2025.02.08.20,Gas,0.0
Hebei-Gas-2022,2025.03.21.00,Gas,0.0
Hebei-Gas-2022,2025.03.21.04,Gas,0.0
Hebei-Gas-2022,2025.03.21.08,Gas,0.0
Hebei-Gas-2022,2025.03.21.12,Gas,0.0
Hebei-Gas-2022,2025.03.21.16,Gas,0.0
Hebei-Gas-2022,2025.03.21.20,Gas,0.0
Hebei-Gas-2022,2025.04.11.00,Gas,0.0
Hebei-Gas-2022,2025.04.11.04,Gas,0.0
Hebei-Gas-2022,2025.04.11.08,Gas,0.0
Hebei-Gas-2022,2025.04.11.12,Gas,0.0
Hebei-Gas-2022,2025.04.11.16,Gas,0.0
Hebei-Gas-2022,2025.04.11.20,Gas,0.0
Hebei-Gas-2022,2025.05.22.00,Gas,0.0
Hebei-Gas-2022,2025.05.22.04,Gas,0.0
Hebei-Gas-2022,2025.05.22.08,Gas,0.0
Hebei-Gas-2022,2025.05.22.12,Gas,0.0
Hebei-Gas-2022,2025.05.22.16,Gas,0.0
Hebei-Gas-2022,2025.05.22.20,Gas,0.0
Hebei-Gas-2022,2025.06.16.00,Gas,0.0
Hebei-Gas-2022,2025.06.16.04,Gas,0.0
Hebei-Gas-2022,2025.06.16.08,Gas,0.0
Hebei-Gas-2022,2025.06.16.12,Gas,0.0
Hebei-Gas-2022,2025.06.16.16,Gas,0.0
Hebei-Gas-2022,2025.06.16.20,Gas,0.0
Hebei-Gas-2022,2025.07.22.00,Gas,0.0
Hebei-Gas-2022,2025.07.22.04,Gas,0.0
Hebei-Gas-2022,2025.07.22.08,Gas,0.0
Hebei-Gas-2022,2025.07.22.12,Gas,0.0
Hebei-Gas-2022,2025.07.22.16,Gas,0.0
Hebei-Gas-2022,2025.07.22.20,Gas,0.0
Hebei-Gas-2022,2025.08.19.00,Gas,0.0
Hebei-Gas-2022,2025.08.19.04,Gas,0.0
Hebei-Gas-2022,2025.08.19.08,Gas,0.0
Hebei-Gas-2022,2025.08.19.12,Gas,0.0
Hebei-Gas-2022,2025.08.19.16,Gas,0.0
Hebei-Gas-2022,2025.08.19.20,Gas,0.0
Hebei-Gas-2022,2025.09.20.00,Gas,0.0
Hebei-Gas-2022,2025.09.20.04,Gas,0.0
Hebei-Gas-2022,2025.09.20.08,Gas,0.0
Hebei-Gas-2022,2025.09.20.12,Gas,0.0
Hebei-Gas-2022,2025.09.20.16,Gas,0.0
Hebei-Gas-2022,2025.09.20.20,Gas,0.0
Hebei-Gas-2022,2025.10.26.00,Gas,0.0
Hebei-Gas-2022,2025.10.26.04,Gas,0.0
Hebei-Gas-2022,2025.10.26.08,Gas,0.0
Hebei-Gas-2022,2025.10.26.12,Gas,0.0
Hebei-Gas-2022,2025.10.26.16,Gas,0.0
Hebei-Gas-2022,2025.10.26.20,Gas,0.0
Hebei-Gas-2022,2025.11.19.00,Gas,0.0
Hebei-Gas-2022,2025.11.19.04,Gas,0.0
Hebei-Gas-2022,2025.11.19.08,Gas,0.0
Hebei-Gas-2022,2025.11.19.12,Gas,0.0
Hebei-Gas-2022,2025.11.19.16,Gas,8990.911999999998
Hebei-Gas-2022,2025.11.19.20,Gas,0.0
Hebei-Gas-2022,2025.12.16.00,Gas,0.0
Hebei-Gas-2022,2025.12.16.04,Gas,0.0
Hebei-Gas-2022,2025.12.16.08,Gas,0.0
Hebei-Gas-2022,2025.12.16.12,Gas,0.0
Hebei-Gas-2022,2025.12.16.16,Gas,0.0
Hebei-Gas-2022,2025.12.16.20,Gas,0.0
Heilongjiang-Coal-2022,2025.01.22.00,Coal,97808.2856805023
Heilongjiang-Coal-2022,2025.01.22.04,Coal,68704.93952310641
Heilongjiang-Coal-2022,2025.01.22.08,Coal,87526.90701030266
Heilongjiang-Coal-2022,2025.01.22.12,Coal,98291.67154236634
Heilongjiang-Coal-2022,2025.01.22.16,Coal,131514.40654236634
Heilongjiang-Coal-2022,2025.01.22.20,Coal,131031.02068050232
Heilongjiang-Coal-2022,2025.02.08.00,Coal,62804.293699853566
Heilongjiang-Coal-2022,2025.02.08.04,Coal,56192.475507529576
Heilongjiang-Coal-2022,2025.02.08.08,Coal,59011.382234684184
Heilongjiang-Coal-2022,2025.02.08.12,Coal,58907.69029054942
Heilongjiang-Coal-2022,2025.02.08.16,Coal,92130.42529054942
Heilongjiang-Coal-2022,2025.02.08.20,Coal,92711.10022359337
Heilongjiang-Coal-2022,2025.03.21.00,Coal,42132.7541044157
Heilongjiang-Coal-2022,2025.03.21.04,Coal,30670.9956755645
Heilongjiang-Coal-2022,2025.03.21.08,Coal,20777.126102801754
Heilongjiang-Coal-2022,2025.03.21.12,Coal,21582.797586503773
Heilongjiang-Coal-2022,2025.03.21.16,Coal,41203.52266514357
Heilongjiang-Coal-2022,2025.03.21.20,Coal,62195.97034461365
Heilongjiang-Coal-2022,2025.04.11.00,Coal,53948.63533976064
Heilongjiang-Coal-2022,2025.04.11.04,Coal,38127.96783239214
Heilongjiang-Coal-2022,2025.04.11.08,Coal,25828.623370330155
Heilongjiang-Coal-2022,2025.04.11.12,Coal,35723.92291736931
Heilongjiang-Coal-2022,2025.04.11.16,Coal,68200.21647861414
Heilongjiang-Coal-2022,2025.04.11.20,Coal,79638.46169202762
Heilongjiang-Coal-2022,2025.05.22.00,Coal,56590.468304753
Heilongjiang-Coal-2022,2025.05.22.04,Coal,38335.47852902622
Heilongjiang-Coal-2022,2025.05.22.08,Coal,25969.19513256615
Heilongjiang-Coal-2022,2025.05.22.12,Coal,40956.32452154904
Heilongjiang-Coal-2022,2025.05.22.16,Coal,70318.40105121628
Heilongjiang-Coal-2022,2025.05.22.20,Coal,83538.31035463538
Heilongjiang-Coal-2022,2025.06.16.00,Coal,59340.618134316064
Heilongjiang-Coal-2022,2025.06.16.04,Coal,53006.160295442685
Heilongjiang-Coal-2022,2025.06.16.08,Coal,35907.39890981601
Heilongjiang-Coal-2022,2025.06.16.12,Coal,36545.29490183691
Heilongjiang-Coal-2022,2025.06.16.16,Coal,53677.718458098134
Heilongjiang-Coal-2022,2025.06.16.20,Coal,81570.88301774392
Heilongjiang-Coal-2022,2025.07.22.00,Coal,58453.24582640497
Heilongjiang-Coal-2022,2025.07.22.04,Coal,44345.933252370785
Heilongjiang-Coal-2022,2025.07.22.08,Coal,45640.83849149266
Heilongjiang-Coal-2022,2025.07.22.12,Coal,47087.12519176413
Heilongjiang-Coal-2022,2025.07.22.16,Coal,57017.97222659571
Heilongjiang-Coal-2022,2025.07.22.20,Coal,86288.12479135973
Heilongjiang-Coal-2022,2025.08.19.00,Coal,47262.019790317194
Heilongjiang-Coal-2022,2025.08.19.04,Coal,41816.832814426765
Heilongjiang-Coal-2022,2025.08.19.08,Coal,28327.531906547163
Heilongjiang-Coal-2022,2025.08.19.12,Coal,19189.618388306142
Heilongjiang-Coal-2022,2025.08.19.16,Coal,36545.00849999206
Heilongjiang-Coal-2022,2025.08.19.20,Coal,69767.74349999205
Heilongjiang-Coal-2022,2025.09.20.00,Coal,46156.828565271295
Heilongjiang-Coal-2022,2025.09.20.04,Coal,38363.789762058645
Heilongjiang-Coal-2022,2025.09.20.08,Coal,39831.4108275485
Heilongjiang-Coal-2022,2025.09.20.12,Coal,28566.371499824156
Heilongjiang-Coal-2022,2025.09.20.16,Coal,50927.833408306884
Heilongjiang-Coal-2022,2025.09.20.20,Coal,68136.27073921001
Heilongjiang-Coal-2022,2025.10.26.00,Coal,59429.29179192166
Heilongjiang-Coal-2022,2025.10.26.04,Coal,43003.369967974926
Heilongjiang-Coal-2022,2025.10.26.08,Coal,29131.315139595918
Heilongjiang-Coal-2022,2025.10.26.12,Coal,46522.38806927588
Heilongjiang-Coal-2022,2025.10.26.16,Coal,77540.73950949269
Heilongjiang-Coal-2022,2025.10.26.20,Coal,73847.20900115908
Heilongjiang-Coal-2022,2025.11.19.00,Coal,56686.15529594589
Heilongjiang-Coal-2022,2025.11.19.04,Coal,48920.59620364192
Heilongjiang-Coal-2022,2025.11.19.08,Coal,52045.599724981104
Heilongjiang-Coal-2022,2025.11.19.12,Coal,69767.74349999998
Heilongjiang-Coal-2022,2025.11.19.16,Coal,87098.1922009139
Heilongjiang-Coal-2022,2025.11.19.20,Coal,83679.56257972965
Heilongjiang-Coal-2022,2025.12.16.00,Coal,98064.30576152736
Heilongjiang-Coal-2022,2025.12.16.04,Coal,66430.65874167981
Heilongjiang-Coal-2022,2025.12.16.08,Coal,82088.12063052127
Heilongjiang-Coal-2022,2025.12.16.12,Coal,77596.95642356075
Heilongjiang-Coal-2022,2025.12.16.16,Coal,110819.69142356075
Heilongjiang-Coal-2022,2025.12.16.20,Coal,131287.04076152734
Heilongjiang-Gas-2022,2025.01.22.00,Gas,0.0
Heilongjiang-Gas-2022,2025.01.22.04,Gas,0.0
Heilongjiang-Gas-2022,2025.01.22.08,Gas,107.07032289494401
Heilongjiang-Gas-2022,2025.01.22.12,Gas,33.973102843060516
Heilongjiang-Gas-2022,2025.01.22.16,Gas,286.944
Heilongjiang-Gas-2022,2025.01.22.20,Gas,286.944
Heilongjiang-Gas-2022,2025.02.08.00,Gas,0.0
Heilongjiang-Gas-2022,2025.02.08.04,Gas,0.0
Heilongjiang-Gas-2022,2025.02.08.08,Gas,0.0
Heilongjiang-Gas-2022,2025.02.08.12,Gas,0.0
Heilongjiang-Gas-2022,2025.02.08.16,Gas,0.0
Heilongjiang-Gas-2022,2025.02.08.20,Gas,0.0
Heilongjiang-Gas-2022,2025.03.21.00,Gas,0.0
Heilongjiang-Gas-2022,2025.03.21.04,Gas,0.0
Heilongjiang-Gas-2022,2025.03.21.08,Gas,0.0
Heilongjiang-Gas-2022,2025.03.21.12,Gas,0.0
Heilongjiang-Gas-2022,2025.03.21.16,Gas,0.0
Heilongjiang-Gas-2022,2025.03.21.20,Gas,0.0
Heilongjiang-Gas-2022,2025.04.11.00,Gas,0.0
Heilongjiang-Gas-2022,2025.04.11.04,Gas,0.0
Heilongjiang-Gas-2022,2025.04.11.08,Gas,0.0
Heilongjiang-Gas-2022,2025.04.11.12,Gas,0.0
Heilongjiang-Gas-2022,2025.04.11.16,Gas,0.0
Heilongjiang-Gas-2022,2025.04.11.20,Gas,0.0
Heilongjiang-Gas-2022,2025.05.22.00,Gas,0.0
Heilongjiang-Gas-2022,2025.05.22.04,Gas,0.0
Heilongjiang-Gas-2022,2025.05.22.08,Gas,0.0
Heilongjiang-Gas-2022,2025.05.22.12,Gas,0.0
