load_zone,timestamp,ZoneTotalCentralDispatch,TXPowerNet,StoragePowerNet,StorageNetDisCharge,WithdrawFromCentralGrid,StorageNetCharge
Guangxi,2025-06-16_00:00,21065,5129.18,0,0,26194.2,0
Guangxi,2025-06-16_04:00,18214.7,2909.8,0,0,21124.5,0
Guangxi,2025-06-16_08:00,20781,2909.8,0,0,23690.8,0
Guangxi,2025-06-16_12:00,22191.4,6405.21,0,0,28596.6,0
Guangxi,2025-06-16_16:00,21305.3,8181.61,0,0,29486.9,0
Guangxi,2025-06-16_20:00,20515.8,9287.96,0,0,29803.8,0
Guangxi,2025-07-22_00:00,19153.2,8181.61,0,0,27149.5,185.377
Guangxi,2025-07-22_04:00,13620.6,8232.64,-73.0244,73.0244,21853.3,0
Guangxi,2025-07-22_08:00,16659.7,8181.61,0,0,24656,185.377
Guangxi,2025-07-22_12:00,21749.6,8188.96,-7.34751,7.34751,29938.6,0
Guangxi,2025-07-22_16:00,21579.9,8458.38,0,137.738,30176,0
Guangxi,2025-07-22_20:00,20190.7,10007.5,0,0,30198.2,0
Guangxi,2025-08-19_00:00,20582.3,8181.61,0,0,28650.3,113.599
Guangxi,2025-08-19_04:00,14438.5,8716.92,-44.7494,44.7494,23131.7,23.7146
Guangxi,2025-08-19_08:00,16285.2,9846.42,0,0,25946.2,185.377
Guangxi,2025-08-19_12:00,22380.2,8886.18,0,0,31266.4,0
Guangxi,2025-08-19_16:00,21789.3,10821,84.2539,145.085,32839.6,0
Guangxi,2025-08-19_20:00,20526.8,12125,0,0,32651.8,0
Guangxi,2025-09-20_00:00,17742.8,10045.9,0,0,27788.7,0
Guangxi,2025-09-20_04:00,14032.9,8557.11,0,0,22590,0
Guangxi,2025-09-20_08:00,15792.7,9706.59,0,0,25499.3,0
Guangxi,2025-09-20_12:00,18569.7,11775.3,264.44,0,30609.4,0
Guangxi,2025-09-20_16:00,24005.2,8181.61,0,0,32186.8,0
Guangxi,2025-09-20_20:00,20386.6,11666.5,0,0,32053.1,0
Guangxi,2025-10-26_00:00,16707.8,9380.7,0,0,26088.5,0
Guangxi,2025-10-26_04:00,13103.8,7990.51,0,0,21094.3,0
Guangxi,2025-10-26_08:00,14778.3,9063.88,0,0,23842.2,0
Guangxi,2025-10-26_12:00,17705.8,10995.6,0,0,28701.4,0
Guangxi,2025-10-26_16:00,18701.7,11479.9,0,0,30181.6,0
Guangxi,2025-10-26_20:00,18593,11337.8,0,0,29930.8,0
Guangxi,2025-11-19_00:00,16093.4,9575.9,0,0,25669.3,0
Guangxi,2025-11-19_04:00,13496.2,8156.78,0,0,21653,0
Guangxi,2025-11-19_08:00,15123.7,9252.48,0,0,24376.2,0
Guangxi,2025-11-19_12:00,18691.8,10681.6,0,0,29373.4,0
Guangxi,2025-11-19_16:00,20133.4,10681.6,0,0,30815.1,0
Guangxi,2025-11-19_20:00,19872,10681.6,0,0,30553.6,0
Guangxi,2025-12-16_00:00,20934.2,6881.55,0,0,27762.3,53.3578
Guangxi,2025-12-16_04:00,16335,7109.95,0,0,23259.5,185.377
Guangxi,2025-12-16_08:00,20874,5271.81,0,0,26145.9,0
Guangxi,2025-12-16_12:00,19740.4,12061.8,0,0,31802.3,0
Guangxi,2025-12-16_16:00,28680.1,4256.54,0,145.085,33081.8,0
Guangxi,2025-12-16_20:00,26321.8,6519.29,0,0,32833.2,7.88852
Guizhou,2025-01-22_00:00,12121.3,7391.44,0,0,19512.8,0
Guizhou,2025-01-22_04:00,10638.6,6487.27,0,0,17125.8,0
Guizhou,2025-01-22_08:00,14061.7,8591.29,0,0,22653,0
Guizhou,2025-01-22_12:00,16018.2,9877.13,0,0,25895.3,0
Guizhou,2025-01-22_16:00,15513.2,9168.43,0,0,24681.7,0
Guizhou,2025-01-22_20:00,16480.8,10049.8,0,0,26530.6,0
Guizhou,2025-02-08_00:00,10997.5,7100.29,0,0,18097.7,0
Guizhou,2025-02-08_04:00,10193.9,6231.73,0,0,16425.6,0
Guizhou,2025-02-08_08:00,13503,8252.87,0,0,21755.8,0
Guizhou,2025-02-08_12:00,15244.5,9488.06,0,0,24732.5,0
Guizhou,2025-02-08_16:00,15505.9,8807.28,0,0,24313.2,0
Guizhou,2025-02-08_20:00,15831.6,9653.93,0,0,25485.6,0
Guizhou,2025-03-21_00:00,12047.7,7282.74,0,0,19330.4,0
Guizhou,2025-03-21_04:00,10482.1,6391.87,0,0,16874,0
Guizhou,2025-03-21_08:00,13837.6,8464.94,0,0,22302.5,0
Guizhou,2025-03-21_12:00,15801.1,9731.88,0,0,25533,0
Guizhou,2025-03-21_16:00,15051.8,9033.6,0,0,24085.4,0
Guizhou,2025-03-21_20:00,16238.5,9902.01,0,0,26140.5,0
Guizhou,2025-04-11_00:00,11184.2,6683.09,0,0,17867.3,0
Guizhou,2025-04-11_04:00,9619.04,5865.57,0,0,15484.6,0
Guizhou,2025-04-11_08:00,12718.1,7767.96,0,0,20486.1,0
Guizhou,2025-04-11_12:00,14592.8,8930.57,0,0,23523.4,0
Guizhou,2025-04-11_16:00,13647.7,8289.79,0,0,21937.5,0
Guizhou,2025-04-11_20:00,15010.1,9086.69,0,0,24096.8,0
Guizhou,2025-05-22_00:00,11367.7,6793.6,0,0,18161.3,0
Guizhou,2025-05-22_04:00,9778.1,5962.56,0,0,15740.7,0
Guizhou,2025-05-22_08:00,12913.8,7896.4,0,0,20810.2,0
Guizhou,2025-05-22_12:00,14793.5,9078.24,0,0,23871.7,0
Guizhou,2025-05-22_16:00,13771.5,8426.87,0,0,22198.4,0
Guizhou,2025-05-22_20:00,15147.8,9236.95,0,0,24384.8,0
Guizhou,2025-06-16_00:00,11956.5,7020.06,0,0,18976.6,0
Guizhou,2025-06-16_04:00,10104,6161.32,0,0,16265.4,0
Guizhou,2025-06-16_08:00,13331.4,8159.62,0,0,21491,0
Guizhou,2025-06-16_12:00,17855.9,6814.68,0,0,24670.5,0
Guizhou,2025-06-16_16:00,19288.2,3638.02,0,0,22926.2,0
Guizhou,2025-06-16_20:00,21060.4,4137.14,0,0,25197.6,0
Guizhou,2025-07-22_00:00,21679,-4041.77,0,0,17289.7,347.581
Guizhou,2025-07-22_04:00,15423.1,-768.405,-136.921,136.921,14654.7,0
Guizhou,2025-07-22_08:00,21679,-1985.3,0,0,19346.1,347.581
Guizhou,2025-07-22_12:00,30493.5,-8221.08,-272.035,272.035,22272.4,0
Guizhou,2025-07-22_16:00,27354.2,-5725.93,0,0,21280.7,347.581
Guizhou,2025-07-22_20:00,21754.7,0.661325,-204.478,204.478,21755.3,0
Guizhou,2025-08-19_00:00,21679,-3324.39,0,0,18007,347.581
Guizhou,2025-08-19_04:00,21405.2,-6120.84,-136.921,136.921,15284.3,0
Guizhou,2025-08-19_08:00,27466.9,-6996.55,0,0,20122.8,347.581
Guizhou,2025-08-19_12:00,30997.5,-7790.65,-272.035,272.035,23206.8,0
Guizhou,2025-08-19_16:00,24901.1,-3222.19,0,0,21678.9,0
Guizhou,2025-08-19_20:00,23950.2,-1219.43,0,0,22730.7,0
Guizhou,2025-09-20_00:00,23629.8,-5633.12,0,0,17996.7,0
Guizhou,2025-09-20_04:00,19912.5,-4153.06,0,0,15532,227.485
Guizhou,2025-09-20_08:00,27490.7,-6797.73,0,0,20458.1,234.933
Guizhou,2025-09-20_12:00,31738.1,-8313.07,-272.035,272.035,23425.1,0
Guizhou,2025-09-20_16:00,31828.8,-10055.1,0,0,21773.7,0
Guizhou,2025-09-20_20:00,22794.5,1193.58,0,0,23988.1,0
Guizhou,2025-10-26_00:00,18580.2,-1141.21,0,0,17438.9,0
Guizhou,2025-10-26_04:00,16252.2,-1141.21,0,0,15111,0
Guizhou,2025-10-26_08:00,12928.6,7041.93,0,0,19970.6,0
Guizhou,2025-10-26_12:00,14188,8715.11,0,0,22903.1,0
Guizhou,2025-10-26_16:00,22460.2,-1141.21,0,0,21319,0
Guizhou,2025-10-26_20:00,22872.6,536.788,0,0,23409.4,0
Guizhou,2025-11-19_00:00,12249.1,7469.34,0,0,19718.4,0
Guizhou,2025-11-19_04:00,10750.7,6555.64,0,0,17306.3,0
Guizhou,2025-11-19_08:00,14211.1,8681.83,0,0,22892.9,0
Guizhou,2025-11-19_12:00,16296,9981.23,0,0,26277.2,0
Guizhou,2025-11-19_16:00,15154.2,9265.06,0,0,24419.3,0
Guizhou,2025-11-19_20:00,17324.8,10155.7,0,0,27480.5,0
Guizhou,2025-12-16_00:00,15944.9,9511.04,0,0,25108.4,347.581
Guizhou,2025-12-16_04:00,13689.3,8347.59,0,0,22036.9,0
Guizhou,2025-12-16_08:00,18124.6,11055,0,0,29164.7,14.791
Guizhou,2025-12-16_12:00,20369.7,12709.5,361.252,0,33440.5,0
Guizhou,2025-12-16_16:00,17402,11797.6,2020.06,272.035,31491.7,0
Guizhou,2025-12-16_20:00,21307,12931.7,0,0,34138.7,100.046
Hainan,2025-01-22_00:00,4513.66,0,0,0,4513.66,0
Hainan,2025-01-22_04:00,3768.16,0,0,0,3768.16,0
Hainan,2025-01-22_08:00,3867.2,0,0,0,3867.2,0
Hainan,2025-01-22_12:00,4101.32,0,0,0,4101.32,0
Hainan,2025-01-22_16:00,4447.83,0,0,0,4447.83,0
Hainan,2025-01-22_20:00,4579.07,0,0,0,4579.07,0
Hainan,2025-02-08_00:00,4085.11,0,0,0,4085.11,0
Hainan,2025-02-08_04:00,3473.44,0,0,0,3473.44,0
Hainan,2025-02-08_08:00,3622.38,0,0,0,3622.38,0
Hainan,2025-02-08_12:00,3905.91,0,0,0,3854.92,50.9911
Hainan,2025-02-08_16:00,4399.4,0,0,0,4399.4,0
Hainan,2025-02-08_20:00,4098.28,0,0,29.9975,4128.27,0
Hainan,2025-03-21_00:00,4753.62,0,0,0,4753.62,0
Hainan,2025-03-21_04:00,4002.98,0,0,0,4002.98,0
Hainan,2025-03-21_08:00,4208.52,0,0,0,4208.52,0
Hainan,2025-03-21_12:00,4394.07,0,0,0,4394.07,0
Hainan,2025-03-21_16:00,4809.76,0,0,0,4809.76,0
Hainan,2025-03-21_20:00,4931.31,0,0,0,4931.31,0
Hainan,2025-04-11_00:00,5351.26,0,0,0,5351.26,0
Hainan,2025-04-11_04:00,4431.87,0,0,0,4431.87,0
Hainan,2025-04-11_08:00,4585.98,0,0,0,4569.13,16.8469
Hainan,2025-04-11_12:00,5005.43,0,0,0,4954.44,50.9911
Hainan,2025-04-11_16:00,5125.89,0,0,0,5125.89,0
Hainan,2025-04-11_20:00,5419.76,0,0,39.9083,5459.66,0
Hainan,2025-05-22_00:00,5583.17,0,0,0,5583.17,0
Hainan,2025-05-22_04:00,4625.94,0,0,0,4625.94,0
Hainan,2025-05-22_08:00,4749.53,0,0,0,4698.54,50.9911
Hainan,2025-05-22_12:00,5158.35,0,0,0,5141.5,16.8469
Hainan,2025-05-22_16:00,5526.44,0,0,0,5526.44,0
Hainan,2025-05-22_20:00,5434.41,0,0,39.9083,5474.32,0
Hainan,2025-06-16_00:00,6110.11,0,0,39.9083,6150.02,0
Hainan,2025-06-16_04:00,5073.89,0,0,0,5073.89,0
Hainan,2025-06-16_08:00,5238.04,0,0,0,5221.19,16.8469
Hainan,2025-06-16_12:00,5742.91,0,0,0,5691.91,50.9911
Hainan,2025-06-16_16:00,5910.04,0,0,0,5910.04,0
Hainan,2025-06-16_20:00,6204.25,0,0,0,6204.25,0
Hainan,2025-07-22_00:00,6002.37,0,0,0,6002.37,0
Hainan,2025-07-22_04:00,5105.82,0,0,0,5054.83,50.9911
Hainan,2025-07-22_08:00,5215.59,0,0,0,5215.59,0
Hainan,2025-07-22_12:00,5757.55,0,0,29.9975,5787.55,0
Hainan,2025-07-22_16:00,5894.04,0,0,0,5894.04,0
Hainan,2025-07-22_20:00,6164.14,0,0,0,6164.14,0
Hainan,2025-08-19_00:00,5521.17,0,0,0,5521.17,0
Hainan,2025-08-19_04:00,4642.79,0,0,0,4625.94,16.8469
Hainan,2025-08-19_08:00,4837.82,0,0,0,4786.83,50.9911
Hainan,2025-08-19_12:00,5249,0,0,39.9083,5288.91,0
Hainan,2025-08-19_16:00,5274.84,0,0,0,5274.84,0
Hainan,2025-08-19_20:00,5635.78,0,0,0,5635.78,0
Hainan,2025-09-20_00:00,5612.36,0,0,0,5612.36,0
Hainan,2025-09-20_04:00,4482.98,0,0,0,4482.98,0
Hainan,2025-09-20_08:00,4569.7,0,0,0,4569.7,0
Hainan,2025-09-20_12:00,5006.71,0,0,0,4955.72,50.9911
Hainan,2025-09-20_16:00,5227.32,0,0,0,5227.32,0
Hainan,2025-09-20_20:00,5268.2,0,0,29.9975,5298.2,0
Hainan,2025-10-26_00:00,5491.3,0,0,0,5491.3,0
Hainan,2025-10-26_04:00,4329.34,0,0,0,4329.34,0
Hainan,2025-10-26_08:00,4451.29,0,0,0,4451.29,0
Hainan,2025-10-26_12:00,4758.51,0,0,0,4758.51,0
Hainan,2025-10-26_16:00,4881.93,0,0,0,4881.93,0
Hainan,2025-10-26_20:00,5283.55,0,0,0,5283.55,0
Hainan,2025-11-19_00:00,4776.23,0,0,39.9083,4816.14,0
Hainan,2025-11-19_04:00,4039.79,0,0,0,4039.79,0
Hainan,2025-11-19_08:00,4173.4,0,0,0,4156.56,16.8469
Hainan,2025-11-19_12:00,4578.3,0,0,0,4527.3,50.9911
Hainan,2025-11-19_16:00,4587.37,0,0,0,4587.37,0
Hainan,2025-11-19_20:00,4995.82,0,0,0,4995.82,0
Hainan,2025-12-16_00:00,4833.4,0,0,0,4833.4,0
Hainan,2025-12-16_04:00,4070.93,0,0,0,4054.08,16.8469
Hainan,2025-12-16_08:00,4223.91,0,0,0,4172.92,50.9911
Hainan,2025-12-16_12:00,4576.2,0,0,0,4576.2,0
Hainan,2025-12-16_16:00,4455.38,0,0,39.9083,4495.29,0
Hainan,2025-12-16_20:00,5046.44,0,0,0,5046.44,0
Yunnan,2025-01-22_00:00,13475.3,8483.82,0,0,21959.1,0
Yunnan,2025-01-22_04:00,12667.4,7743.97,0,0,20411.4,0
Yunnan,2025-01-22_08:00,22124.4,2336.22,0,0,24460.6,0
Yunnan,2025-01-22_12:00,54595.5,-26980.8,0,0,27614.7,0
Yunnan,2025-01-22_16:00,58069.6,-30345.8,0,0,27723.9,0
Yunnan,2025-01-22_20:00,22730.9,4379.61,0,0,27110.5,0
Yunnan,2025-02-08_00:00,14445,694.623,0,0,15139.7,0
Yunnan,2025-02-08_04:00,8800.58,5386.03,0,0,14186.6,0
Yunnan,2025-02-08_08:00,29394.5,-12414.1,0,0,16980.5,0
Yunnan,2025-02-08_12:00,58244.4,-39334,0,0,18910.3,0
Yunnan,2025-02-08_16:00,61429.1,-41815,0,0,19614.1,0
Yunnan,2025-02-08_20:00,30969.5,-11954.9,0,0,19014.6,0
Yunnan,2025-03-21_00:00,20575.6,-476.109,0,0,20099.5,0
Yunnan,2025-03-21_04:00,12723.1,5682.19,0,0,18405.3,0
Yunnan,2025-03-21_08:00,36427.2,-14521.1,0,0,21906.1,0
Yunnan,2025-03-21_12:00,56987.8,-32115.9,0,0,24871.8,0
Yunnan,2025-03-21_16:00,44343.4,-20536.7,0,0,23806.8,0
Yunnan,2025-03-21_20:00,36098.1,-10824.8,0,0,25273.3,0
Yunnan,2025-04-11_00:00,33062.8,-12419.8,0,0,20643,0
Yunnan,2025-04-11_04:00,19946.9,-1124.1,0,0,18822.8,0
Yunnan,2025-04-11_08:00,41773.6,-19315.1,0,0,22458.6,0
Yunnan,2025-04-11_12:00,62605.7,-37093.7,0,0,25512,0
Yunnan,2025-04-11_16:00,62122.3,-37823.2,0,0,24299.1,0
Yunnan,2025-04-11_20:00,57262.6,-31756.9,0,0,25505.7,0
Yunnan,2025-05-22_00:00,71531.5,-51027.2,0,0,20504.3,0
Yunnan,2025-05-22_04:00,58447.8,-39911.5,0,0,18536.3,0
Yunnan,2025-05-22_08:00,66180.2,-44178.6,0,0,22001.6,0
Yunnan,2025-05-22_12:00,77159.8,-52361.8,0,0,24798,0
Yunnan,2025-05-22_16:00,74781.1,-50963.3,0,0,23817.8,0
Yunnan,2025-05-22_20:00,73011.2,-47819.3,0,0,25191.8,0
Yunnan,2025-06-16_00:00,77755.8,-56385.3,1.00044e-09,-1.00044e-09,21370.5,0
Yunnan,2025-06-16_04:00,77390.6,-57516.5,-629.25,629.25,19874.1,0
Yunnan,2025-06-16_08:00,84230.1,-60437,0,0,23793.2,0
Yunnan,2025-06-16_12:00,87890.6,-60437,0,0,27188,265.631
Yunnan,2025-06-16_16:00,88483.3,-60437,0,0,27242.3,803.996
Yunnan,2025-06-16_20:00,77614.4,-51107.3,0,0,26507.1,0
Yunnan,2025-07-22_00:00,77164.8,-53867.5,0,0,23196.5,100.839
Yunnan,2025-07-22_04:00,67677.8,-47175.8,-376.037,376.037,20502,0
Yunnan,2025-07-22_08:00,76037.5,-50784.2,0,0,24449.3,803.996
Yunnan,2025-07-22_12:00,78048.5,-50398,-629.25,629.25,27650.6,0
Yunnan,2025-07-22_16:00,78462.3,-51027.2,0,0,26631.1,803.996
Yunnan,2025-07-22_20:00,77387.6,-50277.2,0,0,27110.5,0
Yunnan,2025-08-19_00:00,75623.7,-51027.2,0,0,23792.5,803.996
Yunnan,2025-08-19_04:00,68621.6,-47260.8,-316.714,316.714,21360.8,0
Yunnan,2025-08-19_08:00,77354.3,-51027.2,0,0,25523.1,803.996
Yunnan,2025-08-19_12:00,79370.8,-50578.9,-448.319,629.25,28972.8,0
Yunnan,2025-08-19_16:00,77064,-49512.9,0,0,27551.1,0
Yunnan,2025-08-19_20:00,77064,-48119.3,0,0,28944.7,0
Yunnan,2025-09-20_00:00,52755.6,-27519.4,0,0,25236.2,0
Yunnan,2025-09-20_04:00,42891.4,-20412.3,0,0,22479,0
Yunnan,2025-09-20_08:00,49590.5,-22688.1,0,0,26902.4,0
Yunnan,2025-09-20_12:00,67821,-37389.7,0,0,30431.3,0
Yunnan,2025-09-20_16:00,60658.4,-31567.3,0,0,29091.1,0
Yunnan,2025-09-20_20:00,66951.2,-36491.1,0,0,30460.1,0
Yunnan,2025-10-26_00:00,39597.1,-15226.4,0,0,24370.7,0
Yunnan,2025-10-26_04:00,25825.4,-3940.45,0,0,21884.9,0
Yunnan,2025-10-26_08:00,38799.1,-12664.3,0,0,26134.9,0
Yunnan,2025-10-26_12:00,58941.5,-29283.7,0,0,29657.8,0
Yunnan,2025-10-26_16:00,59232.3,-30980.5,0,0,28251.9,0
Yunnan,2025-10-26_20:00,56870.8,-27196.5,0,0,29674.3,0
Yunnan,2025-11-19_00:00,28544.2,-3639.6,0,0,24904.6,0
Yunnan,2025-11-19_04:00,14022.6,8515.05,0,0,22537.6,0
Yunnan,2025-11-19_08:00,19223.7,7694.5,0,0,26918.2,0
Yunnan,2025-11-19_12:00,34876,-4227.09,0,0,30648.9,0
Yunnan,2025-11-19_16:00,38141.9,-9033.63,0,0,29108.3,0
Yunnan,2025-11-19_20:00,41965.4,-11313.2,0,0,30652.2,0
Yunnan,2025-12-16_00:00,15342.5,9353.95,0,0,24696.5,0
Yunnan,2025-12-16_04:00,14045.3,8538.22,0,0,22583.6,0
Yunnan,2025-12-16_08:00,17881,9526.27,0,0,26984.7,422.581
Yunnan,2025-12-16_12:00,40101.6,-9484.25,0,0,30617.3,0
Yunnan,2025-12-16_16:00,46406.6,-17317.4,-629.25,629.25,29089.2,0
Yunnan,2025-12-16_20:00,25353.6,5977.88,0,0,30684.5,647.047
Tibet,2025-01-22_00:00,758.813,0,0,84.3125,843.125,0
Tibet,2025-01-22_04:00,1156.07,0,0,0,0,1156.07
Tibet,2025-01-22_08:00,721.095,0,0,80.5129,801.608,0
Tibet,2025-01-22_12:00,853.764,27.2004,0,177.653,1058.62,0
Tibet,2025-01-22_16:00,817.795,327.835,0,201.746,1347.38,0
Tibet,2025-01-22_20:00,1211.5,0,0,135.879,1347.38,0
Tibet,2025-02-08_00:00,484.666,0,0,54.3514,539.018,0
Tibet,2025-02-08_04:00,1140.59,0,0,0,1.75656,1138.83
Tibet,2025-02-08_08:00,1386.91,-890.428,0,58.0805,554.558,0
Tibet,2025-02-08_12:00,1322.17,-873.292,0,212.981,661.861,0
Tibet,2025-02-08_16:00,1298.83,0,-229.794,278.345,1347.38,0
Tibet,2025-02-08_20:00,623.595,0,-66.2045,66.2045,623.595,0
Tibet,2025-03-21_00:00,534.188,0,0,60.8258,595.014,0
Tibet,2025-03-21_04:00,1623.8,-852.921,0,85.8483,856.727,0
Tibet,2025-03-21_08:00,1156.07,0,0,0,0,1156.07
Tibet,2025-03-21_12:00,1102.38,0,0,244.996,1347.38,0
Tibet,2025-03-21_16:00,1293.22,-656.97,-202.522,202.522,636.245,0
Tibet,2025-03-21_20:00,595.947,0,0,85.9121,681.859,0
Tibet,2025-04-11_00:00,2063.42,-1434.41,-65.5922,65.5922,629.011,0
Tibet,2025-04-11_04:00,1894.1,-546.723,-134.913,134.913,1347.38,0
Tibet,2025-04-11_08:00,1156.07,0,0,0,0,1156.07
Tibet,2025-04-11_12:00,1825,-905.346,-282.475,282.475,919.653,0
Tibet,2025-04-11_16:00,588.654,0,0,69.2884,657.942,0
Tibet,2025-04-11_20:00,954.292,-383.827,0,127.835,698.299,0
Tibet,2025-05-22_00:00,2677.95,-1500,0,0,21.8742,1156.07
Tibet,2025-05-22_04:00,1947.32,-1450.1,-49.8974,49.8974,497.218,0
Tibet,2025-05-22_08:00,2038.12,-1500,0,60.252,598.372,0
Tibet,2025-05-22_12:00,1107.25,-418.316,-95.4321,95.4321,688.935,0
Tibet,2025-05-22_16:00,2039.81,-1006.17,0,313.734,1347.38,0
Tibet,2025-05-22_20:00,2256.05,-1500,0,160.789,916.839,0
Tibet,2025-06-16_00:00,2430,-1500,0,148.967,1078.97,0
Tibet,2025-06-16_04:00,1960.69,-1500,0,51.1875,511.875,0
Tibet,2025-06-16_08:00,2712.29,-1364.91,-135.088,135.088,1347.38,0
Tibet,2025-06-16_12:00,2081.46,-1500,0,139.464,720.92,0
Tibet,2025-06-16_16:00,1954.79,-1500,0,205.398,660.184,0
Tibet,2025-06-16_20:00,2656.07,-1500,0,0,0,1156.07
Tibet,2025-07-22_00:00,2528.73,-1181.36,-318.644,318.644,1347.38,0
Tibet,2025-07-22_04:00,2657.83,-1500,0,0,1.75656,1156.07
Tibet,2025-07-22_08:00,1978.69,-1446.82,-53.1824,53.1824,531.868,0
Tibet,2025-07-22_12:00,1995.76,-648.38,-851.62,851.62,1347.38,0
Tibet,2025-07-22_16:00,2656.07,-1500,0,0,0,1156.07
Tibet,2025-07-22_20:00,2702.96,-1363.24,-136.761,136.761,1339.72,0
Tibet,2025-08-19_00:00,2680.05,-1500,0,0,23.977,1156.07
Tibet,2025-08-19_04:00,2712.46,-1500,0,134.913,1347.38,0
Tibet,2025-08-19_08:00,2111.33,-1500,0,0,0.043914,611.284
Tibet,2025-08-19_12:00,2133.84,-786.467,-713.533,713.533,1347.38,0
Tibet,2025-08-19_16:00,2706.64,-1359.26,-140.741,140.741,1347.38,0
Tibet,2025-08-19_20:00,1970.45,-1449.47,-50.5287,50.5287,520.977,0
Tibet,2025-09-20_00:00,2712.64,-1365.26,-134.738,134.738,1347.38,0
Tibet,2025-09-20_04:00,2218.36,-1500,0,0,0,718.356
Tibet,2025-09-20_08:00,2059.13,-1500,0,62.1255,621.255,0
Tibet,2025-09-20_12:00,2148.83,-1500,0,72.092,720.92,0
Tibet,2025-09-20_16:00,2104.99,-1432.61,-67.3945,67.3945,672.381,0
Tibet,2025-09-20_20:00,2258.07,-1413.75,-86.251,86.251,844.324,0
Tibet,2025-10-26_00:00,2117.61,-1430.83,-69.1694,69.1694,686.783,0
Tibet,2025-10-26_04:00,2310.11,-1500,0,0,0,810.115
Tibet,2025-10-26_08:00,2131.31,-1429.85,-70.1508,70.1508,701.464,0
Tibet,2025-10-26_12:00,2237.96,-1417.3,-82.7029,82.7029,820.664,0
Tibet,2025-10-26_16:00,2554.39,-1380.52,-119.475,119.475,1173.86,0
Tibet,2025-10-26_20:00,2712.29,-1364.92,-135.083,135.083,1347.38,0
Tibet,2025-11-19_00:00,2133.88,-1429.57,-70.4316,70.4316,704.316,0
Tibet,2025-11-19_04:00,2110.62,-954.548,0,0,0,1156.07
Tibet,2025-11-19_08:00,884.969,-161.018,-97.3029,97.3029,723.951,0
Tibet,2025-11-19_12:00,1367.04,-306.854,0,228.221,1288.41,0
Tibet,2025-11-19_16:00,1144.74,0,0,202.635,1347.38,0
Tibet,2025-11-19_20:00,2233.62,-1500,0,81.5136,815.136,0
Tibet,2025-12-16_00:00,843.798,368.841,0,134.738,1347.38,0
Tibet,2025-12-16_04:00,1138.13,19.6978,0,0,1.75656,1156.07
Tibet,2025-12-16_08:00,832.996,379.567,0,134.814,1347.38,0
Tibet,2025-12-16_12:00,769.773,440.459,0,137.145,1347.38,0
Tibet,2025-12-16_16:00,600.881,409.794,198.03,138.67,1347.38,0
Tibet,2025-12-16_20:00,1212.64,0,0,134.738,1347.38,0
