ELECRRIC_VEHICLE,timepoint_id,ev_max_power_mw,ev_driving_power
Hebei-Ev,2025.05.22.08,2.8410395000000004,216.356085
Hebei-Ev,2025.05.22.12,411.95072749999997,269.24312799999996
Hebei-Ev,2025.05.22.16,2812.629105,96.15826
Hebei-Ev,2025.05.22.20,2096.687151,106.211169
Hebei-Ev,2025.06.16.00,1551.2075670000004,8.74166
Hebei-Ev,2025.06.16.04,113.64158,5.244996
Hebei-Ev,2025.06.16.08,2.8410395000000004,288.47478
Hebei-Ev,2025.06.16.12,411.95072749999997,67.31078199999999
Hebei-Ev,2025.06.16.16,2812.629105,96.15826
Hebei-Ev,2025.06.16.20,2096.687151,247.82606099999998
Hebei-Ev,2025.07.22.00,1551.2075670000004,6.993328
Hebei-Ev,2025.07.22.04,113.64158,1.311249
Hebei-Ev,2025.07.22.08,2.8410395000000004,504.8308650000001
Hebei-Ev,2025.07.22.12,411.95072749999997,67.31078199999999
Hebei-Ev,2025.07.22.16,2812.629105,96.15826
Hebei-Ev,2025.07.22.20,2096.687151,283.229784
Hebei-Ev,2025.08.19.00,1551.2075670000004,0.0
Hebei-Ev,2025.08.19.04,113.64158,6.556245
Hebei-Ev,2025.08.19.08,2.8410395000000004,288.47478
Hebei-Ev,2025.08.19.12,411.95072749999997,269.24312799999996
Hebei-Ev,2025.08.19.16,2812.629105,432.71216999999996
Hebei-Ev,2025.08.19.20,2096.687151,177.01861499999998
Hebei-Ev,2025.09.20.00,1551.2075670000004,15.734988000000001
Hebei-Ev,2025.09.20.04,113.64158,2.622498
Hebei-Ev,2025.09.20.08,2.8410395000000004,0.0
Hebei-Ev,2025.09.20.12,411.95072749999997,235.58773699999998
Hebei-Ev,2025.09.20.16,2812.629105,48.07913
Hebei-Ev,2025.09.20.20,2096.687151,354.03722999999997
Hebei-Ev,2025.10.26.00,1551.2075670000004,12.238324
Hebei-Ev,2025.10.26.04,113.64158,11.801241
Hebei-Ev,2025.10.26.08,2.8410395000000004,288.47478
Hebei-Ev,2025.10.26.12,411.95072749999997,201.93234599999997
Hebei-Ev,2025.10.26.16,2812.629105,144.23738999999998
Hebei-Ev,2025.10.26.20,2096.687151,247.82606099999998
Hebei-Ev,2025.11.19.00,1551.2075670000004,13.986656
Hebei-Ev,2025.11.19.04,113.64158,2.622498
Hebei-Ev,2025.11.19.08,2.8410395000000004,432.71217
Hebei-Ev,2025.11.19.12,411.95072749999997,67.31078199999999
Hebei-Ev,2025.11.19.16,2812.629105,0.0
Hebei-Ev,2025.11.19.20,2096.687151,212.422338
Hebei-Ev,2025.12.16.00,1551.2075670000004,13.986656
Hebei-Ev,2025.12.16.04,113.64158,2.622498
Hebei-Ev,2025.12.16.08,2.8410395000000004,504.8308650000001
Hebei-Ev,2025.12.16.12,411.95072749999997,168.276955
Hebei-Ev,2025.12.16.16,2812.629105,480.7913
Hebei-Ev,2025.12.16.20,2096.687151,212.422338
Shandong-Ev,2025.01.22.00,3217.0407360000004,21.755136000000004
Shandong-Ev,2025.01.22.04,235.68063999999998,8.158176000000001
Shandong-Ev,2025.01.22.08,5.892016000000001,1346.09904
Shandong-Ev,2025.01.22.12,854.34232,488.58409600000005
Shandong-Ev,2025.01.22.16,5833.09584,598.26624
Shandong-Ev,2025.01.22.20,4348.3078080000005,220.27075200000002
Shandong-Ev,2025.02.08.00,3217.0407360000004,25.380992000000003
Shandong-Ev,2025.02.08.04,235.68063999999998,27.193920000000002
Shandong-Ev,2025.02.08.08,5.892016000000001,0.0
Shandong-Ev,2025.02.08.12,854.34232,348.98864000000003
Shandong-Ev,2025.02.08.16,5833.09584,299.13312
Shandong-Ev,2025.02.08.20,4348.3078080000005,73.423584
Shandong-Ev,2025.03.21.00,3217.0407360000004,7.251712
Shandong-Ev,2025.03.21.04,235.68063999999998,5.438784000000001
Shandong-Ev,2025.03.21.08,5.892016000000001,1196.53248
Shandong-Ev,2025.03.21.12,854.34232,488.58409600000005
Shandong-Ev,2025.03.21.16,5833.09584,797.68832
Shandong-Ev,2025.03.21.20,4348.3078080000005,587.388672
Shandong-Ev,2025.04.11.00,3217.0407360000004,0.0
Shandong-Ev,2025.04.11.04,235.68063999999998,24.474528000000003
Shandong-Ev,2025.04.11.08,5.892016000000001,1346.09904
Shandong-Ev,2025.04.11.12,854.34232,558.381824
Shandong-Ev,2025.04.11.16,5833.09584,498.55519999999996
Shandong-Ev,2025.04.11.20,4348.3078080000005,293.694336
Shandong-Ev,2025.05.22.00,3217.0407360000004,21.755136000000004
Shandong-Ev,2025.05.22.04,235.68063999999998,5.438784000000001
Shandong-Ev,2025.05.22.08,5.892016000000001,448.69968
Shandong-Ev,2025.05.22.12,854.34232,348.98864000000003
Shandong-Ev,2025.05.22.16,5833.09584,897.39936
Shandong-Ev,2025.05.22.20,4348.3078080000005,513.965088
Shandong-Ev,2025.06.16.00,3217.0407360000004,0.0
Shandong-Ev,2025.06.16.04,235.68063999999998,24.474528000000003
Shandong-Ev,2025.06.16.08,5.892016000000001,299.13312
Shandong-Ev,2025.06.16.12,854.34232,628.1795520000001
Shandong-Ev,2025.06.16.16,5833.09584,897.39936
Shandong-Ev,2025.06.16.20,4348.3078080000005,587.388672
Shandong-Ev,2025.07.22.00,3217.0407360000004,21.755136000000004
Shandong-Ev,2025.07.22.04,235.68063999999998,21.755136000000004
Shandong-Ev,2025.07.22.08,5.892016000000001,1346.09904
Shandong-Ev,2025.07.22.12,854.34232,418.78636800000004
Shandong-Ev,2025.07.22.16,5833.09584,199.42208
Shandong-Ev,2025.07.22.20,4348.3078080000005,513.965088
Shandong-Ev,2025.08.19.00,3217.0407360000004,0.0
Shandong-Ev,2025.08.19.04,235.68063999999998,5.438784000000001
Shandong-Ev,2025.08.19.08,5.892016000000001,0.0
Shandong-Ev,2025.08.19.12,854.34232,69.797728
Shandong-Ev,2025.08.19.16,5833.09584,897.39936
Shandong-Ev,2025.08.19.20,4348.3078080000005,0.0
Shandong-Ev,2025.09.20.00,3217.0407360000004,3.625856
Shandong-Ev,2025.09.20.04,235.68063999999998,8.158176000000001
Shandong-Ev,2025.09.20.08,5.892016000000001,1495.6656
Shandong-Ev,2025.09.20.12,854.34232,279.190912
Shandong-Ev,2025.09.20.16,5833.09584,0.0
Shandong-Ev,2025.09.20.20,4348.3078080000005,146.847168
Shandong-Ev,2025.10.26.00,3217.0407360000004,14.503424
Shandong-Ev,2025.10.26.04,235.68063999999998,2.7193920000000005
Shandong-Ev,2025.10.26.08,5.892016000000001,149.56656
Shandong-Ev,2025.10.26.12,854.34232,139.595456
Shandong-Ev,2025.10.26.16,5833.09584,398.84416
Shandong-Ev,2025.10.26.20,4348.3078080000005,513.965088
Shandong-Ev,2025.11.19.00,3217.0407360000004,29.006848
Shandong-Ev,2025.11.19.04,235.68063999999998,5.438784000000001
Shandong-Ev,2025.11.19.08,5.892016000000001,149.56656
Shandong-Ev,2025.11.19.12,854.34232,348.98864000000003
Shandong-Ev,2025.11.19.16,5833.09584,99.71104
Shandong-Ev,2025.11.19.20,4348.3078080000005,660.812256
Shandong-Ev,2025.12.16.00,3217.0407360000004,10.877568000000002
Shandong-Ev,2025.12.16.04,235.68063999999998,13.596960000000001
Shandong-Ev,2025.12.16.08,5.892016000000001,448.69968
Shandong-Ev,2025.12.16.12,854.34232,0.0
Shandong-Ev,2025.12.16.16,5833.09584,598.26624
Shandong-Ev,2025.12.16.20,4348.3078080000005,660.812256
Shanxi-Ev,2025.01.22.00,941.631327,3.1838759999999997
Shanxi-Ev,2025.01.22.04,68.98398,7.163721000000001
Shanxi-Ev,2025.01.22.08,1.7245994999999998,131.334885
Shanxi-Ev,2025.01.22.12,250.0669275,0.0
Shanxi-Ev,2025.01.22.16,1707.353505,0.0
Shanxi-Ev,2025.01.22.20,1272.754431,42.982326
Shanxi-Ev,2025.02.08.00,941.631327,2.122584
Shanxi-Ev,2025.02.08.04,68.98398,0.0
Shanxi-Ev,2025.02.08.08,1.7245994999999998,131.334885
Shanxi-Ev,2025.02.08.12,250.0669275,61.289612999999996
Shanxi-Ev,2025.02.08.16,1707.353505,29.18553
Shanxi-Ev,2025.02.08.20,1272.754431,0.0
Shanxi-Ev,2025.03.21.00,941.631327,7.429044
Shanxi-Ev,2025.03.21.04,68.98398,6.367752
Shanxi-Ev,2025.03.21.08,1.7245994999999998,306.44806500000004
Shanxi-Ev,2025.03.21.12,250.0669275,0.0
Shanxi-Ev,2025.03.21.16,1707.353505,0.0
Shanxi-Ev,2025.03.21.20,1272.754431,150.438141
Shanxi-Ev,2025.04.11.00,941.631327,10.612919999999999
Shanxi-Ev,2025.04.11.04,68.98398,3.183876
Shanxi-Ev,2025.04.11.08,1.7245994999999998,175.11318000000003
Shanxi-Ev,2025.04.11.12,250.0669275,143.009097
Shanxi-Ev,2025.04.11.16,1707.353505,0.0
Shanxi-Ev,2025.04.11.20,1272.754431,150.438141
Shanxi-Ev,2025.05.22.00,941.631327,10.612919999999999
Shanxi-Ev,2025.05.22.04,68.98398,3.979845
Shanxi-Ev,2025.05.22.08,1.7245994999999998,218.89147500000004
Shanxi-Ev,2025.05.22.12,250.0669275,40.859742
Shanxi-Ev,2025.05.22.16,1707.353505,58.37106
Shanxi-Ev,2025.05.22.20,1272.754431,85.964652
Shanxi-Ev,2025.06.16.00,941.631327,7.429044
Shanxi-Ev,2025.06.16.04,68.98398,7.163721000000001
Shanxi-Ev,2025.06.16.08,1.7245994999999998,43.77829500000001
Shanxi-Ev,2025.06.16.12,250.0669275,163.438968
Shanxi-Ev,2025.06.16.16,1707.353505,58.37106
Shanxi-Ev,2025.06.16.20,1272.754431,214.91163
Shanxi-Ev,2025.07.22.00,941.631327,4.245168
Shanxi-Ev,2025.07.22.04,68.98398,4.7758140000000004
Shanxi-Ev,2025.07.22.08,1.7245994999999998,87.55659000000001
Shanxi-Ev,2025.07.22.12,250.0669275,204.29871
Shanxi-Ev,2025.07.22.16,1707.353505,291.8553
Shanxi-Ev,2025.07.22.20,1272.754431,64.473489
Shanxi-Ev,2025.08.19.00,941.631327,3.1838759999999997
Shanxi-Ev,2025.08.19.04,68.98398,7.163721000000001
Shanxi-Ev,2025.08.19.08,1.7245994999999998,437.7829500000001
Shanxi-Ev,2025.08.19.12,250.0669275,61.289612999999996
Shanxi-Ev,2025.08.19.16,1707.353505,145.92765
Shanxi-Ev,2025.08.19.20,1272.754431,171.929304
Shanxi-Ev,2025.09.20.00,941.631327,10.612919999999999
Shanxi-Ev,2025.09.20.04,68.98398,4.7758140000000004
Shanxi-Ev,2025.09.20.08,1.7245994999999998,394.004655
Shanxi-Ev,2025.09.20.12,250.0669275,61.289612999999996
Shanxi-Ev,2025.09.20.16,1707.353505,29.18553
Shanxi-Ev,2025.09.20.20,1272.754431,214.91163
Shanxi-Ev,2025.10.26.00,941.631327,3.1838759999999997
Shanxi-Ev,2025.10.26.04,68.98398,2.3879070000000002
Shanxi-Ev,2025.10.26.08,1.7245994999999998,306.44806500000004
Shanxi-Ev,2025.10.26.12,250.0669275,204.29871
Shanxi-Ev,2025.10.26.16,1707.353505,175.11318
Shanxi-Ev,2025.10.26.20,1272.754431,85.964652
Shanxi-Ev,2025.11.19.00,941.631327,6.367751999999999
Shanxi-Ev,2025.11.19.04,68.98398,1.591938
Shanxi-Ev,2025.11.19.08,1.7245994999999998,87.55659000000001
Shanxi-Ev,2025.11.19.12,250.0669275,40.859742
Shanxi-Ev,2025.11.19.16,1707.353505,116.74212
Shanxi-Ev,2025.11.19.20,1272.754431,150.438141
Shanxi-Ev,2025.12.16.00,941.631327,8.490336
Shanxi-Ev,2025.12.16.04,68.98398,3.183876
Shanxi-Ev,2025.12.16.08,1.7245994999999998,175.11318000000003
Shanxi-Ev,2025.12.16.12,250.0669275,102.149355
Shanxi-Ev,2025.12.16.16,1707.353505,204.29871
Shanxi-Ev,2025.12.16.20,1272.754431,42.982326
Tianjin-Ev,2025.01.22.00,1329.700281,14.986759999999999
Tianjin-Ev,2025.01.22.04,97.41394,8.992056
Tianjin-Ev,2025.01.22.08,2.4353485,618.20385
Tianjin-Ev,2025.01.22.12,353.12553249999996,86.54853899999999
Tianjin-Ev,2025.01.22.16,2410.995015,41.21359
Tianjin-Ev,2025.01.22.20,1797.287193,242.785512
Tianjin-Ev,2025.02.08.00,1329.700281,10.490732
Tianjin-Ev,2025.02.08.04,97.41394,4.496028
Tianjin-Ev,2025.02.08.08,2.4353485,556.383465
Tianjin-Ev,2025.02.08.12,353.12553249999996,115.39805199999999
Tianjin-Ev,2025.02.08.16,2410.995015,329.70872
Tianjin-Ev,2025.02.08.20,1797.287193,60.696378
Tianjin-Ev,2025.03.21.00,1329.700281,4.496028
Tianjin-Ev,2025.03.21.04,97.41394,8.992056
Tianjin-Ev,2025.03.21.08,2.4353485,247.28154
Tianjin-Ev,2025.03.21.12,353.12553249999996,173.09707799999998
Tianjin-Ev,2025.03.21.16,2410.995015,164.85436
Tianjin-Ev,2025.03.21.20,1797.287193,212.437323
Tianjin-Ev,2025.04.11.00,1329.700281,7.493379999999999
Tianjin-Ev,2025.04.11.04,97.41394,5.620035
Tianjin-Ev,2025.04.11.08,2.4353485,494.56308
Tianjin-Ev,2025.04.11.12,353.12553249999996,173.09707799999998
Tianjin-Ev,2025.04.11.16,2410.995015,0.0
Tianjin-Ev,2025.04.11.20,1797.287193,212.437323
Tianjin-Ev,2025.05.22.00,1329.700281,10.490732
Tianjin-Ev,2025.05.22.04,97.41394,7.868049000000001
Tianjin-Ev,2025.05.22.08,2.4353485,61.820385
Tianjin-Ev,2025.05.22.12,353.12553249999996,115.39805199999999
Tianjin-Ev,2025.05.22.16,2410.995015,412.13590000000005
Tianjin-Ev,2025.05.22.20,1797.287193,212.437323
Tianjin-Ev,2025.06.16.00,1329.700281,8.992056
Tianjin-Ev,2025.06.16.04,97.41394,2.248014
Tianjin-Ev,2025.06.16.08,2.4353485,309.101925
Tianjin-Ev,2025.06.16.12,353.12553249999996,173.09707799999998
Tianjin-Ev,2025.06.16.16,2410.995015,0.0
Tianjin-Ev,2025.06.16.20,1797.287193,303.48189
Tianjin-Ev,2025.07.22.00,1329.700281,0.0
Tianjin-Ev,2025.07.22.04,97.41394,8.992056
Tianjin-Ev,2025.07.22.08,2.4353485,123.64077
Tianjin-Ev,2025.07.22.12,353.12553249999996,288.49513
Tianjin-Ev,2025.07.22.16,2410.995015,164.85436
Tianjin-Ev,2025.07.22.20,1797.287193,30.348189
Tianjin-Ev,2025.08.19.00,1329.700281,4.496028
Tianjin-Ev,2025.08.19.04,97.41394,2.248014
Tianjin-Ev,2025.08.19.08,2.4353485,185.461155
Tianjin-Ev,2025.08.19.12,353.12553249999996,28.849512999999998
Tianjin-Ev,2025.08.19.16,2410.995015,82.42718
Tianjin-Ev,2025.08.19.20,1797.287193,91.04456700000001
Tianjin-Ev,2025.09.20.00,1329.700281,7.493379999999999
Tianjin-Ev,2025.09.20.04,97.41394,4.496028
Tianjin-Ev,2025.09.20.08,2.4353485,618.20385
Tianjin-Ev,2025.09.20.12,353.12553249999996,0.0
Tianjin-Ev,2025.09.20.16,2410.995015,247.28154000000004
Tianjin-Ev,2025.09.20.20,1797.287193,273.133701
Tianjin-Ev,2025.10.26.00,1329.700281,2.997352
Tianjin-Ev,2025.10.26.04,97.41394,7.868049000000001
Tianjin-Ev,2025.10.26.08,2.4353485,618.20385
Tianjin-Ev,2025.10.26.12,353.12553249999996,28.849512999999998
Tianjin-Ev,2025.10.26.16,2410.995015,247.28154000000004
Tianjin-Ev,2025.10.26.20,1797.287193,242.785512
Tianjin-Ev,2025.11.19.00,1329.700281,0.0
Tianjin-Ev,2025.11.19.04,97.41394,11.24007
Tianjin-Ev,2025.11.19.08,2.4353485,247.28154
Tianjin-Ev,2025.11.19.12,353.12553249999996,28.849512999999998
Tianjin-Ev,2025.11.19.16,2410.995015,82.42718
Tianjin-Ev,2025.11.19.20,1797.287193,273.133701
Tianjin-Ev,2025.12.16.00,1329.700281,13.488083999999999
Tianjin-Ev,2025.12.16.04,97.41394,11.24007
Tianjin-Ev,2025.12.16.08,2.4353485,247.28154
Tianjin-Ev,2025.12.16.12,353.12553249999996,0.0
Tianjin-Ev,2025.12.16.16,2410.995015,82.42718
Tianjin-Ev,2025.12.16.20,1797.287193,303.48189
West_Inner_Mongolia-Ev,2025.01.22.00,113.78094000000002,1.2824
West_Inner_Mongolia-Ev,2025.01.22.04,8.335600000000001,0.0
West_Inner_Mongolia-Ev,2025.01.22.08,0.20839000000000002,47.609100000000005
West_Inner_Mongolia-Ev,2025.01.22.12,30.216549999999998,22.217579999999998
West_Inner_Mongolia-Ev,2025.01.22.16,206.30610000000001,21.159599999999998
West_Inner_Mongolia-Ev,2025.01.22.20,153.79182,25.968600000000002
West_Inner_Mongolia-Ev,2025.02.08.00,113.78094000000002,0.89768
West_Inner_Mongolia-Ev,2025.02.08.04,8.335600000000001,0.28854
West_Inner_Mongolia-Ev,2025.02.08.08,0.20839000000000002,31.7394
West_Inner_Mongolia-Ev,2025.02.08.12,30.216549999999998,14.81172
West_Inner_Mongolia-Ev,2025.02.08.16,206.30610000000001,10.579799999999999
West_Inner_Mongolia-Ev,2025.02.08.20,153.79182,20.77488
West_Inner_Mongolia-Ev,2025.03.21.00,113.78094000000002,0.0
West_Inner_Mongolia-Ev,2025.03.21.04,8.335600000000001,0.38472
West_Inner_Mongolia-Ev,2025.03.21.08,0.20839000000000002,31.7394
West_Inner_Mongolia-Ev,2025.03.21.12,30.216549999999998,17.28034
West_Inner_Mongolia-Ev,2025.03.21.16,206.30610000000001,7.0531999999999995
West_Inner_Mongolia-Ev,2025.03.21.20,153.79182,18.17802
West_Inner_Mongolia-Ev,2025.04.11.00,113.78094000000002,0.12824000000000002
West_Inner_Mongolia-Ev,2025.04.11.04,8.335600000000001,0.9618000000000001
West_Inner_Mongolia-Ev,2025.04.11.08,0.20839000000000002,42.3192
West_Inner_Mongolia-Ev,2025.04.11.12,30.216549999999998,4.93724
West_Inner_Mongolia-Ev,2025.04.11.16,206.30610000000001,35.266
West_Inner_Mongolia-Ev,2025.04.11.20,153.79182,12.984300000000001
West_Inner_Mongolia-Ev,2025.05.22.00,113.78094000000002,0.12824000000000002
West_Inner_Mongolia-Ev,2025.05.22.04,8.335600000000001,0.38472
West_Inner_Mongolia-Ev,2025.05.22.08,0.20839000000000002,42.3192
West_Inner_Mongolia-Ev,2025.05.22.12,30.216549999999998,19.74896
West_Inner_Mongolia-Ev,2025.05.22.16,206.30610000000001,17.633
West_Inner_Mongolia-Ev,2025.05.22.20,153.79182,7.79058
West_Inner_Mongolia-Ev,2025.06.16.00,113.78094000000002,1.0259200000000002
West_Inner_Mongolia-Ev,2025.06.16.04,8.335600000000001,0.38472
West_Inner_Mongolia-Ev,2025.06.16.08,0.20839000000000002,0.0
West_Inner_Mongolia-Ev,2025.06.16.12,30.216549999999998,24.686199999999996
West_Inner_Mongolia-Ev,2025.06.16.16,206.30610000000001,17.633
West_Inner_Mongolia-Ev,2025.06.16.20,153.79182,2.59686
West_Inner_Mongolia-Ev,2025.07.22.00,113.78094000000002,0.76944
West_Inner_Mongolia-Ev,2025.07.22.04,8.335600000000001,0.48090000000000005
West_Inner_Mongolia-Ev,2025.07.22.08,0.20839000000000002,37.029300000000006
West_Inner_Mongolia-Ev,2025.07.22.12,30.216549999999998,19.74896
West_Inner_Mongolia-Ev,2025.07.22.16,206.30610000000001,10.579799999999999
West_Inner_Mongolia-Ev,2025.07.22.20,153.79182,20.77488
West_Inner_Mongolia-Ev,2025.08.19.00,113.78094000000002,0.5129600000000001
West_Inner_Mongolia-Ev,2025.08.19.04,8.335600000000001,0.48090000000000005
West_Inner_Mongolia-Ev,2025.08.19.08,0.20839000000000002,37.029300000000006
West_Inner_Mongolia-Ev,2025.08.19.12,30.216549999999998,12.343099999999998
West_Inner_Mongolia-Ev,2025.08.19.16,206.30610000000001,10.579799999999999
West_Inner_Mongolia-Ev,2025.08.19.20,153.79182,2.59686
West_Inner_Mongolia-Ev,2025.09.20.00,113.78094000000002,1.15416
West_Inner_Mongolia-Ev,2025.09.20.04,8.335600000000001,0.0
West_Inner_Mongolia-Ev,2025.09.20.08,0.20839000000000002,42.3192
West_Inner_Mongolia-Ev,2025.09.20.12,30.216549999999998,19.74896
West_Inner_Mongolia-Ev,2025.09.20.16,206.30610000000001,3.5265999999999997
West_Inner_Mongolia-Ev,2025.09.20.20,153.79182,23.371740000000003
West_Inner_Mongolia-Ev,2025.10.26.00,113.78094000000002,0.12824000000000002
West_Inner_Mongolia-Ev,2025.10.26.04,8.335600000000001,0.9618000000000001
West_Inner_Mongolia-Ev,2025.10.26.08,0.20839000000000002,26.449500000000004
West_Inner_Mongolia-Ev,2025.10.26.12,30.216549999999998,24.686199999999996
West_Inner_Mongolia-Ev,2025.10.26.16,206.30610000000001,21.159599999999998
West_Inner_Mongolia-Ev,2025.10.26.20,153.79182,12.984300000000001
West_Inner_Mongolia-Ev,2025.11.19.00,113.78094000000002,0.5129600000000001
West_Inner_Mongolia-Ev,2025.11.19.04,8.335600000000001,0.28854
West_Inner_Mongolia-Ev,2025.11.19.08,0.20839000000000002,21.1596
West_Inner_Mongolia-Ev,2025.11.19.12,30.216549999999998,19.74896
West_Inner_Mongolia-Ev,2025.11.19.16,206.30610000000001,17.633
West_Inner_Mongolia-Ev,2025.11.19.20,153.79182,10.38744
West_Inner_Mongolia-Ev,2025.12.16.00,113.78094000000002,0.76944
West_Inner_Mongolia-Ev,2025.12.16.04,8.335600000000001,0.57708
West_Inner_Mongolia-Ev,2025.12.16.08,0.20839000000000002,52.89900000000001
West_Inner_Mongolia-Ev,2025.12.16.12,30.216549999999998,4.93724
West_Inner_Mongolia-Ev,2025.12.16.16,206.30610000000001,28.212799999999998
West_Inner_Mongolia-Ev,2025.12.16.20,153.79182,2.59686
East_Inner_Mongolia-Ev,2025.01.22.00,113.78094000000002,0.12824000000000002
East_Inner_Mongolia-Ev,2025.01.22.04,8.335600000000001,0.57708
East_Inner_Mongolia-Ev,2025.01.22.08,0.20839000000000002,26.449500000000004
East_Inner_Mongolia-Ev,2025.01.22.12,30.216549999999998,19.74896
East_Inner_Mongolia-Ev,2025.01.22.16,206.30610000000001,7.0531999999999995
East_Inner_Mongolia-Ev,2025.01.22.20,153.79182,10.38744
East_Inner_Mongolia-Ev,2025.02.08.00,113.78094000000002,1.0259200000000002
East_Inner_Mongolia-Ev,2025.02.08.04,8.335600000000001,0.57708
East_Inner_Mongolia-Ev,2025.02.08.08,0.20839000000000002,47.609100000000005
East_Inner_Mongolia-Ev,2025.02.08.12,30.216549999999998,0.0
East_Inner_Mongolia-Ev,2025.02.08.16,206.30610000000001,7.0531999999999995
East_Inner_Mongolia-Ev,2025.02.08.20,153.79182,0.0
East_Inner_Mongolia-Ev,2025.03.21.00,113.78094000000002,0.12824000000000002
East_Inner_Mongolia-Ev,2025.03.21.04,8.335600000000001,0.57708
East_Inner_Mongolia-Ev,2025.03.21.08,0.20839000000000002,21.1596
East_Inner_Mongolia-Ev,2025.03.21.12,30.216549999999998,22.217579999999998
East_Inner_Mongolia-Ev,2025.03.21.16,206.30610000000001,7.0531999999999995
East_Inner_Mongolia-Ev,2025.03.21.20,153.79182,12.984300000000001
East_Inner_Mongolia-Ev,2025.04.11.00,113.78094000000002,0.89768
East_Inner_Mongolia-Ev,2025.04.11.04,8.335600000000001,0.0
East_Inner_Mongolia-Ev,2025.04.11.08,0.20839000000000002,42.3192
East_Inner_Mongolia-Ev,2025.04.11.12,30.216549999999998,14.81172
East_Inner_Mongolia-Ev,2025.04.11.16,206.30610000000001,3.5265999999999997
East_Inner_Mongolia-Ev,2025.04.11.20,153.79182,20.77488
East_Inner_Mongolia-Ev,2025.05.22.00,113.78094000000002,0.12824000000000002
East_Inner_Mongolia-Ev,2025.05.22.04,8.335600000000001,0.09618
East_Inner_Mongolia-Ev,2025.05.22.08,0.20839000000000002,0.0
East_Inner_Mongolia-Ev,2025.05.22.12,30.216549999999998,17.28034
East_Inner_Mongolia-Ev,2025.05.22.16,206.30610000000001,28.212799999999998
East_Inner_Mongolia-Ev,2025.05.22.20,153.79182,18.17802
East_Inner_Mongolia-Ev,2025.06.16.00,113.78094000000002,1.0259200000000002
East_Inner_Mongolia-Ev,2025.06.16.04,8.335600000000001,0.9618000000000001
East_Inner_Mongolia-Ev,2025.06.16.08,0.20839000000000002,15.8697
East_Inner_Mongolia-Ev,2025.06.16.12,30.216549999999998,9.87448
East_Inner_Mongolia-Ev,2025.06.16.16,206.30610000000001,35.266
East_Inner_Mongolia-Ev,2025.06.16.20,153.79182,20.77488
East_Inner_Mongolia-Ev,2025.07.22.00,113.78094000000002,0.6412
East_Inner_Mongolia-Ev,2025.07.22.04,8.335600000000001,0.0
East_Inner_Mongolia-Ev,2025.07.22.08,0.20839000000000002,52.89900000000001
East_Inner_Mongolia-Ev,2025.07.22.12,30.216549999999998,7.40586
East_Inner_Mongolia-Ev,2025.07.22.16,206.30610000000001,35.266
East_Inner_Mongolia-Ev,2025.07.22.20,153.79182,15.58116
East_Inner_Mongolia-Ev,2025.08.19.00,113.78094000000002,1.2824
East_Inner_Mongolia-Ev,2025.08.19.04,8.335600000000001,0.38472
East_Inner_Mongolia-Ev,2025.08.19.08,0.20839000000000002,52.89900000000001
East_Inner_Mongolia-Ev,2025.08.19.12,30.216549999999998,4.93724
East_Inner_Mongolia-Ev,2025.08.19.16,206.30610000000001,35.266
East_Inner_Mongolia-Ev,2025.08.19.20,153.79182,20.77488
East_Inner_Mongolia-Ev,2025.09.20.00,113.78094000000002,0.6412
East_Inner_Mongolia-Ev,2025.09.20.04,8.335600000000001,0.0
East_Inner_Mongolia-Ev,2025.09.20.08,0.20839000000000002,37.029300000000006
East_Inner_Mongolia-Ev,2025.09.20.12,30.216549999999998,14.81172
East_Inner_Mongolia-Ev,2025.09.20.16,206.30610000000001,28.212799999999998
East_Inner_Mongolia-Ev,2025.09.20.20,153.79182,5.19372
East_Inner_Mongolia-Ev,2025.10.26.00,113.78094000000002,0.76944
East_Inner_Mongolia-Ev,2025.10.26.04,8.335600000000001,0.76944
East_Inner_Mongolia-Ev,2025.10.26.08,0.20839000000000002,52.89900000000001
East_Inner_Mongolia-Ev,2025.10.26.12,30.216549999999998,7.40586
East_Inner_Mongolia-Ev,2025.10.26.16,206.30610000000001,3.5265999999999997
East_Inner_Mongolia-Ev,2025.10.26.20,153.79182,0.0
East_Inner_Mongolia-Ev,2025.11.19.00,113.78094000000002,1.15416
East_Inner_Mongolia-Ev,2025.11.19.04,8.335600000000001,0.09618
East_Inner_Mongolia-Ev,2025.11.19.08,0.20839000000000002,47.609100000000005
East_Inner_Mongolia-Ev,2025.11.19.12,30.216549999999998,19.74896
East_Inner_Mongolia-Ev,2025.11.19.16,206.30610000000001,0.0
East_Inner_Mongolia-Ev,2025.11.19.20,153.79182,2.59686
East_Inner_Mongolia-Ev,2025.12.16.00,113.78094000000002,0.76944
East_Inner_Mongolia-Ev,2025.12.16.04,8.335600000000001,0.48090000000000005
East_Inner_Mongolia-Ev,2025.12.16.08,0.20839000000000002,52.89900000000001
East_Inner_Mongolia-Ev,2025.12.16.12,30.216549999999998,9.87448
East_Inner_Mongolia-Ev,2025.12.16.16,206.30610000000001,0.0
East_Inner_Mongolia-Ev,2025.12.16.20,153.79182,0.0
Heilongjiang-Ev,2025.01.22.00,148.40498399999998,0.33452800000000005
Heilongjiang-Ev,2025.01.22.04,10.87216,0.125448
Heilongjiang-Ev,2025.01.22.08,0.27180400000000005,0.0
Heilongjiang-Ev,2025.01.22.12,39.41158,32.19832
Heilongjiang-Ev,2025.01.22.16,269.08595999999994,32.19832
