GENERATION_PROJECT,timepoint,gen_max_capacity_factor
Jiangxi-Central_PV-2023,2025.11.19.20,0.0
Jiangxi-Central_PV-2023,2025.12.16.00,0.0
Jiangxi-Central_PV-2023,2025.12.16.04,0.0
Jiangxi-Central_PV-2023,2025.12.16.08,0.33184508333333335
Jiangxi-Central_PV-2023,2025.12.16.12,0.5210881666666667
Jiangxi-Central_PV-2023,2025.12.16.16,0.16474183333333334
Jiangxi-Central_PV-2023,2025.12.16.20,0.0
Jiangxi-PV-2023,2025.01.22.00,0.0
Jiangxi-PV-2023,2025.01.22.04,0.0
Jiangxi-PV-2023,2025.01.22.08,0.048787008
Jiangxi-PV-2023,2025.01.22.12,0.12945533999999997
Jiangxi-PV-2023,2025.01.22.16,0.11204981
Jiangxi-PV-2023,2025.01.22.20,0.0
Jiangxi-PV-2023,2025.02.08.00,0.0
Jiangxi-PV-2023,2025.02.08.04,0.0
Jiangxi-PV-2023,2025.02.08.08,0.070716393
Jiangxi-PV-2023,2025.02.08.12,0.31712252999999996
Jiangxi-PV-2023,2025.02.08.16,0.11698816000000001
Jiangxi-PV-2023,2025.02.08.20,0.0
Jiangxi-PV-2023,2025.03.21.00,0.0
Jiangxi-PV-2023,2025.03.21.04,0.0
Jiangxi-PV-2023,2025.03.21.08,0.16324223999999998
Jiangxi-PV-2023,2025.03.21.12,0.2973783
Jiangxi-PV-2023,2025.03.21.16,0.1715041
Jiangxi-PV-2023,2025.03.21.20,0.0
Jiangxi-PV-2023,2025.04.11.00,0.0
Jiangxi-PV-2023,2025.04.11.04,0.0
Jiangxi-PV-2023,2025.04.11.08,0.0726109
Jiangxi-PV-2023,2025.04.11.12,0.12614187000000002
Jiangxi-PV-2023,2025.04.11.16,0.08022746
Jiangxi-PV-2023,2025.04.11.20,0.0
Jiangxi-PV-2023,2025.05.22.00,0.0
Jiangxi-PV-2023,2025.05.22.04,0.0
Jiangxi-PV-2023,2025.05.22.08,0.2482163
Jiangxi-PV-2023,2025.05.22.12,0.27546126000000004
Jiangxi-PV-2023,2025.05.22.16,0.16116025
Jiangxi-PV-2023,2025.05.22.20,0.0
Jiangxi-PV-2023,2025.06.16.00,0.0
Jiangxi-PV-2023,2025.06.16.04,0.0
Jiangxi-PV-2023,2025.06.16.08,0.3554929
Jiangxi-PV-2023,2025.06.16.12,0.6593161000000001
Jiangxi-PV-2023,2025.06.16.16,0.2822341
Jiangxi-PV-2023,2025.06.16.20,0.0
Jiangxi-PV-2023,2025.07.22.00,0.0
Jiangxi-PV-2023,2025.07.22.04,0.0
Jiangxi-PV-2023,2025.07.22.08,0.12945371
Jiangxi-PV-2023,2025.07.22.12,0.4494383
Jiangxi-PV-2023,2025.07.22.16,0.14254548
Jiangxi-PV-2023,2025.07.22.20,0.0
Jiangxi-PV-2023,2025.08.19.00,0.0
Jiangxi-PV-2023,2025.08.19.04,0.0
Jiangxi-PV-2023,2025.08.19.08,0.1724546
Jiangxi-PV-2023,2025.08.19.12,0.39886889999999997
Jiangxi-PV-2023,2025.08.19.16,0.17231988
Jiangxi-PV-2023,2025.08.19.20,0.0
Jiangxi-PV-2023,2025.09.20.00,0.0
Jiangxi-PV-2023,2025.09.20.04,0.0
Jiangxi-PV-2023,2025.09.20.08,0.3719791
Jiangxi-PV-2023,2025.09.20.12,0.6999492
Jiangxi-PV-2023,2025.09.20.16,0.2205777
Jiangxi-PV-2023,2025.09.20.20,0.0
Jiangxi-PV-2023,2025.10.26.00,0.0
Jiangxi-PV-2023,2025.10.26.04,0.0
Jiangxi-PV-2023,2025.10.26.08,0.2908054
Jiangxi-PV-2023,2025.10.26.12,0.6985383
Jiangxi-PV-2023,2025.10.26.16,0.11781162
Jiangxi-PV-2023,2025.10.26.20,0.0
Jiangxi-PV-2023,2025.11.19.00,0.0
Jiangxi-PV-2023,2025.11.19.04,0.0
Jiangxi-PV-2023,2025.11.19.08,0.036292239999999996
Jiangxi-PV-2023,2025.11.19.12,0.10848538
Jiangxi-PV-2023,2025.11.19.16,0.019982323
Jiangxi-PV-2023,2025.11.19.20,0.0
Jiangxi-PV-2023,2025.12.16.00,0.0
Jiangxi-PV-2023,2025.12.16.04,0.0
Jiangxi-PV-2023,2025.12.16.08,0.2471526
Jiangxi-PV-2023,2025.12.16.12,0.6833291
Jiangxi-PV-2023,2025.12.16.16,0.10290088
Jiangxi-PV-2023,2025.12.16.20,0.0
Jiangxi-Wind-2023,2025.01.22.00,0.231009
Jiangxi-Wind-2023,2025.01.22.04,0.216479
Jiangxi-Wind-2023,2025.01.22.08,0.211703
Jiangxi-Wind-2023,2025.01.22.12,0.215896
Jiangxi-Wind-2023,2025.01.22.16,0.232915
Jiangxi-Wind-2023,2025.01.22.20,0.20885
Jiangxi-Wind-2023,2025.02.08.00,0.248998
Jiangxi-Wind-2023,2025.02.08.04,0.248526
Jiangxi-Wind-2023,2025.02.08.08,0.256434
Jiangxi-Wind-2023,2025.02.08.12,0.221659
Jiangxi-Wind-2023,2025.02.08.16,0.215096
Jiangxi-Wind-2023,2025.02.08.20,0.246509
Jiangxi-Wind-2023,2025.03.21.00,0.341985
Jiangxi-Wind-2023,2025.03.21.04,0.323142
Jiangxi-Wind-2023,2025.03.21.08,0.406324
Jiangxi-Wind-2023,2025.03.21.12,0.524336
Jiangxi-Wind-2023,2025.03.21.16,0.396623
Jiangxi-Wind-2023,2025.03.21.20,0.525232
Jiangxi-Wind-2023,2025.04.11.00,0.255017
Jiangxi-Wind-2023,2025.04.11.04,0.255392
Jiangxi-Wind-2023,2025.04.11.08,0.252194
Jiangxi-Wind-2023,2025.04.11.12,0.24782199999999996
Jiangxi-Wind-2023,2025.04.11.16,0.225805
Jiangxi-Wind-2023,2025.04.11.20,0.227375
Jiangxi-Wind-2023,2025.05.22.00,0.15555899999999998
Jiangxi-Wind-2023,2025.05.22.04,0.132667
Jiangxi-Wind-2023,2025.05.22.08,0.0920748
Jiangxi-Wind-2023,2025.05.22.12,0.10712800000000001
Jiangxi-Wind-2023,2025.05.22.16,0.136282
Jiangxi-Wind-2023,2025.05.22.20,0.110248
Jiangxi-Wind-2023,2025.06.16.00,0.134675
Jiangxi-Wind-2023,2025.06.16.04,0.14884899999999998
Jiangxi-Wind-2023,2025.06.16.08,0.0874331
Jiangxi-Wind-2023,2025.06.16.12,0.114225
Jiangxi-Wind-2023,2025.06.16.16,0.17888
Jiangxi-Wind-2023,2025.06.16.20,0.141647
Jiangxi-Wind-2023,2025.07.22.00,0.06116
Jiangxi-Wind-2023,2025.07.22.04,0.0554456
Jiangxi-Wind-2023,2025.07.22.08,0.0582232
Jiangxi-Wind-2023,2025.07.22.12,0.0580669
Jiangxi-Wind-2023,2025.07.22.16,0.0625615
Jiangxi-Wind-2023,2025.07.22.20,0.0700334
Jiangxi-Wind-2023,2025.08.19.00,0.14650100000000002
Jiangxi-Wind-2023,2025.08.19.04,0.140512
Jiangxi-Wind-2023,2025.08.19.08,0.116518
Jiangxi-Wind-2023,2025.08.19.12,0.17041200000000004
Jiangxi-Wind-2023,2025.08.19.16,0.224418
Jiangxi-Wind-2023,2025.08.19.20,0.250024
Jiangxi-Wind-2023,2025.09.20.00,0.0314715
Jiangxi-Wind-2023,2025.09.20.04,0.0357429
Jiangxi-Wind-2023,2025.09.20.08,0.0301862
Jiangxi-Wind-2023,2025.09.20.12,0.0298788
Jiangxi-Wind-2023,2025.09.20.16,0.0195134
Jiangxi-Wind-2023,2025.09.20.20,0.0308105
Jiangxi-Wind-2023,2025.10.26.00,0.115746
Jiangxi-Wind-2023,2025.10.26.04,0.131093
Jiangxi-Wind-2023,2025.10.26.08,0.157575
Jiangxi-Wind-2023,2025.10.26.12,0.141747
Jiangxi-Wind-2023,2025.10.26.16,0.167104
Jiangxi-Wind-2023,2025.10.26.20,0.197176
Jiangxi-Wind-2023,2025.11.19.00,0.24002
Jiangxi-Wind-2023,2025.11.19.04,0.277291
Jiangxi-Wind-2023,2025.11.19.08,0.264841
Jiangxi-Wind-2023,2025.11.19.12,0.220035
Jiangxi-Wind-2023,2025.11.19.16,0.254324
Jiangxi-Wind-2023,2025.11.19.20,0.24753300000000003
Jiangxi-Wind-2023,2025.12.16.00,0.256877
Jiangxi-Wind-2023,2025.12.16.04,0.259159
Jiangxi-Wind-2023,2025.12.16.08,0.264435
Jiangxi-Wind-2023,2025.12.16.12,0.178907
Jiangxi-Wind-2023,2025.12.16.16,0.198207
Jiangxi-Wind-2023,2025.12.16.20,0.175472
Jilin-Central_PV-2023,2025.01.22.00,0.0
Jilin-Central_PV-2023,2025.01.22.04,0.0
Jilin-Central_PV-2023,2025.01.22.08,0.12440587777777777
Jilin-Central_PV-2023,2025.01.22.12,0.3357031111111111
Jilin-Central_PV-2023,2025.01.22.16,0.0
Jilin-Central_PV-2023,2025.01.22.20,0.0
Jilin-Central_PV-2023,2025.02.08.00,0.0
Jilin-Central_PV-2023,2025.02.08.04,0.0
Jilin-Central_PV-2023,2025.02.08.08,0.2489768888888889
Jilin-Central_PV-2023,2025.02.08.12,0.3855328888888889
Jilin-Central_PV-2023,2025.02.08.16,0.010473801111111111
Jilin-Central_PV-2023,2025.02.08.20,0.0
Jilin-Central_PV-2023,2025.03.21.00,0.0
Jilin-Central_PV-2023,2025.03.21.04,0.0
Jilin-Central_PV-2023,2025.03.21.08,0.23049011111111112
Jilin-Central_PV-2023,2025.03.21.12,0.3737151111111111
Jilin-Central_PV-2023,2025.03.21.16,0.30752488888888885
Jilin-Central_PV-2023,2025.03.21.20,0.0
Jilin-Central_PV-2023,2025.04.11.00,0.0
Jilin-Central_PV-2023,2025.04.11.04,0.0
Jilin-Central_PV-2023,2025.04.11.08,0.37757
Jilin-Central_PV-2023,2025.04.11.12,0.4518652222222222
Jilin-Central_PV-2023,2025.04.11.16,0.14167888888888888
Jilin-Central_PV-2023,2025.04.11.20,0.0
Jilin-Central_PV-2023,2025.05.22.00,0.0
Jilin-Central_PV-2023,2025.05.22.04,0.019485908
Jilin-Central_PV-2023,2025.05.22.08,0.5985502222222222
Jilin-Central_PV-2023,2025.05.22.12,0.4651858888888889
Jilin-Central_PV-2023,2025.05.22.16,0.2644359888888889
Jilin-Central_PV-2023,2025.05.22.20,0.0
Jilin-Central_PV-2023,2025.06.16.00,0.0
Jilin-Central_PV-2023,2025.06.16.04,0.01889828888888889
Jilin-Central_PV-2023,2025.06.16.08,0.30957688888888885
Jilin-Central_PV-2023,2025.06.16.12,0.5994251111111111
Jilin-Central_PV-2023,2025.06.16.16,0.101066
Jilin-Central_PV-2023,2025.06.16.20,0.0
Jilin-Central_PV-2023,2025.07.22.00,0.0
Jilin-Central_PV-2023,2025.07.22.04,0.0003833720777777778
Jilin-Central_PV-2023,2025.07.22.08,0.4749431111111111
Jilin-Central_PV-2023,2025.07.22.12,0.5699661111111111
Jilin-Central_PV-2023,2025.07.22.16,0.3431427777777778
Jilin-Central_PV-2023,2025.07.22.20,0.0
Jilin-Central_PV-2023,2025.08.19.00,0.0
Jilin-Central_PV-2023,2025.08.19.04,0.0
Jilin-Central_PV-2023,2025.08.19.08,0.7890718888888889
Jilin-Central_PV-2023,2025.08.19.12,0.6879868888888889
Jilin-Central_PV-2023,2025.08.19.16,0.529211
Jilin-Central_PV-2023,2025.08.19.20,0.0
Jilin-Central_PV-2023,2025.09.20.00,0.0
Jilin-Central_PV-2023,2025.09.20.04,0.0
Jilin-Central_PV-2023,2025.09.20.08,0.32750999999999997
Jilin-Central_PV-2023,2025.09.20.12,0.39956477777777777
Jilin-Central_PV-2023,2025.09.20.16,0.20224620000000001
Jilin-Central_PV-2023,2025.09.20.20,0.0
Jilin-Central_PV-2023,2025.10.26.00,0.0
Jilin-Central_PV-2023,2025.10.26.04,0.0
Jilin-Central_PV-2023,2025.10.26.08,0.505579
Jilin-Central_PV-2023,2025.10.26.12,0.46544722222222223
Jilin-Central_PV-2023,2025.10.26.16,0.017354297777777777
Jilin-Central_PV-2023,2025.10.26.20,0.0
Jilin-Central_PV-2023,2025.11.19.00,0.0
Jilin-Central_PV-2023,2025.11.19.04,0.0
Jilin-Central_PV-2023,2025.11.19.08,0.4293201111111111
Jilin-Central_PV-2023,2025.11.19.12,0.41348111111111113
Jilin-Central_PV-2023,2025.11.19.16,0.0
Jilin-Central_PV-2023,2025.11.19.20,0.0
Jilin-Central_PV-2023,2025.12.16.00,0.0
Jilin-Central_PV-2023,2025.12.16.04,0.0
Jilin-Central_PV-2023,2025.12.16.08,0.3065942222222222
Jilin-Central_PV-2023,2025.12.16.12,0.35498511111111114
Jilin-Central_PV-2023,2025.12.16.16,0.0
Jilin-Central_PV-2023,2025.12.16.20,0.0
Jilin-PV-2023,2025.01.22.00,0.0
Jilin-PV-2023,2025.01.22.04,0.0
Jilin-PV-2023,2025.01.22.08,0.1119837625
Jilin-PV-2023,2025.01.22.12,0.5537577499999999
Jilin-PV-2023,2025.01.22.16,0.0
Jilin-PV-2023,2025.01.22.20,0.0
Jilin-PV-2023,2025.02.08.00,0.0
Jilin-PV-2023,2025.02.08.04,0.0
Jilin-PV-2023,2025.02.08.08,0.215142125
Jilin-PV-2023,2025.02.08.12,0.562554875
Jilin-PV-2023,2025.02.08.16,0.00531745625
Jilin-PV-2023,2025.02.08.20,0.0
Jilin-PV-2023,2025.03.21.00,0.0
Jilin-PV-2023,2025.03.21.04,0.0
Jilin-PV-2023,2025.03.21.08,0.19741645
Jilin-PV-2023,2025.03.21.12,0.397843375
Jilin-PV-2023,2025.03.21.16,0.150819625
Jilin-PV-2023,2025.03.21.20,0.0
Jilin-PV-2023,2025.04.11.00,0.0
Jilin-PV-2023,2025.04.11.04,0.0
Jilin-PV-2023,2025.04.11.08,0.30768075
Jilin-PV-2023,2025.04.11.12,0.470355
Jilin-PV-2023,2025.04.11.16,0.0974231
Jilin-PV-2023,2025.04.11.20,0.0
Jilin-PV-2023,2025.05.22.00,0.0
Jilin-PV-2023,2025.05.22.04,0.002838123125
Jilin-PV-2023,2025.05.22.08,0.43187912500000003
Jilin-PV-2023,2025.05.22.12,0.436022625
Jilin-PV-2023,2025.05.22.16,0.1277737
Jilin-PV-2023,2025.05.22.20,0.0
Jilin-PV-2023,2025.06.16.00,0.0
Jilin-PV-2023,2025.06.16.04,0.0051950187500000005
Jilin-PV-2023,2025.06.16.08,0.24417975
Jilin-PV-2023,2025.06.16.12,0.5667875
Jilin-PV-2023,2025.06.16.16,0.0745378875
Jilin-PV-2023,2025.06.16.20,0.0
Jilin-PV-2023,2025.07.22.00,0.0
Jilin-PV-2023,2025.07.22.04,0.0
Jilin-PV-2023,2025.07.22.08,0.345700875
Jilin-PV-2023,2025.07.22.12,0.554461375
Jilin-PV-2023,2025.07.22.16,0.17001697500000001
Jilin-PV-2023,2025.07.22.20,0.0
Jilin-PV-2023,2025.08.19.00,0.0
Jilin-PV-2023,2025.08.19.04,0.0
Jilin-PV-2023,2025.08.19.08,0.56068075
Jilin-PV-2023,2025.08.19.12,0.73416225
Jilin-PV-2023,2025.08.19.16,0.214896375
Jilin-PV-2023,2025.08.19.20,0.0
Jilin-PV-2023,2025.09.20.00,0.0
Jilin-PV-2023,2025.09.20.04,0.0
Jilin-PV-2023,2025.09.20.08,0.27758625
Jilin-PV-2023,2025.09.20.12,0.437299
Jilin-PV-2023,2025.09.20.16,0.08939915
Jilin-PV-2023,2025.09.20.20,0.0
Jilin-PV-2023,2025.10.26.00,0.0
Jilin-PV-2023,2025.10.26.04,0.0
Jilin-PV-2023,2025.10.26.08,0.477935
Jilin-PV-2023,2025.10.26.12,0.650683625
Jilin-PV-2023,2025.10.26.16,0.0056853545
Jilin-PV-2023,2025.10.26.20,0.0
Jilin-PV-2023,2025.11.19.00,0.0
Jilin-PV-2023,2025.11.19.04,0.0
Jilin-PV-2023,2025.11.19.08,0.436013125
Jilin-PV-2023,2025.11.19.12,0.683122625
Jilin-PV-2023,2025.11.19.16,0.0
Jilin-PV-2023,2025.11.19.20,0.0
Jilin-PV-2023,2025.12.16.00,0.0
Jilin-PV-2023,2025.12.16.04,0.0
Jilin-PV-2023,2025.12.16.08,0.3119035
Jilin-PV-2023,2025.12.16.12,0.676283
Jilin-PV-2023,2025.12.16.16,0.0
Jilin-PV-2023,2025.12.16.20,0.0
Jilin-Wind-2023,2025.01.22.00,0.183722
Jilin-Wind-2023,2025.01.22.04,0.133072
Jilin-Wind-2023,2025.01.22.08,0.044997300000000004
Jilin-Wind-2023,2025.01.22.12,0.0
Jilin-Wind-2023,2025.01.22.16,0.0
Jilin-Wind-2023,2025.01.22.20,0.00803701
Jilin-Wind-2023,2025.02.08.00,0.0559388
Jilin-Wind-2023,2025.02.08.04,0.0346901
Jilin-Wind-2023,2025.02.08.08,0.0222577
Jilin-Wind-2023,2025.02.08.12,0.0278127
Jilin-Wind-2023,2025.02.08.16,0.0391144
Jilin-Wind-2023,2025.02.08.20,0.0252427
Jilin-Wind-2023,2025.03.21.00,0.48667000000000005
Jilin-Wind-2023,2025.03.21.04,0.412441
Jilin-Wind-2023,2025.03.21.08,0.499467
Jilin-Wind-2023,2025.03.21.12,0.33352
Jilin-Wind-2023,2025.03.21.16,0.252038
Jilin-Wind-2023,2025.03.21.20,0.168694
Jilin-Wind-2023,2025.04.11.00,0.618866
Jilin-Wind-2023,2025.04.11.04,0.5523
Jilin-Wind-2023,2025.04.11.08,0.355563
Jilin-Wind-2023,2025.04.11.12,0.0928548
Jilin-Wind-2023,2025.04.11.16,0.0444689
Jilin-Wind-2023,2025.04.11.20,0.0436475
Jilin-Wind-2023,2025.05.22.00,0.314286
Jilin-Wind-2023,2025.05.22.04,0.180646
Jilin-Wind-2023,2025.05.22.08,0.018232
Jilin-Wind-2023,2025.05.22.12,0.0115567
Jilin-Wind-2023,2025.05.22.16,0.0310501
Jilin-Wind-2023,2025.05.22.20,0.0824704
Jilin-Wind-2023,2025.06.16.00,0.192526
Jilin-Wind-2023,2025.06.16.04,0.20921699999999996
Jilin-Wind-2023,2025.06.16.08,0.117573
Jilin-Wind-2023,2025.06.16.12,0.00807714
Jilin-Wind-2023,2025.06.16.16,0.0181354
Jilin-Wind-2023,2025.06.16.20,0.275669
Jilin-Wind-2023,2025.07.22.00,0.154808
Jilin-Wind-2023,2025.07.22.04,0.0937606
Jilin-Wind-2023,2025.07.22.08,0.00642327
Jilin-Wind-2023,2025.07.22.12,0.0400132
Jilin-Wind-2023,2025.07.22.16,0.0465876
Jilin-Wind-2023,2025.07.22.20,0.0503623
Jilin-Wind-2023,2025.08.19.00,0.104336
Jilin-Wind-2023,2025.08.19.04,0.125899
Jilin-Wind-2023,2025.08.19.08,0.08045159999999998
Jilin-Wind-2023,2025.08.19.12,0.0316832
Jilin-Wind-2023,2025.08.19.16,0.047534599999999996
Jilin-Wind-2023,2025.08.19.20,0.160935
Jilin-Wind-2023,2025.09.20.00,0.144109
Jilin-Wind-2023,2025.09.20.04,0.0580993
Jilin-Wind-2023,2025.09.20.08,0.0439784
Jilin-Wind-2023,2025.09.20.12,0.0861076
Jilin-Wind-2023,2025.09.20.16,0.0795445
Jilin-Wind-2023,2025.09.20.20,0.0928145
Jilin-Wind-2023,2025.10.26.00,0.382497
Jilin-Wind-2023,2025.10.26.04,0.363476
Jilin-Wind-2023,2025.10.26.08,0.10687
Jilin-Wind-2023,2025.10.26.12,0.052695
Jilin-Wind-2023,2025.10.26.16,0.12440399999999999
Jilin-Wind-2023,2025.10.26.20,0.119256
Jilin-Wind-2023,2025.11.19.00,0.0623986
Jilin-Wind-2023,2025.11.19.04,0.0711356
Jilin-Wind-2023,2025.11.19.08,0.114081
Jilin-Wind-2023,2025.11.19.12,0.0937832
Jilin-Wind-2023,2025.11.19.16,0.07747970000000001
Jilin-Wind-2023,2025.11.19.20,0.0671645
Jilin-Wind-2023,2025.12.16.00,0.0499602
Jilin-Wind-2023,2025.12.16.04,0.0507168
Jilin-Wind-2023,2025.12.16.08,0.0457398
Jilin-Wind-2023,2025.12.16.12,0.0705403
Jilin-Wind-2023,2025.12.16.16,0.0890647
Jilin-Wind-2023,2025.12.16.20,0.0808083
Liaoning-Central_PV-2023,2025.01.22.00,0.0
Liaoning-Central_PV-2023,2025.01.22.04,0.0
Liaoning-Central_PV-2023,2025.01.22.08,0.17371118181818182
Liaoning-Central_PV-2023,2025.01.22.12,0.32836709090909094
Liaoning-Central_PV-2023,2025.01.22.16,0.017115683090909092
Liaoning-Central_PV-2023,2025.01.22.20,0.0
Liaoning-Central_PV-2023,2025.02.08.00,0.0
Liaoning-Central_PV-2023,2025.02.08.04,0.0
Liaoning-Central_PV-2023,2025.02.08.08,0.24502021818181818
Liaoning-Central_PV-2023,2025.02.08.12,0.4266051818181818
Liaoning-Central_PV-2023,2025.02.08.16,0.07945690909090909
Liaoning-Central_PV-2023,2025.02.08.20,0.0
Liaoning-Central_PV-2023,2025.03.21.00,0.0
Liaoning-Central_PV-2023,2025.03.21.04,0.0
Liaoning-Central_PV-2023,2025.03.21.08,0.220638
Liaoning-Central_PV-2023,2025.03.21.12,0.3985588181818182
Liaoning-Central_PV-2023,2025.03.21.16,0.14776718181818183
Liaoning-Central_PV-2023,2025.03.21.20,0.0
Liaoning-Central_PV-2023,2025.04.11.00,0.0
Liaoning-Central_PV-2023,2025.04.11.04,0.0
Liaoning-Central_PV-2023,2025.04.11.08,0.20937090909090908
Liaoning-Central_PV-2023,2025.04.11.12,0.4627250909090909
Liaoning-Central_PV-2023,2025.04.11.16,0.3559521818181818
Liaoning-Central_PV-2023,2025.04.11.20,0.0
Liaoning-Central_PV-2023,2025.05.22.00,0.0
Liaoning-Central_PV-2023,2025.05.22.04,0.0
Liaoning-Central_PV-2023,2025.05.22.08,0.36606181818181815
Liaoning-Central_PV-2023,2025.05.22.12,0.3985609090909091
Liaoning-Central_PV-2023,2025.05.22.16,0.13185800909090908
Liaoning-Central_PV-2023,2025.05.22.20,0.0
Liaoning-Central_PV-2023,2025.06.16.00,0.0
Liaoning-Central_PV-2023,2025.06.16.04,0.00018391981818181817
Liaoning-Central_PV-2023,2025.06.16.08,0.32631281818181823
Liaoning-Central_PV-2023,2025.06.16.12,0.6558260909090909
Liaoning-Central_PV-2023,2025.06.16.16,0.4188690909090909
Liaoning-Central_PV-2023,2025.06.16.20,0.0
Liaoning-Central_PV-2023,2025.07.22.00,0.0
Liaoning-Central_PV-2023,2025.07.22.04,0.0
Liaoning-Central_PV-2023,2025.07.22.08,0.368163
Liaoning-Central_PV-2023,2025.07.22.12,0.6549191818181819
Liaoning-Central_PV-2023,2025.07.22.16,0.38617616363636365
Liaoning-Central_PV-2023,2025.07.22.20,0.0
Liaoning-Central_PV-2023,2025.08.19.00,0.0
Liaoning-Central_PV-2023,2025.08.19.04,0.0
Liaoning-Central_PV-2023,2025.08.19.08,0.7402059999999999
Liaoning-Central_PV-2023,2025.08.19.12,0.744225090909091
Liaoning-Central_PV-2023,2025.08.19.16,0.5165070909090909
Liaoning-Central_PV-2023,2025.08.19.20,0.0
Liaoning-Central_PV-2023,2025.09.20.00,0.0
Liaoning-Central_PV-2023,2025.09.20.04,0.0
Liaoning-Central_PV-2023,2025.09.20.08,0.5056038181818182
Liaoning-Central_PV-2023,2025.09.20.12,0.40252318181818186
Liaoning-Central_PV-2023,2025.09.20.16,0.0949704
Liaoning-Central_PV-2023,2025.09.20.20,0.0
Liaoning-Central_PV-2023,2025.10.26.00,0.0
Liaoning-Central_PV-2023,2025.10.26.04,0.0
Liaoning-Central_PV-2023,2025.10.26.08,0.3951250909090909
Liaoning-Central_PV-2023,2025.10.26.12,0.4327961818181818
Liaoning-Central_PV-2023,2025.10.26.16,0.03431569454545454
Liaoning-Central_PV-2023,2025.10.26.20,0.0
Liaoning-Central_PV-2023,2025.11.19.00,0.0
Liaoning-Central_PV-2023,2025.11.19.04,0.0
Liaoning-Central_PV-2023,2025.11.19.08,0.42715909090909093
Liaoning-Central_PV-2023,2025.11.19.12,0.44809790909090913
Liaoning-Central_PV-2023,2025.11.19.16,0.004317881
Liaoning-Central_PV-2023,2025.11.19.20,0.0
Liaoning-Central_PV-2023,2025.12.16.00,0.0
Liaoning-Central_PV-2023,2025.12.16.04,0.0
Liaoning-Central_PV-2023,2025.12.16.08,0.33955381818181823
Liaoning-Central_PV-2023,2025.12.16.12,0.38971309090909095
Liaoning-Central_PV-2023,2025.12.16.16,0.001436148090909091
Liaoning-Central_PV-2023,2025.12.16.20,0.0
Liaoning-PV-2023,2025.01.22.00,0.0
Liaoning-PV-2023,2025.01.22.04,0.0
Liaoning-PV-2023,2025.01.22.08,0.1479062
Liaoning-PV-2023,2025.01.22.12,0.47290590000000005
Liaoning-PV-2023,2025.01.22.16,0.0098837692
Liaoning-PV-2023,2025.01.22.20,0.0
Liaoning-PV-2023,2025.02.08.00,0.0
Liaoning-PV-2023,2025.02.08.04,0.0
Liaoning-PV-2023,2025.02.08.08,0.19832838000000003
Liaoning-PV-2023,2025.02.08.12,0.5993329000000001
Liaoning-PV-2023,2025.02.08.16,0.05039444
Liaoning-PV-2023,2025.02.08.20,0.0
Liaoning-PV-2023,2025.03.21.00,0.0
Liaoning-PV-2023,2025.03.21.04,0.0
Liaoning-PV-2023,2025.03.21.08,0.1902005
Liaoning-PV-2023,2025.03.21.12,0.4227277
Liaoning-PV-2023,2025.03.21.16,0.09870483
Liaoning-PV-2023,2025.03.21.20,0.0
Liaoning-PV-2023,2025.04.11.00,0.0
Liaoning-PV-2023,2025.04.11.04,0.0
Liaoning-PV-2023,2025.04.11.08,0.17712319999999998
Liaoning-PV-2023,2025.04.11.12,0.47485099999999997
Liaoning-PV-2023,2025.04.11.16,0.1818498
Liaoning-PV-2023,2025.04.11.20,0.0
Liaoning-PV-2023,2025.05.22.00,0.0
Liaoning-PV-2023,2025.05.22.04,0.0
Liaoning-PV-2023,2025.05.22.08,0.28115490000000004
Liaoning-PV-2023,2025.05.22.12,0.3713748
Liaoning-PV-2023,2025.05.22.16,0.08552886
Liaoning-PV-2023,2025.05.22.20,0.0
Liaoning-PV-2023,2025.06.16.00,0.0
Liaoning-PV-2023,2025.06.16.04,0.0
Liaoning-PV-2023,2025.06.16.08,0.243657
Liaoning-PV-2023,2025.06.16.12,0.6186952
Liaoning-PV-2023,2025.06.16.16,0.2046466
Liaoning-PV-2023,2025.06.16.20,0.0
Liaoning-PV-2023,2025.07.22.00,0.0
Liaoning-PV-2023,2025.07.22.04,0.0
Liaoning-PV-2023,2025.07.22.08,0.277916
Liaoning-PV-2023,2025.07.22.12,0.6363714
Liaoning-PV-2023,2025.07.22.16,0.19410173
Liaoning-PV-2023,2025.07.22.20,0.0
Liaoning-PV-2023,2025.08.19.00,0.0
Liaoning-PV-2023,2025.08.19.04,0.0
Liaoning-PV-2023,2025.08.19.08,0.5036071
Liaoning-PV-2023,2025.08.19.12,0.7851695000000001
Liaoning-PV-2023,2025.08.19.16,0.22721170000000002
Liaoning-PV-2023,2025.08.19.20,0.0
Liaoning-PV-2023,2025.09.20.00,0.0
Liaoning-PV-2023,2025.09.20.04,0.0
Liaoning-PV-2023,2025.09.20.08,0.40223909999999996
Liaoning-PV-2023,2025.09.20.12,0.42628320000000003
Liaoning-PV-2023,2025.09.20.16,0.06195918
Liaoning-PV-2023,2025.09.20.20,0.0
Liaoning-PV-2023,2025.10.26.00,0.0
Liaoning-PV-2023,2025.10.26.04,0.0
Liaoning-PV-2023,2025.10.26.08,0.35559060000000003
Liaoning-PV-2023,2025.10.26.12,0.5613838
Liaoning-PV-2023,2025.10.26.16,0.014424562300000002
Liaoning-PV-2023,2025.10.26.20,0.0
Liaoning-PV-2023,2025.11.19.00,0.0
Liaoning-PV-2023,2025.11.19.04,0.0
Liaoning-PV-2023,2025.11.19.08,0.4035267
