load_zone,TIMEPOINT,zone_demand_mw
West_Inner_Mongolia,2025.07.22.04,58033.0592061282
Xinjiang,2025.07.22.04,39972.0352861794
Yunnan,2025.07.22.04,38719.832931924
Zhejiang,2025.07.22.04,109546.4083263516
Anhui,2025.07.22.08,52270.460608628
Beijing,2025.07.22.08,30585.7820056598
Chongqing,2025.07.22.08,30872.403581375
East_Inner_Mongolia,2025.07.22.08,22971.6500558592
Fujian,2025.07.22.08,65340.3972826546
Gansu,2025.07.22.08,37012.5530110938
Guangdong,2025.07.22.08,187959.4703240014
Guangxi,2025.07.22.08,46692.7258564588
Guizhou,2025.07.22.08,36639.3101416772
Hainan,2025.07.22.08,10032.59153532236
Hebei,2025.07.22.08,159649.928629184
Heilongjiang,2025.07.22.08,32123.3655068
Henan,2025.07.22.08,127157.995661839
Hubei,2025.07.22.08,67583.596387577
Hunan,2025.07.22.08,53848.1618363904
Jiangsu,2025.07.22.08,179827.183434193
Jiangxi,2025.07.22.08,29749.3318725636
Jilin,2025.07.22.08,27100.328052925
Liaoning,2025.07.22.08,80493.4043267846
Ningxia,2025.07.22.08,26026.0933447896
Qinghai,2025.07.22.08,18204.3754956644
Shaanxi,2025.07.22.08,37656.863146934
Shandong,2025.07.22.08,167585.6549271986
Shanghai,2025.07.22.08,58559.7546685054
Shanxi,2025.07.22.08,75029.062090226
Sichuan,2025.07.22.08,57475.3258659722
Tianjin,2025.07.22.08,37332.1100868874
Tibet,2025.07.22.08,1138.700895259224
West_Inner_Mongolia,2025.07.22.08,60052.5135939734
Xinjiang,2025.07.22.08,40942.8790418208
Yunnan,2025.07.22.08,46439.8722094248
Zhejiang,2025.07.22.08,138259.0319867622
Anhui,2025.07.22.12,61772.1806731902
Beijing,2025.07.22.12,38259.3819421766
Chongqing,2025.07.22.12,38697.0413502432
East_Inner_Mongolia,2025.07.22.12,24112.3895744456
Fujian,2025.07.22.12,78084.2180967894
Gansu,2025.07.22.12,39340.0190769202
Guangdong,2025.07.22.12,219034.814612846
Guangxi,2025.07.22.12,56643.9758842508
Guizhou,2025.07.22.12,42123.0459564366
Hainan,2025.07.22.12,10919.57568562836
Hebei,2025.07.22.12,200060.551446238
Heilongjiang,2025.07.22.12,33114.7397104786
Henan,2025.07.22.12,153482.3748173166
Hubei,2025.07.22.12,79542.5076024194
Hunan,2025.07.22.12,67323.5561763604
Jiangsu,2025.07.22.12,208048.323589674
Jiangxi,2025.07.22.12,35673.6019940216
Jilin,2025.07.22.12,28655.1914222746
Liaoning,2025.07.22.12,84416.7299037988
Ningxia,2025.07.22.12,26342.1739399118
Qinghai,2025.07.22.12,17965.9465441922
Shaanxi,2025.07.22.12,47925.3722988832
Shandong,2025.07.22.12,183551.9500474936
Shanghai,2025.07.22.12,72018.8838035836
Shanxi,2025.07.22.12,84509.4387388774
Sichuan,2025.07.22.12,81866.1623447118
Tianjin,2025.07.22.12,38929.4943539142
Tibet,2025.07.22.12,1321.376261456426
West_Inner_Mongolia,2025.07.22.12,62416.0017352124
Xinjiang,2025.07.22.12,43474.719714333
Yunnan,2025.07.22.12,52867.3821678932
Zhejiang,2025.07.22.12,149775.2699905776
Anhui,2025.07.22.16,63071.7339833796
Beijing,2025.07.22.16,37905.838063673
Chongqing,2025.07.22.16,41342.156743455
East_Inner_Mongolia,2025.07.22.16,23756.3279790514
Fujian,2025.07.22.16,79352.893855975
Gansu,2025.07.22.16,37817.4486361432
Guangdong,2025.07.22.16,238316.215916704
Guangxi,2025.07.22.16,59138.6271889224
Guizhou,2025.07.22.16,39100.6701861896
Hainan,2025.07.22.16,10623.29976198286
Hebei,2025.07.22.16,198357.2120531084
Heilongjiang,2025.07.22.16,34361.9529521418
Henan,2025.07.22.16,152365.1519361024
Hubei,2025.07.22.16,83186.7444978282
Hunan,2025.07.22.16,65893.9595412542
Jiangsu,2025.07.22.16,212024.078095796
Jiangxi,2025.07.22.16,37095.6821357708
Jilin,2025.07.22.16,30044.604507635
Liaoning,2025.07.22.16,87158.3525116598
Ningxia,2025.07.22.16,26774.8953579286
Qinghai,2025.07.22.16,18511.8388059192
Shaanxi,2025.07.22.16,48466.0273637166
Shandong,2025.07.22.16,184441.8473934612
Shanghai,2025.07.22.16,71124.2261479378
Shanxi,2025.07.22.16,82066.7965316798
Sichuan,2025.07.22.16,83538.8074948108
Tianjin,2025.07.22.16,39536.1280117414
Tibet,2025.07.22.16,1229.382319394062
West_Inner_Mongolia,2025.07.22.16,62430.1007616826
Xinjiang,2025.07.22.16,43125.265795573
Yunnan,2025.07.22.16,50455.4397891476
Zhejiang,2025.07.22.16,161526.0795567342
Anhui,2025.07.22.20,66156.1247315298
Beijing,2025.07.22.20,37200.8808001558
Chongqing,2025.07.22.20,37822.4036730024
East_Inner_Mongolia,2025.07.22.20,24737.0076839444
Fujian,2025.07.22.20,76669.5322073716
Gansu,2025.07.22.20,38669.6986670744
Guangdong,2025.07.22.20,219569.11805892
Guangxi,2025.07.22.20,58406.7355974136
Guizhou,2025.07.22.20,42859.4334125186
Hainan,2025.07.22.20,11674.87414294246
Hebei,2025.07.22.20,134385.5949742616
Heilongjiang,2025.07.22.20,33997.445343669
Henan,2025.07.22.20,146604.2504156728
Hubei,2025.07.22.20,77969.0824907612
Hunan,2025.07.22.20,67682.6947637222
Jiangsu,2025.07.22.20,205364.999088414
Jiangxi,2025.07.22.20,37281.0566187706
Jilin,2025.07.22.20,29231.1660583932
Liaoning,2025.07.22.20,85334.5171930398
Ningxia,2025.07.22.20,28574.651746648
Qinghai,2025.07.22.20,18355.90689450814
Shaanxi,2025.07.22.20,47064.0031690138
Shandong,2025.07.22.20,173061.58482728
Shanghai,2025.07.22.20,65764.5747906366
Shanxi,2025.07.22.20,85762.7001415402
Sichuan,2025.07.22.20,76159.8135255922
Tianjin,2025.07.22.20,36303.9372413492
Tibet,2025.07.22.20,1280.627354904136
West_Inner_Mongolia,2025.07.22.20,63823.8964882756
Xinjiang,2025.07.22.20,44009.3557338812
Yunnan,2025.07.22.20,52467.0611944658
Zhejiang,2025.07.22.20,143438.3269256202
Anhui,2025.08.19.00,58178.7621127384
Beijing,2025.08.19.00,23564.1951093132
Chongqing,2025.08.19.00,43753.1464748662
East_Inner_Mongolia,2025.08.19.00,21148.1610703686
Fujian,2025.08.19.00,71440.8171411022
Gansu,2025.08.19.00,36068.490743317
Guangdong,2025.08.19.00,194407.4014263464
Guangxi,2025.08.19.00,51167.474460458
Guizhou,2025.08.19.00,32881.036705224
Hainan,2025.08.19.00,10462.23898925702
Hebei,2025.08.19.00,150026.6889372532
Heilongjiang,2025.08.19.00,24810.8841104406
Henan,2025.08.19.00,124921.3498103286
Hubei,2025.08.19.00,82098.0949902492
Hunan,2025.08.19.00,74460.5221221834
Jiangsu,2025.08.19.00,182658.0557043642
Jiangxi,2025.08.19.00,37975.3782147084
Jilin,2025.08.19.00,21774.2784238116
Liaoning,2025.08.19.00,78456.7955061766
Ningxia,2025.08.19.00,27155.4102653638
Qinghai,2025.08.19.00,19077.35521417558
Shaanxi,2025.08.19.00,42708.0634630082
Shandong,2025.08.19.00,155421.275254172
Shanghai,2025.08.19.00,58900.838536468
Shanxi,2025.08.19.00,70874.0149313782
Sichuan,2025.08.19.00,76493.008455826
Tianjin,2025.08.19.00,26214.5030376338
Tibet,2025.08.19.00,1106.52297164143
West_Inner_Mongolia,2025.08.19.00,61042.7523227488
Xinjiang,2025.08.19.00,43257.202820676
Yunnan,2025.08.19.00,44322.5170475776
Zhejiang,2025.08.19.00,134765.0370260934
Anhui,2025.08.19.04,49893.8026089178
Beijing,2025.08.19.04,20579.8110331632
Chongqing,2025.08.19.04,35288.0531084628
East_Inner_Mongolia,2025.08.19.04,20415.0583292778
Fujian,2025.08.19.04,64810.7001452404
Gansu,2025.08.19.04,34289.1927037322
Guangdong,2025.08.19.04,169264.3948883632
Guangxi,2025.08.19.04,43584.5889583126
Guizhou,2025.08.19.04,28858.8104340424
Hainan,2025.08.19.04,8664.743885947
Hebei,2025.08.19.04,130660.2048536264
Heilongjiang,2025.08.19.04,23811.255762705
Henan,2025.08.19.04,112250.2814609326
Hubei,2025.08.19.04,74065.1132418306
Hunan,2025.08.19.04,57101.8956805084
Jiangsu,2025.08.19.04,167987.7739777708
Jiangxi,2025.08.19.04,34175.6947311006
Jilin,2025.08.19.04,20551.458570267
Liaoning,2025.08.19.04,72782.094584992
Ningxia,2025.08.19.04,26183.2034001436
Qinghai,2025.08.19.04,18778.64234213504
Shaanxi,2025.08.19.04,35849.4636065814
Shandong,2025.08.19.04,141986.877023658
Shanghai,2025.08.19.04,51286.6103248586
Shanxi,2025.08.19.04,67161.6753574728
Sichuan,2025.08.19.04,63621.4678020868
Tianjin,2025.08.19.04,24943.8145712998
Tibet,2025.08.19.04,938.218218866922
West_Inner_Mongolia,2025.08.19.04,59159.9162631362
Xinjiang,2025.08.19.04,40956.569406645
Yunnan,2025.08.19.04,40457.2631575008
Zhejiang,2025.08.19.04,117597.700798321
Anhui,2025.08.19.08,52498.7152116072
Beijing,2025.08.19.08,27902.819694107
Chongqing,2025.08.19.08,36589.5164546754
East_Inner_Mongolia,2025.08.19.08,23417.702161516
Fujian,2025.08.19.08,67545.9848706332
Gansu,2025.08.19.08,37358.4670171994
Guangdong,2025.08.19.08,186346.0819516942
Guangxi,2025.08.19.08,49439.3558704786
Guizhou,2025.08.19.08,38218.590563657
Hainan,2025.08.19.08,9172.65537721896
Hebei,2025.08.19.08,152979.3121818946
Heilongjiang,2025.08.19.08,30918.7400452338
Henan,2025.08.19.08,115991.1433718798
Hubei,2025.08.19.08,74435.3905872918
Hunan,2025.08.19.08,61220.2316645752
Jiangsu,2025.08.19.08,184271.0141110978
Jiangxi,2025.08.19.08,34211.7331115872
Jilin,2025.08.19.08,26266.4718796952
Liaoning,2025.08.19.08,78539.6827862718
Ningxia,2025.08.19.08,26305.9435921344
Qinghai,2025.08.19.08,19179.61085854388
Shaanxi,2025.08.19.08,38710.2020917434
Shandong,2025.08.19.08,155023.8659103814
Shanghai,2025.08.19.08,64226.8295518518
Shanxi,2025.08.19.08,71220.4782055592
Sichuan,2025.08.19.08,65980.6423070416
Tianjin,2025.08.19.08,33818.4986103362
Tibet,2025.08.19.08,1138.700895259224
West_Inner_Mongolia,2025.08.19.08,61218.5834110766
Xinjiang,2025.08.19.08,41951.3255999752
Yunnan,2025.08.19.08,48523.7148176932
Zhejiang,2025.08.19.08,148420.6057017172
Anhui,2025.08.19.12,62041.9273792752
Beijing,2025.08.19.12,34903.2970856518
Chongqing,2025.08.19.12,45863.1614963138
East_Inner_Mongolia,2025.08.19.12,24580.5919942086
Fujian,2025.08.19.12,80719.9777403418
Gansu,2025.08.19.12,39707.6852466948
Guangdong,2025.08.19.12,217154.68469751
Guangxi,2025.08.19.12,59975.9733511664
Guizhou,2025.08.19.12,43938.6942733924
Hainan,2025.08.19.12,9983.61233755842
Hebei,2025.08.19.12,191701.467189892
Heilongjiang,2025.08.19.12,31872.9377392642
Henan,2025.08.19.12,140003.7492713852
Hubei,2025.08.19.12,87606.7261606554
Hunan,2025.08.19.12,76540.4716714856
Jiangsu,2025.08.19.12,213189.54587315
Jiangxi,2025.08.19.12,41024.644041637
Jilin,2025.08.19.12,27773.4933034962
Liaoning,2025.08.19.12,82367.7821052544
Ningxia,2025.08.19.12,26625.4229006766
Qinghai,2025.08.19.12,18928.40891493772
Shaanxi,2025.08.19.12,49265.942300424
Shandong,2025.08.19.12,169793.3686753374
Shanghai,2025.08.19.12,78988.4554802462
Shanxi,2025.08.19.12,80219.6172015102
Sichuan,2025.08.19.12,93980.884724563
Tianjin,2025.08.19.12,35265.540780974
Tibet,2025.08.19.12,1321.376261456426
West_Inner_Mongolia,2025.08.19.12,63627.9645885876
Xinjiang,2025.08.19.12,44545.5269581976
Yunnan,2025.08.19.12,55239.6389874698
Zhejiang,2025.08.19.12,160783.2484554658
Anhui,2025.08.19.16,63347.1555777554
Beijing,2025.08.19.16,34580.7658162528
Chongqing,2025.08.19.16,48998.1131676124
East_Inner_Mongolia,2025.08.19.16,24217.61657138
Fujian,2025.08.19.16,82031.478086215
Gansu,2025.08.19.16,38170.885081192
Guangdong,2025.08.19.16,236270.580168586
Guangxi,2025.08.19.16,62617.3688011464
Guizhou,2025.08.19.16,40786.0437009354
Hainan,2025.08.19.16,9712.73148542772
Hebei,2025.08.19.16,190069.2980369788
Heilongjiang,2025.08.19.16,33073.3805132878
Henan,2025.08.19.16,138984.6394724396
Hubei,2025.08.19.16,91620.4249159978
Hunan,2025.08.19.16,74915.1564480244
Jiangsu,2025.08.19.16,217263.547927282
Jiangxi,2025.08.19.16,42660.0362743508
Jilin,2025.08.19.16,29120.1552208214
Liaoning,2025.08.19.16,85042.860538599
Ningxia,2025.08.19.16,27062.7972335302
Qinghai,2025.08.19.16,19503.54543379866
Shaanxi,2025.08.19.16,49821.7205855126
Shandong,2025.08.19.16,170616.5616084988
Shanghai,2025.08.19.16,78007.218023196
Shanxi,2025.08.19.16,77900.9670513524
Sichuan,2025.08.19.16,95901.0513298406
Tianjin,2025.08.19.16,35815.0794881744
Tibet,2025.08.19.16,1229.382319394062
West_Inner_Mongolia,2025.08.19.16,63642.3373829358
Xinjiang,2025.08.19.16,44187.4657892916
Yunnan,2025.08.19.16,52719.4683113926
Zhejiang,2025.08.19.16,173397.702992233
Anhui,2025.08.19.20,66445.0152408042
Beijing,2025.08.19.20,33937.6468856226
Chongqing,2025.08.19.20,44826.5538477086
East_Inner_Mongolia,2025.08.19.20,25217.3386283146
Fujian,2025.08.19.20,79257.5386420618
Gansu,2025.08.19.20,39031.1001185444
Guangdong,2025.08.19.20,217684.401841198
Guangxi,2025.08.19.20,61842.4247774786
Guizhou,2025.08.19.20,44706.8225643288
Hainan,2025.08.19.20,10674.17094661722
Hebei,2025.08.19.20,128770.5924007484
Heilongjiang,2025.08.19.20,32722.5419316798
Henan,2025.08.19.20,133729.652943834
Hubei,2025.08.19.20,85873.7832720516
Hunan,2025.08.19.20,76948.7780419944
Jiangsu,2025.08.19.20,210439.91193242
Jiangxi,2025.08.19.20,42873.2169388864
Jilin,2025.08.19.20,28331.7456447032
Liaoning,2025.08.19.20,83263.29302525
Ningxia,2025.08.19.20,28881.9058263574
Qinghai,2025.08.19.20,19339.2600188991
Shaanxi,2025.08.19.20,48380.478926517
Shandong,2025.08.19.20,160089.3342103602
Shanghai,2025.08.19.20,72128.8905586878
Shanxi,2025.08.19.20,81409.2612398014
Sichuan,2025.08.19.20,87430.0987195992
Tianjin,2025.08.19.20,32887.0950045102
Tibet,2025.08.19.20,1280.627354904136
West_Inner_Mongolia,2025.08.19.20,65063.197141169
Xinjiang,2025.08.19.20,45093.3313690848
Yunnan,2025.08.19.20,54821.3548745734
Zhejiang,2025.08.19.20,153980.5613942086
Anhui,2025.09.20.00,48355.8254114848
Beijing,2025.09.20.00,20603.564997992
Chongqing,2025.09.20.00,34615.1178101746
East_Inner_Mongolia,2025.09.20.00,21228.7255474416
Fujian,2025.09.20.00,67193.2463468664
Gansu,2025.09.20.00,35890.3722865372
Guangdong,2025.09.20.00,183494.7814276588
Guangxi,2025.09.20.00,50229.4020074942
Guizhou,2025.09.20.00,33415.4687767336
Hainan,2025.09.20.00,10135.29424360852
Hebei,2025.09.20.00,136099.8016908508
Heilongjiang,2025.09.20.00,24639.0344726598
Henan,2025.09.20.00,100622.469941809
Hubei,2025.09.20.00,67441.810298985
Hunan,2025.09.20.00,67274.3662299036
Jiangsu,2025.09.20.00,158098.0899459008
Jiangxi,2025.09.20.00,32660.397865274
Jilin,2025.09.20.00,21071.510839267
Liaoning,2025.09.20.00,75425.2128324882
Ningxia,2025.09.20.00,27463.5548155496
Qinghai,2025.09.20.00,20715.6357188264
Shaanxi,2025.09.20.00,39328.2184723888
Shandong,2025.09.20.00,147883.9626290804
Shanghai,2025.09.20.00,47259.2592168226
Shanxi,2025.09.20.00,67753.5377592246
Sichuan,2025.09.20.00,75028.8829741098
Tianjin,2025.09.20.00,24625.7452777772
Tibet,2025.09.20.00,1143.407070696144
West_Inner_Mongolia,2025.09.20.00,61275.296452555
Xinjiang,2025.09.20.00,39971.3194364028
Yunnan,2025.09.20.00,46642.8759974976
Zhejiang,2025.09.20.00,119322.0471343442
Anhui,2025.09.20.04,41469.7033841436
Beijing,2025.09.20.04,17994.1420575231
Chongqing,2025.09.20.04,27917.9947970788
East_Inner_Mongolia,2025.09.20.04,20492.8300321336
Fujian,2025.09.20.04,60957.3282479512
Gansu,2025.09.20.04,34119.8610249528
Guangdong,2025.09.20.04,159763.1207230158
Guangxi,2025.09.20.04,42785.5363823028
Guizhou,2025.09.20.04,29327.8672335538
Hainan,2025.09.20.04,8393.97082400404
Hebei,2025.09.20.04,118531.0966697528
Heilongjiang,2025.09.20.04,23646.3299317786
Henan,2025.09.20.04,90416.0945219662
Hubei,2025.09.20.04,60842.889443679
Hunan,2025.09.20.04,51591.0140426992
Jiangsu,2025.09.20.04,145400.3553127428
Jiangxi,2025.09.20.04,29392.5127204548
Jilin,2025.09.20.04,19888.15765084356
Liaoning,2025.09.20.04,69969.7832297412
Ningxia,2025.09.20.04,26480.3158854758
Qinghai,2025.09.20.04,20391.2706812074
Shaanxi,2025.09.20.04,33012.3967821388
Shandong,2025.09.20.04,135101.079187824
Shanghai,2025.09.20.04,41149.9610518108
Shanxi,2025.09.20.04,64204.6469599778
Sichuan,2025.09.20.04,62403.7119042128
Tianjin,2025.09.20.04,23432.0682336454
Tibet,2025.09.20.04,969.49215949582
West_Inner_Mongolia,2025.09.20.04,59385.2876745378
Xinjiang,2025.09.20.04,37845.4456604328
Yunnan,2025.09.20.04,42575.2695098026
Zhejiang,2025.09.20.04,104121.9496332038
Anhui,2025.09.20.08,43634.8009980072
Beijing,2025.09.20.08,24397.0802536586
Chongqing,2025.09.20.08,28947.642049549
East_Inner_Mongolia,2025.09.20.08,23506.912515202
Fujian,2025.09.20.08,63529.9844371874
Gansu,2025.09.20.08,37173.9782194808
Guangdong,2025.09.20.08,175885.9658981726
Guangxi,2025.09.20.08,48532.9656621794
Guizhou,2025.09.20.08,38839.7765897614
Hainan,2025.09.20.08,8886.01009198838
Hebei,2025.09.20.08,138778.334696612
Heilongjiang,2025.09.20.08,30704.5850697896
Henan,2025.09.20.08,93429.3085623386
Hubei,2025.09.20.08,61147.0642785954
Hunan,2025.09.20.08,55311.8910303096
Jiangsu,2025.09.20.08,159494.1720528928
Jiangxi,2025.09.20.08,29423.5072200608
Jilin,2025.09.20.08,25418.7181843436
Liaoning,2025.09.20.08,75504.8973353022
Ningxia,2025.09.20.08,26604.448865161
Qinghai,2025.09.20.08,20826.6726343288
Shaanxi,2025.09.20.08,35646.7411895894
Shandong,2025.09.20.08,147505.8260551176
Shanghai,2025.09.20.08,51532.5836080644
Shanxi,2025.09.20.08,68084.7467721774
Sichuan,2025.09.20.08,64717.7302886506
Tianjin,2025.09.20.08,31768.8926339522
Tibet,2025.09.20.08,1176.657591767866
West_Inner_Mongolia,2025.09.20.08,61451.7973744974
Xinjiang,2025.09.20.08,38764.6386496274
Yunnan,2025.09.20.08,51064.0135971994
Zhejiang,2025.09.20.08,131412.797414356
Anhui,2025.09.20.12,51566.7315631552
Beijing,2025.09.20.12,30518.0103463084
Chongqing,2025.09.20.12,36284.4473197816
East_Inner_Mongolia,2025.09.20.12,24674.2324073666
Fujian,2025.09.20.12,75920.7070477342
Gansu,2025.09.20.12,39511.5952115234
Guangdong,2025.09.20.12,204965.197375256
Guangxi,2025.09.20.12,58876.411392448
Guizhou,2025.09.20.12,44652.8520297452
Hainan,2025.09.20.12,9671.6246645844
Hebei,2025.09.20.12,173905.935358618
Heilongjiang,2025.09.20.12,31652.173626985
Henan,2025.09.20.12,112771.1401949306
Hubei,2025.09.20.12,71967.0317239856
Hunan,2025.09.20.12,69153.5806610066
Jiangsu,2025.09.20.12,184524.3554630352
Jiangxi,2025.09.20.12,35282.8927497596
Jilin,2025.09.20.12,26877.1003014704
Liaoning,2025.09.20.12,79185.0783064386
Ningxia,2025.09.20.12,26927.5534478884
Qinghai,2025.09.20.12,20553.898557567
Shaanxi,2025.09.20.12,45367.1177040698
Shandong,2025.09.20.12,161559.0667801786
Shanghai,2025.09.20.12,63376.6171319646
Shanxi,2025.09.20.12,76687.667099931
Sichuan,2025.09.20.12,92182.0300200976
Tianjin,2025.09.20.12,33128.2352790968
Tibet,2025.09.20.12,1365.422136838308
West_Inner_Mongolia,2025.09.20.12,63870.3571592626
Xinjiang,2025.09.20.12,41161.7804990836
Yunnan,2025.09.20.12,58131.5277892122
Zhejiang,2025.09.20.12,142358.780689545
Anhui,2025.09.20.16,52651.5842584662
Beijing,2025.09.20.16,30236.0022428228
Chongqing,2025.09.20.16,38764.6511490888
East_Inner_Mongolia,2025.09.20.16,24309.8742200964
Fujian,2025.09.20.16,77154.2310939416
Gansu,2025.09.20.16,37982.384287162
Guangdong,2025.09.20.16,223008.065267752
Guangxi,2025.09.20.16,61469.381151398
Guizhou,2025.09.20.16,41448.9598376492
Hainan,2025.09.20.16,9409.2088333151
Hebei,2025.09.20.16,172425.279485913
Heilongjiang,2025.09.20.16,32844.301676915
Henan,2025.09.20.16,111950.2609355604
Hubei,2025.09.20.16,75264.1984863474
Hunan,2025.09.20.16,67685.1239746198
Jiangsu,2025.09.20.16,188050.5724738888
Jiangxi,2025.09.20.16,36689.3977932176
Jilin,2025.09.20.16,28180.2985354344
Liaoning,2025.09.20.16,81756.791296714
Ningxia,2025.09.20.16,27369.890862343
Qinghai,2025.09.20.16,21178.4253056176
Shaanxi,2025.09.20.16,45878.912621606
Shandong,2025.09.20.16,162342.338135822
Shanghai,2025.09.20.16,62589.3184026386
Shanxi,2025.09.20.16,74471.1036577266
Sichuan,2025.09.20.16,94065.4433989998
Tianjin,2025.09.20.16,33644.4686101032
Tibet,2025.09.20.16,1270.36173004053
West_Inner_Mongolia,2025.09.20.16,63884.7847071864
Xinjiang,2025.09.20.16,40830.918205018
Yunnan,2025.09.20.16,55479.4219033796
Zhejiang,2025.09.20.16,153527.7201416876
Anhui,2025.09.20.20,55226.3994586486
Beijing,2025.09.20.20,29673.6854470566
Chongqing,2025.09.20.20,35464.3395385044
East_Inner_Mongolia,2025.09.20.20,25313.40474456
Fujian,2025.09.20.20,74545.2184330962
Gansu,2025.09.20.20,38838.351290516
Guangdong,2025.09.20.20,205465.18004457
Guangxi,2025.09.20.20,60708.6444664518
Guizhou,2025.09.20.20,45433.465097162
Hainan,2025.09.20.20,10340.60333181376
Hebei,2025.09.20.20,116816.8958036868
Heilongjiang,2025.09.20.20,32495.8931370138
Henan,2025.09.20.20,107717.4398459544
Hubei,2025.09.20.20,70543.456602467
Hunan,2025.09.20.20,69522.4815432558
Jiangsu,2025.09.20.20,182144.4337431664
Jiangxi,2025.09.20.20,36872.7419927552
Jilin,2025.09.20.20,27417.3349779008
Liaoning,2025.09.20.20,80045.9865464286
Ningxia,2025.09.20.20,29209.6416916014
Qinghai,2025.09.20.20,21000.0317719874
Shaanxi,2025.09.20.20,44551.7284263876
Shandong,2025.09.20.20,152325.6393242326
Shanghai,2025.09.20.20,57872.825253996
Shanxi,2025.09.20.20,77824.9328855148
Sichuan,2025.09.20.20,85756.6302812616
Tianjin,2025.09.20.20,30893.9377315096
Tibet,2025.09.20.20,1323.31493340094
West_Inner_Mongolia,2025.09.20.20,65311.0572717476
Xinjiang,2025.09.20.20,41667.9728478358
Yunnan,2025.09.20.20,57691.3457934874
Zhejiang,2025.09.20.20,136335.6268799532
Anhui,2025.10.26.00,45025.3030410122
Beijing,2025.10.26.00,17673.1448557034
Chongqing,2025.10.26.00,32473.0362741162
East_Inner_Mongolia,2025.10.26.00,20946.7488117804
Fujian,2025.10.26.00,60068.6042193384
Gansu,2025.10.26.00,36402.4572412594
Guangdong,2025.10.26.00,164951.740057727
Guangxi,2025.10.26.00,46903.517581918
Guizhou,2025.10.26.00,32609.2920071666
Hainan,2025.10.26.00,9808.34926800826
Hebei,2025.10.26.00,124731.5002665446
Heilongjiang,2025.10.26.00,27066.4183774486
Henan,2025.10.26.00,93497.0405404228
Hubei,2025.10.26.00,55991.5889104958
Hunan,2025.10.26.00,54188.5485612506
Jiangsu,2025.10.26.00,145362.9261329996
Jiangxi,2025.10.26.00,31135.0915249114
Jilin,2025.10.26.00,21774.2784238116
Liaoning,2025.10.26.00,76114.7969226214
Ningxia,2025.10.26.00,25999.859452749
Qinghai,2025.10.26.00,19400.69936877888
Shaanxi,2025.10.26.00,40383.814863305
Shandong,2025.10.26.00,141109.9253582404
Shanghai,2025.10.26.00,40537.6366720328
Shanxi,2025.10.26.00,67462.964786427
Sichuan,2025.10.26.00,63644.575435333
Tianjin,2025.10.26.00,22810.0214873472
Tibet,2025.10.26.00,1290.943521189574
West_Inner_Mongolia,2025.10.26.00,60461.3893610926
Xinjiang,2025.10.26.00,40761.594119265
Yunnan,2025.10.26.00,45410.1862225976
Zhejiang,2025.10.26.00,107364.6796076246
Anhui,2025.10.26.04,38613.4647894666
Beijing,2025.10.26.04,15434.85698556064
Chongqing,2025.10.26.04,26190.3502024092
East_Inner_Mongolia,2025.10.26.04,20220.6280431822
Fujian,2025.10.26.04,54493.8937150376
Gansu,2025.10.26.04,34606.684269599
Guangdong,2025.10.26.04,143618.279251738
Guangxi,2025.10.26.04,39952.5393047626
Guizhou,2025.10.26.04,28620.3073479628
Hainan,2025.10.26.04,8123.1975716168
Hebei,2025.10.26.04,108630.2943294514
Heilongjiang,2025.10.26.04,25975.9147516472
Henan,2025.10.26.04,84013.41429917
Hubei,2025.10.26.04,50513.0280274888
Hunan,2025.10.26.04,41555.8306446638
Jiangsu,2025.10.26.04,133688.0231524018
Jiangxi,2025.10.26.04,28019.823196076
Jilin,2025.10.26.04,20551.458570267
Liaoning,2025.10.26.04,70609.4903978528
Ningxia,2025.10.26.04,25069.0231439724
Qinghai,2025.10.26.04,19096.9235799978
Shaanxi,2025.10.26.04,33898.472181745
Shandong,2025.10.26.04,128912.580249339
Shanghai,2025.10.26.04,35297.2559839198
Shanxi,2025.10.26.04,63929.2940300558
Sichuan,2025.10.26.04,52935.0510403166
Tianjin,2025.10.26.04,21704.3575280042
Tibet,2025.10.26.04,1094.587968030692
West_Inner_Mongolia,2025.10.26.04,58596.4851788328
Xinjiang,2025.10.26.04,38593.6896010576
Yunnan,2025.10.26.04,41450.0794723966
Zhejiang,2025.10.26.04,93687.7972760874
Anhui,2025.10.26.08,40629.4406382508
Beijing,2025.10.26.08,20927.1130224866
Chongqing,2025.10.26.08,27156.279966461
East_Inner_Mongolia,2025.10.26.08,23194.6750970068
Fujian,2025.10.26.08,56793.7657233928
Gansu,2025.10.26.08,37704.3777038158
Guangdong,2025.10.26.08,158111.832396038
Guangxi,2025.10.26.08,45319.4088971838
Guizhou,2025.10.26.08,37902.7337539704
Hainan,2025.10.26.08,8599.36460515004
Hebei,2025.10.26.08,127186.2976738248
Heilongjiang,2025.10.26.08,33729.53378214
Henan,2025.10.26.08,86813.2521033166
Hubei,2025.10.26.08,50765.560280672
Hunan,2025.10.26.08,44552.9443245538
Jiangsu,2025.10.26.08,146646.5506237426
Jiangxi,2025.10.26.08,28049.3701901446
Jilin,2025.10.26.08,26266.4718796952
Liaoning,2025.10.26.08,76195.209950597
Ningxia,2025.10.26.08,25186.5403425632
Qinghai,2025.10.26.08,19504.68815511106
Shaanxi,2025.10.26.08,36603.5242021246
Shandong,2025.10.26.08,140749.1098730552
Shanghai,2025.10.26.08,44203.1717317156
Shanxi,2025.10.26.08,67792.7533512276
Sichuan,2025.10.26.08,54897.9580141272
Tianjin,2025.10.26.08,29426.4849829182
Tibet,2025.10.26.08,1328.484433655318
