ZONE_TIMEPOINTS_1,ZONE_TIMEPOINTS_2,WithdrawFromCentralGrid
West_Inner_Mongolia,2025.10.26.08,31755.932642207674
West_Inner_Mongolia,2025.10.26.12,32663.980341432947
West_Inner_Mongolia,2025.10.26.16,33149.29175169237
West_Inner_Mongolia,2025.10.26.20,34025.08723436748
West_Inner_Mongolia,2025.11.19.00,33303.84870090127
West_Inner_Mongolia,2025.11.19.04,32276.617461408343
West_Inner_Mongolia,2025.11.19.08,33072.964808605735
West_Inner_Mongolia,2025.11.19.12,33807.715100503556
West_Inner_Mongolia,2025.11.19.16,34516.085386297855
West_Inner_Mongolia,2025.11.19.20,35497.329248789865
West_Inner_Mongolia,2025.12.16.00,34025.675103423724
West_Inner_Mongolia,2025.12.16.04,32929.95943037318
West_Inner_Mongolia,2025.12.16.08,33930.98885312482
West_Inner_Mongolia,2025.12.16.12,34490.03152435576
West_Inner_Mongolia,2025.12.16.16,35205.032058722034
West_Inner_Mongolia,2025.12.16.20,36206.19980592914
East_Inner_Mongolia,2025.01.22.00,10966.961190285194
East_Inner_Mongolia,2025.01.22.04,10479.642132438787
East_Inner_Mongolia,2025.01.22.08,11900.91987429335
East_Inner_Mongolia,2025.01.22.12,12148.880891345723
East_Inner_Mongolia,2025.01.22.16,12358.877089880203
East_Inner_Mongolia,2025.01.22.20,12912.446850679622
East_Inner_Mongolia,2025.02.08.00,10827.699736178709
East_Inner_Mongolia,2025.02.08.04,10389.207699752113
East_Inner_Mongolia,2025.02.08.08,11731.116592976243
East_Inner_Mongolia,2025.02.08.12,12139.380596159768
East_Inner_Mongolia,2025.02.08.16,12230.208040050898
East_Inner_Mongolia,2025.02.08.20,12800.73932205354
East_Inner_Mongolia,2025.03.21.00,10825.206957912356
East_Inner_Mongolia,2025.03.21.04,10333.966410402492
East_Inner_Mongolia,2025.03.21.08,11704.555845232366
East_Inner_Mongolia,2025.03.21.12,12188.253434171807
East_Inner_Mongolia,2025.03.21.16,12101.425807562726
East_Inner_Mongolia,2025.03.21.20,12747.011404906125
East_Inner_Mongolia,2025.04.11.00,10740.768610618468
East_Inner_Mongolia,2025.04.11.04,10369.00268526527
East_Inner_Mongolia,2025.04.11.08,11769.242134857763
East_Inner_Mongolia,2025.04.11.12,12047.49900989694
East_Inner_Mongolia,2025.04.11.16,12197.601806994324
East_Inner_Mongolia,2025.04.11.20,12797.253963282474
East_Inner_Mongolia,2025.05.22.00,10492.374555636854
East_Inner_Mongolia,2025.05.22.04,10136.90715820701
East_Inner_Mongolia,2025.05.22.08,11356.470645681522
East_Inner_Mongolia,2025.05.22.12,11968.610685102218
East_Inner_Mongolia,2025.05.22.16,11914.330150475016
East_Inner_Mongolia,2025.05.22.20,12531.590257792423
East_Inner_Mongolia,2025.06.16.00,10816.32927331469
East_Inner_Mongolia,2025.06.16.04,10367.323263145945
East_Inner_Mongolia,2025.06.16.08,11586.20452927434
East_Inner_Mongolia,2025.06.16.12,12098.27946082091
East_Inner_Mongolia,2025.06.16.16,12134.880256146253
East_Inner_Mongolia,2025.06.16.20,12797.253963282474
East_Inner_Mongolia,2025.07.22.00,11003.678252896048
East_Inner_Mongolia,2025.07.22.04,10582.297107186168
East_Inner_Mongolia,2025.07.22.08,11977.4297675009
East_Inner_Mongolia,2025.07.22.12,12595.665737528036
East_Inner_Mongolia,2025.07.22.16,12505.950652959877
East_Inner_Mongolia,2025.07.22.20,13060.722114014998
East_Inner_Mongolia,2025.08.19.00,11253.374351609054
East_Inner_Mongolia,2025.08.19.04,10787.607988003063
East_Inner_Mongolia,2025.08.19.08,12077.360272025346
East_Inner_Mongolia,2025.08.19.12,12547.989099238968
East_Inner_Mongolia,2025.08.19.16,12604.372769617215
East_Inner_Mongolia,2025.08.19.20,13314.328737230519
East_Inner_Mongolia,2025.09.20.00,11208.408419979727
East_Inner_Mongolia,2025.09.20.04,10828.670133122281
East_Inner_Mongolia,2025.09.20.08,12100.073653842135
East_Inner_Mongolia,2025.09.20.12,12600.897274250005
East_Inner_Mongolia,2025.09.20.16,12748.844996733846
East_Inner_Mongolia,2025.09.20.20,13450.01273487175
East_Inner_Mongolia,2025.10.26.00,11111.017367971643
East_Inner_Mongolia,2025.10.26.04,10684.952081933581
East_Inner_Mongolia,2025.10.26.08,11952.919581748576
East_Inner_Mongolia,2025.10.26.12,12461.34786945394
East_Inner_Mongolia,2025.10.26.16,12654.403667969194
East_Inner_Mongolia,2025.10.26.20,13187.524850423235
East_Inner_Mongolia,2025.11.19.00,11658.216289711827
East_Inner_Mongolia,2025.11.19.04,11146.901517205388
East_Inner_Mongolia,2025.11.19.08,12519.256023424818
East_Inner_Mongolia,2025.11.19.12,13028.55302916584
East_Inner_Mongolia,2025.11.19.16,13174.364889237118
East_Inner_Mongolia,2025.11.19.20,13736.667168210983
East_Inner_Mongolia,2025.12.16.00,11829.030146522033
East_Inner_Mongolia,2025.12.16.04,11369.32106377508
East_Inner_Mongolia,2025.12.16.08,12889.768190009718
East_Inner_Mongolia,2025.12.16.12,13304.959374410244
East_Inner_Mongolia,2025.12.16.16,13447.309619156973
East_Inner_Mongolia,2025.12.16.20,14032.879494208872
Heilongjiang,2025.01.22.00,15638.207499247308
Heilongjiang,2025.01.22.04,14869.22933229641
Heilongjiang,2025.01.22.08,19073.413584161146
Heilongjiang,2025.01.22.12,19200.272475636328
Heilongjiang,2025.01.22.16,20566.902018804332
Heilongjiang,2025.01.22.20,20389.526848161986
Heilongjiang,2025.02.08.00,14659.980512288068
Heilongjiang,2025.02.08.04,13930.415024963359
Heilongjiang,2025.02.08.08,17745.99356311373
Heilongjiang,2025.02.08.12,18057.119552368218
Heilongjiang,2025.02.08.16,19260.053871644923
Heilongjiang,2025.02.08.20,19126.741190082896
Heilongjiang,2025.03.21.00,14447.322252084796
Heilongjiang,2025.03.21.04,13712.006627057655
Heilongjiang,2025.03.21.08,17412.01665815206
Heilongjiang,2025.03.21.12,17830.289674130203
Heilongjiang,2025.03.21.16,18869.260740754384
Heilongjiang,2025.03.21.20,18795.228944483842
Heilongjiang,2025.04.11.00,14396.28467963812
Heilongjiang,2025.04.11.04,13663.025353934741
Heilongjiang,2025.04.11.08,17077.588866134953
Heilongjiang,2025.04.11.12,17546.085245202958
Heilongjiang,2025.04.11.16,18859.62191209683
Heilongjiang,2025.04.11.20,18727.916586848998
Heilongjiang,2025.05.22.00,13780.232933491765
Heilongjiang,2025.05.22.04,13203.525934808871
Heilongjiang,2025.05.22.08,16466.693759120277
Heilongjiang,2025.05.22.12,17141.989316783634
Heilongjiang,2025.05.22.16,18326.384901315098
Heilongjiang,2025.05.22.20,18174.45311450011
Heilongjiang,2025.06.16.00,13360.587673955544
Heilongjiang,2025.06.16.04,12813.70971520507
Heilongjiang,2025.06.16.08,16236.224086153856
Heilongjiang,2025.06.16.12,16679.131265938875
Heilongjiang,2025.06.16.16,17721.021614867735
Heilongjiang,2025.06.16.20,17620.99199878648
Heilongjiang,2025.07.22.00,13686.93822167677
Heilongjiang,2025.07.22.04,13059.148998324943
Heilongjiang,2025.07.22.08,16603.10685165787
Heilongjiang,2025.07.22.12,16989.677818415315
Heilongjiang,2025.07.22.16,17984.697396273394
Heilongjiang,2025.07.22.20,17950.076739001586
Heilongjiang,2025.08.19.00,13225.447272449623
Heilongjiang,2025.08.19.04,12568.93476665734
Heilongjiang,2025.08.19.08,15780.199878581734
Heilongjiang,2025.08.19.12,16000.620676697046
Heilongjiang,2025.08.19.16,17261.265958407923
Heilongjiang,2025.08.19.20,17224.59764608226
Heilongjiang,2025.09.20.00,13115.738137659944
Heilongjiang,2025.09.20.04,12484.862688373074
Heilongjiang,2025.09.20.08,15978.31884907582
Heilongjiang,2025.09.20.12,16230.14720199842
Heilongjiang,2025.09.20.16,17263.51915471753
Heilongjiang,2025.09.20.20,17146.660848441963
Heilongjiang,2025.10.26.00,14351.957462890054
Heilongjiang,2025.10.26.04,13714.844113858078
Heilongjiang,2025.10.26.08,17197.92778296727
Heilongjiang,2025.10.26.12,17745.056108875997
Heilongjiang,2025.10.26.16,19045.46226299303
Heilongjiang,2025.10.26.20,18847.580575951637
Heilongjiang,2025.11.19.00,16154.25739427677
Heilongjiang,2025.11.19.04,15364.487622253644
Heilongjiang,2025.11.19.08,19408.94076041595
Heilongjiang,2025.11.19.12,19805.71829007593
Heilongjiang,2025.11.19.16,21254.806346041503
Heilongjiang,2025.11.19.20,21051.632483565365
Heilongjiang,2025.12.16.00,17169.344772406337
Heilongjiang,2025.12.16.04,16338.677218825345
Heilongjiang,2025.12.16.08,20927.73493047633
Heilongjiang,2025.12.16.12,21378.891506976033
Heilongjiang,2025.12.16.16,22607.937131775503
Heilongjiang,2025.12.16.20,22385.245957328516
Jilin,2025.01.22.00,13594.82354563696
Jilin,2025.01.22.04,12593.215074099788
Jilin,2025.01.22.08,15963.449047151003
Jilin,2025.01.22.12,16536.976807068957
Jilin,2025.01.22.16,17707.19174492545
Jilin,2025.01.22.20,17277.819443058608
Jilin,2025.02.08.00,12597.68258255544
Jilin,2025.02.08.04,11652.072465714888
Jilin,2025.02.08.08,14662.377723375186
Jilin,2025.02.08.12,15256.729753911724
Jilin,2025.02.08.16,16368.587909095779
Jilin,2025.02.08.20,16003.042960050794
Jilin,2025.03.21.00,12131.725839731993
Jilin,2025.03.21.04,11190.920658016159
Jilin,2025.03.21.08,14120.453885578143
Jilin,2025.03.21.12,14734.83519190845
Jilin,2025.03.21.16,15611.228125572861
Jilin,2025.03.21.20,15352.884065677508
Jilin,2025.04.11.00,11732.785276684934
Jilin,2025.04.11.04,10856.564107740021
Jilin,2025.04.11.08,13582.660842105492
Jilin,2025.04.11.12,14223.888184552061
Jilin,2025.04.11.16,15290.332346649948
Jilin,2025.04.11.20,14966.597714913938
Jilin,2025.05.22.00,11148.927736237576
Jilin,2025.05.22.04,10503.650301284226
Jilin,2025.05.22.08,13016.816931502432
Jilin,2025.05.22.12,13783.29418548976
Jilin,2025.05.22.16,14783.057176824099
Jilin,2025.05.22.20,14529.805829746314
Jilin,2025.06.16.00,11157.039458101004
Jilin,2025.06.16.04,10495.665255033558
Jilin,2025.06.16.08,13188.180179062092
Jilin,2025.06.16.12,13651.039641747837
Jilin,2025.06.16.16,14807.757030989651
Jilin,2025.06.16.20,14657.709003139149
Jilin,2025.07.22.00,11977.273644989593
Jilin,2025.07.22.04,11215.332928343507
Jilin,2025.07.22.08,13979.387663740763
Jilin,2025.07.22.12,14645.3068178352
Jilin,2025.07.22.16,15790.422054909826
Jilin,2025.07.22.20,15446.705116141577
Jilin,2025.08.19.00,11496.451121336642
Jilin,2025.08.19.04,10870.862391904435
Jilin,2025.08.19.08,13334.953126343824
Jilin,2025.08.19.12,14037.612504908238
Jilin,2025.08.19.16,15170.355901489653
Jilin,2025.08.19.20,15064.10941669985
Jilin,2025.09.20.00,11213.672837939004
Jilin,2025.09.20.04,10500.611220086357
Jilin,2025.09.20.08,13156.375215598524
Jilin,2025.09.20.12,13774.320350934742
Jilin,2025.09.20.16,14793.608230282154
Jilin,2025.09.20.20,14502.176262438592
Jilin,2025.10.26.00,11563.465782593797
Jilin,2025.10.26.04,10850.822898768216
Jilin,2025.10.26.08,13413.230986111512
Jilin,2025.10.26.12,14044.445929723446
Jilin,2025.10.26.16,15369.537164512672
Jilin,2025.10.26.20,14958.683022546567
Jilin,2025.11.19.00,13661.734136896412
Jilin,2025.11.19.04,12656.36803914488
Jilin,2025.11.19.08,15735.668670204965
Jilin,2025.11.19.12,16499.1594881188
Jilin,2025.11.19.16,17796.67561968205
Jilin,2025.11.19.20,17413.360757538754
Jilin,2025.12.16.00,14689.70829549871
Jilin,2025.12.16.04,13626.626683417
Jilin,2025.12.16.08,17093.899548222493
Jilin,2025.12.16.12,17816.89065370856
Jilin,2025.12.16.16,19171.472558251953
Jilin,2025.12.16.20,18677.035541828303
Liaoning,2025.01.22.00,45407.51532496991
Liaoning,2025.01.22.04,41712.997073912884
Liaoning,2025.01.22.08,44640.515303693246
Liaoning,2025.01.22.12,46222.7111814999
Liaoning,2025.01.22.16,48549.898399095844
Liaoning,2025.01.22.20,47679.75850212101
Liaoning,2025.02.08.00,41322.54012452925
Liaoning,2025.02.08.04,37923.48401137107
Liaoning,2025.02.08.08,40436.95192134731
Liaoning,2025.02.08.12,41647.58100932407
Liaoning,2025.02.08.16,43794.254941847095
Liaoning,2025.02.08.20,43344.52552554087
Liaoning,2025.03.21.00,43140.536310478565
Liaoning,2025.03.21.04,39609.9863660397
Liaoning,2025.03.21.08,42275.28910015164
Liaoning,2025.03.21.12,43828.9351024434
Liaoning,2025.03.21.16,45917.888530850054
Liaoning,2025.03.21.20,45273.89758532091
Liaoning,2025.04.11.00,40249.154608963465
Liaoning,2025.04.11.04,37373.14906111468
Liaoning,2025.04.11.08,39890.2597404263
Liaoning,2025.04.11.12,41201.30085842548
Liaoning,2025.04.11.16,43591.56534088593
Liaoning,2025.04.11.20,42714.93798087741
Liaoning,2025.05.22.00,39362.97211547424
Liaoning,2025.05.22.04,36551.06325395713
Liaoning,2025.05.22.08,38767.37245270676
Liaoning,2025.05.22.12,40611.03183950908
Liaoning,2025.05.22.16,42709.38585981022
Liaoning,2025.05.22.20,41774.465302211516
Liaoning,2025.06.16.00,39694.70384854766
Liaoning,2025.06.16.04,36780.48337050486
Liaoning,2025.06.16.08,39100.802775675504
Liaoning,2025.06.16.12,40259.41033143247
Liaoning,2025.06.16.16,42534.236118834735
Liaoning,2025.06.16.20,42106.134909222696
Liaoning,2025.07.22.00,42491.02260857821
Liaoning,2025.07.22.04,39418.80388519778
Liaoning,2025.07.22.08,41870.19178214604
Liaoning,2025.07.22.12,43255.89948333622
Liaoning,2025.07.22.16,45641.84573460091
Liaoning,2025.07.22.20,45124.394487516154
Liaoning,2025.08.19.00,41751.8322930405
Liaoning,2025.08.19.04,38427.71625395565
Liaoning,2025.08.19.08,40326.293384494085
Liaoning,2025.08.19.12,41709.35614754721
Liaoning,2025.08.19.16,44386.260315479936
Liaoning,2025.08.19.20,43961.61194574973
Liaoning,2025.09.20.00,39825.51658915345
Liaoning,2025.09.20.04,36978.03860070813
Liaoning,2025.09.20.08,38954.58910742461
Liaoning,2025.09.20.12,40909.48412058616
Liaoning,2025.09.20.16,43151.10613397316
Liaoning,2025.09.20.20,42332.13965825998
Liaoning,2025.10.26.00,40576.675245089944
Liaoning,2025.10.26.04,37280.617950291875
Liaoning,2025.10.26.08,39423.903304729145
Liaoning,2025.10.26.12,40918.349311650374
Liaoning,2025.10.26.16,43528.16611093637
Liaoning,2025.10.26.20,42649.322395258925
Liaoning,2025.11.19.00,45201.42432473454
Liaoning,2025.11.19.04,41521.812427949735
Liaoning,2025.11.19.08,43854.89008329187
Liaoning,2025.11.19.12,45516.03729217994
Liaoning,2025.11.19.16,48220.28591118712
Liaoning,2025.11.19.20,47461.041751943296
Liaoning,2025.12.16.00,48086.66798691172
Liaoning,2025.12.16.04,44198.36932485734
Liaoning,2025.12.16.08,46934.18873402777
Liaoning,2025.12.16.12,48582.04930007192
Liaoning,2025.12.16.16,50732.26117875375
Liaoning,2025.12.16.20,51063.489408940746
Gansu,2025.01.22.00,19925.198752850054
Gansu,2025.01.22.04,18942.266937610457
Gansu,2025.01.22.08,20634.973327419008
Gansu,2025.01.22.12,21465.885862310166
Gansu,2025.01.22.16,20948.040172846417
Gansu,2025.01.22.20,21561.823391473285
Gansu,2025.02.08.00,18546.05364625713
Gansu,2025.02.08.04,17631.15656532144
Gansu,2025.02.08.08,19200.965001356955
Gansu,2025.02.08.12,19964.41959459723
Gansu,2025.02.08.16,19407.854436839134
Gansu,2025.02.08.20,20069.397464463782
Gansu,2025.03.21.00,18514.5660214472
Gansu,2025.03.21.04,17601.22225943168
Gansu,2025.03.21.08,19099.437175116207
Gansu,2025.03.21.12,19913.42037267069
Gansu,2025.03.21.16,19309.83158376106
Gansu,2025.03.21.20,20171.53311250963
Gansu,2025.04.11.00,18585.097601613412
Gansu,2025.04.11.04,17668.27443971922
Gansu,2025.04.11.08,19160.818713958874
Gansu,2025.04.11.12,20064.823369222413
Gansu,2025.04.11.16,19529.58005852446
Gansu,2025.04.11.20,20111.648429201374
Gansu,2025.05.22.00,17809.247963629463
Gansu,2025.05.22.04,16946.500930496197
Gansu,2025.05.22.08,18300.792315804094
Gansu,2025.05.22.12,19256.73531927536
Gansu,2025.05.22.16,18768.81548645126
Gansu,2025.05.22.20,19271.35841066006
Gansu,2025.06.16.00,18768.839369419646
Gansu,2025.06.16.04,17857.29491388089
Gansu,2025.06.16.08,19301.141358591703
Gansu,2025.06.16.12,20153.34215347513
Gansu,2025.06.16.16,19687.448176834838
Gansu,2025.06.16.20,20124.96757574236
Gansu,2025.07.22.00,18732.859792241925
Gansu,2025.07.22.04,17926.63913996674
Gansu,2025.07.22.08,19375.28001747883
Gansu,2025.07.22.12,20213.419953647885
Gansu,2025.07.22.16,19946.194750773717
Gansu,2025.07.22.20,20232.134606020274
Gansu,2025.08.19.00,18983.67220268206
Gansu,2025.08.19.04,18094.270931220806
Gansu,2025.08.19.08,19628.460500391568
Gansu,2025.08.19.12,20667.235915420228
Gansu,2025.08.19.16,20291.859092764484
Gansu,2025.08.19.20,20426.14912172355
Gansu,2025.09.20.00,18949.510182965787
Gansu,2025.09.20.04,18014.710150450264
Gansu,2025.09.20.08,19560.423421279313
Gansu,2025.09.20.12,20477.928742575517
Gansu,2025.09.20.16,19917.573145375984
Gansu,2025.09.20.20,20505.993289607184
Gansu,2025.10.26.00,19300.739653140907
Gansu,2025.10.26.04,18287.54721731732
Gansu,2025.10.26.08,19815.911377879984
Gansu,2025.10.26.12,20698.24620106583
Gansu,2025.10.26.16,20375.68067244189
Gansu,2025.10.26.20,20616.961150952167
Gansu,2025.11.19.00,21683.89284998397
Gansu,2025.11.19.04,20628.788911047413
Gansu,2025.11.19.08,22393.555718937594
Gansu,2025.11.19.12,23353.66188951848
Gansu,2025.11.19.16,22847.081962851073
Gansu,2025.11.19.20,23463.5892033537
Gansu,2025.12.16.00,21512.161844765473
Gansu,2025.12.16.04,20450.943407043294
Gansu,2025.12.16.08,22247.392079787216
Gansu,2025.12.16.12,23136.71483857932
Gansu,2025.12.16.16,22661.05436480521
Gansu,2025.12.16.20,23279.13714784277
Ningxia,2025.01.22.00,14085.424852355934
Ningxia,2025.01.22.04,13530.154248803909
Ningxia,2025.01.22.08,13579.479011045725
Ningxia,2025.01.22.12,13164.377925539424
Ningxia,2025.01.22.16,13726.604232615031
Ningxia,2025.01.22.20,14924.707067275926
Ningxia,2025.02.08.00,12834.110738569694
Ningxia,2025.02.08.04,12374.629167600739
Ningxia,2025.02.08.08,12417.077731572439
Ningxia,2025.02.08.12,12189.435681763853
Ningxia,2025.02.08.16,12606.683288420998
Ningxia,2025.02.08.20,13650.082031321755
Ningxia,2025.03.21.00,14337.597816981945
Ningxia,2025.03.21.04,13824.289018027246
Ningxia,2025.03.21.08,13790.779252221613
Ningxia,2025.03.21.12,13530.326156818359
Ningxia,2025.03.21.16,14041.650193556676
Ningxia,2025.03.21.20,15280.715882309529
Ningxia,2025.04.11.00,14027.457626180678
Ningxia,2025.04.11.04,13531.931621129568
Ningxia,2025.04.11.08,13521.819139812957
Ningxia,2025.04.11.12,13536.728451105808
Ningxia,2025.04.11.16,13872.899577176022
Ningxia,2025.04.11.20,14919.29991789958
Ningxia,2025.05.22.00,13727.486511483106
Ningxia,2025.05.22.04,13236.020667356073
Ningxia,2025.05.22.08,13063.047497516649
Ningxia,2025.05.22.12,13160.198041121426
Ningxia,2025.05.22.16,13604.086972237377
Ningxia,2025.05.22.20,14631.674780137568
Ningxia,2025.06.16.00,14657.905975196201
Ningxia,2025.06.16.04,14133.129634880044
Ningxia,2025.06.16.08,14007.174611398805
Ningxia,2025.06.16.12,13705.832786083458
Ningxia,2025.06.16.16,14292.281311487777
Ningxia,2025.06.16.20,15589.831118375294
Ningxia,2025.07.22.00,14185.059055704649
Ningxia,2025.07.22.04,13677.221403649632
Ningxia,2025.07.22.08,13495.605685140587
Ningxia,2025.07.22.12,13284.30870382531
Ningxia,2025.07.22.16,13835.218945348472
Ningxia,2025.07.22.20,15086.91814395354
Ningxia,2025.08.19.00,14337.597816981945
Ningxia,2025.08.19.04,13824.289018027246
Ningxia,2025.08.19.08,13664.24192956058
Ningxia,2025.08.19.12,13546.097512360051
Ningxia,2025.08.19.16,14053.710908270084
Ningxia,2025.08.19.20,15249.143106840236
Ningxia,2025.09.20.00,14500.292933236327
Ningxia,2025.09.20.04,13987.838672373708
Ningxia,2025.09.20.08,14013.786813031154
Ningxia,2025.09.20.12,14151.425922317929
Ningxia,2025.09.20.16,14381.689067504689
Ningxia,2025.09.20.20,15471.624665270569
Ningxia,2025.10.26.00,13727.486511483106
Ningxia,2025.10.26.04,13236.020667356073
Ningxia,2025.10.26.08,13172.770600205842
Ningxia,2025.10.26.12,13188.369101570857
Ningxia,2025.10.26.16,13646.982901563226
Ningxia,2025.10.26.20,14600.25714150032
Ningxia,2025.11.19.00,14027.457626180678
Ningxia,2025.11.19.04,13525.25233918659
Ningxia,2025.11.19.08,13439.950465325099
Ningxia,2025.11.19.12,13027.737781582473
Ningxia,2025.11.19.16,13808.020016598763
Ningxia,2025.11.19.20,14919.29991789958
Ningxia,2025.12.16.00,14032.541548293244
Ningxia,2025.12.16.04,13530.154248803909
Ningxia,2025.12.16.08,13513.43733702179
Ningxia,2025.12.16.12,13003.282036415876
Ningxia,2025.12.16.16,13742.19742119948
Ningxia,2025.12.16.20,14924.707067275926
Qinghai,2025.01.22.00,10584.682896154067
Qinghai,2025.01.22.04,10418.94812883168
Qinghai,2025.01.22.08,10639.8568901132
Qinghai,2025.01.22.12,10407.570178584458
Qinghai,2025.01.22.16,10782.76269176405
Qinghai,2025.01.22.20,10729.995455251215
Qinghai,2025.02.08.00,10937.793015302112
Qinghai,2025.02.08.04,10789.22813855111
Qinghai,2025.02.08.08,11016.837566877828
Qinghai,2025.02.08.12,10789.635075404332
Qinghai,2025.02.08.16,11185.42318478346
Qinghai,2025.02.08.20,11113.20951261584
Qinghai,2025.03.21.00,9218.917243488891
Qinghai,2025.03.21.04,9077.54264623529
Qinghai,2025.03.21.08,9250.080341996338
Qinghai,2025.03.21.12,9067.00909576379
Qinghai,2025.03.21.16,9385.44011759423
Qinghai,2025.03.21.20,9345.47979334507
Qinghai,2025.04.11.00,10408.271940152114
Qinghai,2025.04.11.04,10245.29941228769
Qinghai,2025.04.11.08,10448.079991032388
Qinghai,2025.04.11.12,10270.849230606635
Qinghai,2025.04.11.16,10599.578712709912
Qinghai,2025.04.11.20,10551.162629107215
Qinghai,2025.05.22.00,10047.607027547825
Qinghai,2025.05.22.04,9912.98066638598
Qinghai,2025.05.22.08,10104.564792494131
Qinghai,2025.05.22.12,9896.724141784382
Qinghai,2025.05.22.16,10286.5786031384
Qinghai,2025.05.22.20,10176.880198905545
Qinghai,2025.06.16.00,10584.682865754068
Qinghai,2025.06.16.04,10418.948098907636
Qinghai,2025.06.16.08,10618.611646963147
Qinghai,2025.06.16.12,10435.108445570655
Qinghai,2025.06.16.16,10816.496059139807
Qinghai,2025.06.16.20,10729.03089011711
Qinghai,2025.07.22.00,9545.814132367965
Qinghai,2025.07.22.04,9408.837522692198
Qinghai,2025.07.22.08,9591.923309389866
Qinghai,2025.07.22.12,9397.979261347518
Qinghai,2025.07.22.16,9784.270732586698
Qinghai,2025.07.22.20,9657.002151334818
Qinghai,2025.08.19.00,10058.594600409493
Qinghai,2025.08.19.04,9912.980666385978
Qinghai,2025.08.19.08,10110.205226348407
Qinghai,2025.08.19.12,9923.839251603868
Qinghai,2025.08.19.16,10302.802236641322
Qinghai,2025.08.19.20,10177.110392730254
Qinghai,2025.09.20.00,10912.591454501797
Qinghai,2025.09.20.04,10764.421183319642
Qinghai,2025.09.20.08,10971.573112802958
Qinghai,2025.09.20.12,10724.940086360613
Qinghai,2025.09.20.16,11158.693501804437
Qinghai,2025.09.20.20,11053.986726498102
Qinghai,2025.10.26.00,10218.32727813035
Qinghai,2025.10.26.04,10081.027782469802
Qinghai,2025.10.26.08,10274.052425549664
Qinghai,2025.10.26.12,10051.68681637982
Qinghai,2025.10.26.16,10455.522705393836
Qinghai,2025.10.26.20,10350.191295846516
Qinghai,2025.11.19.00,11290.328452964417
Qinghai,2025.11.19.04,11113.544700677827
Qinghai,2025.11.19.08,11340.610968716792
Qinghai,2025.11.19.12,11080.475328206445
Qinghai,2025.11.19.16,11465.330336399262
Qinghai,2025.11.19.20,11445.328516418691
Qinghai,2025.12.16.00,10901.210104462936
Qinghai,2025.12.16.04,10753.218042247414
Qinghai,2025.12.16.08,10980.5781110622
Qinghai,2025.12.16.12,10703.589973946466
Qinghai,2025.12.16.16,11137.587359689354
Qinghai,2025.12.16.20,11076.124370727774
Shaanxi,2025.01.22.00,25003.461994290392
Shaanxi,2025.01.22.04,20988.090494415523
Shaanxi,2025.01.22.08,22638.601056927157
Shaanxi,2025.01.22.12,27593.131755242346
Shaanxi,2025.01.22.16,28596.342578174346
Shaanxi,2025.01.22.20,29119.480104368915
Shaanxi,2025.02.08.00,22077.991827524813
Shaanxi,2025.02.08.04,18532.429249872228
Shaanxi,2025.02.08.08,19951.617413964523
Shaanxi,2025.02.08.12,24895.267018587434
Shaanxi,2025.02.08.16,25894.791794150773
Shaanxi,2025.02.08.20,25010.354760677932
Shaanxi,2025.03.21.00,21168.575964643718
Shaanxi,2025.03.21.04,17769.058864140654
Shaanxi,2025.03.21.08,18972.872849557447
Shaanxi,2025.03.21.12,23593.906728721227
Shaanxi,2025.03.21.16,24027.25483525491
Shaanxi,2025.03.21.20,24625.13748113151
Shaanxi,2025.04.11.00,20130.60015621732
Shaanxi,2025.04.11.04,16897.774311495883
Shaanxi,2025.04.11.08,18017.070806103275
Shaanxi,2025.04.11.12,22527.593410565576
Shaanxi,2025.04.11.16,23298.47855278692
Shaanxi,2025.04.11.20,22804.31369780053
Shaanxi,2025.05.22.00,18867.643961931888
Shaanxi,2025.05.22.04,15837.639562868006
Shaanxi,2025.05.22.08,16237.290193815736
Shaanxi,2025.05.22.12,20961.56908901785
Shaanxi,2025.05.22.16,21908.66346527116
Shaanxi,2025.05.22.20,21373.613717791763
Shaanxi,2025.06.16.00,20447.616526274658
Shaanxi,2025.06.16.04,17163.88019173337
Shaanxi,2025.06.16.08,18018.304394348892
Shaanxi,2025.06.16.12,22589.605674645725
Shaanxi,2025.06.16.16,23398.87305307288
Shaanxi,2025.06.16.20,23163.435666049103
Shaanxi,2025.07.22.00,21935.542697548368
Shaanxi,2025.07.22.04,18412.865012757764
Shaanxi,2025.07.22.08,19275.201866279833
Shaanxi,2025.07.22.12,23640.881397931997
Shaanxi,2025.07.22.16,25305.23057689144
Shaanxi,2025.07.22.20,24848.983308877403
Shaanxi,2025.08.19.00,22549.135936118375
Shaanxi,2025.08.19.04,19000.755842968003
Shaanxi,2025.08.19.08,19897.402370117947
Shaanxi,2025.08.19.12,24831.684773064415
Shaanxi,2025.08.19.16,26145.1947924276
Shaanxi,2025.08.19.20,25544.075462786168
Shaanxi,2025.09.20.00,20764.634885104962
Shaanxi,2025.09.20.04,17502.832493209506
Shaanxi,2025.09.20.08,18646.07418007888
Shaanxi,2025.09.20.12,23364.781319318798
Shaanxi,2025.09.20.16,24253.34441417757
Shaanxi,2025.09.20.20,23522.559887216263
Shaanxi,2025.10.26.00,21321.97194472281
Shaanxi,2025.10.26.04,17970.665333550685
Shaanxi,2025.10.26.08,18875.58431813337
Shaanxi,2025.10.26.12,23495.29814314815
Shaanxi,2025.10.26.16,24609.07248795063
Shaanxi,2025.10.26.20,24679.1705479548
Shaanxi,2025.11.19.00,23643.434479337706
