ELECRRIC_VEHICLE_TIMEPOINTS_1,ELECRRIC_VEHICLE_TIMEPOINTS_2,StateOfChargeOfEV
Shanxi-Ev,2025.10.26.04,4933.7607819
Shanxi-Ev,2025.10.26.08,3714.5220000000004
Shanxi-Ev,2025.10.26.12,3714.5220000000004
Shanxi-Ev,2025.10.26.16,3714.5220000000004
Shanxi-Ev,2025.10.26.20,3714.5220000000004
Shanxi-Ev,2025.11.19.00,4174.181732815733
Shanxi-Ev,2025.11.19.04,4167.813980815733
Shanxi-Ev,2025.11.19.08,3817.5876208157333
Shanxi-Ev,2025.11.19.12,3714.5220000000004
Shanxi-Ev,2025.11.19.16,3714.5220000000004
Shanxi-Ev,2025.11.19.20,3714.5220000000004
Shanxi-Ev,2025.12.16.00,4165.571100000001
Shanxi-Ev,2025.12.16.04,4414.97472
Shanxi-Ev,2025.12.16.08,3714.5220000000004
Shanxi-Ev,2025.12.16.12,4256.1789045000005
Shanxi-Ev,2025.12.16.16,3886.4513040000297
Shanxi-Ev,2025.12.16.20,3714.5220000000004
Tianjin-Ev,2025.01.22.00,8339.002194329216
Tianjin-Ev,2025.01.22.04,8303.033970329216
Tianjin-Ev,2025.01.22.08,5830.218570329216
Tianjin-Ev,2025.01.22.12,5484.024414329217
Tianjin-Ev,2025.01.22.16,5245.366000000001
Tianjin-Ev,2025.01.22.20,5245.366000000001
Tianjin-Ev,2025.02.08.00,9144.298388000001
Tianjin-Ev,2025.02.08.04,9496.487248000001
Tianjin-Ev,2025.02.08.08,7268.578600000002
Tianjin-Ev,2025.02.08.12,6806.986392000002
Tianjin-Ev,2025.02.08.16,5488.151512000001
Tianjin-Ev,2025.02.08.20,5245.366000000001
Tianjin-Ev,2025.03.21.00,6583.421399700001
Tianjin-Ev,2025.03.21.04,6917.626147700001
Tianjin-Ev,2025.03.21.08,5937.754312000001
Tianjin-Ev,2025.03.21.12,5245.366000000001
Tianjin-Ev,2025.03.21.16,5245.366000000001
Tianjin-Ev,2025.03.21.20,5245.366000000001
Tianjin-Ev,2025.04.11.00,7938.486772
Tianjin-Ev,2025.04.11.04,7916.0066320000005
Tianjin-Ev,2025.04.11.08,5937.754312000001
Tianjin-Ev,2025.04.11.12,5245.366000000001
Tianjin-Ev,2025.04.11.16,5245.366000000001
Tianjin-Ev,2025.04.11.20,6797.906803685519
Tianjin-Ev,2025.05.22.00,5985.711944000001
Tianjin-Ev,2025.05.22.04,5954.239748000001
Tianjin-Ev,2025.05.22.08,5706.958208000001
Tianjin-Ev,2025.05.22.12,5245.366000000001
Tianjin-Ev,2025.05.22.16,6095.115292
Tianjin-Ev,2025.05.22.20,5245.366000000001
Tianjin-Ev,2025.06.16.00,6803.7267717
Tianjin-Ev,2025.06.16.04,7164.907687700001
Tianjin-Ev,2025.06.16.08,5937.754312000001
Tianjin-Ev,2025.06.16.12,5245.366000000001
Tianjin-Ev,2025.06.16.16,6459.293560000001
Tianjin-Ev,2025.06.16.20,5245.366000000001
Tianjin-Ev,2025.07.22.00,7836.417765893958
Tianjin-Ev,2025.07.22.04,8170.622513893958
Tianjin-Ev,2025.07.22.08,7673.684645893958
Tianjin-Ev,2025.07.22.12,6519.704125893958
Tianjin-Ev,2025.07.22.16,5860.286685893958
Tianjin-Ev,2025.07.22.20,5245.366000000001
Tianjin-Ev,2025.08.19.00,6441.309448
Tianjin-Ev,2025.08.19.04,6432.317392
Tianjin-Ev,2025.08.19.08,5690.472772
Tianjin-Ev,2025.08.19.12,5575.0747200000005
Tianjin-Ev,2025.08.19.16,5245.366000000001
Tianjin-Ev,2025.08.19.20,5245.366000000001
Tianjin-Ev,2025.09.20.00,7365.992540000001
Tianjin-Ev,2025.09.20.04,7718.181400000001
Tianjin-Ev,2025.09.20.08,5245.366000000001
Tianjin-Ev,2025.09.20.12,5245.366000000001
Tianjin-Ev,2025.09.20.16,5245.366000000001
Tianjin-Ev,2025.09.20.20,6331.140246916861
Tianjin-Ev,2025.10.26.00,7749.653596000001
Tianjin-Ev,2025.10.26.04,7718.181400000001
Tianjin-Ev,2025.10.26.08,5245.366000000001
Tianjin-Ev,2025.10.26.12,5245.366000000001
Tianjin-Ev,2025.10.26.16,5245.366000000001
Tianjin-Ev,2025.10.26.20,5477.035231201198
Tianjin-Ev,2025.11.19.00,5900.025143700001
Tianjin-Ev,2025.11.19.04,6225.237835700001
Tianjin-Ev,2025.11.19.08,5245.366000000001
Tianjin-Ev,2025.11.19.12,5575.0747200000005
Tianjin-Ev,2025.11.19.16,5245.366000000001
Tianjin-Ev,2025.11.19.20,5900.025143700001
Tianjin-Ev,2025.12.16.00,10244.2747318
Tianjin-Ev,2025.12.16.04,10569.4874238
Tianjin-Ev,2025.12.16.08,9580.3612638
Tianjin-Ev,2025.12.16.12,9847.07084098391
Tianjin-Ev,2025.12.16.16,7166.322000983909
Tianjin-Ev,2025.12.16.20,5245.366000000001
West_Inner_Mongolia-Ev,2025.01.22.00,696.4714399999999
West_Inner_Mongolia-Ev,2025.01.22.04,728.14672
West_Inner_Mongolia-Ev,2025.01.22.08,537.7103199999999
West_Inner_Mongolia-Ev,2025.01.22.12,448.84
West_Inner_Mongolia-Ev,2025.01.22.16,552.7144
West_Inner_Mongolia-Ev,2025.01.22.20,448.84
West_Inner_Mongolia-Ev,2025.02.08.00,614.327308
West_Inner_Mongolia-Ev,2025.02.08.04,644.848428
West_Inner_Mongolia-Ev,2025.02.08.08,518.68271
West_Inner_Mongolia-Ev,2025.02.08.12,574.25872
West_Inner_Mongolia-Ev,2025.02.08.16,531.9395199999999
West_Inner_Mongolia-Ev,2025.02.08.20,448.84
West_Inner_Mongolia-Ev,2025.03.21.00,545.6612
West_Inner_Mongolia-Ev,2025.03.21.04,575.7976
West_Inner_Mongolia-Ev,2025.03.21.08,448.84
West_Inner_Mongolia-Ev,2025.03.21.12,448.84
West_Inner_Mongolia-Ev,2025.03.21.16,521.5520799999999
West_Inner_Mongolia-Ev,2025.03.21.20,448.84
West_Inner_Mongolia-Ev,2025.04.11.00,833.9798420000001
West_Inner_Mongolia-Ev,2025.04.11.04,830.132642
West_Inner_Mongolia-Ev,2025.04.11.08,661.647724
West_Inner_Mongolia-Ev,2025.04.11.12,641.898764
West_Inner_Mongolia-Ev,2025.04.11.16,500.834764
West_Inner_Mongolia-Ev,2025.04.11.20,448.84
West_Inner_Mongolia-Ev,2025.05.22.00,697.8596379999999
West_Inner_Mongolia-Ev,2025.05.22.04,696.320758
West_Inner_Mongolia-Ev,2025.05.22.08,527.83584
West_Inner_Mongolia-Ev,2025.05.22.12,448.84
West_Inner_Mongolia-Ev,2025.05.22.16,480.059884
West_Inner_Mongolia-Ev,2025.05.22.20,448.84
West_Inner_Mongolia-Ev,2025.06.16.00,448.84
West_Inner_Mongolia-Ev,2025.06.16.04,478.97639999999996
West_Inner_Mongolia-Ev,2025.06.16.08,479.76828199999994
West_Inner_Mongolia-Ev,2025.06.16.12,448.84
West_Inner_Mongolia-Ev,2025.06.16.16,459.285004
West_Inner_Mongolia-Ev,2025.06.16.20,448.84
West_Inner_Mongolia-Ev,2025.07.22.00,598.088918
West_Inner_Mongolia-Ev,2025.07.22.04,596.1653180000001
West_Inner_Mongolia-Ev,2025.07.22.08,448.84
West_Inner_Mongolia-Ev,2025.07.22.12,484.66704999999996
West_Inner_Mongolia-Ev,2025.07.22.16,684.36635
West_Inner_Mongolia-Ev,2025.07.22.20,601.2092660000001
West_Inner_Mongolia-Ev,2025.08.19.00,615.7860380000001
West_Inner_Mongolia-Ev,2025.08.19.04,645.537718
West_Inner_Mongolia-Ev,2025.08.19.08,498.21239999999995
West_Inner_Mongolia-Ev,2025.08.19.12,448.84
West_Inner_Mongolia-Ev,2025.08.19.16,459.285004
West_Inner_Mongolia-Ev,2025.08.19.20,448.84
West_Inner_Mongolia-Ev,2025.09.20.00,617.3280379999999
West_Inner_Mongolia-Ev,2025.09.20.04,617.3249179999999
West_Inner_Mongolia-Ev,2025.09.20.08,448.84
West_Inner_Mongolia-Ev,2025.09.20.12,448.84
West_Inner_Mongolia-Ev,2025.09.20.16,715.5317899999999
West_Inner_Mongolia-Ev,2025.09.20.20,621.9872659999999
West_Inner_Mongolia-Ev,2025.10.26.00,657.23
West_Inner_Mongolia-Ev,2025.10.26.04,653.3828
West_Inner_Mongolia-Ev,2025.10.26.08,547.5848
West_Inner_Mongolia-Ev,2025.10.26.12,448.84
West_Inner_Mongolia-Ev,2025.10.26.16,500.834764
West_Inner_Mongolia-Ev,2025.10.26.20,448.84
West_Inner_Mongolia-Ev,2025.11.19.00,533.840678
West_Inner_Mongolia-Ev,2025.11.19.04,532.686518
West_Inner_Mongolia-Ev,2025.11.19.08,448.84
West_Inner_Mongolia-Ev,2025.11.19.12,484.66704999999996
West_Inner_Mongolia-Ev,2025.11.19.16,577.54243
West_Inner_Mongolia-Ev,2025.11.19.20,535.935106
West_Inner_Mongolia-Ev,2025.12.16.00,650.026118
West_Inner_Mongolia-Ev,2025.12.16.04,679.3930780000001
West_Inner_Mongolia-Ev,2025.12.16.08,468.58896
West_Inner_Mongolia-Ev,2025.12.16.12,448.84
West_Inner_Mongolia-Ev,2025.12.16.16,459.22744
West_Inner_Mongolia-Ev,2025.12.16.20,448.84
East_Inner_Mongolia-Ev,2025.01.22.00,880.5704759999999
East_Inner_Mongolia-Ev,2025.01.22.04,909.9374359999999
East_Inner_Mongolia-Ev,2025.01.22.08,804.0292219999999
East_Inner_Mongolia-Ev,2025.01.22.12,709.0523519999999
East_Inner_Mongolia-Ev,2025.01.22.16,571.7276919999999
East_Inner_Mongolia-Ev,2025.01.22.20,448.84
East_Inner_Mongolia-Ev,2025.02.08.00,712.9572599999999
East_Inner_Mongolia-Ev,2025.02.08.04,742.32422
East_Inner_Mongolia-Ev,2025.02.08.08,552.6797019999999
East_Inner_Mongolia-Ev,2025.02.08.12,667.5025919999999
East_Inner_Mongolia-Ev,2025.02.08.16,530.1779319999999
East_Inner_Mongolia-Ev,2025.02.08.20,448.84
East_Inner_Mongolia-Ev,2025.03.21.00,880.6946120000001
East_Inner_Mongolia-Ev,2025.03.21.04,878.3862920000001
East_Inner_Mongolia-Ev,2025.03.21.08,794.5397740000001
East_Inner_Mongolia-Ev,2025.03.21.12,705.6694540000001
East_Inner_Mongolia-Ev,2025.03.21.16,568.3447940000001
East_Inner_Mongolia-Ev,2025.03.21.20,448.84
East_Inner_Mongolia-Ev,2025.04.11.00,585.649638
East_Inner_Mongolia-Ev,2025.04.11.04,617.3249179999999
East_Inner_Mongolia-Ev,2025.04.11.08,448.84
East_Inner_Mongolia-Ev,2025.04.11.12,504.41601
East_Inner_Mongolia-Ev,2025.04.11.16,641.6285207786235
East_Inner_Mongolia-Ev,2025.04.11.20,558.5290007786235
East_Inner_Mongolia-Ev,2025.05.22.00,448.84
East_Inner_Mongolia-Ev,2025.05.22.04,480.13055999999995
East_Inner_Mongolia-Ev,2025.05.22.08,480.92244199999993
East_Inner_Mongolia-Ev,2025.05.22.12,526.6239719999999
East_Inner_Mongolia-Ev,2025.05.22.16,448.84
East_Inner_Mongolia-Ev,2025.05.22.20,449.35296
East_Inner_Mongolia-Ev,2025.06.16.00,747.360278
East_Inner_Mongolia-Ev,2025.06.16.04,775.188358
East_Inner_Mongolia-Ev,2025.06.16.08,712.50144
East_Inner_Mongolia-Ev,2025.06.16.12,673.00352
East_Inner_Mongolia-Ev,2025.06.16.16,531.93952
East_Inner_Mongolia-Ev,2025.06.16.20,448.84
East_Inner_Mongolia-Ev,2025.07.22.00,627.968838
East_Inner_Mongolia-Ev,2025.07.22.04,659.6441179999999
East_Inner_Mongolia-Ev,2025.07.22.08,448.84
East_Inner_Mongolia-Ev,2025.07.22.12,534.03945
East_Inner_Mongolia-Ev,2025.07.22.16,511.16463999999996
East_Inner_Mongolia-Ev,2025.07.22.20,448.84
East_Inner_Mongolia-Ev,2025.08.19.00,758.597308
East_Inner_Mongolia-Ev,2025.08.19.04,788.733708
East_Inner_Mongolia-Ev,2025.08.19.08,577.92959
East_Inner_Mongolia-Ev,2025.08.19.12,673.00352
East_Inner_Mongolia-Ev,2025.08.19.16,531.9395199999999
East_Inner_Mongolia-Ev,2025.08.19.20,448.84
East_Inner_Mongolia-Ev,2025.09.20.00,731.2471330454689
East_Inner_Mongolia-Ev,2025.09.20.04,762.9224130454689
East_Inner_Mongolia-Ev,2025.09.20.08,615.5970950454689
East_Inner_Mongolia-Ev,2025.09.20.12,561.6912
East_Inner_Mongolia-Ev,2025.09.20.16,448.84
East_Inner_Mongolia-Ev,2025.09.20.20,733.8119330454689
East_Inner_Mongolia-Ev,2025.10.26.00,631.046598
East_Inner_Mongolia-Ev,2025.10.26.04,659.6441179999999
East_Inner_Mongolia-Ev,2025.10.26.08,448.84
East_Inner_Mongolia-Ev,2025.10.26.12,462.9464
East_Inner_Mongolia-Ev,2025.10.26.16,448.84
East_Inner_Mongolia-Ev,2025.10.26.20,448.84
East_Inner_Mongolia-Ev,2025.11.19.00,876.5909320000001
East_Inner_Mongolia-Ev,2025.11.19.04,907.8814920000001
East_Inner_Mongolia-Ev,2025.11.19.08,718.236974
East_Inner_Mongolia-Ev,2025.11.19.12,649.677232
East_Inner_Mongolia-Ev,2025.11.19.16,540.565372
East_Inner_Mongolia-Ev,2025.11.19.20,448.84
East_Inner_Mongolia-Ev,2025.12.16.00,663.679328
East_Inner_Mongolia-Ev,2025.12.16.04,693.431008
East_Inner_Mongolia-Ev,2025.12.16.08,482.62689
East_Inner_Mongolia-Ev,2025.12.16.12,557.95186
East_Inner_Mongolia-Ev,2025.12.16.16,448.84
East_Inner_Mongolia-Ev,2025.12.16.20,448.84
Heilongjiang-Ev,2025.01.22.00,1148.0248272
Heilongjiang-Ev,2025.01.22.04,1188.8372431999999
Heilongjiang-Ev,2025.01.22.08,1189.8700984
Heilongjiang-Ev,2025.01.22.12,1210.8408224
Heilongjiang-Ev,2025.01.22.16,816.0246424
Heilongjiang-Ev,2025.01.22.20,585.424
Heilongjiang-Ev,2025.02.08.00,1142.6723791999998
Heilongjiang-Ev,2025.02.08.04,1181.9794191999997
Heilongjiang-Ev,2025.02.08.08,907.0266743999997
Heilongjiang-Ev,2025.02.08.12,1056.7906783999997
Heilongjiang-Ev,2025.02.08.16,698.7725783999997
Heilongjiang-Ev,2025.02.08.20,585.424
Heilongjiang-Ev,2025.03.21.00,1142.6723792
Heilongjiang-Ev,2025.03.21.04,1129.4150192
Heilongjiang-Ev,2025.03.21.08,1047.6521943999999
Heilongjiang-Ev,2025.03.21.12,1009.0142103999999
Heilongjiang-Ev,2025.03.21.16,797.280364
Heilongjiang-Ev,2025.03.21.20,585.424
Heilongjiang-Ev,2025.04.11.00,1148.6938832
Heilongjiang-Ev,2025.04.11.04,1136.9418992
Heilongjiang-Ev,2025.04.11.08,972.3833944
Heilongjiang-Ev,2025.04.11.12,1096.3887424
Heilongjiang-Ev,2025.04.11.16,919.2158199999999
Heilongjiang-Ev,2025.04.11.20,585.424
Heilongjiang-Ev,2025.05.22.00,861.8821207999999
Heilongjiang-Ev,2025.05.22.04,860.3767448
Heilongjiang-Ev,2025.05.22.08,585.424
Heilongjiang-Ev,2025.05.22.12,722.308676
Heilongjiang-Ev,2025.05.22.16,986.4938008
Heilongjiang-Ev,2025.05.22.20,864.5583448
Heilongjiang-Ev,2025.06.16.00,736.2668568
Heilongjiang-Ev,2025.06.16.04,777.5810648
Heilongjiang-Ev,2025.06.16.08,585.424
Heilongjiang-Ev,2025.06.16.12,585.424
Heilongjiang-Ev,2025.06.16.16,793.8056728
Heilongjiang-Ev,2025.06.16.20,739.6121368
Heilongjiang-Ev,2025.07.22.00,857.897056
Heilongjiang-Ev,2025.07.22.04,855.388096
Heilongjiang-Ev,2025.07.22.08,855.388096
Heilongjiang-Ev,2025.07.22.12,778.112128
Heilongjiang-Ev,2025.07.22.16,612.520768
Heilongjiang-Ev,2025.07.22.20,585.424
Heilongjiang-Ev,2025.08.19.00,1033.1553528000682
Heilongjiang-Ev,2025.08.19.04,1017.3890328000682
Heilongjiang-Ev,2025.08.19.08,797.6334080000681
Heilongjiang-Ev,2025.08.19.12,844.3627880000681
Heilongjiang-Ev,2025.08.19.16,824.377132
Heilongjiang-Ev,2025.08.19.20,585.424
Heilongjiang-Ev,2025.09.20.00,965.5394281294502
Heilongjiang-Ev,2025.09.20.04,962.5286761294502
Heilongjiang-Ev,2025.09.20.08,934.9301161294502
Heilongjiang-Ev,2025.09.20.12,831.8954921294502
Heilongjiang-Ev,2025.09.20.16,666.3041321294502
Heilongjiang-Ev,2025.09.20.20,585.424
Heilongjiang-Ev,2025.10.26.00,806.1832088000001
Heilongjiang-Ev,2025.10.26.04,805.1796248
Heilongjiang-Ev,2025.10.26.08,585.424
Heilongjiang-Ev,2025.10.26.12,654.1695039962019
Heilongjiang-Ev,2025.10.26.16,598.9723839962019
Heilongjiang-Ev,2025.10.26.20,585.4239999962018
Heilongjiang-Ev,2025.11.19.00,1147.3557712
Heilongjiang-Ev,2025.11.19.04,1184.6556432
Heilongjiang-Ev,2025.11.19.08,1130.4913784
Heilongjiang-Ev,2025.11.19.12,1267.3760544000002
Heilongjiang-Ev,2025.11.19.16,872.5598744000001
Heilongjiang-Ev,2025.11.19.20,585.424
Heilongjiang-Ev,2025.12.16.00,1145.3486032
Heilongjiang-Ev,2025.12.16.04,1182.1466832
Heilongjiang-Ev,2025.12.16.08,1155.570268
Heilongjiang-Ev,2025.12.16.12,1176.540992
Heilongjiang-Ev,2025.12.16.16,892.1190519999999
Heilongjiang-Ev,2025.12.16.20,585.424
Jilin-Ev,2025.01.22.00,2000.3785380000002
Jilin-Ev,2025.01.22.04,2068.1132580000003
Jilin-Ev,2025.01.22.08,2069.9161110000005
Jilin-Ev,2025.01.22.12,2151.4824360000002
Jilin-Ev,2025.01.22.16,1420.3654560000002
Jilin-Ev,2025.01.22.20,1021.8600000000001
Jilin-Ev,2025.02.08.00,2001.546378
Jilin-Ev,2025.02.08.04,2068.405218
Jilin-Ev,2025.02.08.08,1636.6474709999998
Jilin-Ev,2025.02.08.12,1763.1756359999997
Jilin-Ev,2025.02.08.16,1192.6366559999997
Jilin-Ev,2025.02.08.20,1021.8600000000001
Jilin-Ev,2025.03.21.00,1984.079988
Jilin-Ev,2025.03.21.04,1964.888268
Jilin-Ev,2025.03.21.08,1819.953966
Jilin-Ev,2025.03.21.12,1737.4282560000001
Jilin-Ev,2025.03.21.16,1327.467276
Jilin-Ev,2025.03.21.20,1021.8600000000001
Jilin-Ev,2025.04.11.00,1841.09976
Jilin-Ev,2025.04.11.04,1841.09976
Jilin-Ev,2025.04.11.08,1455.7125600000002
Jilin-Ev,2025.04.11.12,1253.3842800000002
Jilin-Ev,2025.04.11.16,1092.8062800000002
Jilin-Ev,2025.04.11.20,1021.8600000000001
Jilin-Ev,2025.05.22.00,1075.28868
Jilin-Ev,2025.05.22.04,1070.0334
Jilin-Ev,2025.05.22.08,1021.8600000000001
Jilin-Ev,2025.05.22.12,1021.8600000000001
Jilin-Ev,2025.05.22.16,1021.8600000000001
Jilin-Ev,2025.05.22.20,1021.8600000000001
Jilin-Ev,2025.06.16.00,1638.77148
Jilin-Ev,2025.06.16.04,1635.2679600000001
Jilin-Ev,2025.06.16.08,1298.0541600000001
Jilin-Ev,2025.06.16.12,1118.2068000000002
Jilin-Ev,2025.06.16.16,1021.8600000000001
Jilin-Ev,2025.06.16.20,1534.2626006850262
Jilin-Ev,2025.07.22.00,1434.10752
Jilin-Ev,2025.07.22.04,1503.594
Jilin-Ev,2025.07.22.08,1021.8600000000001
Jilin-Ev,2025.07.22.12,1021.8600000000001
Jilin-Ev,2025.07.22.16,1021.8600000000001
Jilin-Ev,2025.07.22.20,1021.8600000000001
Jilin-Ev,2025.08.19.00,1244.8663470000001
Jilin-Ev,2025.08.19.04,1309.0975470000003
Jilin-Ev,2025.08.19.08,1021.8600000000001
Jilin-Ev,2025.08.19.12,1170.8690850000003
Jilin-Ev,2025.08.19.16,1106.6378850000003
Jilin-Ev,2025.08.19.20,1249.5377070000002
Jilin-Ev,2025.09.20.00,1334.84112
Jilin-Ev,2025.09.20.04,1326.9582
Jilin-Ev,2025.09.20.08,1182.438
Jilin-Ev,2025.09.20.12,1182.438
Jilin-Ev,2025.09.20.16,1021.8600000000001
Jilin-Ev,2025.09.20.20,1021.8600000000001
Jilin-Ev,2025.10.26.00,1252.5084
Jilin-Ev,2025.10.26.04,1249.88076
Jilin-Ev,2025.10.26.08,1249.88076
Jilin-Ev,2025.10.26.12,1182.438
Jilin-Ev,2025.10.26.16,1021.8600000000001
Jilin-Ev,2025.10.26.20,1021.8600000000001
Jilin-Ev,2025.11.19.00,1995.707178
Jilin-Ev,2025.11.19.04,2061.690138
Jilin-Ev,2025.11.19.08,1726.279191
Jilin-Ev,2025.11.19.12,1785.3645960000001
Jilin-Ev,2025.11.19.16,1118.478816
Jilin-Ev,2025.11.19.20,1021.8600000000001
Jilin-Ev,2025.12.16.00,2006.162838
Jilin-Ev,2025.12.16.04,2076.525198
Jilin-Ev,2025.12.16.08,1885.634451
Jilin-Ev,2025.12.16.12,1967.200776
Jilin-Ev,2025.12.16.16,1493.0085960000001
Jilin-Ev,2025.12.16.20,1021.8600000000001
Liaoning-Ev,2025.01.22.00,3521.5044578
Liaoning-Ev,2025.01.22.04,3640.3988898000002
Liaoning-Ev,2025.01.22.08,2797.9780291
Liaoning-Ev,2025.01.22.12,2901.6903596
Liaoning-Ev,2025.01.22.16,2084.239892
Liaoning-Ev,2025.01.22.20,1793.6660000000002
Liaoning-Ev,2025.02.08.00,3509.2050338
Liaoning-Ev,2025.02.08.04,3628.0994658
Liaoning-Ev,2025.02.08.08,3462.1469251
Liaoning-Ev,2025.02.08.12,3881.5444715999997
Liaoning-Ev,2025.02.08.16,2001.2187800000002
Liaoning-Ev,2025.02.08.20,1793.6660000000002
Liaoning-Ev,2025.03.21.00,3501.0054178000005
Liaoning-Ev,2025.03.21.04,3622.9747058000003
Liaoning-Ev,2025.03.21.08,2949.6709251
Liaoning-Ev,2025.03.21.12,2673.4463611
Liaoning-Ev,2025.03.21.16,2125.7504480000002
Liaoning-Ev,2025.03.21.20,1793.6660000000002
Liaoning-Ev,2025.04.11.00,2265.14392
Liaoning-Ev,2025.04.11.04,2385.57578
Liaoning-Ev,2025.04.11.08,1793.6660000000002
Liaoning-Ev,2025.04.11.12,1793.6660000000002
Liaoning-Ev,2025.04.11.16,2638.738924
Liaoning-Ev,2025.04.11.20,2265.14392
Liaoning-Ev,2025.05.22.00,2528.044108
Liaoning-Ev,2025.05.22.04,2639.2514
Liaoning-Ev,2025.05.22.08,1793.6660000000002
Liaoning-Ev,2025.05.22.12,2134.1422425
Liaoning-Ev,2025.05.22.16,2532.143916
Liaoning-Ev,2025.05.22.20,2532.143916
Liaoning-Ev,2025.06.16.00,2097.4745847000004
Liaoning-Ev,2025.06.16.04,2213.2941607000002
Liaoning-Ev,2025.06.16.08,1793.6660000000002
Liaoning-Ev,2025.06.16.12,1793.6660000000002
Liaoning-Ev,2025.06.16.16,1793.6660000000002
Liaoning-Ev,2025.06.16.20,1793.6660000000002
Liaoning-Ev,2025.07.22.00,1917.5955087000002
Liaoning-Ev,2025.07.22.04,2044.1770807000003
Liaoning-Ev,2025.07.22.08,1793.6660000000002
Liaoning-Ev,2025.07.22.12,2015.7602865000003
Liaoning-Ev,2025.07.22.16,1793.6660000000002
Liaoning-Ev,2025.07.22.20,1793.6660000000002
Liaoning-Ev,2025.08.19.00,2963.648708
Liaoning-Ev,2025.08.19.04,2955.961568
Liaoning-Ev,2025.08.19.08,2786.844488
Liaoning-Ev,2025.08.19.12,2550.0805760000003
Liaoning-Ev,2025.08.19.16,2042.729336
Liaoning-Ev,2025.08.19.20,1793.6660000000002
Liaoning-Ev,2025.09.20.00,1793.6660000000002
Liaoning-Ev,2025.09.20.04,1909.4855760000003
Liaoning-Ev,2025.09.20.08,1828.0915753000002
Liaoning-Ev,2025.09.20.12,1793.6660000000002
Liaoning-Ev,2025.09.20.16,1793.6660000000002
Liaoning-Ev,2025.09.20.20,1793.6660000000002
Liaoning-Ev,2025.10.26.00,3186.575768
Liaoning-Ev,2025.10.26.04,3185.03834
Liaoning-Ev,2025.10.26.08,2677.6871
Liaoning-Ev,2025.10.26.12,2283.0805800000003
Liaoning-Ev,2025.10.26.16,2001.2187800000002
Liaoning-Ev,2025.10.26.20,1793.6660000000002
Liaoning-Ev,2025.11.19.00,3503.0553218000005
Liaoning-Ev,2025.11.19.04,3628.0994658000004
Liaoning-Ev,2025.11.19.08,2954.7956851000004
Liaoning-Ev,2025.11.19.12,3295.2719276000003
Liaoning-Ev,2025.11.19.16,2001.2187800000002
Liaoning-Ev,2025.11.19.20,1793.6660000000002
Liaoning-Ev,2025.12.16.00,5416.6409382
Liaoning-Ev,2025.12.16.04,5537.0727982
Liaoning-Ev,2025.12.16.08,4948.3275575
Liaoning-Ev,2025.12.16.12,5091.50054
Liaoning-Ev,2025.12.16.16,1793.6660000000002
Liaoning-Ev,2025.12.16.20,3697.0020964000005
Gansu-Ev,2025.01.22.00,1091.069448
Gansu-Ev,2025.01.22.04,1086.925272
Gansu-Ev,2025.01.22.08,858.995592
Gansu-Ev,2025.01.22.12,805.812
Gansu-Ev,2025.01.22.16,1112.481024
Gansu-Ev,2025.01.22.20,1093.832232
Gansu-Ev,2025.02.08.00,867.744408
Gansu-Ev,2025.02.08.04,861.528144
Gansu-Ev,2025.02.08.08,823.539864
Gansu-Ev,2025.02.08.12,805.812
Gansu-Ev,2025.02.08.16,1042.9509600000001
Gansu-Ev,2025.02.08.20,875.111832
Gansu-Ev,2025.03.21.00,1239.108624
Gansu-Ev,2025.03.21.04,1236.34584
Gansu-Ev,2025.03.21.08,894.45132
Gansu-Ev,2025.03.21.12,805.812
Gansu-Ev,2025.03.21.16,805.812
Gansu-Ev,2025.03.21.20,1240.029552
Gansu-Ev,2025.04.11.00,1073.571816
Gansu-Ev,2025.04.11.04,1066.6648559999999
Gansu-Ev,2025.04.11.08,876.723456
Gansu-Ev,2025.04.11.12,805.812
Gansu-Ev,2025.04.11.16,1269.269016
Gansu-Ev,2025.04.11.20,1082.781096
Gansu-Ev,2025.05.22.00,1093.5617094
Gansu-Ev,2025.05.22.04,1146.2848374
Gansu-Ev,2025.05.22.08,805.812
Gansu-Ev,2025.05.22.12,805.812
Gansu-Ev,2025.05.22.16,1168.1568774
Gansu-Ev,2025.05.22.20,1093.5617094
Gansu-Ev,2025.06.16.00,805.812
Gansu-Ev,2025.06.16.04,856.46304
Gansu-Ev,2025.06.16.08,857.8847226
Gansu-Ev,2025.06.16.12,1046.3008356
Gansu-Ev,2025.06.16.16,1568.3545320039998
Gansu-Ev,2025.06.16.20,805.812
Gansu-Ev,2025.07.22.00,882.682767
Gansu-Ev,2025.07.22.04,844.704951
Gansu-Ev,2025.07.22.08,805.812
Gansu-Ev,2025.07.22.12,923.316657
Gansu-Ev,2025.07.22.16,2102.852751
Gansu-Ev,2025.07.22.20,1396.256595
Gansu-Ev,2025.08.19.00,1183.84248
Gansu-Ev,2025.08.19.04,1145.173968
Gansu-Ev,2025.08.19.08,841.267728
Gansu-Ev,2025.08.19.12,805.812
Gansu-Ev,2025.08.19.16,2101.3838108743516
Gansu-Ev,2025.08.19.20,1413.4364468743518
Gansu-Ev,2025.09.20.00,1153.9227839999999
Gansu-Ev,2025.09.20.04,1147.70652
Gansu-Ev,2025.09.20.08,805.812
Gansu-Ev,2025.09.20.12,805.812
Gansu-Ev,2025.09.20.16,1269.4992479999999
Gansu-Ev,2025.09.20.20,1157.6064959999999
Gansu-Ev,2025.10.26.00,1089.4175334
