GEN_TPS_1,GEN_TPS_2,DispatchGen
Tianjin-Hydro_Nonpumped-2022,2025.03.21.16,0.48507463318278
Tianjin-Hydro_Nonpumped-2022,2025.03.21.20,0.48507463318278
Tianjin-Hydro_Nonpumped-2022,2025.04.11.00,0.447761197576296
Tianjin-Hydro_Nonpumped-2022,2025.04.11.04,0.447761197576296
Tianjin-Hydro_Nonpumped-2022,2025.04.11.08,0.447761197576296
Tianjin-Hydro_Nonpumped-2022,2025.04.11.12,0.447761197576296
Tianjin-Hydro_Nonpumped-2022,2025.04.11.16,0.447761197576296
Tianjin-Hydro_Nonpumped-2022,2025.04.11.20,3.134328383034097
Tianjin-Hydro_Nonpumped-2022,2025.05.22.00,0.410447761969816
Tianjin-Hydro_Nonpumped-2022,2025.05.22.04,0.410447761969816
Tianjin-Hydro_Nonpumped-2022,2025.05.22.08,0.410447761969816
Tianjin-Hydro_Nonpumped-2022,2025.05.22.12,0.410447761969816
Tianjin-Hydro_Nonpumped-2022,2025.05.22.16,0.410447761969816
Tianjin-Hydro_Nonpumped-2022,2025.05.22.20,2.873134333788713
Tianjin-Hydro_Nonpumped-2022,2025.06.16.00,0.6716417963644481
Tianjin-Hydro_Nonpumped-2022,2025.06.16.04,0.6716417963644481
Tianjin-Hydro_Nonpumped-2022,2025.06.16.08,0.6716417963644481
Tianjin-Hydro_Nonpumped-2022,2025.06.16.12,4.70149257455111
Tianjin-Hydro_Nonpumped-2022,2025.06.16.16,0.6716417963644481
Tianjin-Hydro_Nonpumped-2022,2025.06.16.20,0.6716417963644481
Tianjin-Hydro_Nonpumped-2022,2025.07.22.00,1.9776119386361122
Tianjin-Hydro_Nonpumped-2022,2025.07.22.04,1.9776119386361122
Tianjin-Hydro_Nonpumped-2022,2025.07.22.08,9.500000000000002
Tianjin-Hydro_Nonpumped-2022,2025.07.22.12,1.9776119386361122
Tianjin-Hydro_Nonpumped-2022,2025.07.22.16,1.9776119386361122
Tianjin-Hydro_Nonpumped-2022,2025.07.22.20,6.320895509088869
Tianjin-Hydro_Nonpumped-2022,2025.08.19.00,9.379999999999985
Tianjin-Hydro_Nonpumped-2022,2025.08.19.04,9.500000000000004
Tianjin-Hydro_Nonpumped-2022,2025.08.19.08,9.500000000000004
Tianjin-Hydro_Nonpumped-2022,2025.08.19.12,9.500000000000004
Tianjin-Hydro_Nonpumped-2022,2025.08.19.16,9.500000000000004
Tianjin-Hydro_Nonpumped-2022,2025.08.19.20,9.500000000000004
Tianjin-Hydro_Nonpumped-2022,2025.09.20.00,1.9776119386361122
Tianjin-Hydro_Nonpumped-2022,2025.09.20.04,1.9776119386361122
Tianjin-Hydro_Nonpumped-2022,2025.09.20.08,9.500000000000002
Tianjin-Hydro_Nonpumped-2022,2025.09.20.12,6.320895509088869
Tianjin-Hydro_Nonpumped-2022,2025.09.20.16,1.9776119386361122
Tianjin-Hydro_Nonpumped-2022,2025.09.20.20,1.9776119386361122
Tianjin-Hydro_Nonpumped-2022,2025.10.26.00,1.1567164146964801
Tianjin-Hydro_Nonpumped-2022,2025.10.26.04,1.1567164146964801
Tianjin-Hydro_Nonpumped-2022,2025.10.26.08,1.1567164146964801
Tianjin-Hydro_Nonpumped-2022,2025.10.26.12,8.097014902875365
Tianjin-Hydro_Nonpumped-2022,2025.10.26.16,1.1567164146964801
Tianjin-Hydro_Nonpumped-2022,2025.10.26.20,1.1567164146964801
Tianjin-Hydro_Nonpumped-2022,2025.11.19.00,0.858208959546112
Tianjin-Hydro_Nonpumped-2022,2025.11.19.04,0.858208959546112
Tianjin-Hydro_Nonpumped-2022,2025.11.19.08,0.858208959546112
Tianjin-Hydro_Nonpumped-2022,2025.11.19.12,0.858208959546112
Tianjin-Hydro_Nonpumped-2022,2025.11.19.16,6.007462716822785
Tianjin-Hydro_Nonpumped-2022,2025.11.19.20,0.858208959546112
Tianjin-Hydro_Nonpumped-2022,2025.12.16.00,0.6716417963644481
Tianjin-Hydro_Nonpumped-2022,2025.12.16.04,0.6716417963644481
Tianjin-Hydro_Nonpumped-2022,2025.12.16.08,0.6716417963644481
Tianjin-Hydro_Nonpumped-2022,2025.12.16.12,0.6716417963644481
Tianjin-Hydro_Nonpumped-2022,2025.12.16.16,4.70149257455111
Tianjin-Hydro_Nonpumped-2022,2025.12.16.20,0.6716417963644481
Tianjin-PV-2022,2025.01.22.00,0.0
Tianjin-PV-2022,2025.01.22.04,0.0
Tianjin-PV-2022,2025.01.22.08,197.1218403
Tianjin-PV-2022,2025.01.22.12,447.54210270000004
Tianjin-PV-2022,2025.01.22.16,70.21036638000001
Tianjin-PV-2022,2025.01.22.20,0.0
Tianjin-PV-2022,2025.02.08.00,0.0
Tianjin-PV-2022,2025.02.08.04,0.0
Tianjin-PV-2022,2025.02.08.08,21.725931150000005
Tianjin-PV-2022,2025.02.08.12,199.35184500000003
Tianjin-PV-2022,2025.02.08.16,58.68909585000001
Tianjin-PV-2022,2025.02.08.20,0.0
Tianjin-PV-2022,2025.03.21.00,0.0
Tianjin-PV-2022,2025.03.21.04,0.0
Tianjin-PV-2022,2025.03.21.08,107.84452140000002
Tianjin-PV-2022,2025.03.21.12,220.95383310000005
Tianjin-PV-2022,2025.03.21.16,65.16716976000001
Tianjin-PV-2022,2025.03.21.20,0.0
Tianjin-PV-2022,2025.04.11.00,0.0
Tianjin-PV-2022,2025.04.11.04,0.0
Tianjin-PV-2022,2025.04.11.08,368.3155707000001
Tianjin-PV-2022,2025.04.11.12,596.8422999000001
Tianjin-PV-2022,2025.04.11.16,74.9901537
Tianjin-PV-2022,2025.04.11.20,0.0
Tianjin-PV-2022,2025.05.22.00,0.0
Tianjin-PV-2022,2025.05.22.04,0.0
Tianjin-PV-2022,2025.05.22.08,384.4247715000001
Tianjin-PV-2022,2025.05.22.12,664.0858917000002
Tianjin-PV-2022,2025.05.22.16,266.33493810000004
Tianjin-PV-2022,2025.05.22.20,0.0
Tianjin-PV-2022,2025.06.16.00,0.0
Tianjin-PV-2022,2025.06.16.04,0.0
Tianjin-PV-2022,2025.06.16.08,385.3061982000001
Tianjin-PV-2022,2025.06.16.12,566.2276389000001
Tianjin-PV-2022,2025.06.16.16,228.98902950000007
Tianjin-PV-2022,2025.06.16.20,0.0
Tianjin-PV-2022,2025.07.22.00,0.0
Tianjin-PV-2022,2025.07.22.04,0.0
Tianjin-PV-2022,2025.07.22.08,126.36563940000002
Tianjin-PV-2022,2025.07.22.12,614.3267592000002
Tianjin-PV-2022,2025.07.22.16,258.67423890000003
Tianjin-PV-2022,2025.07.22.20,0.0
Tianjin-PV-2022,2025.08.19.00,0.0
Tianjin-PV-2022,2025.08.19.04,0.0
Tianjin-PV-2022,2025.08.19.08,367.0611021
Tianjin-PV-2022,2025.08.19.12,693.7012467000002
Tianjin-PV-2022,2025.08.19.16,262.5535836000001
Tianjin-PV-2022,2025.08.19.20,0.0
Tianjin-PV-2022,2025.09.20.00,0.0
Tianjin-PV-2022,2025.09.20.04,0.0
Tianjin-PV-2022,2025.09.20.08,28.441461510000003
Tianjin-PV-2022,2025.09.20.12,72.70649694000001
Tianjin-PV-2022,2025.09.20.16,15.073366770000002
Tianjin-PV-2022,2025.09.20.20,0.0
Tianjin-PV-2022,2025.10.26.00,0.0
Tianjin-PV-2022,2025.10.26.04,0.0
Tianjin-PV-2022,2025.10.26.08,230.47537590000005
Tianjin-PV-2022,2025.10.26.12,486.14636070000006
Tianjin-PV-2022,2025.10.26.16,20.825391510000003
Tianjin-PV-2022,2025.10.26.20,0.0
Tianjin-PV-2022,2025.11.19.00,0.0
Tianjin-PV-2022,2025.11.19.04,0.0
Tianjin-PV-2022,2025.11.19.08,114.2250417
Tianjin-PV-2022,2025.11.19.12,171.29705670000004
Tianjin-PV-2022,2025.11.19.16,3.4398538020000005
Tianjin-PV-2022,2025.11.19.20,0.0
Tianjin-PV-2022,2025.12.16.00,0.0
Tianjin-PV-2022,2025.12.16.04,0.0
Tianjin-PV-2022,2025.12.16.08,188.22413610000004
Tianjin-PV-2022,2025.12.16.12,674.9991864000001
Tianjin-PV-2022,2025.12.16.16,18.483862320000004
Tianjin-PV-2022,2025.12.16.20,0.0
Tianjin-Wind-2022,2025.01.22.00,129.53507393750002
Tianjin-Wind-2022,2025.01.22.04,125.30409972500001
Tianjin-Wind-2022,2025.01.22.08,85.26405162625001
Tianjin-Wind-2022,2025.01.22.12,72.24435050000001
Tianjin-Wind-2022,2025.01.22.16,94.31319100000002
Tianjin-Wind-2022,2025.01.22.20,96.0063125
Tianjin-Wind-2022,2025.02.08.00,219.17196708750004
Tianjin-Wind-2022,2025.02.08.04,107.03615002500003
Tianjin-Wind-2022,2025.02.08.08,107.47639358750001
Tianjin-Wind-2022,2025.02.08.12,55.43647830000001
Tianjin-Wind-2022,2025.02.08.16,98.02683240000002
Tianjin-Wind-2022,2025.02.08.20,418.4816580000001
Tianjin-Wind-2022,2025.03.21.00,142.74280711250003
Tianjin-Wind-2022,2025.03.21.04,60.085386375000006
Tianjin-Wind-2022,2025.03.21.08,16.150375500000003
Tianjin-Wind-2022,2025.03.21.12,20.139300125000002
Tianjin-Wind-2022,2025.03.21.16,79.76037475000001
Tianjin-Wind-2022,2025.03.21.20,39.196864000000005
Tianjin-Wind-2022,2025.04.11.00,166.74333725000002
Tianjin-Wind-2022,2025.04.11.04,163.86101637500002
Tianjin-Wind-2022,2025.04.11.08,89.53408380000002
Tianjin-Wind-2022,2025.04.11.12,98.35920430000002
Tianjin-Wind-2022,2025.04.11.16,170.09529862500003
Tianjin-Wind-2022,2025.04.11.20,33.783564500000004
Tianjin-Wind-2022,2025.05.22.00,93.15552006250002
Tianjin-Wind-2022,2025.05.22.04,25.084380125000006
Tianjin-Wind-2022,2025.05.22.08,20.002351250000004
Tianjin-Wind-2022,2025.05.22.12,94.79100225
Tianjin-Wind-2022,2025.05.22.16,148.79145347500003
Tianjin-Wind-2022,2025.05.22.20,127.13370827500002
Tianjin-Wind-2022,2025.06.16.00,8.002448536250002
Tianjin-Wind-2022,2025.06.16.04,8.696786437500002
Tianjin-Wind-2022,2025.06.16.08,8.817606962500001
Tianjin-Wind-2022,2025.06.16.12,59.37000168750001
Tianjin-Wind-2022,2025.06.16.16,192.83165387500006
Tianjin-Wind-2022,2025.06.16.20,115.36660621500002
Tianjin-Wind-2022,2025.07.22.00,16.6620953625
Tianjin-Wind-2022,2025.07.22.04,39.112918425000004
Tianjin-Wind-2022,2025.07.22.08,53.225775312500005
Tianjin-Wind-2022,2025.07.22.12,2.3698105812500003
Tianjin-Wind-2022,2025.07.22.16,21.993190012500005
Tianjin-Wind-2022,2025.07.22.20,9.46994365625
Tianjin-Wind-2022,2025.08.19.00,8.282003642500001
Tianjin-Wind-2022,2025.08.19.04,6.0352001500000005
Tianjin-Wind-2022,2025.08.19.08,6.116783312500002
Tianjin-Wind-2022,2025.08.19.12,2.8307030500000003
Tianjin-Wind-2022,2025.08.19.16,63.804889400000015
Tianjin-Wind-2022,2025.08.19.20,58.489798762500016
Tianjin-Wind-2022,2025.09.20.00,19.466456625000003
Tianjin-Wind-2022,2025.09.20.04,18.309052125000004
Tianjin-Wind-2022,2025.09.20.08,234.81101350000003
Tianjin-Wind-2022,2025.09.20.12,32.062023
Tianjin-Wind-2022,2025.09.20.16,29.361945375000005
Tianjin-Wind-2022,2025.09.20.20,32.548907335
Tianjin-Wind-2022,2025.10.26.00,52.411808750000006
Tianjin-Wind-2022,2025.10.26.04,49.56501287500001
Tianjin-Wind-2022,2025.10.26.08,19.025591375
Tianjin-Wind-2022,2025.10.26.12,14.872487962500003
Tianjin-Wind-2022,2025.10.26.16,17.706548125
Tianjin-Wind-2022,2025.10.26.20,43.55414735000001
Tianjin-Wind-2022,2025.11.19.00,0.0
Tianjin-Wind-2022,2025.11.19.04,0.0
Tianjin-Wind-2022,2025.11.19.08,80.60290341250003
Tianjin-Wind-2022,2025.11.19.12,259.94743775000006
Tianjin-Wind-2022,2025.11.19.16,290.38650112500005
Tianjin-Wind-2022,2025.11.19.20,426.7150030500001
Tianjin-Wind-2022,2025.12.16.00,74.37709387500001
Tianjin-Wind-2022,2025.12.16.04,78.0150315
Tianjin-Wind-2022,2025.12.16.08,75.03110912500001
Tianjin-Wind-2022,2025.12.16.12,67.47369825000001
Tianjin-Wind-2022,2025.12.16.16,83.25496900000002
Tianjin-Wind-2022,2025.12.16.20,98.83960887500002
Tibet-Central_PV-2022,2025.01.22.00,0.0
Tibet-Central_PV-2022,2025.01.22.04,0.0
Tibet-Central_PV-2022,2025.01.22.08,2.2628365760000007
Tibet-Central_PV-2022,2025.01.22.12,470.3245185587522
Tibet-Central_PV-2022,2025.01.22.16,433.74952330073654
Tibet-Central_PV-2022,2025.01.22.20,0.0
Tibet-Central_PV-2022,2025.02.08.00,0.0
Tibet-Central_PV-2022,2025.02.08.04,0.0
Tibet-Central_PV-2022,2025.02.08.08,14.477367520000003
Tibet-Central_PV-2022,2025.02.08.12,960.5485120000001
Tibet-Central_PV-2022,2025.02.08.16,938.2034816000001
Tibet-Central_PV-2022,2025.02.08.20,23.072403200000007
Tibet-Central_PV-2022,2025.03.21.00,0.0
Tibet-Central_PV-2022,2025.03.21.04,0.0
Tibet-Central_PV-2022,2025.03.21.08,124.56054809331113
Tibet-Central_PV-2022,2025.03.21.12,209.23778048517923
Tibet-Central_PV-2022,2025.03.21.16,1241.4469760000004
Tibet-Central_PV-2022,2025.03.21.20,226.65903321600007
Tibet-Central_PV-2022,2025.04.11.00,0.0
Tibet-Central_PV-2022,2025.04.11.04,0.0
Tibet-Central_PV-2022,2025.04.11.08,0.0
Tibet-Central_PV-2022,2025.04.11.12,1257.0399072000005
Tibet-Central_PV-2022,2025.04.11.16,1171.0854848000004
Tibet-Central_PV-2022,2025.04.11.20,386.33299936000014
Tibet-Central_PV-2022,2025.05.22.00,0.0
Tibet-Central_PV-2022,2025.05.22.04,0.0
Tibet-Central_PV-2022,2025.05.22.08,763.7950812800001
Tibet-Central_PV-2022,2025.05.22.12,668.4555512433813
Tibet-Central_PV-2022,2025.05.22.16,0.0
Tibet-Central_PV-2022,2025.05.22.20,329.2879657689899
Tibet-Central_PV-2022,2025.06.16.00,0.0
Tibet-Central_PV-2022,2025.06.16.04,0.0
Tibet-Central_PV-2022,2025.06.16.08,54.89096470979488
Tibet-Central_PV-2022,2025.06.16.12,0.0
Tibet-Central_PV-2022,2025.06.16.16,1213.8437696
Tibet-Central_PV-2022,2025.06.16.20,0.0
Tibet-Central_PV-2022,2025.07.22.00,0.0
Tibet-Central_PV-2022,2025.07.22.04,0.0
Tibet-Central_PV-2022,2025.07.22.08,0.0
Tibet-Central_PV-2022,2025.07.22.12,0.0
Tibet-Central_PV-2022,2025.07.22.16,0.0
Tibet-Central_PV-2022,2025.07.22.20,0.0
Tibet-Central_PV-2022,2025.08.19.00,0.0
Tibet-Central_PV-2022,2025.08.19.04,0.0
Tibet-Central_PV-2022,2025.08.19.08,0.0
Tibet-Central_PV-2022,2025.08.19.12,0.0
Tibet-Central_PV-2022,2025.08.19.16,0.0
Tibet-Central_PV-2022,2025.08.19.20,0.0
Tibet-Central_PV-2022,2025.09.20.00,0.0
Tibet-Central_PV-2022,2025.09.20.04,0.0
Tibet-Central_PV-2022,2025.09.20.08,0.0
Tibet-Central_PV-2022,2025.09.20.12,0.0
Tibet-Central_PV-2022,2025.09.20.16,0.0
Tibet-Central_PV-2022,2025.09.20.20,0.0
Tibet-Central_PV-2022,2025.10.26.00,0.0
Tibet-Central_PV-2022,2025.10.26.04,0.0
Tibet-Central_PV-2022,2025.10.26.08,0.0
Tibet-Central_PV-2022,2025.10.26.12,0.0
Tibet-Central_PV-2022,2025.10.26.16,0.0
Tibet-Central_PV-2022,2025.10.26.20,0.0
Tibet-Central_PV-2022,2025.11.19.00,0.0
Tibet-Central_PV-2022,2025.11.19.04,0.0
Tibet-Central_PV-2022,2025.11.19.08,165.17695040000004
Tibet-Central_PV-2022,2025.11.19.12,596.717615532472
Tibet-Central_PV-2022,2025.11.19.16,425.5029302114905
Tibet-Central_PV-2022,2025.11.19.20,0.0
Tibet-Central_PV-2022,2025.12.16.00,0.0
Tibet-Central_PV-2022,2025.12.16.04,0.0
Tibet-Central_PV-2022,2025.12.16.08,0.0
Tibet-Central_PV-2022,2025.12.16.12,0.0
Tibet-Central_PV-2022,2025.12.16.16,0.0
Tibet-Central_PV-2022,2025.12.16.20,0.0
Tibet-Hydro_Nonpumped-2022,2025.01.22.00,1157.2108301225871
Tibet-Hydro_Nonpumped-2022,2025.01.22.04,1157.8275325040267
Tibet-Hydro_Nonpumped-2022,2025.01.22.08,718.7950491414824
Tibet-Hydro_Nonpumped-2022,2025.01.22.12,384.52129993872853
Tibet-Hydro_Nonpumped-2022,2025.01.22.16,384.52129993872853
Tibet-Hydro_Nonpumped-2022,2025.01.22.20,811.3795876191994
Tibet-Hydro_Nonpumped-2022,2025.02.08.00,1438.3004243696444
Tibet-Hydro_Nonpumped-2022,2025.02.08.04,1140.5879497309875
Tibet-Hydro_Nonpumped-2022,2025.02.08.08,479.1069904307148
Tibet-Hydro_Nonpumped-2022,2025.02.08.12,358.9973456665426
Tibet-Hydro_Nonpumped-2022,2025.02.08.16,358.9973456665426
Tibet-Hydro_Nonpumped-2022,2025.02.08.20,531.978092134075
Tibet-Hydro_Nonpumped-2022,2025.03.21.00,1135.7945251788303
Tibet-Hydro_Nonpumped-2022,2025.03.21.04,1156.070972504027
Tibet-Hydro_Nonpumped-2022,2025.03.21.08,550.2096607798278
Tibet-Hydro_Nonpumped-2022,2025.03.21.12,379.4002961834423
Tibet-Hydro_Nonpumped-2022,2025.03.21.16,379.4002961834423
Tibet-Hydro_Nonpumped-2022,2025.03.21.20,951.9278033717382
Tibet-Hydro_Nonpumped-2022,2025.04.11.00,956.3508771313573
Tibet-Hydro_Nonpumped-2022,2025.04.11.04,2710.991359381638
Tibet-Hydro_Nonpumped-2022,2025.04.11.08,567.958683641058
Tibet-Hydro_Nonpumped-2022,2025.04.11.12,683.7875982945283
Tibet-Hydro_Nonpumped-2022,2025.04.11.16,567.958683641058
Tibet-Hydro_Nonpumped-2022,2025.04.11.20,1328.4570016030848
Tibet-Hydro_Nonpumped-2022,2025.05.22.00,2046.1862035400673
Tibet-Hydro_Nonpumped-2022,2025.05.22.04,1947.3203141521803
Tibet-Hydro_Nonpumped-2022,2025.05.22.08,1464.9110382655153
Tibet-Hydro_Nonpumped-2022,2025.05.22.12,857.2752318879917
Tibet-Hydro_Nonpumped-2022,2025.05.22.16,1640.9656849911457
Tibet-Hydro_Nonpumped-2022,2025.05.22.20,2330.644309819
Tibet-Hydro_Nonpumped-2022,2025.06.16.00,2551.454249475747
Tibet-Hydro_Nonpumped-2022,2025.06.16.04,1960.6879321785839
Tibet-Hydro_Nonpumped-2022,2025.06.16.08,1993.4729803168966
Tibet-Hydro_Nonpumped-2022,2025.06.16.12,2712.6385199646384
Tibet-Hydro_Nonpumped-2022,2025.06.16.16,1067.5016473960945
Tibet-Hydro_Nonpumped-2022,2025.06.16.20,2141.181883679987
Tibet-Hydro_Nonpumped-2022,2025.07.22.00,2712.6035903962174
Tibet-Hydro_Nonpumped-2022,2025.07.22.04,2345.2000197904244
Tibet-Hydro_Nonpumped-2022,2025.07.22.08,1978.3759654263345
Tibet-Hydro_Nonpumped-2022,2025.07.22.12,1995.7216533850312
Tibet-Hydro_Nonpumped-2022,2025.07.22.16,2656.070972504027
Tibet-Hydro_Nonpumped-2022,2025.07.22.20,2706.4609126721302
Tibet-Hydro_Nonpumped-2022,2025.08.19.00,2680.048016504027
Tibet-Hydro_Nonpumped-2022,2025.08.19.04,2391.970946230249
Tibet-Hydro_Nonpumped-2022,2025.08.19.08,2656.114886504027
Tibet-Hydro_Nonpumped-2022,2025.08.19.12,2133.8432164546384
Tibet-Hydro_Nonpumped-2022,2025.08.19.16,2706.6352764986386
Tibet-Hydro_Nonpumped-2022,2025.08.19.20,1970.448437144172
Tibet-Hydro_Nonpumped-2022,2025.09.20.00,2712.6385199646384
Tibet-Hydro_Nonpumped-2022,2025.09.20.04,2656.070972504027
Tibet-Hydro_Nonpumped-2022,2025.09.20.08,1824.6371354422686
Tibet-Hydro_Nonpumped-2022,2025.09.20.12,2152.086458568699
Tibet-Hydro_Nonpumped-2022,2025.09.20.16,2709.3264696717433
Tibet-Hydro_Nonpumped-2022,2025.09.20.20,1839.9496123349536
Tibet-Hydro_Nonpumped-2022,2025.10.26.00,2322.6221600952545
Tibet-Hydro_Nonpumped-2022,2025.10.26.04,2021.624841209938
Tibet-Hydro_Nonpumped-2022,2025.10.26.08,2148.77778678585
Tibet-Hydro_Nonpumped-2022,2025.10.26.12,2710.4188496096385
Tibet-Hydro_Nonpumped-2022,2025.10.26.16,2712.6385199646384
Tibet-Hydro_Nonpumped-2022,2025.10.26.20,2222.8646440266384
Tibet-Hydro_Nonpumped-2022,2025.11.19.00,1156.070972504027
Tibet-Hydro_Nonpumped-2022,2025.11.19.04,2037.4692768049326
Tibet-Hydro_Nonpumped-2022,2025.11.19.08,1770.7551414461768
Tibet-Hydro_Nonpumped-2022,2025.11.19.12,719.7917744761612
Tibet-Hydro_Nonpumped-2022,2025.11.19.16,719.7917744761612
Tibet-Hydro_Nonpumped-2022,2025.11.19.20,2233.622354006504
Tibet-Hydro_Nonpumped-2022,2025.12.16.00,843.7975077076651
Tibet-Hydro_Nonpumped-2022,2025.12.16.04,1157.827532504027
Tibet-Hydro_Nonpumped-2022,2025.12.16.08,1212.5625639275934
Tibet-Hydro_Nonpumped-2022,2025.12.16.12,769.7725255506064
Tibet-Hydro_Nonpumped-2022,2025.12.16.16,600.881458783761
Tibet-Hydro_Nonpumped-2022,2025.12.16.20,813.3737467211902
Tibet-PV-2022,2025.01.22.00,0.0
Tibet-PV-2022,2025.01.22.04,0.0
Tibet-PV-2022,2025.01.22.08,0.05502011713333335
Tibet-PV-2022,2025.01.22.12,9.36713302
Tibet-PV-2022,2025.01.22.16,9.799726253333334
Tibet-PV-2022,2025.01.22.20,0.0
Tibet-PV-2022,2025.02.08.00,0.0
Tibet-PV-2022,2025.02.08.04,0.0
Tibet-PV-2022,2025.02.08.08,0.12719731150000005
Tibet-PV-2022,2025.02.08.12,11.21319266666667
Tibet-PV-2022,2025.02.08.16,10.127058830000003
Tibet-PV-2022,2025.02.08.20,0.22111380666666672
Tibet-PV-2022,2025.03.21.00,0.0
Tibet-PV-2022,2025.03.21.04,0.0
Tibet-PV-2022,2025.03.21.08,0.9426267200000003
Tibet-PV-2022,2025.03.21.12,12.075319083333335
Tibet-PV-2022,2025.03.21.16,12.166902860000002
Tibet-PV-2022,2025.03.21.20,0.35218929666666676
Tibet-PV-2022,2025.04.11.00,0.0
Tibet-PV-2022,2025.04.11.04,0.0
Tibet-PV-2022,2025.04.11.08,0.0
Tibet-PV-2022,2025.04.11.12,13.02484026666667
Tibet-PV-2022,2025.04.11.16,10.10559029666667
Tibet-PV-2022,2025.04.11.20,0.3679576600000001
Tibet-PV-2022,2025.05.22.00,0.0
Tibet-PV-2022,2025.05.22.04,0.0
Tibet-PV-2022,2025.05.22.08,2.736085683333334
Tibet-PV-2022,2025.05.22.12,14.632600500000004
Tibet-PV-2022,2025.05.22.16,10.767924766666669
Tibet-PV-2022,2025.05.22.20,0.4877047420000001
Tibet-PV-2022,2025.06.16.00,0.0
Tibet-PV-2022,2025.06.16.04,0.0
Tibet-PV-2022,2025.06.16.08,2.335158863333334
Tibet-PV-2022,2025.06.16.12,0.0
Tibet-PV-2022,2025.06.16.16,0.0
Tibet-PV-2022,2025.06.16.20,0.5820322573333335
Tibet-PV-2022,2025.07.22.00,0.0
Tibet-PV-2022,2025.07.22.04,0.0
Tibet-PV-2022,2025.07.22.08,0.0
Tibet-PV-2022,2025.07.22.12,9.550380933333336
Tibet-PV-2022,2025.07.22.16,0.0
Tibet-PV-2022,2025.07.22.20,0.5975264754666668
Tibet-PV-2022,2025.08.19.00,0.0
Tibet-PV-2022,2025.08.19.04,0.0
Tibet-PV-2022,2025.08.19.08,0.0
Tibet-PV-2022,2025.08.19.12,9.014587493333336
Tibet-PV-2022,2025.08.19.16,11.04696310666667
Tibet-PV-2022,2025.08.19.20,0.0
Tibet-PV-2022,2025.09.20.00,0.0
Tibet-PV-2022,2025.09.20.04,0.0
Tibet-PV-2022,2025.09.20.08,0.0
Tibet-PV-2022,2025.09.20.12,0.0
Tibet-PV-2022,2025.09.20.16,11.497528233333336
Tibet-PV-2022,2025.09.20.20,0.0
Tibet-PV-2022,2025.10.26.00,0.0
Tibet-PV-2022,2025.10.26.04,0.0
Tibet-PV-2022,2025.10.26.08,0.0
Tibet-PV-2022,2025.10.26.12,14.797802366666671
Tibet-PV-2022,2025.10.26.16,0.0
Tibet-PV-2022,2025.10.26.20,0.0
Tibet-PV-2022,2025.11.19.00,0.0
Tibet-PV-2022,2025.11.19.04,0.0
Tibet-PV-2022,2025.11.19.08,0.8459603366666668
Tibet-PV-2022,2025.11.19.12,15.27693743333334
Tibet-PV-2022,2025.11.19.16,11.618801600000003
Tibet-PV-2022,2025.11.19.20,0.0
Tibet-PV-2022,2025.12.16.00,0.0
Tibet-PV-2022,2025.12.16.04,0.0
Tibet-PV-2022,2025.12.16.08,0.5063735803000001
Tibet-PV-2022,2025.12.16.12,16.048097800000004
Tibet-PV-2022,2025.12.16.16,11.998014315000002
Tibet-PV-2022,2025.12.16.20,0.0
Tibet-Wind-2022,2025.01.22.00,0.0
Tibet-Wind-2022,2025.01.22.04,0.0
Tibet-Wind-2022,2025.01.22.08,0.0
Tibet-Wind-2022,2025.01.22.12,0.0
Tibet-Wind-2022,2025.01.22.16,0.0
Tibet-Wind-2022,2025.01.22.20,0.0
Tibet-Wind-2022,2025.02.08.00,2.9979180000000007
Tibet-Wind-2022,2025.02.08.04,0.0
Tibet-Wind-2022,2025.02.08.08,2.8931599200000004
Tibet-Wind-2022,2025.02.08.12,2.6260962000000005
Tibet-Wind-2022,2025.02.08.16,1.6243353000000003
Tibet-Wind-2022,2025.02.08.20,2.3400224400000003
Tibet-Wind-2022,2025.03.21.00,0.0
Tibet-Wind-2022,2025.03.21.04,0.0
Tibet-Wind-2022,2025.03.21.08,0.0
Tibet-Wind-2022,2025.03.21.12,0.0
Tibet-Wind-2022,2025.03.21.16,0.0
Tibet-Wind-2022,2025.03.21.20,0.0
Tibet-Wind-2022,2025.04.11.00,0.0
Tibet-Wind-2022,2025.04.11.04,1.2796144200000004
Tibet-Wind-2022,2025.04.11.08,0.0
Tibet-Wind-2022,2025.04.11.12,4.445397600000001
Tibet-Wind-2022,2025.04.11.16,6.6076206000000015
Tibet-Wind-2022,2025.04.11.20,2.5660378800000005
Tibet-Wind-2022,2025.05.22.00,0.0
Tibet-Wind-2022,2025.05.22.04,0.0
Tibet-Wind-2022,2025.05.22.08,0.0
Tibet-Wind-2022,2025.05.22.12,0.0
Tibet-Wind-2022,2025.05.22.16,0.0
Tibet-Wind-2022,2025.05.22.20,0.0
Tibet-Wind-2022,2025.06.16.00,0.0
Tibet-Wind-2022,2025.06.16.04,0.0
Tibet-Wind-2022,2025.06.16.08,0.0
Tibet-Wind-2022,2025.06.16.12,0.0
Tibet-Wind-2022,2025.06.16.16,0.0
Tibet-Wind-2022,2025.06.16.20,0.0
Tibet-Wind-2022,2025.07.22.00,0.0
Tibet-Wind-2022,2025.07.22.04,0.0
Tibet-Wind-2022,2025.07.22.08,0.0
Tibet-Wind-2022,2025.07.22.12,0.0
Tibet-Wind-2022,2025.07.22.16,0.0
Tibet-Wind-2022,2025.07.22.20,0.0
Tibet-Wind-2022,2025.08.19.00,0.0
Tibet-Wind-2022,2025.08.19.04,0.0
